Generation:	16	Best fitness:	241.38503401360543	Average fitness:	326.5044625850341	Fitness standard deviation:	37.356696829896734	Best genome:	A8	A9	E4	N9	N3	A6	A14	A17	A11	N7	E5	A16	N12	E3	N6	N5	A7	A13	A15	A12	A10	
Generation:	1760	Best fitness:	136.8421768707483	Average fitness:	321.54274829931967	Fitness standard deviation:	50.25009720449529	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1776	Best fitness:	136.8421768707483	Average fitness:	328.06389115646255	Fitness standard deviation:	54.910465025404065	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1792	Best fitness:	136.8421768707483	Average fitness:	314.00960544217685	Fitness standard deviation:	51.282465797636085	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1808	Best fitness:	136.8421768707483	Average fitness:	321.00217687074843	Fitness standard deviation:	52.03304538699324	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1824	Best fitness:	136.8421768707483	Average fitness:	312.7456054421769	Fitness standard deviation:	52.98928559855189	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1840	Best fitness:	136.8421768707483	Average fitness:	319.9107482993198	Fitness standard deviation:	47.30768242396292	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1856	Best fitness:	136.8421768707483	Average fitness:	326.06903401360546	Fitness standard deviation:	52.76357909291104	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1872	Best fitness:	136.8421768707483	Average fitness:	317.64217687074836	Fitness standard deviation:	54.1228133271819	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1888	Best fitness:	136.8421768707483	Average fitness:	316.10103401360544	Fitness standard deviation:	47.19522750344616	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1904	Best fitness:	136.8421768707483	Average fitness:	317.90046258503406	Fitness standard deviation:	48.58429408097785	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1920	Best fitness:	136.8421768707483	Average fitness:	312.5484625850341	Fitness standard deviation:	55.257961004432175	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1936	Best fitness:	136.8421768707483	Average fitness:	323.0278911564626	Fitness standard deviation:	52.47051222411712	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1952	Best fitness:	136.8421768707483	Average fitness:	309.68331972789133	Fitness standard deviation:	52.50361905038314	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1968	Best fitness:	136.8421768707483	Average fitness:	313.88160544217686	Fitness standard deviation:	51.56894363304887	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	1984	Best fitness:	136.8421768707483	Average fitness:	305.068462585034	Fitness standard deviation:	57.39318336541654	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2000	Best fitness:	136.8421768707483	Average fitness:	318.9776054421768	Fitness standard deviation:	55.11266229113167	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2016	Best fitness:	136.8421768707483	Average fitness:	320.40274829931974	Fitness standard deviation:	51.303393972941564	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2032	Best fitness:	136.8421768707483	Average fitness:	321.03131972789123	Fitness standard deviation:	43.94150058838664	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2048	Best fitness:	136.8421768707483	Average fitness:	313.3976054421769	Fitness standard deviation:	55.6827231213065	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2064	Best fitness:	136.8421768707483	Average fitness:	314.50389115646266	Fitness standard deviation:	45.18561423953515	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2080	Best fitness:	136.8421768707483	Average fitness:	311.3507482993198	Fitness standard deviation:	45.05868499942659	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2096	Best fitness:	136.8421768707483	Average fitness:	322.6753197278913	Fitness standard deviation:	53.84930094026387	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2112	Best fitness:	136.8421768707483	Average fitness:	320.7347482993198	Fitness standard deviation:	56.19077985519238	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2128	Best fitness:	136.8421768707483	Average fitness:	315.968462585034	Fitness standard deviation:	52.05601695191401	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2144	Best fitness:	136.8421768707483	Average fitness:	307.39817687074833	Fitness standard deviation:	49.26185897542119	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2160	Best fitness:	136.8421768707483	Average fitness:	319.48331972789117	Fitness standard deviation:	50.689514484692765	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2176	Best fitness:	136.8421768707483	Average fitness:	312.469605442177	Fitness standard deviation:	53.58653652414066	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2192	Best fitness:	136.8421768707483	Average fitness:	312.2673197278911	Fitness standard deviation:	51.3155977051494	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2208	Best fitness:	136.8421768707483	Average fitness:	322.47189115646256	Fitness standard deviation:	50.630783234498516	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2224	Best fitness:	136.8421768707483	Average fitness:	311.9193197278912	Fitness standard deviation:	45.604671171416875	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2240	Best fitness:	136.8421768707483	Average fitness:	322.53246258503395	Fitness standard deviation:	55.27228965396528	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2256	Best fitness:	136.8421768707483	Average fitness:	316.2701768707484	Fitness standard deviation:	52.396304742738096	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2272	Best fitness:	136.8421768707483	Average fitness:	310.5730340136055	Fitness standard deviation:	50.02927341924069	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2288	Best fitness:	136.8421768707483	Average fitness:	316.7170340136055	Fitness standard deviation:	57.30264598798637	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2304	Best fitness:	136.8421768707483	Average fitness:	324.17303401360556	Fitness standard deviation:	49.26598896038623	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2320	Best fitness:	136.8421768707483	Average fitness:	320.0341768707483	Fitness standard deviation:	54.67036268773203	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2336	Best fitness:	136.8421768707483	Average fitness:	317.08789115646255	Fitness standard deviation:	45.77901738409269	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2352	Best fitness:	136.8421768707483	Average fitness:	319.628462585034	Fitness standard deviation:	43.93812801600701	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2368	Best fitness:	136.8421768707483	Average fitness:	324.83931972789117	Fitness standard deviation:	51.12092626352555	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2384	Best fitness:	136.8421768707483	Average fitness:	316.1781768707484	Fitness standard deviation:	47.46290893327297	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2400	Best fitness:	136.8421768707483	Average fitness:	321.99189115646266	Fitness standard deviation:	50.438673714133444	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2416	Best fitness:	136.8421768707483	Average fitness:	316.4821768707483	Fitness standard deviation:	46.855678025883975	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2432	Best fitness:	136.8421768707483	Average fitness:	319.15303401360546	Fitness standard deviation:	50.30947576262552	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2448	Best fitness:	136.8421768707483	Average fitness:	313.46789115646266	Fitness standard deviation:	53.55970134497825	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2464	Best fitness:	136.8421768707483	Average fitness:	323.9873197278911	Fitness standard deviation:	51.48310532156176	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2480	Best fitness:	136.8421768707483	Average fitness:	306.6793197278912	Fitness standard deviation:	48.59069172638912	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2496	Best fitness:	136.8421768707483	Average fitness:	317.4238911564625	Fitness standard deviation:	49.64039558460346	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2512	Best fitness:	136.8421768707483	Average fitness:	315.74331972789116	Fitness standard deviation:	45.00193164470946	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2528	Best fitness:	136.8421768707483	Average fitness:	322.2364625850341	Fitness standard deviation:	44.75777054869686	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2544	Best fitness:	136.8421768707483	Average fitness:	314.5867482993198	Fitness standard deviation:	55.70217286935355	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2560	Best fitness:	136.8421768707483	Average fitness:	320.47531972789125	Fitness standard deviation:	41.316156590716076	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2576	Best fitness:	136.8421768707483	Average fitness:	309.0050340136055	Fitness standard deviation:	49.67529283625157	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2592	Best fitness:	136.8421768707483	Average fitness:	318.03360544217685	Fitness standard deviation:	54.60698445272737	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2608	Best fitness:	136.8421768707483	Average fitness:	317.0050340136054	Fitness standard deviation:	51.028087743668294	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2624	Best fitness:	136.8421768707483	Average fitness:	319.0433197278912	Fitness standard deviation:	50.92020358745392	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2640	Best fitness:	136.8421768707483	Average fitness:	318.5496054421768	Fitness standard deviation:	46.1500967553765	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2656	Best fitness:	136.8421768707483	Average fitness:	327.86731972789113	Fitness standard deviation:	52.990397478973414	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2672	Best fitness:	136.8421768707483	Average fitness:	308.70846258503394	Fitness standard deviation:	49.06229191381845	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2688	Best fitness:	136.8421768707483	Average fitness:	314.1107482993197	Fitness standard deviation:	51.332514102483174	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2704	Best fitness:	136.8421768707483	Average fitness:	313.36731972789124	Fitness standard deviation:	47.48098889673893	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2720	Best fitness:	136.8421768707483	Average fitness:	321.65646258503403	Fitness standard deviation:	46.59901452930138	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2736	Best fitness:	136.8421768707483	Average fitness:	311.0273197278911	Fitness standard deviation:	47.20387159493404	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2752	Best fitness:	136.8421768707483	Average fitness:	318.0027482993198	Fitness standard deviation:	52.13923772643667	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2768	Best fitness:	136.8421768707483	Average fitness:	316.97531972789113	Fitness standard deviation:	55.73097408963522	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2784	Best fitness:	136.8421768707483	Average fitness:	311.6581768707483	Fitness standard deviation:	40.324726464145584	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2800	Best fitness:	136.8421768707483	Average fitness:	314.37189115646254	Fitness standard deviation:	47.76940741110532	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2816	Best fitness:	136.8421768707483	Average fitness:	321.4856054421769	Fitness standard deviation:	47.53766532091438	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2832	Best fitness:	136.8421768707483	Average fitness:	316.24731972789124	Fitness standard deviation:	43.92466637788116	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2848	Best fitness:	136.8421768707483	Average fitness:	316.5141768707483	Fitness standard deviation:	42.054775259445265	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2864	Best fitness:	136.8421768707483	Average fitness:	319.3707482993197	Fitness standard deviation:	45.33400228598073	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2880	Best fitness:	136.8421768707483	Average fitness:	313.8993197278911	Fitness standard deviation:	52.19381901008148	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2896	Best fitness:	136.8421768707483	Average fitness:	321.4633197278912	Fitness standard deviation:	44.957363496666794	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2912	Best fitness:	136.8421768707483	Average fitness:	317.4387482993197	Fitness standard deviation:	47.70851791999464	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2928	Best fitness:	136.8421768707483	Average fitness:	315.8330340136055	Fitness standard deviation:	56.96099014273556	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2944	Best fitness:	136.8421768707483	Average fitness:	312.2650340136056	Fitness standard deviation:	59.14927391001206	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2960	Best fitness:	136.8421768707483	Average fitness:	313.50503401360544	Fitness standard deviation:	51.018632210723375	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2976	Best fitness:	136.8421768707483	Average fitness:	320.93703401360546	Fitness standard deviation:	45.91614910966755	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	2992	Best fitness:	136.8421768707483	Average fitness:	321.08789115646266	Fitness standard deviation:	54.838997891973904	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3008	Best fitness:	136.8421768707483	Average fitness:	322.3461768707484	Fitness standard deviation:	38.54534091753476	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3024	Best fitness:	136.8421768707483	Average fitness:	327.0918911564626	Fitness standard deviation:	54.18176387543194	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3040	Best fitness:	136.8421768707483	Average fitness:	323.4050340136054	Fitness standard deviation:	48.89807717099322	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3056	Best fitness:	136.8421768707483	Average fitness:	322.87817687074835	Fitness standard deviation:	48.28753531984529	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3072	Best fitness:	136.8421768707483	Average fitness:	322.79874829931975	Fitness standard deviation:	45.638441812818726	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3088	Best fitness:	136.8421768707483	Average fitness:	321.19989115646257	Fitness standard deviation:	45.67677541068729	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3104	Best fitness:	136.8421768707483	Average fitness:	323.02217687074835	Fitness standard deviation:	44.328392799234955	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3120	Best fitness:	136.8421768707483	Average fitness:	315.1158911564625	Fitness standard deviation:	44.0456605715441	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3136	Best fitness:	136.8421768707483	Average fitness:	315.32731972789117	Fitness standard deviation:	44.26455291281534	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3152	Best fitness:	136.8421768707483	Average fitness:	320.68503401360545	Fitness standard deviation:	43.80558020552699	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3168	Best fitness:	136.8421768707483	Average fitness:	305.01931972789123	Fitness standard deviation:	46.48003477465417	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3184	Best fitness:	136.8421768707483	Average fitness:	322.8993197278911	Fitness standard deviation:	43.23829141973535	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3200	Best fitness:	136.8421768707483	Average fitness:	312.7181768707484	Fitness standard deviation:	44.43403571725675	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3216	Best fitness:	136.8421768707483	Average fitness:	317.7347482993197	Fitness standard deviation:	41.93399928264338	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3232	Best fitness:	136.8421768707483	Average fitness:	314.7507482993197	Fitness standard deviation:	52.1003834840366	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3248	Best fitness:	136.8421768707483	Average fitness:	314.61246258503394	Fitness standard deviation:	47.08492369655284	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3264	Best fitness:	136.8421768707483	Average fitness:	316.6987482993197	Fitness standard deviation:	55.691709562188734	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3280	Best fitness:	136.8421768707483	Average fitness:	312.4650340136054	Fitness standard deviation:	48.620182590175865	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3296	Best fitness:	136.8421768707483	Average fitness:	320.5981768707484	Fitness standard deviation:	44.443739885617276	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3312	Best fitness:	136.8421768707483	Average fitness:	313.9130340136055	Fitness standard deviation:	53.458940258398506	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
Generation:	3328	Best fitness:	136.8421768707483	Average fitness:	312.47817687074826	Fitness standard deviation:	50.45981672578687	Best genome:	A9	E4	A7	A10	E5	A15	N6	N5	N3	A11	N12	E3	A6	A12	A14	A17	N7	A8	A13	N9	A16	
