Generation:	16	Best fitness:	234.8421768707483	Average fitness:	329.9707482993197	Fitness standard deviation:	33.291139349437614	Best genome:	A7	A11	N5	E5	N12	A10	A15	E4	A8	A13	A16	N3	E3	N6	N7	A6	A17	A14	A12	N9	A9	
Generation:	1760	Best fitness:	153.81360544217688	Average fitness:	328.7278911564625	Fitness standard deviation:	53.980897301447186	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1776	Best fitness:	153.81360544217688	Average fitness:	322.6256054421768	Fitness standard deviation:	43.73157644596156	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1792	Best fitness:	153.81360544217688	Average fitness:	318.35131972789117	Fitness standard deviation:	42.2421241310382	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1808	Best fitness:	153.81360544217688	Average fitness:	309.3330340136055	Fitness standard deviation:	40.54026194855113	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1824	Best fitness:	153.81360544217688	Average fitness:	320.1318911564626	Fitness standard deviation:	50.069560106976404	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1840	Best fitness:	153.81360544217688	Average fitness:	323.8827482993198	Fitness standard deviation:	44.68257244709391	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1856	Best fitness:	153.81360544217688	Average fitness:	321.0267482993198	Fitness standard deviation:	45.05874087572934	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1872	Best fitness:	153.81360544217688	Average fitness:	322.75646258503406	Fitness standard deviation:	48.57431151108073	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1888	Best fitness:	153.81360544217688	Average fitness:	313.71074829931973	Fitness standard deviation:	54.84807335741528	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1904	Best fitness:	153.81360544217688	Average fitness:	316.85589115646263	Fitness standard deviation:	45.690944126639295	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1920	Best fitness:	153.81360544217688	Average fitness:	316.27246258503396	Fitness standard deviation:	44.29509740596674	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1936	Best fitness:	153.81360544217688	Average fitness:	327.1867482993197	Fitness standard deviation:	44.50017322965595	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1952	Best fitness:	153.81360544217688	Average fitness:	325.7256054421769	Fitness standard deviation:	43.421243682542936	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1968	Best fitness:	153.81360544217688	Average fitness:	316.2713197278912	Fitness standard deviation:	47.06655799297547	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	1984	Best fitness:	153.81360544217688	Average fitness:	328.2290340136054	Fitness standard deviation:	45.53889970617405	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	2000	Best fitness:	153.81360544217688	Average fitness:	327.04160544217694	Fitness standard deviation:	46.6949836889819	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	2016	Best fitness:	153.81360544217688	Average fitness:	311.7210340136055	Fitness standard deviation:	47.947229005502734	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	2032	Best fitness:	153.81360544217688	Average fitness:	326.5798911564625	Fitness standard deviation:	43.091378820514215	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	2048	Best fitness:	153.81360544217688	Average fitness:	323.6861768707482	Fitness standard deviation:	39.512045059909596	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	2064	Best fitness:	153.81360544217688	Average fitness:	324.60046258503405	Fitness standard deviation:	46.415317039063034	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	2080	Best fitness:	153.81360544217688	Average fitness:	314.86731972789136	Fitness standard deviation:	54.16174194286696	Best genome:	E5	A15	A10	N12	E4	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	N3	
Generation:	2096	Best fitness:	153.78503401360544	Average fitness:	327.92503401360557	Fitness standard deviation:	51.92989693729778	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2112	Best fitness:	153.78503401360544	Average fitness:	325.1244625850339	Fitness standard deviation:	42.64747900868137	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2128	Best fitness:	153.78503401360544	Average fitness:	329.06446258503405	Fitness standard deviation:	43.04341966917042	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2144	Best fitness:	153.78503401360544	Average fitness:	320.06160544217687	Fitness standard deviation:	50.006261955634216	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2160	Best fitness:	153.78503401360544	Average fitness:	323.3730340136055	Fitness standard deviation:	46.261413405620395	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2176	Best fitness:	153.78503401360544	Average fitness:	332.15303401360535	Fitness standard deviation:	44.58102777218679	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2192	Best fitness:	153.78503401360544	Average fitness:	330.9176054421768	Fitness standard deviation:	47.7472292637735	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2208	Best fitness:	153.78503401360544	Average fitness:	323.07417687074826	Fitness standard deviation:	49.320309395391504	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2224	Best fitness:	153.78503401360544	Average fitness:	313.89246258503397	Fitness standard deviation:	50.28007259261234	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2240	Best fitness:	153.78503401360544	Average fitness:	321.3376054421768	Fitness standard deviation:	47.53465128703051	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2256	Best fitness:	153.78503401360544	Average fitness:	323.2358911564625	Fitness standard deviation:	43.32266420661573	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2272	Best fitness:	153.78503401360544	Average fitness:	326.10903401360554	Fitness standard deviation:	46.305200698788695	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2288	Best fitness:	153.78503401360544	Average fitness:	320.8838911564626	Fitness standard deviation:	41.04086573061499	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2304	Best fitness:	153.78503401360544	Average fitness:	328.54446258503407	Fitness standard deviation:	47.064551100437725	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2320	Best fitness:	153.78503401360544	Average fitness:	318.05360544217683	Fitness standard deviation:	42.46032558730081	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2336	Best fitness:	153.78503401360544	Average fitness:	325.17703401360546	Fitness standard deviation:	40.78683102399096	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2352	Best fitness:	153.78503401360544	Average fitness:	326.56389115646255	Fitness standard deviation:	55.07788616873678	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2368	Best fitness:	153.78503401360544	Average fitness:	315.28903401360543	Fitness standard deviation:	41.154323703715555	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2384	Best fitness:	153.78503401360544	Average fitness:	312.80331972789116	Fitness standard deviation:	44.04877473243236	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2400	Best fitness:	153.78503401360544	Average fitness:	314.50160544217687	Fitness standard deviation:	46.70184083772986	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2416	Best fitness:	153.78503401360544	Average fitness:	317.8901768707484	Fitness standard deviation:	44.36212852220245	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2432	Best fitness:	153.78503401360544	Average fitness:	320.440462585034	Fitness standard deviation:	41.191173379841516	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2448	Best fitness:	153.78503401360544	Average fitness:	316.7656054421769	Fitness standard deviation:	40.667866647178	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2464	Best fitness:	153.78503401360544	Average fitness:	326.29303401360545	Fitness standard deviation:	49.42065710049693	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2480	Best fitness:	153.78503401360544	Average fitness:	317.744462585034	Fitness standard deviation:	48.908584143673345	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2496	Best fitness:	153.78503401360544	Average fitness:	324.36046258503393	Fitness standard deviation:	45.34750143106912	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2512	Best fitness:	153.78503401360544	Average fitness:	308.8301768707483	Fitness standard deviation:	46.27127749809943	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2528	Best fitness:	153.78503401360544	Average fitness:	320.8570340136054	Fitness standard deviation:	50.484961831242785	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2544	Best fitness:	153.78503401360544	Average fitness:	330.6558911564627	Fitness standard deviation:	54.43078337912569	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2560	Best fitness:	153.78503401360544	Average fitness:	313.4581768707483	Fitness standard deviation:	39.986127863935764	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2576	Best fitness:	153.78503401360544	Average fitness:	319.0090340136055	Fitness standard deviation:	49.428952057989456	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2592	Best fitness:	153.78503401360544	Average fitness:	319.81589115646256	Fitness standard deviation:	51.74874868722796	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2608	Best fitness:	153.78503401360544	Average fitness:	322.63989115646257	Fitness standard deviation:	44.55283965479779	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2624	Best fitness:	153.78503401360544	Average fitness:	326.176462585034	Fitness standard deviation:	46.84173100201685	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2640	Best fitness:	153.78503401360544	Average fitness:	324.56617687074834	Fitness standard deviation:	49.4801866295789	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2656	Best fitness:	153.78503401360544	Average fitness:	334.6690340136054	Fitness standard deviation:	50.573172015145246	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2672	Best fitness:	153.78503401360544	Average fitness:	318.0747482993197	Fitness standard deviation:	46.12563004735335	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2688	Best fitness:	153.78503401360544	Average fitness:	325.52731972789115	Fitness standard deviation:	48.85461797652963	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2704	Best fitness:	153.78503401360544	Average fitness:	323.88160544217686	Fitness standard deviation:	47.41637601900329	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2720	Best fitness:	153.78503401360544	Average fitness:	319.1084625850339	Fitness standard deviation:	49.349426790707795	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2736	Best fitness:	153.78503401360544	Average fitness:	314.40560544217686	Fitness standard deviation:	44.40213344387122	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2752	Best fitness:	153.78503401360544	Average fitness:	318.0793197278912	Fitness standard deviation:	44.34043154264238	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2768	Best fitness:	153.78503401360544	Average fitness:	325.5587482993197	Fitness standard deviation:	42.28766475810502	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2784	Best fitness:	153.78503401360544	Average fitness:	324.116462585034	Fitness standard deviation:	48.500845185145685	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2800	Best fitness:	153.78503401360544	Average fitness:	322.82103401360547	Fitness standard deviation:	47.825955828804666	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2816	Best fitness:	153.78503401360544	Average fitness:	318.6181768707483	Fitness standard deviation:	50.74925357368041	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2832	Best fitness:	153.78503401360544	Average fitness:	327.448462585034	Fitness standard deviation:	52.467650142828056	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2848	Best fitness:	153.78503401360544	Average fitness:	325.44446258503393	Fitness standard deviation:	46.7221448487257	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2864	Best fitness:	153.78503401360544	Average fitness:	309.2913197278911	Fitness standard deviation:	40.373469179041585	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2880	Best fitness:	153.78503401360544	Average fitness:	326.0650340136054	Fitness standard deviation:	44.89727631391646	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2896	Best fitness:	153.78503401360544	Average fitness:	317.808462585034	Fitness standard deviation:	48.92142394176395	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2912	Best fitness:	153.78503401360544	Average fitness:	324.89017687074823	Fitness standard deviation:	47.30185635223365	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2928	Best fitness:	153.78503401360544	Average fitness:	315.55703401360546	Fitness standard deviation:	44.6121764251393	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2944	Best fitness:	153.78503401360544	Average fitness:	315.91074829931966	Fitness standard deviation:	45.53136402749298	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2960	Best fitness:	153.78503401360544	Average fitness:	322.53874829931965	Fitness standard deviation:	48.565153507259424	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2976	Best fitness:	153.78503401360544	Average fitness:	316.80903401360536	Fitness standard deviation:	42.39188808039114	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	2992	Best fitness:	153.78503401360544	Average fitness:	326.2416054421769	Fitness standard deviation:	50.60357799401064	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3008	Best fitness:	153.78503401360544	Average fitness:	326.9913197278912	Fitness standard deviation:	44.52322092241443	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3024	Best fitness:	153.78503401360544	Average fitness:	320.6656054421768	Fitness standard deviation:	46.34995319637468	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3040	Best fitness:	153.78503401360544	Average fitness:	309.53874829931965	Fitness standard deviation:	42.26366022956365	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3056	Best fitness:	153.78503401360544	Average fitness:	316.1873197278912	Fitness standard deviation:	40.71498940344267	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3072	Best fitness:	153.78503401360544	Average fitness:	333.0187482993198	Fitness standard deviation:	48.22547271358758	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3088	Best fitness:	153.78503401360544	Average fitness:	327.17189115646255	Fitness standard deviation:	46.70966904579122	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3104	Best fitness:	153.78503401360544	Average fitness:	315.14160544217685	Fitness standard deviation:	49.744128724208366	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3120	Best fitness:	153.78503401360544	Average fitness:	310.52903401360544	Fitness standard deviation:	40.82091659121508	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3136	Best fitness:	153.78503401360544	Average fitness:	324.2776054421769	Fitness standard deviation:	46.987647724629475	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3152	Best fitness:	153.78503401360544	Average fitness:	321.0113197278912	Fitness standard deviation:	43.48953647178379	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3168	Best fitness:	153.78503401360544	Average fitness:	320.2278911564625	Fitness standard deviation:	37.95904527734262	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3184	Best fitness:	153.78503401360544	Average fitness:	321.4318911564624	Fitness standard deviation:	45.61445447957685	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3200	Best fitness:	153.78503401360544	Average fitness:	332.0936054421769	Fitness standard deviation:	41.130758538582576	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3216	Best fitness:	153.78503401360544	Average fitness:	324.5958911564625	Fitness standard deviation:	47.17998188093882	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3232	Best fitness:	153.78503401360544	Average fitness:	326.7821768707483	Fitness standard deviation:	47.47947466311853	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3248	Best fitness:	153.78503401360544	Average fitness:	332.1021768707484	Fitness standard deviation:	54.80514328612092	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3264	Best fitness:	153.78503401360544	Average fitness:	320.22274829931973	Fitness standard deviation:	40.38701081955404	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3280	Best fitness:	153.78503401360544	Average fitness:	324.7627482993197	Fitness standard deviation:	48.779660629221695	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3296	Best fitness:	153.78503401360544	Average fitness:	322.02560544217687	Fitness standard deviation:	54.346313271500584	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3312	Best fitness:	153.78503401360544	Average fitness:	323.0336054421769	Fitness standard deviation:	43.396847529632886	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
Generation:	3328	Best fitness:	153.78503401360544	Average fitness:	317.4673197278911	Fitness standard deviation:	48.009647207406054	Best genome:	E5	A15	A10	N12	A7	N5	A11	A8	A13	A16	E3	N6	N7	A6	A14	A17	A12	N9	A9	E4	N3	
