Generation:	16	Best fitness:	231.49931972789116	Average fitness:	342.6400340136057	Fitness standard deviation:	33.53543613911733	Best genome:	A13	N7	A11	A8	A9	N3	A7	N9	A16	N6	E3	N5	E4	A10	A12	A17	A14	E5	A15	A6	N12	
Generation:	1760	Best fitness:	161.6421768707483	Average fitness:	341.91489115646283	Fitness standard deviation:	36.821631264233574	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	A6	N6	N5	A12	N9	A13	N7	A10	N12	E3	E4	A11	A8	
Generation:	1776	Best fitness:	161.6421768707483	Average fitness:	335.9754625850341	Fitness standard deviation:	38.69013081747681	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	A6	N6	N5	A12	N9	A13	N7	A10	N12	E3	E4	A11	A8	
Generation:	1792	Best fitness:	161.6421768707483	Average fitness:	348.0601768707485	Fitness standard deviation:	38.054538446920674	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	A6	N6	N5	A12	N9	A13	N7	A10	N12	E3	E4	A11	A8	
Generation:	1808	Best fitness:	161.6421768707483	Average fitness:	344.692605442177	Fitness standard deviation:	39.49740719751779	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	A6	N6	N5	A12	N9	A13	N7	A10	N12	E3	E4	A11	A8	
Generation:	1824	Best fitness:	161.6421768707483	Average fitness:	343.0976054421772	Fitness standard deviation:	35.88954672893157	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	A6	N6	N5	A12	N9	A13	N7	A10	N12	E3	E4	A11	A8	
Generation:	1840	Best fitness:	161.6421768707483	Average fitness:	334.96503401360565	Fitness standard deviation:	32.917811443109066	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	A6	N6	N5	A12	N9	A13	N7	A10	N12	E3	E4	A11	A8	
Generation:	1856	Best fitness:	161.52789115646257	Average fitness:	345.04331972789134	Fitness standard deviation:	37.487678393666094	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	N6	N5	A12	N7	A10	N12	E3	E4	A11	A8	
Generation:	1872	Best fitness:	145.52789115646257	Average fitness:	338.25617687074845	Fitness standard deviation:	39.18786765501457	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	N6	N5	A10	N12	E3	E4	A11	A8	
Generation:	1888	Best fitness:	137.52789115646257	Average fitness:	338.05303401360555	Fitness standard deviation:	38.47603903836299	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	N6	N12	E3	A10	N5	E4	A11	A8	
Generation:	1904	Best fitness:	137.52789115646257	Average fitness:	340.07217687074854	Fitness standard deviation:	38.29852405639098	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	N6	N12	E3	A10	N5	E4	A11	A8	
Generation:	1920	Best fitness:	137.52789115646257	Average fitness:	339.12003401360556	Fitness standard deviation:	40.12671388036573	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	N6	N12	E3	A10	N5	E4	A11	A8	
Generation:	1936	Best fitness:	134.52789115646257	Average fitness:	344.4018911564628	Fitness standard deviation:	42.2546734707825	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	N6	A10	E3	N12	N5	E4	A11	A8	
Generation:	1952	Best fitness:	129.52789115646257	Average fitness:	337.956605442177	Fitness standard deviation:	39.45014249450482	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	1968	Best fitness:	129.52789115646257	Average fitness:	346.06274829931976	Fitness standard deviation:	35.32485257533835	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	1984	Best fitness:	129.52789115646257	Average fitness:	339.3150340136056	Fitness standard deviation:	40.51552816450726	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2000	Best fitness:	129.52789115646257	Average fitness:	337.3101768707486	Fitness standard deviation:	37.352563123812104	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2016	Best fitness:	129.52789115646257	Average fitness:	335.839462585034	Fitness standard deviation:	41.33742560801239	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2032	Best fitness:	129.52789115646257	Average fitness:	340.81360544217716	Fitness standard deviation:	38.37759114432296	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2048	Best fitness:	129.52789115646257	Average fitness:	336.76146258503417	Fitness standard deviation:	40.64261887326592	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2064	Best fitness:	129.52789115646257	Average fitness:	340.32089115646266	Fitness standard deviation:	38.941886739560196	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2080	Best fitness:	129.52789115646257	Average fitness:	338.8007482993199	Fitness standard deviation:	41.4921863064577	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2096	Best fitness:	129.52789115646257	Average fitness:	338.4183197278913	Fitness standard deviation:	38.79971846915535	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2112	Best fitness:	129.52789115646257	Average fitness:	340.54560544217713	Fitness standard deviation:	36.73431744351344	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2128	Best fitness:	129.52789115646257	Average fitness:	338.16374829932016	Fitness standard deviation:	40.39416072141808	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2144	Best fitness:	129.52789115646257	Average fitness:	345.0063197278913	Fitness standard deviation:	40.56731578726492	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2160	Best fitness:	129.52789115646257	Average fitness:	337.0006054421769	Fitness standard deviation:	43.51859164489475	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2176	Best fitness:	129.52789115646257	Average fitness:	343.90617687074837	Fitness standard deviation:	35.482100257649314	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2192	Best fitness:	129.52789115646257	Average fitness:	340.5774625850341	Fitness standard deviation:	35.463463863588984	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2208	Best fitness:	129.52789115646257	Average fitness:	339.7347482993199	Fitness standard deviation:	38.87167745392051	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2224	Best fitness:	129.52789115646257	Average fitness:	340.1327482993199	Fitness standard deviation:	38.47013122951788	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2240	Best fitness:	129.52789115646257	Average fitness:	339.4653197278911	Fitness standard deviation:	37.293663563119985	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2256	Best fitness:	129.52789115646257	Average fitness:	333.37974829931983	Fitness standard deviation:	40.13792995460549	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2272	Best fitness:	129.52789115646257	Average fitness:	335.9784625850341	Fitness standard deviation:	38.66034393989558	Best genome:	A9	N3	A7	A16	E5	A15	A14	A17	N9	A13	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2288	Best fitness:	129.47074829931972	Average fitness:	340.5847482993198	Fitness standard deviation:	38.88261832852352	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2304	Best fitness:	129.47074829931972	Average fitness:	338.2834625850342	Fitness standard deviation:	36.585946080316646	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N6	E3	N12	N5	E4	A11	A8	
Generation:	2320	Best fitness:	123.47074829931972	Average fitness:	338.75717687074814	Fitness standard deviation:	37.97345393260177	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2336	Best fitness:	123.47074829931972	Average fitness:	337.7234625850342	Fitness standard deviation:	37.51089823651526	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2352	Best fitness:	123.47074829931972	Average fitness:	341.84974829931997	Fitness standard deviation:	43.84670554980646	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2368	Best fitness:	123.47074829931972	Average fitness:	337.6291768707485	Fitness standard deviation:	36.23214660114041	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2384	Best fitness:	123.47074829931972	Average fitness:	337.1621768707483	Fitness standard deviation:	36.60808040611264	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2400	Best fitness:	123.47074829931972	Average fitness:	339.52060544217704	Fitness standard deviation:	41.99203782618699	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2416	Best fitness:	123.47074829931972	Average fitness:	342.61489115646276	Fitness standard deviation:	44.14515012976616	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2432	Best fitness:	123.47074829931972	Average fitness:	338.68589115646284	Fitness standard deviation:	40.769650367669826	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2448	Best fitness:	123.47074829931972	Average fitness:	336.2803197278911	Fitness standard deviation:	41.131440705501724	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2464	Best fitness:	123.47074829931972	Average fitness:	335.54046258503405	Fitness standard deviation:	38.287721870605154	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2480	Best fitness:	123.47074829931972	Average fitness:	335.3423197278913	Fitness standard deviation:	37.54864523738859	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2496	Best fitness:	123.47074829931972	Average fitness:	337.87174829931996	Fitness standard deviation:	38.68635918195329	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2512	Best fitness:	123.47074829931972	Average fitness:	337.48546258503416	Fitness standard deviation:	39.56526408688948	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2528	Best fitness:	123.47074829931972	Average fitness:	342.35546258503416	Fitness standard deviation:	43.561549454039586	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2544	Best fitness:	123.47074829931972	Average fitness:	344.1340340136058	Fitness standard deviation:	42.612173778182694	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2560	Best fitness:	123.47074829931972	Average fitness:	333.80046258503404	Fitness standard deviation:	41.26965133294511	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2576	Best fitness:	123.47074829931972	Average fitness:	335.7838911564628	Fitness standard deviation:	41.03406109712332	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2592	Best fitness:	123.47074829931972	Average fitness:	336.9534625850343	Fitness standard deviation:	37.364203145715365	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2608	Best fitness:	123.47074829931972	Average fitness:	341.76903401360573	Fitness standard deviation:	39.24832991533342	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2624	Best fitness:	123.47074829931972	Average fitness:	340.5487482993201	Fitness standard deviation:	39.48295594148888	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2640	Best fitness:	123.47074829931972	Average fitness:	344.9016054421772	Fitness standard deviation:	40.76557054322048	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2656	Best fitness:	123.47074829931972	Average fitness:	339.1038911564628	Fitness standard deviation:	37.54333490019995	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2672	Best fitness:	123.47074829931972	Average fitness:	337.50331972789127	Fitness standard deviation:	39.593480708473265	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2688	Best fitness:	123.47074829931972	Average fitness:	338.34089115646276	Fitness standard deviation:	35.122547650319724	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2704	Best fitness:	123.47074829931972	Average fitness:	338.5571768707485	Fitness standard deviation:	40.81426835716417	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2720	Best fitness:	123.47074829931972	Average fitness:	335.22189115646273	Fitness standard deviation:	36.76297633905779	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2736	Best fitness:	123.47074829931972	Average fitness:	336.1741768707484	Fitness standard deviation:	40.045115532868884	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2752	Best fitness:	123.47074829931972	Average fitness:	338.5243197278914	Fitness standard deviation:	43.224099847805526	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2768	Best fitness:	123.47074829931972	Average fitness:	337.39703401360543	Fitness standard deviation:	40.20512997626251	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2784	Best fitness:	123.47074829931972	Average fitness:	344.7760340136057	Fitness standard deviation:	38.1348613960229	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2800	Best fitness:	123.47074829931972	Average fitness:	336.78017687074856	Fitness standard deviation:	37.41351115873102	Best genome:	A9	N3	A7	A16	E5	A13	N9	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2816	Best fitness:	101.38503401360545	Average fitness:	339.11103401360555	Fitness standard deviation:	42.47252453441554	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2832	Best fitness:	101.38503401360545	Average fitness:	334.3883197278915	Fitness standard deviation:	37.38569640018132	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2848	Best fitness:	101.38503401360545	Average fitness:	337.3448911564628	Fitness standard deviation:	40.408632649876346	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2864	Best fitness:	101.38503401360545	Average fitness:	338.34874829931977	Fitness standard deviation:	38.57416960736757	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2880	Best fitness:	101.38503401360545	Average fitness:	340.73574829931965	Fitness standard deviation:	40.297656480956086	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2896	Best fitness:	101.38503401360545	Average fitness:	330.71574829931996	Fitness standard deviation:	40.785868845091166	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2912	Best fitness:	101.38503401360545	Average fitness:	339.3714625850342	Fitness standard deviation:	44.01374543531711	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2928	Best fitness:	101.38503401360545	Average fitness:	333.8188911564627	Fitness standard deviation:	40.3542873404438	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2944	Best fitness:	101.38503401360545	Average fitness:	342.0748911564627	Fitness standard deviation:	41.78900591650627	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2960	Best fitness:	101.38503401360545	Average fitness:	340.4208911564629	Fitness standard deviation:	39.86504857564802	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2976	Best fitness:	101.38503401360545	Average fitness:	338.67403401360576	Fitness standard deviation:	45.402560134370205	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	2992	Best fitness:	101.38503401360545	Average fitness:	340.5600340136057	Fitness standard deviation:	42.30643333502144	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3008	Best fitness:	101.38503401360545	Average fitness:	341.2211768707486	Fitness standard deviation:	44.352377243652526	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3024	Best fitness:	101.38503401360545	Average fitness:	335.2664625850342	Fitness standard deviation:	39.15554828149505	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3040	Best fitness:	101.38503401360545	Average fitness:	337.6363197278913	Fitness standard deviation:	42.65835222642184	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3056	Best fitness:	101.38503401360545	Average fitness:	341.86260544217726	Fitness standard deviation:	41.89980102017921	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3072	Best fitness:	101.38503401360545	Average fitness:	339.317605442177	Fitness standard deviation:	36.03592074583359	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3088	Best fitness:	101.38503401360545	Average fitness:	338.6657482993199	Fitness standard deviation:	40.058909318855996	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3104	Best fitness:	101.38503401360545	Average fitness:	334.30674829931996	Fitness standard deviation:	42.448922126648704	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3120	Best fitness:	101.38503401360545	Average fitness:	339.97946258503436	Fitness standard deviation:	40.248523126409786	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3136	Best fitness:	101.38503401360545	Average fitness:	341.537605442177	Fitness standard deviation:	38.41660423752804	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3152	Best fitness:	101.38503401360545	Average fitness:	344.12631972789137	Fitness standard deviation:	41.99511256281218	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3168	Best fitness:	101.38503401360545	Average fitness:	340.74960544217726	Fitness standard deviation:	39.350257550696185	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3184	Best fitness:	101.38503401360545	Average fitness:	334.7010340136056	Fitness standard deviation:	36.67810520109861	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3200	Best fitness:	101.38503401360545	Average fitness:	340.3498911564629	Fitness standard deviation:	38.1392327555717	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3216	Best fitness:	101.38503401360545	Average fitness:	336.28274829931985	Fitness standard deviation:	41.25685965078896	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3232	Best fitness:	101.38503401360545	Average fitness:	339.8743197278915	Fitness standard deviation:	42.17891996348074	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3248	Best fitness:	101.38503401360545	Average fitness:	335.0367482993199	Fitness standard deviation:	42.37112170103692	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3264	Best fitness:	101.38503401360545	Average fitness:	343.09503401360575	Fitness standard deviation:	42.34882951422022	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3280	Best fitness:	101.38503401360545	Average fitness:	337.74574829932	Fitness standard deviation:	39.38451787783351	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3296	Best fitness:	101.38503401360545	Average fitness:	340.7118911564628	Fitness standard deviation:	37.54429260573844	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3312	Best fitness:	101.38503401360545	Average fitness:	338.8943197278914	Fitness standard deviation:	40.05014524547538	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
Generation:	3328	Best fitness:	101.38503401360545	Average fitness:	334.81403401360564	Fitness standard deviation:	42.26703481993252	Best genome:	A9	N3	A7	N9	A13	A16	E5	A15	A14	A17	A6	A12	N7	A10	N12	E3	N6	N5	E4	A11	A8	
