Generation:	16	Best fitness:	235.67074829931974	Average fitness:	333.62960544217685	Fitness standard deviation:	30.35365218788106	Best genome:	A9	E3	N5	N12	A7	A12	N3	E4	A11	A16	E5	A15	A13	N9	A8	N7	A14	A17	A6	N6	A10	
Generation:	1760	Best fitness:	144.87074829931973	Average fitness:	325.81817687074835	Fitness standard deviation:	38.505517594553766	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1776	Best fitness:	144.87074829931973	Average fitness:	313.3816054421768	Fitness standard deviation:	42.71770254465796	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1792	Best fitness:	144.87074829931973	Average fitness:	321.16789115646264	Fitness standard deviation:	52.16327678451536	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1808	Best fitness:	144.87074829931973	Average fitness:	321.38331972789115	Fitness standard deviation:	53.2729367782516	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1824	Best fitness:	144.87074829931973	Average fitness:	314.7313197278912	Fitness standard deviation:	40.513378043429014	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1840	Best fitness:	144.87074829931973	Average fitness:	324.80560544217684	Fitness standard deviation:	43.23067770904908	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1856	Best fitness:	144.87074829931973	Average fitness:	313.4038911564626	Fitness standard deviation:	49.18156037726799	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1872	Best fitness:	144.87074829931973	Average fitness:	321.4181768707483	Fitness standard deviation:	46.2778072117352	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1888	Best fitness:	144.87074829931973	Average fitness:	329.1473197278913	Fitness standard deviation:	47.13139131216485	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1904	Best fitness:	144.87074829931973	Average fitness:	321.74903401360535	Fitness standard deviation:	50.24361803233911	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1920	Best fitness:	144.87074829931973	Average fitness:	332.6558911564627	Fitness standard deviation:	52.61357448493338	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1936	Best fitness:	144.87074829931973	Average fitness:	315.1947482993198	Fitness standard deviation:	45.99107264214991	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1952	Best fitness:	144.87074829931973	Average fitness:	318.8884625850339	Fitness standard deviation:	51.17494632241485	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1968	Best fitness:	144.87074829931973	Average fitness:	332.98103401360555	Fitness standard deviation:	48.309484262557454	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	1984	Best fitness:	144.87074829931973	Average fitness:	315.20389115646253	Fitness standard deviation:	49.610891697493294	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2000	Best fitness:	144.87074829931973	Average fitness:	314.27417687074836	Fitness standard deviation:	51.73143003582078	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2016	Best fitness:	144.87074829931973	Average fitness:	317.5713197278912	Fitness standard deviation:	50.649796982488944	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2032	Best fitness:	144.87074829931973	Average fitness:	313.800462585034	Fitness standard deviation:	57.88731494331844	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2048	Best fitness:	144.87074829931973	Average fitness:	323.4518911564626	Fitness standard deviation:	46.815770798189064	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2064	Best fitness:	144.87074829931973	Average fitness:	326.17360544217695	Fitness standard deviation:	43.83644704804346	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2080	Best fitness:	144.87074829931973	Average fitness:	314.4947482993197	Fitness standard deviation:	45.373810430462996	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2096	Best fitness:	144.87074829931973	Average fitness:	317.3381768707483	Fitness standard deviation:	52.868780111996266	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2112	Best fitness:	144.87074829931973	Average fitness:	314.00446258503416	Fitness standard deviation:	42.70883804343557	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2128	Best fitness:	144.87074829931973	Average fitness:	321.4336054421768	Fitness standard deviation:	49.66924240227877	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2144	Best fitness:	144.87074829931973	Average fitness:	314.8193197278911	Fitness standard deviation:	46.14519445650405	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2160	Best fitness:	144.87074829931973	Average fitness:	320.5604625850339	Fitness standard deviation:	50.39548279400462	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2176	Best fitness:	144.87074829931973	Average fitness:	315.7187482993197	Fitness standard deviation:	41.36894287718155	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2192	Best fitness:	144.87074829931973	Average fitness:	320.7073197278911	Fitness standard deviation:	44.77599540570179	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2208	Best fitness:	144.87074829931973	Average fitness:	318.1376054421769	Fitness standard deviation:	51.5262883125236	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2224	Best fitness:	144.87074829931973	Average fitness:	311.5661768707483	Fitness standard deviation:	46.35680100600347	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2240	Best fitness:	144.87074829931973	Average fitness:	321.1347482993197	Fitness standard deviation:	46.591253470135	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2256	Best fitness:	144.87074829931973	Average fitness:	322.3947482993197	Fitness standard deviation:	44.852743227370254	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2272	Best fitness:	144.87074829931973	Average fitness:	323.6998911564626	Fitness standard deviation:	45.253196252884074	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2288	Best fitness:	144.87074829931973	Average fitness:	322.39931972789117	Fitness standard deviation:	49.443191314345185	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2304	Best fitness:	144.87074829931973	Average fitness:	311.8856054421769	Fitness standard deviation:	48.324586631888096	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2320	Best fitness:	144.87074829931973	Average fitness:	325.3993197278912	Fitness standard deviation:	38.3476344692571	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2336	Best fitness:	144.87074829931973	Average fitness:	326.13531972789116	Fitness standard deviation:	47.267127226486885	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2352	Best fitness:	144.87074829931973	Average fitness:	317.3878911564626	Fitness standard deviation:	48.33711896035752	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2368	Best fitness:	144.87074829931973	Average fitness:	320.10389115646257	Fitness standard deviation:	44.75147129630123	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2384	Best fitness:	144.87074829931973	Average fitness:	323.0050340136055	Fitness standard deviation:	48.218383910483524	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2400	Best fitness:	144.87074829931973	Average fitness:	319.84846258503404	Fitness standard deviation:	46.1046749730149	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2416	Best fitness:	144.87074829931973	Average fitness:	317.3930340136054	Fitness standard deviation:	50.259173853219714	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2432	Best fitness:	144.87074829931973	Average fitness:	307.25646258503394	Fitness standard deviation:	50.48870142347266	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2448	Best fitness:	144.87074829931973	Average fitness:	321.388462585034	Fitness standard deviation:	43.87313720076027	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2464	Best fitness:	144.87074829931973	Average fitness:	327.17131972789105	Fitness standard deviation:	46.68262771401921	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2480	Best fitness:	144.87074829931973	Average fitness:	306.2690340136054	Fitness standard deviation:	46.522198137128086	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2496	Best fitness:	144.87074829931973	Average fitness:	314.52674829931965	Fitness standard deviation:	52.19411522384492	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2512	Best fitness:	144.87074829931973	Average fitness:	318.79531972789124	Fitness standard deviation:	48.41517379280751	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2528	Best fitness:	144.87074829931973	Average fitness:	312.1050340136054	Fitness standard deviation:	39.81426305806932	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2544	Best fitness:	144.87074829931973	Average fitness:	316.1713197278912	Fitness standard deviation:	43.022202617262835	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2560	Best fitness:	144.87074829931973	Average fitness:	323.1924625850339	Fitness standard deviation:	49.79070835702056	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2576	Best fitness:	144.87074829931973	Average fitness:	313.8147482993197	Fitness standard deviation:	56.374260434263824	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2592	Best fitness:	144.87074829931973	Average fitness:	319.14789115646255	Fitness standard deviation:	48.65359109593672	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2608	Best fitness:	144.87074829931973	Average fitness:	329.87589115646256	Fitness standard deviation:	40.493035607801666	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2624	Best fitness:	144.87074829931973	Average fitness:	325.560462585034	Fitness standard deviation:	52.31666125838393	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2640	Best fitness:	144.87074829931973	Average fitness:	326.2553197278913	Fitness standard deviation:	37.74087772899701	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2656	Best fitness:	144.87074829931973	Average fitness:	327.7821768707483	Fitness standard deviation:	53.91351752045652	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2672	Best fitness:	144.87074829931973	Average fitness:	308.16731972789114	Fitness standard deviation:	48.34888476100201	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2688	Best fitness:	144.87074829931973	Average fitness:	315.70217687074825	Fitness standard deviation:	51.94744102043361	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2704	Best fitness:	144.87074829931973	Average fitness:	322.0673197278912	Fitness standard deviation:	44.45824627348998	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2720	Best fitness:	144.87074829931973	Average fitness:	327.5541768707484	Fitness standard deviation:	48.55788410815719	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2736	Best fitness:	144.87074829931973	Average fitness:	327.99817687074835	Fitness standard deviation:	45.19624120545912	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2752	Best fitness:	144.87074829931973	Average fitness:	319.1838911564626	Fitness standard deviation:	42.95493412916397	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2768	Best fitness:	144.87074829931973	Average fitness:	327.19017687074825	Fitness standard deviation:	50.43361195043785	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2784	Best fitness:	144.87074829931973	Average fitness:	326.11131972789116	Fitness standard deviation:	42.303098391855656	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2800	Best fitness:	144.87074829931973	Average fitness:	330.76446258503404	Fitness standard deviation:	42.0553885658969	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2816	Best fitness:	144.87074829931973	Average fitness:	318.85874829931964	Fitness standard deviation:	54.56586212148787	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2832	Best fitness:	144.87074829931973	Average fitness:	325.4856054421768	Fitness standard deviation:	43.942823050330446	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2848	Best fitness:	144.87074829931973	Average fitness:	322.4913197278912	Fitness standard deviation:	47.68545340680158	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2864	Best fitness:	144.87074829931973	Average fitness:	329.72960544217693	Fitness standard deviation:	45.427611637659766	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2880	Best fitness:	144.87074829931973	Average fitness:	313.8747482993198	Fitness standard deviation:	48.31767598479286	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2896	Best fitness:	144.87074829931973	Average fitness:	329.73131972789116	Fitness standard deviation:	47.94033967168709	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2912	Best fitness:	144.87074829931973	Average fitness:	318.73474829931973	Fitness standard deviation:	51.37494650595556	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2928	Best fitness:	144.87074829931973	Average fitness:	321.38789115646256	Fitness standard deviation:	51.482187369288525	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2944	Best fitness:	144.87074829931973	Average fitness:	319.53189115646256	Fitness standard deviation:	45.45949064961517	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2960	Best fitness:	144.87074829931973	Average fitness:	328.41417687074835	Fitness standard deviation:	45.32230031448005	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2976	Best fitness:	144.87074829931973	Average fitness:	323.77474829931975	Fitness standard deviation:	38.90407491798886	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	2992	Best fitness:	144.87074829931973	Average fitness:	327.2941768707483	Fitness standard deviation:	50.219589864952916	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3008	Best fitness:	144.87074829931973	Average fitness:	319.9307482993197	Fitness standard deviation:	44.0919474345535	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3024	Best fitness:	144.87074829931973	Average fitness:	316.56903401360546	Fitness standard deviation:	51.62318484351537	Best genome:	A11	N12	N7	A6	A10	E3	N6	N5	N3	E4	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3040	Best fitness:	128.87074829931973	Average fitness:	321.5593197278912	Fitness standard deviation:	45.68032032840972	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3056	Best fitness:	128.87074829931973	Average fitness:	325.54960544217687	Fitness standard deviation:	45.21472888430973	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3072	Best fitness:	128.87074829931973	Average fitness:	306.93531972789106	Fitness standard deviation:	53.74126034234472	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3088	Best fitness:	128.87074829931973	Average fitness:	317.06560544217695	Fitness standard deviation:	50.933564953350185	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3104	Best fitness:	128.87074829931973	Average fitness:	330.636462585034	Fitness standard deviation:	54.23421918505184	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3120	Best fitness:	128.87074829931973	Average fitness:	316.26846258503394	Fitness standard deviation:	53.89238523773321	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3136	Best fitness:	128.87074829931973	Average fitness:	318.360462585034	Fitness standard deviation:	48.91249162597653	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3152	Best fitness:	128.87074829931973	Average fitness:	314.70446258503404	Fitness standard deviation:	45.60911784603905	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3168	Best fitness:	128.87074829931973	Average fitness:	310.3336054421769	Fitness standard deviation:	43.54350280736145	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3184	Best fitness:	128.87074829931973	Average fitness:	317.6861768707483	Fitness standard deviation:	50.45956286382357	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3200	Best fitness:	128.87074829931973	Average fitness:	334.19131972789114	Fitness standard deviation:	49.64888515590747	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3216	Best fitness:	128.87074829931973	Average fitness:	312.22217687074817	Fitness standard deviation:	48.043332566357556	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3232	Best fitness:	128.87074829931973	Average fitness:	317.8353197278912	Fitness standard deviation:	50.17793012218558	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3248	Best fitness:	128.87074829931973	Average fitness:	319.47589115646264	Fitness standard deviation:	54.90321211078303	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3264	Best fitness:	128.87074829931973	Average fitness:	324.7278911564626	Fitness standard deviation:	48.93529955826512	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3280	Best fitness:	128.87074829931973	Average fitness:	315.6433197278912	Fitness standard deviation:	47.574475735955524	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3296	Best fitness:	128.87074829931973	Average fitness:	319.32846258503395	Fitness standard deviation:	54.79428883989086	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3312	Best fitness:	128.87074829931973	Average fitness:	317.0010340136055	Fitness standard deviation:	56.8047239081902	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
Generation:	3328	Best fitness:	128.87074829931973	Average fitness:	320.33417687074825	Fitness standard deviation:	51.28301124273466	Best genome:	N12	N7	A6	A10	E3	N6	N5	E4	N3	A11	A15	A12	A9	A7	A14	A17	A16	E5	A8	A13	N9	
