Generation:	16	Best fitness:	246.47074829931972	Average fitness:	274.9821768707483	Fitness standard deviation:	17.897989626018383	Best genome:	A8	A16	A15	A9	N3	A12	N9	N6	E5	A7	A17	N7	E3	A10	N12	A11	N5	E4	A6	A14	A13	
Generation:	1760	Best fitness:	110.55646258503401	Average fitness:	166.79646258503402	Fitness standard deviation:	39.101413305007014	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1776	Best fitness:	110.55646258503401	Average fitness:	215.66503401360546	Fitness standard deviation:	52.455170831280064	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1792	Best fitness:	110.55646258503401	Average fitness:	194.61646258503401	Fitness standard deviation:	51.506367270345855	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1808	Best fitness:	110.55646258503401	Average fitness:	200.7821768707483	Fitness standard deviation:	43.304707666978295	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1824	Best fitness:	110.55646258503401	Average fitness:	169.59931972789119	Fitness standard deviation:	26.23907119436313	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1840	Best fitness:	110.55646258503401	Average fitness:	184.5536054421769	Fitness standard deviation:	40.270867476960795	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1856	Best fitness:	110.55646258503401	Average fitness:	183.43074829931976	Fitness standard deviation:	41.30126093840285	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1872	Best fitness:	110.55646258503401	Average fitness:	210.4136054421769	Fitness standard deviation:	54.85488685837295	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1888	Best fitness:	110.55646258503401	Average fitness:	199.89931972789117	Fitness standard deviation:	43.97877224483723	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1904	Best fitness:	110.55646258503401	Average fitness:	191.95931972789114	Fitness standard deviation:	44.54790120803466	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1920	Best fitness:	110.55646258503401	Average fitness:	168.51074829931972	Fitness standard deviation:	35.50783115693477	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1936	Best fitness:	110.55646258503401	Average fitness:	179.97074829931975	Fitness standard deviation:	45.02028069069969	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1952	Best fitness:	110.55646258503401	Average fitness:	175.17074829931977	Fitness standard deviation:	28.634576644187298	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1968	Best fitness:	110.55646258503401	Average fitness:	170.89646258503404	Fitness standard deviation:	41.04911433581852	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	1984	Best fitness:	110.55646258503401	Average fitness:	199.52789115646257	Fitness standard deviation:	35.074618999487136	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2000	Best fitness:	110.55646258503401	Average fitness:	186.86503401360545	Fitness standard deviation:	46.47347771161789	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2016	Best fitness:	110.55646258503401	Average fitness:	154.2193197278912	Fitness standard deviation:	45.39084471205035	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2032	Best fitness:	110.55646258503401	Average fitness:	171.99646258503404	Fitness standard deviation:	50.93240851103248	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2048	Best fitness:	110.55646258503401	Average fitness:	195.01931972789117	Fitness standard deviation:	34.774329729892216	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2064	Best fitness:	110.55646258503401	Average fitness:	208.89646258503404	Fitness standard deviation:	49.42877035467816	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2080	Best fitness:	110.55646258503401	Average fitness:	219.00789115646256	Fitness standard deviation:	61.437274865159374	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2096	Best fitness:	110.55646258503401	Average fitness:	190.57931972789117	Fitness standard deviation:	37.33737810936425	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2112	Best fitness:	110.55646258503401	Average fitness:	215.40789115646257	Fitness standard deviation:	40.25627252430384	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2128	Best fitness:	110.55646258503401	Average fitness:	190.27074829931973	Fitness standard deviation:	57.497580428240994	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2144	Best fitness:	110.55646258503401	Average fitness:	191.40789115646263	Fitness standard deviation:	43.09494937025092	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2160	Best fitness:	110.55646258503401	Average fitness:	178.93360544217688	Fitness standard deviation:	38.77190188151987	Best genome:	A9	N3	E4	N5	A11	N12	E3	N6	A7	N9	A16	E5	A8	A13	A15	N7	A10	A6	A12	A14	A17	
Generation:	2176	Best fitness:	110.32789115646258	Average fitness:	192.05931972789114	Fitness standard deviation:	49.85929950308945	Best genome:	A13	N9	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A11	E3	A7	N6	N12	A8	
Generation:	2192	Best fitness:	110.32789115646258	Average fitness:	234.8936054421769	Fitness standard deviation:	49.397676223953404	Best genome:	A13	N9	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A11	E3	A7	N6	N12	A8	
Generation:	2208	Best fitness:	110.32789115646258	Average fitness:	164.83360544217686	Fitness standard deviation:	39.26751796774197	Best genome:	A13	N9	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A11	E3	A7	N6	N12	A8	
Generation:	2224	Best fitness:	110.32789115646258	Average fitness:	183.64789115646255	Fitness standard deviation:	36.23488408274264	Best genome:	A13	N9	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A11	E3	A7	N6	N12	A8	
Generation:	2240	Best fitness:	110.32789115646258	Average fitness:	184.50789115646256	Fitness standard deviation:	45.69675565673148	Best genome:	A13	N9	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A11	E3	A7	N6	N12	A8	
Generation:	2256	Best fitness:	110.32789115646258	Average fitness:	187.2707482993197	Fitness standard deviation:	36.634764352779364	Best genome:	A13	N9	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A11	E3	A7	N6	N12	A8	
Generation:	2272	Best fitness:	110.32789115646258	Average fitness:	194.0678911564626	Fitness standard deviation:	53.37932099796776	Best genome:	A13	N9	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A11	E3	A7	N6	N12	A8	
Generation:	2288	Best fitness:	107.87074829931973	Average fitness:	169.75646258503403	Fitness standard deviation:	37.24162911011695	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	N6	A11	E3	N12	A8	A13	N9	
Generation:	2304	Best fitness:	107.87074829931973	Average fitness:	196.97074829931975	Fitness standard deviation:	48.687701585865454	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	N6	A11	E3	N12	A8	A13	N9	
Generation:	2320	Best fitness:	107.87074829931973	Average fitness:	156.83074829931974	Fitness standard deviation:	31.022501905710246	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	N6	A11	E3	N12	A8	A13	N9	
Generation:	2336	Best fitness:	107.87074829931973	Average fitness:	199.66503401360544	Fitness standard deviation:	44.93220253325888	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	N6	A11	E3	N12	A8	A13	N9	
Generation:	2352	Best fitness:	107.87074829931973	Average fitness:	194.40503401360544	Fitness standard deviation:	45.92789921747578	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	N6	A11	E3	N12	A8	A13	N9	
Generation:	2368	Best fitness:	107.87074829931973	Average fitness:	200.1421768707483	Fitness standard deviation:	57.173623503236136	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	N6	A11	E3	N12	A8	A13	N9	
Generation:	2384	Best fitness:	107.87074829931973	Average fitness:	210.5821768707483	Fitness standard deviation:	43.09341433657437	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	N6	A11	E3	N12	A8	A13	N9	
Generation:	2400	Best fitness:	101.87074829931973	Average fitness:	187.7078911564626	Fitness standard deviation:	46.067436017478656	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2416	Best fitness:	101.87074829931973	Average fitness:	199.016462585034	Fitness standard deviation:	46.94994373081325	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2432	Best fitness:	101.87074829931973	Average fitness:	188.476462585034	Fitness standard deviation:	50.06065023589702	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2448	Best fitness:	101.87074829931973	Average fitness:	163.81360544217688	Fitness standard deviation:	36.36884515569863	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2464	Best fitness:	101.87074829931973	Average fitness:	178.0136054421769	Fitness standard deviation:	46.697503320054814	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2480	Best fitness:	101.87074829931973	Average fitness:	194.87360544217685	Fitness standard deviation:	53.72121300315744	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2496	Best fitness:	101.87074829931973	Average fitness:	180.70789115646258	Fitness standard deviation:	44.03793550185233	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2512	Best fitness:	101.87074829931973	Average fitness:	170.5136054421769	Fitness standard deviation:	35.29557814705255	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2528	Best fitness:	101.87074829931973	Average fitness:	184.47931972789118	Fitness standard deviation:	46.1722401802783	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2544	Best fitness:	101.87074829931973	Average fitness:	166.97074829931972	Fitness standard deviation:	56.23617725853226	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2560	Best fitness:	101.87074829931973	Average fitness:	184.916462585034	Fitness standard deviation:	43.509618359575605	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2576	Best fitness:	101.87074829931973	Average fitness:	169.40789115646257	Fitness standard deviation:	28.456861157527115	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2592	Best fitness:	101.87074829931973	Average fitness:	192.84503401360544	Fitness standard deviation:	38.05774227327175	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2608	Best fitness:	101.87074829931973	Average fitness:	203.936462585034	Fitness standard deviation:	39.61622436140352	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2624	Best fitness:	101.87074829931973	Average fitness:	182.6021768707483	Fitness standard deviation:	44.5688372873116	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2640	Best fitness:	101.87074829931973	Average fitness:	192.00503401360544	Fitness standard deviation:	46.65956436722031	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2656	Best fitness:	101.87074829931973	Average fitness:	167.9536054421769	Fitness standard deviation:	58.318032286728595	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2672	Best fitness:	101.87074829931973	Average fitness:	160.5678911564626	Fitness standard deviation:	36.16005734147521	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2688	Best fitness:	101.87074829931973	Average fitness:	205.39931972789114	Fitness standard deviation:	52.2592864513874	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2704	Best fitness:	101.87074829931973	Average fitness:	153.02503401360548	Fitness standard deviation:	45.60279654869012	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2720	Best fitness:	101.87074829931973	Average fitness:	203.45931972789117	Fitness standard deviation:	53.5631935765825	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2736	Best fitness:	101.87074829931973	Average fitness:	197.456462585034	Fitness standard deviation:	46.74692830681444	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2752	Best fitness:	101.87074829931973	Average fitness:	214.80217687074833	Fitness standard deviation:	50.499653989519814	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2768	Best fitness:	101.87074829931973	Average fitness:	201.79074829931974	Fitness standard deviation:	61.826065172335504	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2784	Best fitness:	101.87074829931973	Average fitness:	170.5878911564626	Fitness standard deviation:	57.572901009174835	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2800	Best fitness:	101.87074829931973	Average fitness:	171.43931972789116	Fitness standard deviation:	36.19107444367678	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2816	Best fitness:	101.87074829931973	Average fitness:	173.60789115646259	Fitness standard deviation:	44.59863418792745	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2832	Best fitness:	101.87074829931973	Average fitness:	174.1421768707483	Fitness standard deviation:	39.02418559335339	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2848	Best fitness:	101.87074829931973	Average fitness:	165.32503401360546	Fitness standard deviation:	38.95591322906195	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2864	Best fitness:	101.87074829931973	Average fitness:	208.62503401360541	Fitness standard deviation:	45.100347435197335	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2880	Best fitness:	101.87074829931973	Average fitness:	171.48789115646258	Fitness standard deviation:	30.29670474436695	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2896	Best fitness:	101.87074829931973	Average fitness:	209.31360544217688	Fitness standard deviation:	62.14637132920759	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2912	Best fitness:	101.87074829931973	Average fitness:	172.39646258503402	Fitness standard deviation:	34.41225031044281	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2928	Best fitness:	101.87074829931973	Average fitness:	168.87360544217688	Fitness standard deviation:	38.68810174105897	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2944	Best fitness:	101.87074829931973	Average fitness:	179.4907482993197	Fitness standard deviation:	39.137146715891596	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2960	Best fitness:	101.87074829931973	Average fitness:	172.65646258503403	Fitness standard deviation:	58.66478866041731	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2976	Best fitness:	101.87074829931973	Average fitness:	163.8478911564626	Fitness standard deviation:	52.75528069128555	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	2992	Best fitness:	101.87074829931973	Average fitness:	174.9021768707483	Fitness standard deviation:	41.36711984271605	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3008	Best fitness:	101.87074829931973	Average fitness:	175.61360544217686	Fitness standard deviation:	41.67759834829297	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3024	Best fitness:	101.87074829931973	Average fitness:	168.5536054421769	Fitness standard deviation:	44.25058597559668	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3040	Best fitness:	101.87074829931973	Average fitness:	166.596462585034	Fitness standard deviation:	33.15244245627049	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3056	Best fitness:	101.87074829931973	Average fitness:	189.96503401360545	Fitness standard deviation:	47.875425164627806	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3072	Best fitness:	101.87074829931973	Average fitness:	188.61931972789114	Fitness standard deviation:	44.968500176937916	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3088	Best fitness:	101.87074829931973	Average fitness:	208.2307482993197	Fitness standard deviation:	59.98622862365825	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3104	Best fitness:	101.87074829931973	Average fitness:	151.69646258503403	Fitness standard deviation:	35.949035240098965	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3120	Best fitness:	101.87074829931973	Average fitness:	181.8021768707483	Fitness standard deviation:	39.05333286882523	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3136	Best fitness:	101.87074829931973	Average fitness:	216.63931972789115	Fitness standard deviation:	53.33791307717777	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3152	Best fitness:	101.87074829931973	Average fitness:	165.8936054421769	Fitness standard deviation:	34.596514629219456	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3168	Best fitness:	101.87074829931973	Average fitness:	170.59074829931973	Fitness standard deviation:	42.46582260825661	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3184	Best fitness:	101.87074829931973	Average fitness:	130.15360544217688	Fitness standard deviation:	20.19797302418523	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3200	Best fitness:	101.87074829931973	Average fitness:	202.7278911564626	Fitness standard deviation:	42.607139384504706	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3216	Best fitness:	101.87074829931973	Average fitness:	188.13931972789118	Fitness standard deviation:	48.294021601529316	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3232	Best fitness:	101.87074829931973	Average fitness:	182.0593197278912	Fitness standard deviation:	45.53038761001676	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3248	Best fitness:	101.87074829931973	Average fitness:	175.756462585034	Fitness standard deviation:	31.115301046007467	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3264	Best fitness:	101.87074829931973	Average fitness:	199.20503401360546	Fitness standard deviation:	73.43068818516507	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3280	Best fitness:	101.87074829931973	Average fitness:	187.20789115646258	Fitness standard deviation:	58.221269414578195	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3296	Best fitness:	101.87074829931973	Average fitness:	160.96217687074832	Fitness standard deviation:	38.44823034063506	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3312	Best fitness:	101.87074829931973	Average fitness:	201.0478911564626	Fitness standard deviation:	41.45346207938906	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
Generation:	3328	Best fitness:	101.87074829931973	Average fitness:	187.13360544217687	Fitness standard deviation:	49.70488219768471	Best genome:	A16	E5	A15	N7	A10	A6	A12	A14	A17	A9	N3	E4	N5	A7	A11	N12	N6	E3	A8	A13	N9	
