Generation:	16	Best fitness:	235.29931972789115	Average fitness:	338.4461768707482	Fitness standard deviation:	35.81322296445882	Best genome:	N9	N5	E3	N12	A15	A12	A13	A9	A11	A10	A8	A16	E4	A7	A14	N3	E5	N6	A6	A17	N7	
Generation:	1760	Best fitness:	118.87074829931973	Average fitness:	311.38674829931983	Fitness standard deviation:	52.53301000245814	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1776	Best fitness:	118.87074829931973	Average fitness:	316.10503401360546	Fitness standard deviation:	52.229538284267406	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1792	Best fitness:	118.87074829931973	Average fitness:	307.67303401360533	Fitness standard deviation:	52.65910881997801	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1808	Best fitness:	118.87074829931973	Average fitness:	317.1804625850341	Fitness standard deviation:	50.050440960360476	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1824	Best fitness:	118.87074829931973	Average fitness:	308.0656054421769	Fitness standard deviation:	52.66338345781146	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1840	Best fitness:	118.87074829931973	Average fitness:	315.66446258503385	Fitness standard deviation:	56.893472468020335	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1856	Best fitness:	118.87074829931973	Average fitness:	320.22503401360547	Fitness standard deviation:	48.84371243975993	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1872	Best fitness:	118.87074829931973	Average fitness:	319.80960544217686	Fitness standard deviation:	46.4666467207328	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1888	Best fitness:	118.87074829931973	Average fitness:	312.7541768707483	Fitness standard deviation:	54.94244077993935	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1904	Best fitness:	118.87074829931973	Average fitness:	321.90331972789113	Fitness standard deviation:	57.177221384258345	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1920	Best fitness:	118.87074829931973	Average fitness:	331.3861768707482	Fitness standard deviation:	56.00788456447677	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1936	Best fitness:	118.87074829931973	Average fitness:	319.1581768707483	Fitness standard deviation:	47.26342864051594	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1952	Best fitness:	118.87074829931973	Average fitness:	317.08103401360546	Fitness standard deviation:	55.4959260163137	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1968	Best fitness:	118.87074829931973	Average fitness:	318.6227482993197	Fitness standard deviation:	43.51401123260208	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	1984	Best fitness:	118.87074829931973	Average fitness:	322.7313197278912	Fitness standard deviation:	51.00466489749857	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2000	Best fitness:	118.87074829931973	Average fitness:	313.89417687074837	Fitness standard deviation:	45.87995042610706	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2016	Best fitness:	118.87074829931973	Average fitness:	319.81131972789115	Fitness standard deviation:	52.570356150552364	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2032	Best fitness:	118.87074829931973	Average fitness:	316.48560544217696	Fitness standard deviation:	55.19181253684319	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2048	Best fitness:	118.87074829931973	Average fitness:	305.6336054421769	Fitness standard deviation:	43.81983718148945	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2064	Best fitness:	118.87074829931973	Average fitness:	337.8833197278912	Fitness standard deviation:	45.89320456922411	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2080	Best fitness:	118.87074829931973	Average fitness:	308.41531972789113	Fitness standard deviation:	54.77693493746119	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2096	Best fitness:	118.87074829931973	Average fitness:	322.7821768707484	Fitness standard deviation:	47.78031504838001	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2112	Best fitness:	118.87074829931973	Average fitness:	322.5547482993198	Fitness standard deviation:	46.36095662410387	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2128	Best fitness:	118.87074829931973	Average fitness:	319.9696054421769	Fitness standard deviation:	45.274848343991486	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2144	Best fitness:	118.87074829931973	Average fitness:	324.16903401360537	Fitness standard deviation:	54.2657975975472	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2160	Best fitness:	118.87074829931973	Average fitness:	318.96617687074826	Fitness standard deviation:	52.804368900881755	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2176	Best fitness:	118.87074829931973	Average fitness:	314.0107482993198	Fitness standard deviation:	49.76607261652732	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2192	Best fitness:	118.87074829931973	Average fitness:	313.3981768707483	Fitness standard deviation:	49.86015454186615	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2208	Best fitness:	118.87074829931973	Average fitness:	308.88617687074833	Fitness standard deviation:	49.44425720063402	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2224	Best fitness:	118.87074829931973	Average fitness:	323.1478911564626	Fitness standard deviation:	49.25277118485574	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2240	Best fitness:	118.87074829931973	Average fitness:	318.1901768707483	Fitness standard deviation:	45.432713446392796	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2256	Best fitness:	118.87074829931973	Average fitness:	314.6221768707484	Fitness standard deviation:	47.93785986215139	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2272	Best fitness:	118.87074829931973	Average fitness:	308.1981768707483	Fitness standard deviation:	46.3780300591052	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2288	Best fitness:	118.87074829931973	Average fitness:	317.8953197278912	Fitness standard deviation:	52.64952770608174	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2304	Best fitness:	118.87074829931973	Average fitness:	313.7010340136055	Fitness standard deviation:	50.44945529852991	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2320	Best fitness:	118.87074829931973	Average fitness:	315.20389115646253	Fitness standard deviation:	50.83705304967539	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2336	Best fitness:	118.87074829931973	Average fitness:	317.4507482993197	Fitness standard deviation:	54.63467935071188	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2352	Best fitness:	118.87074829931973	Average fitness:	324.72331972789107	Fitness standard deviation:	49.31805029828825	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2368	Best fitness:	118.87074829931973	Average fitness:	318.45760544217677	Fitness standard deviation:	58.62327467301494	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2384	Best fitness:	118.87074829931973	Average fitness:	327.20217687074836	Fitness standard deviation:	53.008974827333695	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2400	Best fitness:	118.87074829931973	Average fitness:	318.04217687074834	Fitness standard deviation:	44.56456100938484	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2416	Best fitness:	118.87074829931973	Average fitness:	315.25589115646255	Fitness standard deviation:	55.13884640928696	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2432	Best fitness:	118.87074829931973	Average fitness:	315.85874829931976	Fitness standard deviation:	51.6319034706256	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2448	Best fitness:	118.87074829931973	Average fitness:	311.36331972789117	Fitness standard deviation:	49.431105652623394	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2464	Best fitness:	118.87074829931973	Average fitness:	310.17303401360545	Fitness standard deviation:	52.10422587429146	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2480	Best fitness:	118.87074829931973	Average fitness:	314.1187482993197	Fitness standard deviation:	49.940208311580776	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2496	Best fitness:	118.87074829931973	Average fitness:	307.49760544217685	Fitness standard deviation:	49.82538338752935	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2512	Best fitness:	118.87074829931973	Average fitness:	315.11817687074824	Fitness standard deviation:	51.658102901951125	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2528	Best fitness:	118.87074829931973	Average fitness:	316.04046258503405	Fitness standard deviation:	48.18913059254448	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2544	Best fitness:	118.87074829931973	Average fitness:	323.2650340136055	Fitness standard deviation:	55.36978001379011	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2560	Best fitness:	118.87074829931973	Average fitness:	323.75303401360543	Fitness standard deviation:	49.35035120194285	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2576	Best fitness:	118.87074829931973	Average fitness:	320.35989115646265	Fitness standard deviation:	48.77243940370171	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2592	Best fitness:	118.87074829931973	Average fitness:	320.3193197278913	Fitness standard deviation:	50.560179943492756	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2608	Best fitness:	118.87074829931973	Average fitness:	316.98274829931984	Fitness standard deviation:	56.25884430134029	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2624	Best fitness:	118.87074829931973	Average fitness:	312.9387482993198	Fitness standard deviation:	53.3410157735593	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2640	Best fitness:	118.87074829931973	Average fitness:	321.49646258503407	Fitness standard deviation:	54.33891505906165	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2656	Best fitness:	118.87074829931973	Average fitness:	318.33931972789117	Fitness standard deviation:	54.01801906469238	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2672	Best fitness:	118.87074829931973	Average fitness:	317.7101768707483	Fitness standard deviation:	55.26433012498446	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2688	Best fitness:	118.87074829931973	Average fitness:	313.0010340136054	Fitness standard deviation:	65.66563072327651	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2704	Best fitness:	118.87074829931973	Average fitness:	306.65017687074834	Fitness standard deviation:	49.560549498691444	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2720	Best fitness:	118.87074829931973	Average fitness:	309.7816054421768	Fitness standard deviation:	56.47392915283285	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2736	Best fitness:	118.87074829931973	Average fitness:	317.0518911564625	Fitness standard deviation:	52.001301274141994	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2752	Best fitness:	118.87074829931973	Average fitness:	326.42503401360545	Fitness standard deviation:	56.67383343235543	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2768	Best fitness:	118.87074829931973	Average fitness:	321.54503401360546	Fitness standard deviation:	47.33279175698602	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2784	Best fitness:	118.87074829931973	Average fitness:	320.6250340136054	Fitness standard deviation:	54.567421244039835	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2800	Best fitness:	118.87074829931973	Average fitness:	320.1981768707482	Fitness standard deviation:	51.57916371274472	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2816	Best fitness:	118.87074829931973	Average fitness:	313.4696054421769	Fitness standard deviation:	53.053605531748424	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2832	Best fitness:	118.87074829931973	Average fitness:	319.1690340136055	Fitness standard deviation:	60.29630974188882	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2848	Best fitness:	118.87074829931973	Average fitness:	322.36103401360543	Fitness standard deviation:	49.095382171143264	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2864	Best fitness:	118.87074829931973	Average fitness:	320.2650340136055	Fitness standard deviation:	48.12676695934585	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2880	Best fitness:	118.87074829931973	Average fitness:	321.400462585034	Fitness standard deviation:	54.9840969097392	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2896	Best fitness:	118.87074829931973	Average fitness:	311.3256054421768	Fitness standard deviation:	55.350130605454005	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2912	Best fitness:	118.87074829931973	Average fitness:	309.1136054421769	Fitness standard deviation:	45.1888218975644	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2928	Best fitness:	118.87074829931973	Average fitness:	314.7176054421768	Fitness standard deviation:	57.30935707622094	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2944	Best fitness:	118.87074829931973	Average fitness:	323.92846258503397	Fitness standard deviation:	55.90838117302052	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2960	Best fitness:	118.87074829931973	Average fitness:	310.11760544217685	Fitness standard deviation:	57.08355144193894	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2976	Best fitness:	118.87074829931973	Average fitness:	314.12960544217697	Fitness standard deviation:	55.64594677943391	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	2992	Best fitness:	118.87074829931973	Average fitness:	318.25303401360543	Fitness standard deviation:	53.26965392285954	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3008	Best fitness:	118.87074829931973	Average fitness:	315.89703401360543	Fitness standard deviation:	56.86859262746504	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3024	Best fitness:	118.87074829931973	Average fitness:	310.88274829931976	Fitness standard deviation:	56.31732023135348	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3040	Best fitness:	118.87074829931973	Average fitness:	316.76331972789114	Fitness standard deviation:	48.81158061320267	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3056	Best fitness:	118.87074829931973	Average fitness:	319.90903401360544	Fitness standard deviation:	52.337846800126094	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3072	Best fitness:	118.87074829931973	Average fitness:	308.7661768707483	Fitness standard deviation:	45.87894723628915	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3088	Best fitness:	118.87074829931973	Average fitness:	311.7101768707482	Fitness standard deviation:	44.54105041328019	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3104	Best fitness:	118.87074829931973	Average fitness:	325.8867482993197	Fitness standard deviation:	47.30074760077093	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3120	Best fitness:	118.87074829931973	Average fitness:	309.01131972789113	Fitness standard deviation:	52.30725078391551	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3136	Best fitness:	118.87074829931973	Average fitness:	314.56960544217685	Fitness standard deviation:	50.55720161785629	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3152	Best fitness:	118.87074829931973	Average fitness:	310.304462585034	Fitness standard deviation:	49.66892172974886	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3168	Best fitness:	118.87074829931973	Average fitness:	309.07703401360556	Fitness standard deviation:	54.096954017386075	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3184	Best fitness:	118.87074829931973	Average fitness:	326.7456054421769	Fitness standard deviation:	48.937272599414314	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3200	Best fitness:	118.87074829931973	Average fitness:	317.14217687074824	Fitness standard deviation:	54.45544840715656	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3216	Best fitness:	118.87074829931973	Average fitness:	319.28160544217695	Fitness standard deviation:	46.1146899929172	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3232	Best fitness:	118.87074829931973	Average fitness:	316.09131972789123	Fitness standard deviation:	57.361331792241295	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3248	Best fitness:	118.87074829931973	Average fitness:	307.58789115646266	Fitness standard deviation:	52.578182563042766	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3264	Best fitness:	118.87074829931973	Average fitness:	313.83817687074827	Fitness standard deviation:	57.51996849648594	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3280	Best fitness:	118.87074829931973	Average fitness:	316.9541768707483	Fitness standard deviation:	53.703078113429804	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3296	Best fitness:	118.87074829931973	Average fitness:	321.01760544217694	Fitness standard deviation:	54.0086883441272	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3312	Best fitness:	118.87074829931973	Average fitness:	314.0838911564625	Fitness standard deviation:	52.208515126893836	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
Generation:	3328	Best fitness:	118.87074829931973	Average fitness:	333.5730340136055	Fitness standard deviation:	52.1319923209054	Best genome:	A9	E4	N5	A7	A14	A17	A6	A12	A13	A16	E5	N12	E3	N6	N3	A11	A15	N7	A10	A8	N9	
