Generation:	16	Best fitness:	254.4421768707483	Average fitness:	341.0193197278912	Fitness standard deviation:	37.507007889410836	Best genome:	A15	A12	A16	E5	A13	N9	A14	E3	N3	N6	N12	E4	N5	N7	A17	A11	A7	A6	A10	A9	A8	
Generation:	1760	Best fitness:	154.69931972789115	Average fitness:	311.2753197278912	Fitness standard deviation:	49.05468380890694	Best genome:	A15	A17	A10	N12	N7	E3	N6	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1776	Best fitness:	154.69931972789115	Average fitness:	314.9833197278912	Fitness standard deviation:	42.653062061048715	Best genome:	A15	A17	A10	N12	N7	E3	N6	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1792	Best fitness:	154.69931972789115	Average fitness:	321.48731972789113	Fitness standard deviation:	41.99164274092682	Best genome:	A15	A17	A10	N12	N7	E3	N6	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1808	Best fitness:	154.69931972789115	Average fitness:	327.3010340136054	Fitness standard deviation:	44.71567771817754	Best genome:	A15	A17	A10	N12	N7	E3	N6	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1824	Best fitness:	154.69931972789115	Average fitness:	317.5690340136056	Fitness standard deviation:	40.726110026339995	Best genome:	A15	A17	A10	N12	N7	E3	N6	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1840	Best fitness:	154.69931972789115	Average fitness:	320.2198911564626	Fitness standard deviation:	49.745814071463876	Best genome:	A15	A17	A10	N12	N7	E3	N6	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1856	Best fitness:	149.69931972789115	Average fitness:	310.62903401360546	Fitness standard deviation:	40.76481204095873	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1872	Best fitness:	149.69931972789115	Average fitness:	318.5713197278911	Fitness standard deviation:	47.68556098237791	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1888	Best fitness:	149.69931972789115	Average fitness:	326.1501768707482	Fitness standard deviation:	38.31755277005193	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1904	Best fitness:	149.69931972789115	Average fitness:	321.43874829931974	Fitness standard deviation:	50.984852056913006	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1920	Best fitness:	149.69931972789115	Average fitness:	318.09189115646257	Fitness standard deviation:	48.95768162111321	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1936	Best fitness:	149.69931972789115	Average fitness:	316.6758911564625	Fitness standard deviation:	52.77458840876247	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1952	Best fitness:	149.69931972789115	Average fitness:	319.26903401360545	Fitness standard deviation:	49.52421643385946	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1968	Best fitness:	149.69931972789115	Average fitness:	307.67589115646257	Fitness standard deviation:	45.315212633286855	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	1984	Best fitness:	149.69931972789115	Average fitness:	322.5050340136055	Fitness standard deviation:	46.95632638692152	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	2000	Best fitness:	149.69931972789115	Average fitness:	334.2753197278912	Fitness standard deviation:	44.53438803753287	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	2016	Best fitness:	149.69931972789115	Average fitness:	319.4678911564626	Fitness standard deviation:	44.99526514772732	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	2032	Best fitness:	149.69931972789115	Average fitness:	312.3570340136055	Fitness standard deviation:	52.24480632013647	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	2048	Best fitness:	149.69931972789115	Average fitness:	313.7821768707483	Fitness standard deviation:	51.07384561713019	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	2064	Best fitness:	149.69931972789115	Average fitness:	324.30903401360547	Fitness standard deviation:	51.565312374953486	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	2080	Best fitness:	149.69931972789115	Average fitness:	326.11074829931977	Fitness standard deviation:	43.4008441561842	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	2096	Best fitness:	149.69931972789115	Average fitness:	322.18960544217697	Fitness standard deviation:	39.7203039057778	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	E4	N5	A11	A8	A13	N9	A16	E5	N3	A7	A14	A12	
Generation:	2112	Best fitness:	149.67074829931974	Average fitness:	315.8370340136055	Fitness standard deviation:	37.71520331784151	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2128	Best fitness:	149.67074829931974	Average fitness:	327.90846258503404	Fitness standard deviation:	46.05068527576269	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2144	Best fitness:	149.67074829931974	Average fitness:	315.5890340136055	Fitness standard deviation:	43.72664064809172	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2160	Best fitness:	149.67074829931974	Average fitness:	326.5096054421769	Fitness standard deviation:	46.27066660511422	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2176	Best fitness:	149.67074829931974	Average fitness:	309.3101768707483	Fitness standard deviation:	41.73546698638256	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2192	Best fitness:	149.67074829931974	Average fitness:	323.3130340136055	Fitness standard deviation:	55.50839649373888	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2208	Best fitness:	149.67074829931974	Average fitness:	318.3661768707482	Fitness standard deviation:	52.74418930681041	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2224	Best fitness:	149.67074829931974	Average fitness:	305.9364625850342	Fitness standard deviation:	48.83452249950952	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2240	Best fitness:	149.67074829931974	Average fitness:	317.11360544217695	Fitness standard deviation:	45.96663075381034	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2256	Best fitness:	149.67074829931974	Average fitness:	315.5221768707483	Fitness standard deviation:	40.11731531091159	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2272	Best fitness:	149.67074829931974	Average fitness:	331.5073197278912	Fitness standard deviation:	46.876806689318705	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2288	Best fitness:	149.67074829931974	Average fitness:	326.6216054421768	Fitness standard deviation:	46.819939600166784	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2304	Best fitness:	149.67074829931974	Average fitness:	324.81189115646254	Fitness standard deviation:	50.47436994704363	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2320	Best fitness:	149.67074829931974	Average fitness:	325.1701768707483	Fitness standard deviation:	42.14968438257896	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2336	Best fitness:	149.67074829931974	Average fitness:	321.17417687074817	Fitness standard deviation:	40.93624187012017	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2352	Best fitness:	149.67074829931974	Average fitness:	313.1941768707483	Fitness standard deviation:	44.66615188900235	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2368	Best fitness:	149.67074829931974	Average fitness:	315.4730340136055	Fitness standard deviation:	45.07460838771783	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2384	Best fitness:	149.67074829931974	Average fitness:	326.49760544217673	Fitness standard deviation:	45.914142558226466	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2400	Best fitness:	149.67074829931974	Average fitness:	318.0810340136053	Fitness standard deviation:	47.83819966580375	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2416	Best fitness:	149.67074829931974	Average fitness:	317.3970340136055	Fitness standard deviation:	45.4457926352363	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2432	Best fitness:	149.67074829931974	Average fitness:	330.40846258503393	Fitness standard deviation:	44.359918915661716	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2448	Best fitness:	149.67074829931974	Average fitness:	322.26389115646265	Fitness standard deviation:	45.340897089691104	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2464	Best fitness:	149.67074829931974	Average fitness:	321.2816054421769	Fitness standard deviation:	51.880663344460274	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2480	Best fitness:	149.67074829931974	Average fitness:	315.0667482993198	Fitness standard deviation:	48.109317358003125	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2496	Best fitness:	149.67074829931974	Average fitness:	323.43131972789126	Fitness standard deviation:	43.752828532238105	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2512	Best fitness:	149.67074829931974	Average fitness:	314.06331972789116	Fitness standard deviation:	42.79696377176345	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2528	Best fitness:	149.67074829931974	Average fitness:	332.93817687074835	Fitness standard deviation:	47.983709398851914	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2544	Best fitness:	149.67074829931974	Average fitness:	315.3021768707483	Fitness standard deviation:	51.57157364443386	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2560	Best fitness:	149.67074829931974	Average fitness:	321.46331972789113	Fitness standard deviation:	53.62850561225888	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2576	Best fitness:	149.67074829931974	Average fitness:	318.19817687074834	Fitness standard deviation:	51.48034638578105	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2592	Best fitness:	149.67074829931974	Average fitness:	325.5341768707484	Fitness standard deviation:	57.29072647542212	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2608	Best fitness:	149.67074829931974	Average fitness:	318.8987482993198	Fitness standard deviation:	51.89915920517481	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2624	Best fitness:	149.67074829931974	Average fitness:	313.441605442177	Fitness standard deviation:	46.28935311622282	Best genome:	A15	A17	A10	N6	E3	N12	N7	A6	A9	N5	A11	A8	A13	N9	A16	E5	E4	N3	A7	A14	A12	
Generation:	2640	Best fitness:	141.58503401360545	Average fitness:	327.1793197278911	Fitness standard deviation:	46.26927397621141	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2656	Best fitness:	141.58503401360545	Average fitness:	315.23131972789116	Fitness standard deviation:	42.93636407141934	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2672	Best fitness:	141.58503401360545	Average fitness:	320.58274829931975	Fitness standard deviation:	51.600648893246316	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2688	Best fitness:	141.58503401360545	Average fitness:	324.6221768707484	Fitness standard deviation:	44.98769945263724	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2704	Best fitness:	141.58503401360545	Average fitness:	323.7953197278911	Fitness standard deviation:	44.346817481468655	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2720	Best fitness:	141.58503401360545	Average fitness:	322.8267482993197	Fitness standard deviation:	50.77227468062562	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2736	Best fitness:	141.58503401360545	Average fitness:	315.92617687074835	Fitness standard deviation:	41.78357978821785	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2752	Best fitness:	141.58503401360545	Average fitness:	319.1433197278912	Fitness standard deviation:	41.44781669639499	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2768	Best fitness:	141.58503401360545	Average fitness:	315.4341768707484	Fitness standard deviation:	43.68615043788629	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2784	Best fitness:	141.58503401360545	Average fitness:	309.43817687074835	Fitness standard deviation:	51.571215831773316	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2800	Best fitness:	141.58503401360545	Average fitness:	324.38389115646265	Fitness standard deviation:	51.62050184702562	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2816	Best fitness:	141.58503401360545	Average fitness:	323.34446258503397	Fitness standard deviation:	46.87457623079196	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2832	Best fitness:	141.58503401360545	Average fitness:	325.49131972789127	Fitness standard deviation:	48.631724940555806	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2848	Best fitness:	141.58503401360545	Average fitness:	321.08160544217685	Fitness standard deviation:	49.30821875939639	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2864	Best fitness:	141.58503401360545	Average fitness:	314.7547482993197	Fitness standard deviation:	41.256286263367166	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2880	Best fitness:	141.58503401360545	Average fitness:	317.5370340136055	Fitness standard deviation:	50.121316151261375	Best genome:	A15	A17	A10	N6	E3	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2896	Best fitness:	138.58503401360545	Average fitness:	322.0981768707483	Fitness standard deviation:	54.5447952839813	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2912	Best fitness:	138.58503401360545	Average fitness:	311.46789115646266	Fitness standard deviation:	49.98715859588136	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2928	Best fitness:	138.58503401360545	Average fitness:	314.9598911564628	Fitness standard deviation:	49.89034494626333	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2944	Best fitness:	138.58503401360545	Average fitness:	312.91531972789124	Fitness standard deviation:	54.059327095708625	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2960	Best fitness:	138.58503401360545	Average fitness:	314.4330340136055	Fitness standard deviation:	47.22348272300335	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2976	Best fitness:	138.58503401360545	Average fitness:	317.12560544217683	Fitness standard deviation:	45.2077247652321	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	2992	Best fitness:	138.58503401360545	Average fitness:	324.9833197278912	Fitness standard deviation:	44.77628797039973	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3008	Best fitness:	138.58503401360545	Average fitness:	325.4690340136053	Fitness standard deviation:	43.87102299110102	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3024	Best fitness:	138.58503401360545	Average fitness:	324.5261768707484	Fitness standard deviation:	47.0883551305199	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3040	Best fitness:	138.58503401360545	Average fitness:	336.144462585034	Fitness standard deviation:	55.48795054784417	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3056	Best fitness:	138.58503401360545	Average fitness:	313.9021768707483	Fitness standard deviation:	46.318553870485445	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3072	Best fitness:	138.58503401360545	Average fitness:	318.4290340136056	Fitness standard deviation:	47.983875594424674	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3088	Best fitness:	138.58503401360545	Average fitness:	318.82789115646267	Fitness standard deviation:	50.24092753920851	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3104	Best fitness:	138.58503401360545	Average fitness:	305.128462585034	Fitness standard deviation:	48.39738953661844	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3120	Best fitness:	138.58503401360545	Average fitness:	306.6878911564626	Fitness standard deviation:	50.538766207693655	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3136	Best fitness:	138.58503401360545	Average fitness:	321.9953197278912	Fitness standard deviation:	47.95037494607719	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3152	Best fitness:	138.58503401360545	Average fitness:	315.1838911564626	Fitness standard deviation:	47.6504894156505	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3168	Best fitness:	138.58503401360545	Average fitness:	324.32789115646267	Fitness standard deviation:	55.96684324541757	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3184	Best fitness:	138.58503401360545	Average fitness:	318.77646258503415	Fitness standard deviation:	57.1735001409512	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3200	Best fitness:	138.58503401360545	Average fitness:	304.8730340136055	Fitness standard deviation:	46.66783075554906	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3216	Best fitness:	138.58503401360545	Average fitness:	313.8278911564626	Fitness standard deviation:	43.6614920234557	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3232	Best fitness:	138.58503401360545	Average fitness:	309.1433197278912	Fitness standard deviation:	51.35001658008992	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3248	Best fitness:	138.58503401360545	Average fitness:	317.4204625850341	Fitness standard deviation:	48.61515898967972	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3264	Best fitness:	138.58503401360545	Average fitness:	310.55246258503405	Fitness standard deviation:	58.32766613761624	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3280	Best fitness:	138.58503401360545	Average fitness:	323.6781768707483	Fitness standard deviation:	56.781043922227774	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3296	Best fitness:	138.58503401360545	Average fitness:	315.19989115646257	Fitness standard deviation:	48.63675178466656	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3312	Best fitness:	138.58503401360545	Average fitness:	317.765605442177	Fitness standard deviation:	46.34960825935768	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
Generation:	3328	Best fitness:	138.58503401360545	Average fitness:	316.5387482993198	Fitness standard deviation:	49.025454076719896	Best genome:	A15	A17	A10	E3	N6	N5	E4	A11	A8	A13	N9	A16	E5	N12	N7	A6	A9	N3	A7	A14	A12	
