Generation:	16	Best fitness:	232.69931972789115	Average fitness:	339.20931972789106	Fitness standard deviation:	34.984200019729016	Best genome:	A16	A13	A9	N5	E4	N7	N6	A17	A12	A11	A6	E3	A7	A14	N9	N3	A15	N12	E5	A10	A8	
Generation:	1760	Best fitness:	136.29931972789115	Average fitness:	336.6160340136055	Fitness standard deviation:	40.334739751692155	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1776	Best fitness:	136.29931972789115	Average fitness:	338.2671768707483	Fitness standard deviation:	39.05844286032751	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1792	Best fitness:	136.29931972789115	Average fitness:	346.0267482993199	Fitness standard deviation:	40.64609546124816	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1808	Best fitness:	136.29931972789115	Average fitness:	339.30374829931964	Fitness standard deviation:	39.596399970096236	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1824	Best fitness:	136.29931972789115	Average fitness:	334.7417482993198	Fitness standard deviation:	37.79475549164816	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1840	Best fitness:	136.29931972789115	Average fitness:	338.11917687074873	Fitness standard deviation:	39.99271292781386	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1856	Best fitness:	136.29931972789115	Average fitness:	332.27103401360574	Fitness standard deviation:	40.51667049096544	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1872	Best fitness:	136.29931972789115	Average fitness:	336.8597482993198	Fitness standard deviation:	41.01944463524187	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1888	Best fitness:	136.29931972789115	Average fitness:	338.38889115646293	Fitness standard deviation:	40.779005070136314	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1904	Best fitness:	136.29931972789115	Average fitness:	336.6633197278914	Fitness standard deviation:	40.90751841879038	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1920	Best fitness:	136.29931972789115	Average fitness:	342.10774829931984	Fitness standard deviation:	41.135932035987565	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1936	Best fitness:	136.29931972789115	Average fitness:	340.68860544217716	Fitness standard deviation:	37.47975294905836	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1952	Best fitness:	136.29931972789115	Average fitness:	335.7328911564627	Fitness standard deviation:	40.495685377379075	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1968	Best fitness:	136.29931972789115	Average fitness:	341.0760340136054	Fitness standard deviation:	39.203735565189525	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	1984	Best fitness:	136.29931972789115	Average fitness:	338.0763197278913	Fitness standard deviation:	38.51203519256636	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2000	Best fitness:	136.29931972789115	Average fitness:	333.57103401360547	Fitness standard deviation:	40.486204149672766	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2016	Best fitness:	136.29931972789115	Average fitness:	339.2170340136054	Fitness standard deviation:	38.08681367612681	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2032	Best fitness:	136.29931972789115	Average fitness:	342.6601768707483	Fitness standard deviation:	42.11104516607954	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2048	Best fitness:	136.29931972789115	Average fitness:	336.71289115646266	Fitness standard deviation:	39.37372478660647	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2064	Best fitness:	136.29931972789115	Average fitness:	336.50189115646265	Fitness standard deviation:	41.98608060793868	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2080	Best fitness:	136.29931972789115	Average fitness:	339.0920340136057	Fitness standard deviation:	35.7272192578426	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2096	Best fitness:	136.29931972789115	Average fitness:	338.9481768707483	Fitness standard deviation:	41.031568691753954	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2112	Best fitness:	136.29931972789115	Average fitness:	338.81089115646273	Fitness standard deviation:	39.632205168400674	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2128	Best fitness:	136.29931972789115	Average fitness:	341.4261768707487	Fitness standard deviation:	39.78500441941739	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2144	Best fitness:	136.29931972789115	Average fitness:	341.4481768707483	Fitness standard deviation:	39.30302585744538	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2160	Best fitness:	136.29931972789115	Average fitness:	339.62374829931986	Fitness standard deviation:	38.75790593714595	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2176	Best fitness:	136.29931972789115	Average fitness:	341.17460544217676	Fitness standard deviation:	36.920991781126915	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2192	Best fitness:	136.29931972789115	Average fitness:	339.0457482993198	Fitness standard deviation:	35.385089323450515	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2208	Best fitness:	136.29931972789115	Average fitness:	338.17674829931974	Fitness standard deviation:	35.53141106349795	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2224	Best fitness:	136.29931972789115	Average fitness:	340.4801768707484	Fitness standard deviation:	41.41482876596601	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2240	Best fitness:	136.29931972789115	Average fitness:	340.25646258503417	Fitness standard deviation:	38.2323824707244	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2256	Best fitness:	136.29931972789115	Average fitness:	340.03074829931984	Fitness standard deviation:	39.8069239182926	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2272	Best fitness:	136.29931972789115	Average fitness:	336.3048911564628	Fitness standard deviation:	36.46227770573029	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2288	Best fitness:	136.29931972789115	Average fitness:	339.68731972789124	Fitness standard deviation:	40.28738034650149	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2304	Best fitness:	136.29931972789115	Average fitness:	339.65031972789103	Fitness standard deviation:	39.12897234212804	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2320	Best fitness:	136.29931972789115	Average fitness:	341.0861768707484	Fitness standard deviation:	39.93994183515942	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2336	Best fitness:	136.29931972789115	Average fitness:	341.0016054421768	Fitness standard deviation:	39.42139969558646	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2352	Best fitness:	136.29931972789115	Average fitness:	338.3044625850341	Fitness standard deviation:	37.244742651596795	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2368	Best fitness:	136.29931972789115	Average fitness:	335.70531972789155	Fitness standard deviation:	34.42333980286737	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2384	Best fitness:	136.29931972789115	Average fitness:	334.7750340136057	Fitness standard deviation:	37.5855276913433	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2400	Best fitness:	136.29931972789115	Average fitness:	339.99031972789146	Fitness standard deviation:	39.997270424980016	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2416	Best fitness:	136.29931972789115	Average fitness:	340.34931972789127	Fitness standard deviation:	40.27281705912253	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2432	Best fitness:	136.29931972789115	Average fitness:	336.4384625850341	Fitness standard deviation:	39.90350240983151	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2448	Best fitness:	136.29931972789115	Average fitness:	338.99617687074823	Fitness standard deviation:	40.36004124004286	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2464	Best fitness:	136.29931972789115	Average fitness:	342.6273197278913	Fitness standard deviation:	38.145047872882394	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2480	Best fitness:	136.29931972789115	Average fitness:	334.6466054421769	Fitness standard deviation:	35.75619895991777	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2496	Best fitness:	136.29931972789115	Average fitness:	341.23203401360576	Fitness standard deviation:	42.248559439032604	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2512	Best fitness:	136.29931972789115	Average fitness:	339.38317687074834	Fitness standard deviation:	35.894670865617655	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2528	Best fitness:	136.29931972789115	Average fitness:	337.4927482993197	Fitness standard deviation:	40.21868787983404	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2544	Best fitness:	136.29931972789115	Average fitness:	335.48903401360565	Fitness standard deviation:	41.37940343815943	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2560	Best fitness:	136.29931972789115	Average fitness:	338.9468911564626	Fitness standard deviation:	40.41215994788031	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2576	Best fitness:	136.29931972789115	Average fitness:	339.32817687074845	Fitness standard deviation:	40.02730537306468	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2592	Best fitness:	136.29931972789115	Average fitness:	339.28717687074845	Fitness standard deviation:	37.10242265454825	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2608	Best fitness:	136.29931972789115	Average fitness:	341.07289115646284	Fitness standard deviation:	42.42592564501963	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2624	Best fitness:	136.29931972789115	Average fitness:	341.56460544217686	Fitness standard deviation:	33.74625051009069	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2640	Best fitness:	136.29931972789115	Average fitness:	341.93560544217695	Fitness standard deviation:	35.72145147655449	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2656	Best fitness:	136.29931972789115	Average fitness:	337.30174829931985	Fitness standard deviation:	39.21490072663707	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2672	Best fitness:	136.29931972789115	Average fitness:	337.55317687074853	Fitness standard deviation:	38.4869639395694	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2688	Best fitness:	136.29931972789115	Average fitness:	339.79603401360555	Fitness standard deviation:	38.95837587000479	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2704	Best fitness:	136.29931972789115	Average fitness:	342.8580340136057	Fitness standard deviation:	37.683328387324536	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2720	Best fitness:	136.29931972789115	Average fitness:	337.1098911564626	Fitness standard deviation:	41.28722461992725	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2736	Best fitness:	136.29931972789115	Average fitness:	337.7867482993199	Fitness standard deviation:	38.98230615265843	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2752	Best fitness:	136.29931972789115	Average fitness:	339.0873197278911	Fitness standard deviation:	35.18036446307944	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2768	Best fitness:	136.29931972789115	Average fitness:	338.50660544217703	Fitness standard deviation:	40.88439830142286	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2784	Best fitness:	136.29931972789115	Average fitness:	342.84289115646266	Fitness standard deviation:	43.0931384696365	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2800	Best fitness:	136.29931972789115	Average fitness:	338.135462585034	Fitness standard deviation:	37.76740625627514	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2816	Best fitness:	136.29931972789115	Average fitness:	339.6470340136054	Fitness standard deviation:	43.20126435319094	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2832	Best fitness:	136.29931972789115	Average fitness:	342.8411768707486	Fitness standard deviation:	38.394331466974634	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2848	Best fitness:	136.29931972789115	Average fitness:	338.0777482993198	Fitness standard deviation:	37.06452382683749	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2864	Best fitness:	136.29931972789115	Average fitness:	337.3190340136054	Fitness standard deviation:	37.23450335264816	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2880	Best fitness:	136.29931972789115	Average fitness:	335.89831972789136	Fitness standard deviation:	36.64481859161326	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2896	Best fitness:	136.29931972789115	Average fitness:	339.5733197278911	Fitness standard deviation:	37.680442086535216	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2912	Best fitness:	136.29931972789115	Average fitness:	340.0738911564627	Fitness standard deviation:	39.44353192261834	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2928	Best fitness:	136.29931972789115	Average fitness:	339.53217687074846	Fitness standard deviation:	38.12383632215371	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2944	Best fitness:	136.29931972789115	Average fitness:	341.83517687074834	Fitness standard deviation:	41.14347385425687	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2960	Best fitness:	136.29931972789115	Average fitness:	336.66303401360545	Fitness standard deviation:	41.80889747214981	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2976	Best fitness:	136.29931972789115	Average fitness:	336.66731972789137	Fitness standard deviation:	38.42929192739331	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	2992	Best fitness:	136.29931972789115	Average fitness:	338.5188911564627	Fitness standard deviation:	41.350415892832395	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3008	Best fitness:	136.29931972789115	Average fitness:	343.44646258503445	Fitness standard deviation:	37.22430462885829	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3024	Best fitness:	136.29931972789115	Average fitness:	339.9213197278912	Fitness standard deviation:	37.13084571828525	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3040	Best fitness:	136.29931972789115	Average fitness:	340.8320340136056	Fitness standard deviation:	41.13371951083343	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3056	Best fitness:	136.29931972789115	Average fitness:	338.344605442177	Fitness standard deviation:	42.762798945974964	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3072	Best fitness:	136.29931972789115	Average fitness:	340.4638911564627	Fitness standard deviation:	38.055586652009076	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3088	Best fitness:	136.29931972789115	Average fitness:	335.81489115646264	Fitness standard deviation:	39.46537767564923	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3104	Best fitness:	136.29931972789115	Average fitness:	339.5346054421772	Fitness standard deviation:	35.767589248265715	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3120	Best fitness:	136.29931972789115	Average fitness:	342.10946258503407	Fitness standard deviation:	39.600042970240565	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3136	Best fitness:	136.29931972789115	Average fitness:	337.22031972789114	Fitness standard deviation:	36.73725029176788	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3152	Best fitness:	136.29931972789115	Average fitness:	341.00217687074854	Fitness standard deviation:	39.48476451204221	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3168	Best fitness:	136.29931972789115	Average fitness:	338.89503401360554	Fitness standard deviation:	36.131902207645496	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3184	Best fitness:	136.29931972789115	Average fitness:	334.7488911564626	Fitness standard deviation:	38.635940704246366	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3200	Best fitness:	136.29931972789115	Average fitness:	339.38046258503414	Fitness standard deviation:	38.73547595511624	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3216	Best fitness:	136.29931972789115	Average fitness:	337.6084625850341	Fitness standard deviation:	40.93202496125218	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3232	Best fitness:	136.29931972789115	Average fitness:	338.0094625850341	Fitness standard deviation:	41.599540460324846	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3248	Best fitness:	136.29931972789115	Average fitness:	333.5608911564627	Fitness standard deviation:	39.70614264898097	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3264	Best fitness:	136.29931972789115	Average fitness:	337.759462585034	Fitness standard deviation:	34.30695727590268	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3280	Best fitness:	136.29931972789115	Average fitness:	339.00346258503413	Fitness standard deviation:	37.898825128254856	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3296	Best fitness:	136.29931972789115	Average fitness:	338.4151768707484	Fitness standard deviation:	36.40931941670643	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3312	Best fitness:	136.29931972789115	Average fitness:	337.4100340136057	Fitness standard deviation:	37.799396381909794	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
Generation:	3328	Best fitness:	136.29931972789115	Average fitness:	338.7371768707484	Fitness standard deviation:	36.06019252866076	Best genome:	N9	A12	A14	A17	A9	N3	E4	N5	A7	A11	N6	E3	A15	N7	A6	A10	N12	E5	A8	A16	A13	
