Generation:	16	Best fitness:	251.4421768707483	Average fitness:	322.5007482993197	Fitness standard deviation:	33.47061394655294	Best genome:	A14	N12	E3	A15	A13	N9	N7	A8	E5	A10	A17	N6	A11	A6	A12	A16	A9	E4	N5	N3	A7	
Generation:	1760	Best fitness:	121.8421768707483	Average fitness:	250.6278911564626	Fitness standard deviation:	55.6723926746682	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1776	Best fitness:	121.8421768707483	Average fitness:	261.6636054421769	Fitness standard deviation:	51.84708983626561	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1792	Best fitness:	121.8421768707483	Average fitness:	270.05789115646263	Fitness standard deviation:	67.1528031995018	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1808	Best fitness:	121.8421768707483	Average fitness:	279.5836054421769	Fitness standard deviation:	59.90143160362084	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1824	Best fitness:	121.8421768707483	Average fitness:	274.85503401360546	Fitness standard deviation:	58.47241559670925	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1840	Best fitness:	121.8421768707483	Average fitness:	294.8321768707484	Fitness standard deviation:	50.40651988521699	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1856	Best fitness:	121.8421768707483	Average fitness:	261.0278911564626	Fitness standard deviation:	66.77860191310828	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1872	Best fitness:	121.8421768707483	Average fitness:	277.96931972789116	Fitness standard deviation:	73.45298897795732	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1888	Best fitness:	121.8421768707483	Average fitness:	265.0678911564627	Fitness standard deviation:	71.91181668955275	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1904	Best fitness:	121.8421768707483	Average fitness:	263.5036054421769	Fitness standard deviation:	55.916307923867215	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1920	Best fitness:	121.8421768707483	Average fitness:	279.506462585034	Fitness standard deviation:	58.31097413078976	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1936	Best fitness:	121.8421768707483	Average fitness:	271.50931972789124	Fitness standard deviation:	41.53071278080395	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1952	Best fitness:	121.8421768707483	Average fitness:	268.8593197278912	Fitness standard deviation:	75.78108611154171	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1968	Best fitness:	121.8421768707483	Average fitness:	265.39360544217686	Fitness standard deviation:	57.9163133763022	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	1984	Best fitness:	121.8421768707483	Average fitness:	279.18931972789113	Fitness standard deviation:	61.3797994257966	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2000	Best fitness:	121.8421768707483	Average fitness:	285.7864625850341	Fitness standard deviation:	50.249081197813865	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2016	Best fitness:	121.8421768707483	Average fitness:	280.57646258503405	Fitness standard deviation:	53.89082319365511	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2032	Best fitness:	121.8421768707483	Average fitness:	273.16217687074834	Fitness standard deviation:	58.17879942075822	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2048	Best fitness:	121.8421768707483	Average fitness:	290.21360544217686	Fitness standard deviation:	54.081671420856345	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2064	Best fitness:	121.8421768707483	Average fitness:	288.31646258503406	Fitness standard deviation:	61.143708538798585	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2080	Best fitness:	121.8421768707483	Average fitness:	278.736462585034	Fitness standard deviation:	50.833138877736694	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2096	Best fitness:	121.8421768707483	Average fitness:	268.82503401360543	Fitness standard deviation:	59.41486476549485	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2112	Best fitness:	121.8421768707483	Average fitness:	271.20789115646255	Fitness standard deviation:	58.09735010993116	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2128	Best fitness:	121.8421768707483	Average fitness:	269.95646258503405	Fitness standard deviation:	49.67958641255429	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2144	Best fitness:	121.8421768707483	Average fitness:	272.9750340136055	Fitness standard deviation:	46.493892752331526	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2160	Best fitness:	121.8421768707483	Average fitness:	267.8107482993198	Fitness standard deviation:	52.60162944632194	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2176	Best fitness:	121.8421768707483	Average fitness:	273.9207482993198	Fitness standard deviation:	55.09939210376174	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2192	Best fitness:	121.8421768707483	Average fitness:	280.83074829931974	Fitness standard deviation:	58.416961752629376	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2208	Best fitness:	121.8421768707483	Average fitness:	285.0721768707483	Fitness standard deviation:	69.72509487338144	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2224	Best fitness:	121.8421768707483	Average fitness:	282.7836054421769	Fitness standard deviation:	76.98981776037341	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2240	Best fitness:	121.8421768707483	Average fitness:	286.55789115646263	Fitness standard deviation:	48.27199591684519	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2256	Best fitness:	121.8421768707483	Average fitness:	262.40360544217697	Fitness standard deviation:	70.13768865159271	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2272	Best fitness:	121.8421768707483	Average fitness:	286.496462585034	Fitness standard deviation:	56.82849666015336	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2288	Best fitness:	121.8421768707483	Average fitness:	270.75931972789124	Fitness standard deviation:	63.30998496223457	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2304	Best fitness:	121.8421768707483	Average fitness:	248.72646258503406	Fitness standard deviation:	50.80296912020568	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2320	Best fitness:	121.8421768707483	Average fitness:	251.5378911564626	Fitness standard deviation:	57.25966866042836	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2336	Best fitness:	121.8421768707483	Average fitness:	262.0778911564626	Fitness standard deviation:	59.15021960730017	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2352	Best fitness:	121.8421768707483	Average fitness:	267.0050340136055	Fitness standard deviation:	45.86926862379247	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2368	Best fitness:	121.8421768707483	Average fitness:	269.1921768707483	Fitness standard deviation:	62.08122518449651	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2384	Best fitness:	121.8421768707483	Average fitness:	271.36360544217695	Fitness standard deviation:	69.67696241826803	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2400	Best fitness:	121.8421768707483	Average fitness:	262.1121768707483	Fitness standard deviation:	62.57040799885244	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2416	Best fitness:	121.8421768707483	Average fitness:	293.63931972789123	Fitness standard deviation:	61.989162910684215	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2432	Best fitness:	121.8421768707483	Average fitness:	268.5178911564625	Fitness standard deviation:	55.18042190147236	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2448	Best fitness:	121.8421768707483	Average fitness:	261.84503401360547	Fitness standard deviation:	60.120567230205275	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2464	Best fitness:	121.8421768707483	Average fitness:	277.17074829931977	Fitness standard deviation:	67.63688312735644	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2480	Best fitness:	121.8421768707483	Average fitness:	279.16931972789115	Fitness standard deviation:	58.597806934654315	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2496	Best fitness:	121.8421768707483	Average fitness:	285.0664625850341	Fitness standard deviation:	59.272446208941275	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2512	Best fitness:	121.8421768707483	Average fitness:	242.91074829931966	Fitness standard deviation:	52.29452181868477	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2528	Best fitness:	121.8421768707483	Average fitness:	263.23360544217695	Fitness standard deviation:	72.08648156547659	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2544	Best fitness:	121.8421768707483	Average fitness:	253.43789115646263	Fitness standard deviation:	48.71794479345326	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2560	Best fitness:	121.8421768707483	Average fitness:	277.07360544217687	Fitness standard deviation:	54.22103357215402	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2576	Best fitness:	121.8421768707483	Average fitness:	266.11360544217695	Fitness standard deviation:	69.59094270178016	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2592	Best fitness:	121.8421768707483	Average fitness:	281.09789115646265	Fitness standard deviation:	51.450425098896346	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2608	Best fitness:	121.8421768707483	Average fitness:	268.0993197278911	Fitness standard deviation:	57.874989839995585	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2624	Best fitness:	121.8421768707483	Average fitness:	276.6778911564626	Fitness standard deviation:	57.34701022400954	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2640	Best fitness:	121.8421768707483	Average fitness:	266.2207482993198	Fitness standard deviation:	48.9015586538457	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2656	Best fitness:	121.8421768707483	Average fitness:	277.076462585034	Fitness standard deviation:	53.487361543620366	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2672	Best fitness:	121.8421768707483	Average fitness:	258.57074829931975	Fitness standard deviation:	43.21075688071296	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2688	Best fitness:	121.8421768707483	Average fitness:	293.18074829931976	Fitness standard deviation:	50.67081217152976	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2704	Best fitness:	121.8421768707483	Average fitness:	273.25931972789107	Fitness standard deviation:	54.348201179326736	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2720	Best fitness:	121.8421768707483	Average fitness:	283.6050340136054	Fitness standard deviation:	53.71804477728017	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2736	Best fitness:	121.8421768707483	Average fitness:	275.76360544217687	Fitness standard deviation:	65.43479688099553	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2752	Best fitness:	121.8421768707483	Average fitness:	275.1293197278912	Fitness standard deviation:	63.419461041351575	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2768	Best fitness:	121.8421768707483	Average fitness:	267.5093197278912	Fitness standard deviation:	47.598194336357274	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2784	Best fitness:	121.8421768707483	Average fitness:	268.60931972789115	Fitness standard deviation:	63.63675313040093	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2800	Best fitness:	121.8421768707483	Average fitness:	267.8721768707484	Fitness standard deviation:	58.763218730003246	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2816	Best fitness:	121.8421768707483	Average fitness:	267.48789115646264	Fitness standard deviation:	52.23437166917459	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2832	Best fitness:	121.8421768707483	Average fitness:	275.13503401360543	Fitness standard deviation:	60.35516979023556	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2848	Best fitness:	121.8421768707483	Average fitness:	293.77646258503404	Fitness standard deviation:	62.72620849894453	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2864	Best fitness:	121.8421768707483	Average fitness:	279.8478911564626	Fitness standard deviation:	65.93969638376927	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2880	Best fitness:	121.8421768707483	Average fitness:	278.6664625850341	Fitness standard deviation:	56.56705919273412	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2896	Best fitness:	121.8421768707483	Average fitness:	284.9293197278912	Fitness standard deviation:	53.686130519940455	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2912	Best fitness:	121.8421768707483	Average fitness:	270.26931972789123	Fitness standard deviation:	57.166844590270706	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2928	Best fitness:	121.8421768707483	Average fitness:	268.8521768707483	Fitness standard deviation:	59.70444982219858	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2944	Best fitness:	121.8421768707483	Average fitness:	280.5364625850341	Fitness standard deviation:	63.75957909624728	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2960	Best fitness:	121.8421768707483	Average fitness:	263.116462585034	Fitness standard deviation:	60.83072558756968	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2976	Best fitness:	121.8421768707483	Average fitness:	281.036462585034	Fitness standard deviation:	59.831589226659815	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	2992	Best fitness:	121.8421768707483	Average fitness:	259.7750340136055	Fitness standard deviation:	51.711129560358316	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3008	Best fitness:	121.8421768707483	Average fitness:	266.36503401360557	Fitness standard deviation:	65.94335113704545	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3024	Best fitness:	121.8421768707483	Average fitness:	265.53503401360547	Fitness standard deviation:	58.82496545876156	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3040	Best fitness:	121.8421768707483	Average fitness:	267.3978911564626	Fitness standard deviation:	51.50522103512955	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3056	Best fitness:	121.8421768707483	Average fitness:	283.3707482993197	Fitness standard deviation:	56.028565236395075	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3072	Best fitness:	121.8421768707483	Average fitness:	291.49074829931976	Fitness standard deviation:	66.74217899606559	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3088	Best fitness:	121.8421768707483	Average fitness:	292.54646258503396	Fitness standard deviation:	63.37491763871798	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3104	Best fitness:	121.8421768707483	Average fitness:	260.96074829931973	Fitness standard deviation:	44.05087807505854	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3120	Best fitness:	121.8421768707483	Average fitness:	270.3521768707482	Fitness standard deviation:	50.52345688804724	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3136	Best fitness:	121.8421768707483	Average fitness:	280.8407482993197	Fitness standard deviation:	51.901921221960684	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3152	Best fitness:	121.8421768707483	Average fitness:	278.3693197278912	Fitness standard deviation:	51.5182539276624	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3168	Best fitness:	121.8421768707483	Average fitness:	284.33074829931974	Fitness standard deviation:	64.70527714024504	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3184	Best fitness:	121.8421768707483	Average fitness:	268.23360544217695	Fitness standard deviation:	59.01921174585476	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3200	Best fitness:	121.8421768707483	Average fitness:	280.14931972789117	Fitness standard deviation:	72.72586541252018	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3216	Best fitness:	121.8421768707483	Average fitness:	283.266462585034	Fitness standard deviation:	61.24304626916047	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3232	Best fitness:	121.8421768707483	Average fitness:	275.38646258503405	Fitness standard deviation:	47.68804451637662	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3248	Best fitness:	121.8421768707483	Average fitness:	290.6493197278912	Fitness standard deviation:	55.714038003112336	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3264	Best fitness:	121.8421768707483	Average fitness:	274.74503401360545	Fitness standard deviation:	45.14756069528778	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3280	Best fitness:	121.8421768707483	Average fitness:	264.2278911564626	Fitness standard deviation:	58.95765169914378	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3296	Best fitness:	121.8421768707483	Average fitness:	281.6650340136054	Fitness standard deviation:	75.7179091316269	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3312	Best fitness:	121.8421768707483	Average fitness:	274.53503401360547	Fitness standard deviation:	62.1126415047201	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3328	Best fitness:	121.8421768707483	Average fitness:	260.7250340136055	Fitness standard deviation:	48.405686881284716	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
Generation:	3344	Best fitness:	121.8421768707483	Average fitness:	268.9278911564626	Fitness standard deviation:	49.74958270771562	Best genome:	N7	A10	N6	N5	A7	A14	A6	A12	A16	E5	A8	A9	N3	E4	A11	E3	N12	A15	A17	N9	A13	
