Generation:	16	Best fitness:	236.69931972789115	Average fitness:	274.65360544217685	Fitness standard deviation:	25.026288871781965	Best genome:	A10	N6	E3	A12	E5	A9	A6	N7	E4	N5	A7	A11	N12	A8	N9	A15	A14	A17	A13	A16	N3	
Generation:	1776	Best fitness:	114.8421768707483	Average fitness:	188.27646258503404	Fitness standard deviation:	34.63473495360001	Best genome:	A9	E4	N3	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1792	Best fitness:	114.8421768707483	Average fitness:	198.56503401360544	Fitness standard deviation:	52.333381940269476	Best genome:	A9	E4	N3	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1808	Best fitness:	114.8421768707483	Average fitness:	205.49931972789113	Fitness standard deviation:	58.270079135427466	Best genome:	A9	E4	N3	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1824	Best fitness:	114.8421768707483	Average fitness:	201.49360544217691	Fitness standard deviation:	41.06560167361884	Best genome:	A9	E4	N3	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1840	Best fitness:	114.8421768707483	Average fitness:	194.01360544217684	Fitness standard deviation:	38.561238865694435	Best genome:	A9	E4	N3	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1856	Best fitness:	114.8421768707483	Average fitness:	214.96789115646257	Fitness standard deviation:	45.51518105118828	Best genome:	A9	E4	N3	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1872	Best fitness:	114.8421768707483	Average fitness:	175.01931972789117	Fitness standard deviation:	44.83849621538553	Best genome:	A9	E4	N3	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1888	Best fitness:	109.8421768707483	Average fitness:	208.41931972789115	Fitness standard deviation:	43.42280939218701	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1904	Best fitness:	109.8421768707483	Average fitness:	210.50789115646262	Fitness standard deviation:	55.396017023255524	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1920	Best fitness:	109.8421768707483	Average fitness:	223.7678911564626	Fitness standard deviation:	55.667583649622834	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1936	Best fitness:	109.8421768707483	Average fitness:	169.10503401360543	Fitness standard deviation:	36.297019161358136	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1952	Best fitness:	109.8421768707483	Average fitness:	201.976462585034	Fitness standard deviation:	52.40058895135606	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1968	Best fitness:	109.8421768707483	Average fitness:	169.60789115646259	Fitness standard deviation:	54.99761746231024	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	1984	Best fitness:	109.8421768707483	Average fitness:	163.39360544217686	Fitness standard deviation:	41.30914224058715	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2000	Best fitness:	109.8421768707483	Average fitness:	197.55360544217686	Fitness standard deviation:	39.91166664891204	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2016	Best fitness:	109.8421768707483	Average fitness:	179.03360544217688	Fitness standard deviation:	38.42055370421899	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2032	Best fitness:	109.8421768707483	Average fitness:	192.53931972789115	Fitness standard deviation:	54.53101899518348	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2048	Best fitness:	109.8421768707483	Average fitness:	209.51360544217692	Fitness standard deviation:	46.619427062028954	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2064	Best fitness:	109.8421768707483	Average fitness:	205.74789115646257	Fitness standard deviation:	55.55768474922149	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2080	Best fitness:	109.8421768707483	Average fitness:	181.69074829931972	Fitness standard deviation:	31.106744593153323	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2096	Best fitness:	109.8421768707483	Average fitness:	207.3878911564626	Fitness standard deviation:	61.84595537234724	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2112	Best fitness:	109.8421768707483	Average fitness:	228.7250340136055	Fitness standard deviation:	57.80006277801831	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2128	Best fitness:	109.8421768707483	Average fitness:	177.45074829931974	Fitness standard deviation:	43.76537639994167	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2144	Best fitness:	109.8421768707483	Average fitness:	158.00503401360544	Fitness standard deviation:	53.51407070355708	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2160	Best fitness:	109.8421768707483	Average fitness:	187.596462585034	Fitness standard deviation:	38.321018264345824	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2176	Best fitness:	109.8421768707483	Average fitness:	188.92789115646258	Fitness standard deviation:	35.690833442730565	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2192	Best fitness:	109.8421768707483	Average fitness:	194.836462585034	Fitness standard deviation:	50.112162848016474	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2208	Best fitness:	109.8421768707483	Average fitness:	192.91074829931972	Fitness standard deviation:	34.929305163196034	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2224	Best fitness:	109.8421768707483	Average fitness:	154.46503401360542	Fitness standard deviation:	35.20534467772686	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2240	Best fitness:	109.8421768707483	Average fitness:	194.83931972789117	Fitness standard deviation:	51.768813320889066	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2256	Best fitness:	109.8421768707483	Average fitness:	177.89360544217686	Fitness standard deviation:	45.75899385221824	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2272	Best fitness:	109.8421768707483	Average fitness:	190.48503401360546	Fitness standard deviation:	38.72501538187597	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	E5	A8	A13	N9	A16	
Generation:	2288	Best fitness:	109.81360544217688	Average fitness:	199.79646258503402	Fitness standard deviation:	56.73299036643817	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2304	Best fitness:	109.81360544217688	Average fitness:	199.43360544217686	Fitness standard deviation:	45.249815514338096	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2320	Best fitness:	109.81360544217688	Average fitness:	210.44217687074828	Fitness standard deviation:	52.61759463626328	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2336	Best fitness:	109.81360544217688	Average fitness:	202.10789115646259	Fitness standard deviation:	41.98619996802642	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2352	Best fitness:	109.81360544217688	Average fitness:	213.436462585034	Fitness standard deviation:	49.67836436230852	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2368	Best fitness:	109.81360544217688	Average fitness:	177.71074829931973	Fitness standard deviation:	52.456839712787314	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2384	Best fitness:	109.81360544217688	Average fitness:	190.19646258503403	Fitness standard deviation:	40.075278552000206	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2400	Best fitness:	109.81360544217688	Average fitness:	190.89360544217686	Fitness standard deviation:	55.936774512454164	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2416	Best fitness:	109.81360544217688	Average fitness:	199.61360544217686	Fitness standard deviation:	34.19202914632089	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2432	Best fitness:	109.81360544217688	Average fitness:	191.93360544217688	Fitness standard deviation:	49.61282882152024	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2448	Best fitness:	109.81360544217688	Average fitness:	192.99931972789116	Fitness standard deviation:	48.866844901346404	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2464	Best fitness:	109.81360544217688	Average fitness:	184.82789115646258	Fitness standard deviation:	47.052651793669675	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2480	Best fitness:	109.81360544217688	Average fitness:	203.33074829931974	Fitness standard deviation:	45.824352228295126	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2496	Best fitness:	109.81360544217688	Average fitness:	203.91646258503403	Fitness standard deviation:	37.91364882660252	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2512	Best fitness:	109.81360544217688	Average fitness:	180.4307482993197	Fitness standard deviation:	44.842729622537476	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2528	Best fitness:	109.81360544217688	Average fitness:	209.71360544217686	Fitness standard deviation:	59.233950896217536	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2544	Best fitness:	109.81360544217688	Average fitness:	168.3536054421769	Fitness standard deviation:	32.51117346390314	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2560	Best fitness:	109.81360544217688	Average fitness:	169.52503401360542	Fitness standard deviation:	40.37345349284323	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2576	Best fitness:	109.81360544217688	Average fitness:	212.79931972789115	Fitness standard deviation:	45.546044430502484	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2592	Best fitness:	109.81360544217688	Average fitness:	204.77931972789114	Fitness standard deviation:	49.75730618077457	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2608	Best fitness:	109.81360544217688	Average fitness:	183.92217687074833	Fitness standard deviation:	33.204916773863225	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2624	Best fitness:	109.81360544217688	Average fitness:	167.9678911564626	Fitness standard deviation:	38.212924835581425	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2640	Best fitness:	109.81360544217688	Average fitness:	219.52503401360545	Fitness standard deviation:	57.70393747397138	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2656	Best fitness:	109.81360544217688	Average fitness:	158.29074829931974	Fitness standard deviation:	33.589510145828775	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2672	Best fitness:	109.81360544217688	Average fitness:	189.85360544217684	Fitness standard deviation:	33.15637704538163	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2688	Best fitness:	109.81360544217688	Average fitness:	139.9021768707483	Fitness standard deviation:	33.43669608226804	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2704	Best fitness:	109.81360544217688	Average fitness:	167.5021768707483	Fitness standard deviation:	33.18820653577448	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2720	Best fitness:	109.81360544217688	Average fitness:	192.5621768707483	Fitness standard deviation:	37.688919608082294	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2736	Best fitness:	109.81360544217688	Average fitness:	177.34217687074826	Fitness standard deviation:	38.827083436220974	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2752	Best fitness:	109.81360544217688	Average fitness:	193.71360544217686	Fitness standard deviation:	57.755189536242945	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2768	Best fitness:	109.81360544217688	Average fitness:	184.80789115646257	Fitness standard deviation:	42.72388769285675	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2784	Best fitness:	109.81360544217688	Average fitness:	212.41360544217687	Fitness standard deviation:	39.83420333208687	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2800	Best fitness:	109.81360544217688	Average fitness:	198.53360544217685	Fitness standard deviation:	42.94940697126881	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2816	Best fitness:	109.81360544217688	Average fitness:	211.37931972789116	Fitness standard deviation:	45.49659022881802	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2832	Best fitness:	109.81360544217688	Average fitness:	183.03360544217682	Fitness standard deviation:	35.1214849065471	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2848	Best fitness:	109.81360544217688	Average fitness:	175.25360544217688	Fitness standard deviation:	40.30268983781684	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2864	Best fitness:	109.81360544217688	Average fitness:	173.61360544217686	Fitness standard deviation:	39.39383355867996	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2880	Best fitness:	109.81360544217688	Average fitness:	165.72217687074829	Fitness standard deviation:	52.28489429489718	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2896	Best fitness:	109.81360544217688	Average fitness:	190.36503401360545	Fitness standard deviation:	52.9532039076167	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2912	Best fitness:	109.81360544217688	Average fitness:	186.97931972789112	Fitness standard deviation:	47.45247727990605	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2928	Best fitness:	109.81360544217688	Average fitness:	194.9478911564626	Fitness standard deviation:	48.42284171752005	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2944	Best fitness:	109.81360544217688	Average fitness:	180.7850340136054	Fitness standard deviation:	33.73556229359911	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2960	Best fitness:	109.81360544217688	Average fitness:	184.91360544217687	Fitness standard deviation:	41.18755954441207	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2976	Best fitness:	109.81360544217688	Average fitness:	197.03074829931973	Fitness standard deviation:	39.57450673948406	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	2992	Best fitness:	109.81360544217688	Average fitness:	180.72217687074829	Fitness standard deviation:	36.46686122148352	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3008	Best fitness:	109.81360544217688	Average fitness:	178.31931972789116	Fitness standard deviation:	40.09869874218273	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3024	Best fitness:	109.81360544217688	Average fitness:	232.04217687074828	Fitness standard deviation:	51.03581775456871	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3040	Best fitness:	109.81360544217688	Average fitness:	199.11931972789114	Fitness standard deviation:	58.392428989256004	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3056	Best fitness:	109.81360544217688	Average fitness:	198.80503401360545	Fitness standard deviation:	45.51994055087398	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3072	Best fitness:	109.81360544217688	Average fitness:	188.29074829931972	Fitness standard deviation:	48.67252009342538	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3088	Best fitness:	109.81360544217688	Average fitness:	166.77646258503398	Fitness standard deviation:	33.17790277659305	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3104	Best fitness:	109.81360544217688	Average fitness:	166.056462585034	Fitness standard deviation:	43.82402705068049	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3120	Best fitness:	109.81360544217688	Average fitness:	159.04789115646258	Fitness standard deviation:	33.10599871655298	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3136	Best fitness:	109.81360544217688	Average fitness:	162.036462585034	Fitness standard deviation:	31.09355415844386	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3152	Best fitness:	109.81360544217688	Average fitness:	190.0221768707483	Fitness standard deviation:	35.76593990296993	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3168	Best fitness:	109.81360544217688	Average fitness:	184.0278911564626	Fitness standard deviation:	42.559270075833716	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3184	Best fitness:	109.81360544217688	Average fitness:	178.03931972789115	Fitness standard deviation:	43.41628858257825	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3200	Best fitness:	109.81360544217688	Average fitness:	187.4107482993197	Fitness standard deviation:	46.53793265187232	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3216	Best fitness:	109.81360544217688	Average fitness:	169.13360544217684	Fitness standard deviation:	45.6773490063171	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3232	Best fitness:	109.81360544217688	Average fitness:	168.33360544217686	Fitness standard deviation:	30.823767135250733	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3248	Best fitness:	109.81360544217688	Average fitness:	192.42217687074827	Fitness standard deviation:	51.43841024934181	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3264	Best fitness:	109.81360544217688	Average fitness:	164.1878911564626	Fitness standard deviation:	26.29696793261496	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3280	Best fitness:	109.81360544217688	Average fitness:	173.45360544217687	Fitness standard deviation:	57.83003414299175	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3296	Best fitness:	109.81360544217688	Average fitness:	177.36217687074827	Fitness standard deviation:	42.919052046514594	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3312	Best fitness:	109.81360544217688	Average fitness:	195.82217687074828	Fitness standard deviation:	43.60419386307904	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
Generation:	3328	Best fitness:	109.81360544217688	Average fitness:	167.12503401360544	Fitness standard deviation:	49.63401639675626	Best genome:	A9	N3	E4	N5	A11	A15	A17	A6	A14	A12	A7	N7	A10	N6	E3	N12	A8	A13	N9	A16	E5	
