Generation:	16	Best fitness:	239.81360544217688	Average fitness:	335.61874829931963	Fitness standard deviation:	35.95893516845263	Best genome:	A17	A9	N5	A10	A12	A14	A6	N12	A7	A11	E3	E4	N3	A16	E5	N6	N7	A15	N9	A13	A8	
Generation:	1760	Best fitness:	118.49931972789116	Average fitness:	316.54503401360546	Fitness standard deviation:	61.14623915880114	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1776	Best fitness:	118.49931972789116	Average fitness:	308.7158911564626	Fitness standard deviation:	47.304203580740726	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1792	Best fitness:	118.49931972789116	Average fitness:	313.35017687074827	Fitness standard deviation:	53.10199267255343	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1808	Best fitness:	118.49931972789116	Average fitness:	317.6644625850341	Fitness standard deviation:	52.29747667538315	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1824	Best fitness:	118.49931972789116	Average fitness:	323.5701768707483	Fitness standard deviation:	48.846664954984284	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1840	Best fitness:	118.49931972789116	Average fitness:	309.3398911564626	Fitness standard deviation:	51.01288227537056	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1856	Best fitness:	118.49931972789116	Average fitness:	315.25874829931973	Fitness standard deviation:	53.967305019817694	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1872	Best fitness:	118.49931972789116	Average fitness:	319.1553197278911	Fitness standard deviation:	55.0781915313797	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1888	Best fitness:	118.49931972789116	Average fitness:	322.5953197278912	Fitness standard deviation:	44.77983028469995	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1904	Best fitness:	118.49931972789116	Average fitness:	319.6633197278911	Fitness standard deviation:	50.21783496824568	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1920	Best fitness:	118.49931972789116	Average fitness:	314.8256054421769	Fitness standard deviation:	49.615551245428634	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1936	Best fitness:	118.49931972789116	Average fitness:	317.2278911564626	Fitness standard deviation:	47.842682420872784	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1952	Best fitness:	118.49931972789116	Average fitness:	316.48617687074824	Fitness standard deviation:	49.4637418094903	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1968	Best fitness:	118.49931972789116	Average fitness:	321.5496054421769	Fitness standard deviation:	60.85894767545086	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	1984	Best fitness:	118.49931972789116	Average fitness:	314.9427482993197	Fitness standard deviation:	55.391251719205705	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2000	Best fitness:	118.49931972789116	Average fitness:	316.108462585034	Fitness standard deviation:	44.840984693078475	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2016	Best fitness:	118.49931972789116	Average fitness:	313.8187482993196	Fitness standard deviation:	51.61616221807321	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2032	Best fitness:	118.49931972789116	Average fitness:	313.1547482993198	Fitness standard deviation:	50.38427173114197	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2048	Best fitness:	118.49931972789116	Average fitness:	321.43074829931976	Fitness standard deviation:	55.087746257721435	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2064	Best fitness:	118.49931972789116	Average fitness:	325.8856054421769	Fitness standard deviation:	56.18880366066113	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2080	Best fitness:	118.49931972789116	Average fitness:	324.55646258503407	Fitness standard deviation:	47.121610103810234	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2096	Best fitness:	118.49931972789116	Average fitness:	316.6650340136054	Fitness standard deviation:	52.99769883337061	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2112	Best fitness:	118.49931972789116	Average fitness:	309.90274829931974	Fitness standard deviation:	50.77895615552665	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2128	Best fitness:	118.49931972789116	Average fitness:	315.74446258503406	Fitness standard deviation:	50.525980898899114	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2144	Best fitness:	118.49931972789116	Average fitness:	323.0061768707482	Fitness standard deviation:	48.71586551606768	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2160	Best fitness:	118.49931972789116	Average fitness:	318.0776054421769	Fitness standard deviation:	46.79626308471519	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2176	Best fitness:	118.49931972789116	Average fitness:	312.85931972789115	Fitness standard deviation:	54.36129535481159	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2192	Best fitness:	118.49931972789116	Average fitness:	312.3221768707483	Fitness standard deviation:	52.35921017162041	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2208	Best fitness:	118.49931972789116	Average fitness:	311.3318911564625	Fitness standard deviation:	51.021934941988334	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2224	Best fitness:	118.49931972789116	Average fitness:	319.74103401360543	Fitness standard deviation:	54.33511773339633	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2240	Best fitness:	118.49931972789116	Average fitness:	326.28560544217686	Fitness standard deviation:	55.57340995072212	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2256	Best fitness:	118.49931972789116	Average fitness:	324.8581768707482	Fitness standard deviation:	53.591968682492954	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2272	Best fitness:	118.49931972789116	Average fitness:	328.3027482993198	Fitness standard deviation:	49.46030183523603	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2288	Best fitness:	118.49931972789116	Average fitness:	310.87131972789115	Fitness standard deviation:	59.88778035967073	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2304	Best fitness:	118.49931972789116	Average fitness:	308.040462585034	Fitness standard deviation:	52.86753732853151	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2320	Best fitness:	118.49931972789116	Average fitness:	314.32789115646256	Fitness standard deviation:	57.82912506793138	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2336	Best fitness:	118.49931972789116	Average fitness:	311.67989115646253	Fitness standard deviation:	60.61644565425377	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2352	Best fitness:	118.49931972789116	Average fitness:	323.6038911564626	Fitness standard deviation:	52.44604663531341	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2368	Best fitness:	118.49931972789116	Average fitness:	313.176462585034	Fitness standard deviation:	50.033769575749375	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2384	Best fitness:	118.49931972789116	Average fitness:	312.74960544217686	Fitness standard deviation:	55.6225285616524	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2400	Best fitness:	118.49931972789116	Average fitness:	314.0787482993198	Fitness standard deviation:	54.013560818803	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2416	Best fitness:	118.49931972789116	Average fitness:	315.5456054421768	Fitness standard deviation:	48.87962453177548	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2432	Best fitness:	118.49931972789116	Average fitness:	305.33360544217686	Fitness standard deviation:	47.332004273762045	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2448	Best fitness:	118.49931972789116	Average fitness:	309.84674829931976	Fitness standard deviation:	52.31261801508157	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2464	Best fitness:	118.49931972789116	Average fitness:	317.55817687074824	Fitness standard deviation:	58.26378506518821	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2480	Best fitness:	118.49931972789116	Average fitness:	318.8564625850339	Fitness standard deviation:	45.38419764541803	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2496	Best fitness:	118.49931972789116	Average fitness:	305.941605442177	Fitness standard deviation:	52.00494991825297	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2512	Best fitness:	118.49931972789116	Average fitness:	313.2747482993198	Fitness standard deviation:	54.59530128843974	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2528	Best fitness:	118.49931972789116	Average fitness:	329.1873197278912	Fitness standard deviation:	54.92933756552827	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2544	Best fitness:	118.49931972789116	Average fitness:	320.8558911564626	Fitness standard deviation:	46.31170213645262	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2560	Best fitness:	118.49931972789116	Average fitness:	311.87189115646254	Fitness standard deviation:	56.703907207276536	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2576	Best fitness:	118.49931972789116	Average fitness:	318.6118911564626	Fitness standard deviation:	50.31336817854066	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2592	Best fitness:	118.49931972789116	Average fitness:	316.6781768707483	Fitness standard deviation:	57.03991693900126	Best genome:	A16	E5	A11	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A15	N7	N6	A8	A13	
Generation:	2608	Best fitness:	118.47074829931972	Average fitness:	317.31760544217684	Fitness standard deviation:	58.256737547808896	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2624	Best fitness:	118.47074829931972	Average fitness:	311.5998911564625	Fitness standard deviation:	54.87238128826648	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2640	Best fitness:	118.47074829931972	Average fitness:	324.98446258503395	Fitness standard deviation:	45.79882557624449	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2656	Best fitness:	118.47074829931972	Average fitness:	308.0867482993197	Fitness standard deviation:	55.81281665696217	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2672	Best fitness:	118.47074829931972	Average fitness:	316.31246258503404	Fitness standard deviation:	53.3304891040916	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2688	Best fitness:	118.47074829931972	Average fitness:	320.8438911564626	Fitness standard deviation:	50.48345387776644	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2704	Best fitness:	118.47074829931972	Average fitness:	313.9056054421769	Fitness standard deviation:	58.44200119218146	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2720	Best fitness:	118.47074829931972	Average fitness:	309.42217687074833	Fitness standard deviation:	59.18104557290316	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2736	Best fitness:	118.47074829931972	Average fitness:	321.8958911564626	Fitness standard deviation:	56.53619209688893	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2752	Best fitness:	118.47074829931972	Average fitness:	317.37703401360557	Fitness standard deviation:	57.59828513320266	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2768	Best fitness:	118.47074829931972	Average fitness:	324.0518911564626	Fitness standard deviation:	46.80361458568894	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2784	Best fitness:	118.47074829931972	Average fitness:	326.48846258503403	Fitness standard deviation:	48.75711862709205	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2800	Best fitness:	118.47074829931972	Average fitness:	318.5438911564627	Fitness standard deviation:	42.849028626143685	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2816	Best fitness:	118.47074829931972	Average fitness:	309.3147482993197	Fitness standard deviation:	44.13074904121587	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2832	Best fitness:	118.47074829931972	Average fitness:	319.3221768707483	Fitness standard deviation:	43.6622285743826	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2848	Best fitness:	118.47074829931972	Average fitness:	311.37817687074835	Fitness standard deviation:	56.81466914917847	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2864	Best fitness:	118.47074829931972	Average fitness:	316.03246258503407	Fitness standard deviation:	48.62238221818661	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2880	Best fitness:	118.47074829931972	Average fitness:	320.14160544217697	Fitness standard deviation:	50.85191923093355	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2896	Best fitness:	118.47074829931972	Average fitness:	313.3736054421769	Fitness standard deviation:	45.97221485610097	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2912	Best fitness:	118.47074829931972	Average fitness:	311.0010340136055	Fitness standard deviation:	56.83517196746596	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2928	Best fitness:	118.47074829931972	Average fitness:	324.48617687074824	Fitness standard deviation:	46.865206348002104	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2944	Best fitness:	118.47074829931972	Average fitness:	316.77931972789105	Fitness standard deviation:	54.848344830197426	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2960	Best fitness:	118.47074829931972	Average fitness:	314.0353197278912	Fitness standard deviation:	57.458651556522604	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2976	Best fitness:	118.47074829931972	Average fitness:	323.27646258503404	Fitness standard deviation:	52.54105520098215	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	2992	Best fitness:	118.47074829931972	Average fitness:	319.712462585034	Fitness standard deviation:	48.164665585248024	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	3008	Best fitness:	118.47074829931972	Average fitness:	312.3998911564626	Fitness standard deviation:	44.9662659007975	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	3024	Best fitness:	118.47074829931972	Average fitness:	304.6090340136055	Fitness standard deviation:	56.20877739866845	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	3040	Best fitness:	118.47074829931972	Average fitness:	314.6570340136054	Fitness standard deviation:	51.75220779752655	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A10	N12	A11	A15	N7	N6	A8	A13	
Generation:	3056	Best fitness:	117.47074829931972	Average fitness:	312.51531972789115	Fitness standard deviation:	54.87205456852722	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3072	Best fitness:	117.47074829931972	Average fitness:	320.0501768707483	Fitness standard deviation:	51.59896124251071	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3088	Best fitness:	117.47074829931972	Average fitness:	325.2021768707483	Fitness standard deviation:	52.526598276783666	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3104	Best fitness:	117.47074829931972	Average fitness:	333.8518911564625	Fitness standard deviation:	51.93765481098763	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3120	Best fitness:	117.47074829931972	Average fitness:	313.6050340136055	Fitness standard deviation:	55.97289788780981	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3136	Best fitness:	117.47074829931972	Average fitness:	313.79874829931975	Fitness standard deviation:	46.1120913763629	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3152	Best fitness:	117.47074829931972	Average fitness:	327.7861768707483	Fitness standard deviation:	53.68096746596164	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3168	Best fitness:	117.47074829931972	Average fitness:	316.9278911564626	Fitness standard deviation:	50.71194038842513	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3184	Best fitness:	117.47074829931972	Average fitness:	321.50960544217685	Fitness standard deviation:	43.98021624247309	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3200	Best fitness:	117.47074829931972	Average fitness:	325.47646258503397	Fitness standard deviation:	51.01036085233778	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3216	Best fitness:	117.47074829931972	Average fitness:	310.71874829931977	Fitness standard deviation:	56.856000976329746	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3232	Best fitness:	117.47074829931972	Average fitness:	315.5490340136055	Fitness standard deviation:	56.55658385607629	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3248	Best fitness:	117.47074829931972	Average fitness:	316.0490340136055	Fitness standard deviation:	54.56063784413799	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	N12	A10	A15	N7	N6	A8	A13	
Generation:	3264	Best fitness:	109.47074829931972	Average fitness:	317.97417687074835	Fitness standard deviation:	61.641779600580406	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	A15	N7	A10	N12	N6	A8	A13	
Generation:	3280	Best fitness:	109.47074829931972	Average fitness:	307.71474829931975	Fitness standard deviation:	49.3444434222645	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	A15	N7	A10	N12	N6	A8	A13	
Generation:	3296	Best fitness:	109.47074829931972	Average fitness:	325.7776054421769	Fitness standard deviation:	47.18535428607102	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	A15	N7	A10	N12	N6	A8	A13	
Generation:	3312	Best fitness:	109.47074829931972	Average fitness:	323.4656054421769	Fitness standard deviation:	53.64445877464409	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	A15	N7	A10	N12	N6	A8	A13	
Generation:	3328	Best fitness:	109.47074829931972	Average fitness:	315.55703401360546	Fitness standard deviation:	59.17129957632349	Best genome:	A16	E5	E3	A6	A14	A17	N9	A9	N3	E4	N5	A7	A12	A11	A15	N7	A10	N12	N6	A8	A13	
