Generation:	16	Best fitness:	239.87074829931973	Average fitness:	327.80731972789124	Fitness standard deviation:	30.86306995456557	Best genome:	A13	N12	A8	N6	N5	A11	A10	E3	A15	N7	E4	A6	A9	A7	A14	A12	A16	E5	N3	A17	N9	
Generation:	1760	Best fitness:	115.4421768707483	Average fitness:	309.97589115646247	Fitness standard deviation:	48.812714114924056	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1776	Best fitness:	115.4421768707483	Average fitness:	325.67874829931975	Fitness standard deviation:	44.11817082818018	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1792	Best fitness:	115.4421768707483	Average fitness:	315.64789115646255	Fitness standard deviation:	45.515706192523055	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1808	Best fitness:	115.4421768707483	Average fitness:	320.748462585034	Fitness standard deviation:	58.523004104961906	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1824	Best fitness:	115.4421768707483	Average fitness:	312.14789115646266	Fitness standard deviation:	50.4434947566612	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1840	Best fitness:	115.4421768707483	Average fitness:	314.064462585034	Fitness standard deviation:	58.36542932320153	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1856	Best fitness:	115.4421768707483	Average fitness:	325.89760544217677	Fitness standard deviation:	46.19327609344132	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1872	Best fitness:	115.4421768707483	Average fitness:	317.3421768707484	Fitness standard deviation:	51.9936621726384	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1888	Best fitness:	115.4421768707483	Average fitness:	322.35474829931985	Fitness standard deviation:	66.5160599689723	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1904	Best fitness:	115.4421768707483	Average fitness:	320.1678911564625	Fitness standard deviation:	47.778859640759826	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1920	Best fitness:	115.4421768707483	Average fitness:	304.6753197278912	Fitness standard deviation:	54.50298366219626	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1936	Best fitness:	115.4421768707483	Average fitness:	314.0118911564626	Fitness standard deviation:	66.19056826824702	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1952	Best fitness:	115.4421768707483	Average fitness:	316.9170340136055	Fitness standard deviation:	54.26764207149596	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1968	Best fitness:	115.4421768707483	Average fitness:	326.9296054421769	Fitness standard deviation:	47.360100803119416	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	1984	Best fitness:	115.4421768707483	Average fitness:	318.4964625850341	Fitness standard deviation:	49.66579581028968	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2000	Best fitness:	115.4421768707483	Average fitness:	318.82960544217684	Fitness standard deviation:	58.69816592343844	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2016	Best fitness:	115.4421768707483	Average fitness:	315.8570340136055	Fitness standard deviation:	58.82511895509972	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2032	Best fitness:	115.4421768707483	Average fitness:	314.08560544217687	Fitness standard deviation:	54.863290203180185	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2048	Best fitness:	115.4421768707483	Average fitness:	328.1953197278911	Fitness standard deviation:	50.08032169160551	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2064	Best fitness:	115.4421768707483	Average fitness:	320.40789115646254	Fitness standard deviation:	63.30899255852607	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2080	Best fitness:	115.4421768707483	Average fitness:	318.5296054421769	Fitness standard deviation:	59.97241445048222	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2096	Best fitness:	115.4421768707483	Average fitness:	317.3541768707483	Fitness standard deviation:	61.433610647791895	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2112	Best fitness:	115.4421768707483	Average fitness:	313.6313197278911	Fitness standard deviation:	50.33069510624258	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2128	Best fitness:	115.4421768707483	Average fitness:	320.6273197278912	Fitness standard deviation:	55.4070839764692	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2144	Best fitness:	115.4421768707483	Average fitness:	313.89246258503397	Fitness standard deviation:	51.41184920515773	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2160	Best fitness:	115.4421768707483	Average fitness:	324.26103401360547	Fitness standard deviation:	57.00909361331966	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2176	Best fitness:	115.4421768707483	Average fitness:	320.42503401360545	Fitness standard deviation:	58.98696694514606	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2192	Best fitness:	115.4421768707483	Average fitness:	313.66903401360554	Fitness standard deviation:	52.78787443018655	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2208	Best fitness:	115.4421768707483	Average fitness:	305.77417687074836	Fitness standard deviation:	51.30276513691905	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2224	Best fitness:	115.4421768707483	Average fitness:	320.3050340136055	Fitness standard deviation:	58.846736111872914	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2240	Best fitness:	115.4421768707483	Average fitness:	322.4021768707483	Fitness standard deviation:	47.01603373926206	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2256	Best fitness:	115.4421768707483	Average fitness:	313.96903401360544	Fitness standard deviation:	55.97648140541358	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2272	Best fitness:	115.4421768707483	Average fitness:	302.456462585034	Fitness standard deviation:	47.68313927824563	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2288	Best fitness:	115.4421768707483	Average fitness:	306.1678911564626	Fitness standard deviation:	49.8902400172578	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2304	Best fitness:	115.4421768707483	Average fitness:	313.53474829931974	Fitness standard deviation:	57.36277013776053	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2320	Best fitness:	115.4421768707483	Average fitness:	320.16274829931973	Fitness standard deviation:	53.608647882937085	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2336	Best fitness:	115.4421768707483	Average fitness:	318.3798911564626	Fitness standard deviation:	58.126521451055375	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2352	Best fitness:	115.4421768707483	Average fitness:	314.6930340136055	Fitness standard deviation:	51.13187664724802	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2368	Best fitness:	115.4421768707483	Average fitness:	312.82331972789115	Fitness standard deviation:	69.32371449473074	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2384	Best fitness:	115.4421768707483	Average fitness:	311.2050340136055	Fitness standard deviation:	52.041393336537055	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2400	Best fitness:	115.4421768707483	Average fitness:	316.11703401360535	Fitness standard deviation:	54.05373468265497	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2416	Best fitness:	115.4421768707483	Average fitness:	318.800462585034	Fitness standard deviation:	53.92373577865809	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2432	Best fitness:	115.4421768707483	Average fitness:	309.2530340136054	Fitness standard deviation:	50.39124474974369	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2448	Best fitness:	115.4421768707483	Average fitness:	314.4244625850341	Fitness standard deviation:	58.20289631337349	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2464	Best fitness:	115.4421768707483	Average fitness:	321.160462585034	Fitness standard deviation:	59.89607925841735	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2480	Best fitness:	115.4421768707483	Average fitness:	323.9501768707484	Fitness standard deviation:	54.9392398452646	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2496	Best fitness:	115.4421768707483	Average fitness:	320.5918911564627	Fitness standard deviation:	47.71295620388958	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2512	Best fitness:	115.4421768707483	Average fitness:	310.5524625850341	Fitness standard deviation:	53.06480289654319	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2528	Best fitness:	115.4421768707483	Average fitness:	318.14217687074836	Fitness standard deviation:	50.092607870476314	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2544	Best fitness:	115.4421768707483	Average fitness:	308.83931972789117	Fitness standard deviation:	54.17722369545101	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2560	Best fitness:	115.4421768707483	Average fitness:	314.9484625850341	Fitness standard deviation:	49.15806643048192	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2576	Best fitness:	115.4421768707483	Average fitness:	321.9844625850339	Fitness standard deviation:	52.67963475614477	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2592	Best fitness:	115.4421768707483	Average fitness:	313.2856054421769	Fitness standard deviation:	46.22325812305104	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2608	Best fitness:	115.4421768707483	Average fitness:	303.8261768707483	Fitness standard deviation:	53.10681424742219	Best genome:	A15	A10	E4	N5	A7	N9	A13	A9	N3	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2624	Best fitness:	110.41360544217687	Average fitness:	318.0833197278912	Fitness standard deviation:	52.183333694088304	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2640	Best fitness:	110.41360544217687	Average fitness:	322.9673197278912	Fitness standard deviation:	46.88860890864385	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2656	Best fitness:	110.41360544217687	Average fitness:	313.23246258503394	Fitness standard deviation:	55.98895127448206	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2672	Best fitness:	110.41360544217687	Average fitness:	305.37474829931966	Fitness standard deviation:	64.91744000384689	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2688	Best fitness:	110.41360544217687	Average fitness:	318.68960544217686	Fitness standard deviation:	50.789809554794004	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2704	Best fitness:	110.41360544217687	Average fitness:	313.7404625850341	Fitness standard deviation:	56.43540881831012	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2720	Best fitness:	110.41360544217687	Average fitness:	315.3993197278911	Fitness standard deviation:	49.49415607639235	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2736	Best fitness:	110.41360544217687	Average fitness:	304.83931972789117	Fitness standard deviation:	49.99083058779023	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2752	Best fitness:	110.41360544217687	Average fitness:	306.8198911564625	Fitness standard deviation:	47.76727811430101	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2768	Best fitness:	110.41360544217687	Average fitness:	323.0821768707483	Fitness standard deviation:	57.43997782956766	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2784	Best fitness:	110.41360544217687	Average fitness:	314.8736054421769	Fitness standard deviation:	65.99562861219194	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2800	Best fitness:	110.41360544217687	Average fitness:	319.51874829931984	Fitness standard deviation:	52.83639606427774	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2816	Best fitness:	110.41360544217687	Average fitness:	317.5358911564625	Fitness standard deviation:	50.520970805221474	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2832	Best fitness:	110.41360544217687	Average fitness:	311.22674829931964	Fitness standard deviation:	55.75975469450916	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2848	Best fitness:	110.41360544217687	Average fitness:	311.4198911564626	Fitness standard deviation:	53.35213548200106	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2864	Best fitness:	110.41360544217687	Average fitness:	315.3450340136055	Fitness standard deviation:	54.962550812682764	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2880	Best fitness:	110.41360544217687	Average fitness:	315.93817687074835	Fitness standard deviation:	45.77926658768271	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2896	Best fitness:	110.41360544217687	Average fitness:	317.4833197278911	Fitness standard deviation:	52.126695627684136	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2912	Best fitness:	110.41360544217687	Average fitness:	322.70160544217686	Fitness standard deviation:	54.34006717789332	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2928	Best fitness:	110.41360544217687	Average fitness:	320.320462585034	Fitness standard deviation:	57.201058591602994	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2944	Best fitness:	110.41360544217687	Average fitness:	315.67360544217684	Fitness standard deviation:	56.862182762987814	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2960	Best fitness:	110.41360544217687	Average fitness:	311.8450340136054	Fitness standard deviation:	50.40347161674887	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2976	Best fitness:	110.41360544217687	Average fitness:	301.732462585034	Fitness standard deviation:	62.34631242487074	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	2992	Best fitness:	110.41360544217687	Average fitness:	306.11760544217685	Fitness standard deviation:	50.53554425332324	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3008	Best fitness:	110.41360544217687	Average fitness:	313.6970340136054	Fitness standard deviation:	54.63908322056359	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3024	Best fitness:	110.41360544217687	Average fitness:	312.71303401360547	Fitness standard deviation:	50.235572806365745	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3040	Best fitness:	110.41360544217687	Average fitness:	312.1621768707482	Fitness standard deviation:	55.50706430496123	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3056	Best fitness:	110.41360544217687	Average fitness:	317.052462585034	Fitness standard deviation:	55.76535762039559	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3072	Best fitness:	110.41360544217687	Average fitness:	306.88103401360536	Fitness standard deviation:	52.959957691579376	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3088	Best fitness:	110.41360544217687	Average fitness:	308.66217687074817	Fitness standard deviation:	53.50999059874288	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3104	Best fitness:	110.41360544217687	Average fitness:	316.06903401360535	Fitness standard deviation:	56.21679824771675	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3120	Best fitness:	110.41360544217687	Average fitness:	309.28674829931975	Fitness standard deviation:	54.887766202441476	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3136	Best fitness:	110.41360544217687	Average fitness:	315.89017687074835	Fitness standard deviation:	59.13141212656461	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3152	Best fitness:	110.41360544217687	Average fitness:	313.04903401360554	Fitness standard deviation:	55.51719529468104	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3168	Best fitness:	110.41360544217687	Average fitness:	316.6827482993197	Fitness standard deviation:	60.39009949672621	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3184	Best fitness:	110.41360544217687	Average fitness:	311.9330340136054	Fitness standard deviation:	54.18007848059345	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3200	Best fitness:	110.41360544217687	Average fitness:	321.02103401360546	Fitness standard deviation:	50.028056719225475	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3216	Best fitness:	110.41360544217687	Average fitness:	317.2764625850339	Fitness standard deviation:	49.8937758172913	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3232	Best fitness:	110.41360544217687	Average fitness:	310.1496054421769	Fitness standard deviation:	53.68628101578766	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3248	Best fitness:	110.41360544217687	Average fitness:	310.15531972789114	Fitness standard deviation:	57.4266410364971	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3264	Best fitness:	110.41360544217687	Average fitness:	307.8867482993197	Fitness standard deviation:	55.014852810075624	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3280	Best fitness:	110.41360544217687	Average fitness:	309.5484625850341	Fitness standard deviation:	58.413570981198454	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3296	Best fitness:	110.41360544217687	Average fitness:	311.3673197278911	Fitness standard deviation:	47.725413891364425	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3312	Best fitness:	110.41360544217687	Average fitness:	315.9347482993196	Fitness standard deviation:	57.33209766236838	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
Generation:	3328	Best fitness:	110.41360544217687	Average fitness:	314.2233197278911	Fitness standard deviation:	47.138264922654585	Best genome:	A15	A10	N5	A7	N9	A13	A9	N3	E4	A11	N12	E3	N6	N7	A6	A12	A14	A17	A16	E5	A8	
