Generation:	16	Best fitness:	216.32789115646258	Average fitness:	325.03017687074833	Fitness standard deviation:	40.929983457068715	Best genome:	A13	N9	A16	N3	A11	A6	A14	N7	E5	A15	E3	A12	A17	N6	A10	A7	N5	A9	E4	N12	A8	
Generation:	1760	Best fitness:	133.8421768707483	Average fitness:	320.7541768707484	Fitness standard deviation:	54.42056689247145	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1776	Best fitness:	133.8421768707483	Average fitness:	320.3381768707483	Fitness standard deviation:	55.38977162190264	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1792	Best fitness:	133.8421768707483	Average fitness:	317.8170340136055	Fitness standard deviation:	48.265389007030706	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1808	Best fitness:	133.8421768707483	Average fitness:	315.0558911564626	Fitness standard deviation:	46.95497878102524	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1824	Best fitness:	133.8421768707483	Average fitness:	322.04960544217687	Fitness standard deviation:	51.16213581091679	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1840	Best fitness:	133.8421768707483	Average fitness:	324.06789115646257	Fitness standard deviation:	48.48772527187491	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1856	Best fitness:	133.8421768707483	Average fitness:	318.5147482993197	Fitness standard deviation:	42.52209037808994	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1872	Best fitness:	133.8421768707483	Average fitness:	326.96046258503407	Fitness standard deviation:	48.89137347555835	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1888	Best fitness:	133.8421768707483	Average fitness:	327.73931972789126	Fitness standard deviation:	53.61972588592404	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1904	Best fitness:	133.8421768707483	Average fitness:	307.1536054421769	Fitness standard deviation:	46.813958235918115	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1920	Best fitness:	133.8421768707483	Average fitness:	326.57360544217687	Fitness standard deviation:	46.428777494048205	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1936	Best fitness:	133.8421768707483	Average fitness:	319.212462585034	Fitness standard deviation:	49.03643791704121	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1952	Best fitness:	133.8421768707483	Average fitness:	325.1798911564626	Fitness standard deviation:	49.36825343295435	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1968	Best fitness:	133.8421768707483	Average fitness:	317.7501768707483	Fitness standard deviation:	45.38332851861542	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	1984	Best fitness:	133.8421768707483	Average fitness:	315.14446258503403	Fitness standard deviation:	47.73574302472361	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2000	Best fitness:	133.8421768707483	Average fitness:	320.2787482993198	Fitness standard deviation:	51.657897605105774	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2016	Best fitness:	133.8421768707483	Average fitness:	318.984462585034	Fitness standard deviation:	51.66666015044945	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2032	Best fitness:	133.8421768707483	Average fitness:	331.0958911564626	Fitness standard deviation:	53.72958676899858	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2048	Best fitness:	133.8421768707483	Average fitness:	325.0747482993198	Fitness standard deviation:	50.08627691314666	Best genome:	N3	A11	E3	N6	A6	A14	E5	A15	A17	A12	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2064	Best fitness:	132.8421768707483	Average fitness:	322.8558911564625	Fitness standard deviation:	51.72720793247782	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2080	Best fitness:	132.8421768707483	Average fitness:	319.75760544217695	Fitness standard deviation:	49.64879889128175	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2096	Best fitness:	132.8421768707483	Average fitness:	326.7387482993198	Fitness standard deviation:	51.69291014900854	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2112	Best fitness:	132.8421768707483	Average fitness:	309.40960544217694	Fitness standard deviation:	55.391621560503545	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2128	Best fitness:	132.8421768707483	Average fitness:	313.54789115646264	Fitness standard deviation:	54.10032502071442	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2144	Best fitness:	132.8421768707483	Average fitness:	311.80103401360543	Fitness standard deviation:	49.310410759860055	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2160	Best fitness:	132.8421768707483	Average fitness:	326.96617687074826	Fitness standard deviation:	45.077199127084825	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2176	Best fitness:	132.8421768707483	Average fitness:	321.9473197278912	Fitness standard deviation:	47.239886101229565	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2192	Best fitness:	132.8421768707483	Average fitness:	314.67017687074826	Fitness standard deviation:	48.310080577326254	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2208	Best fitness:	132.8421768707483	Average fitness:	308.23360544217684	Fitness standard deviation:	51.41293738556712	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2224	Best fitness:	132.8421768707483	Average fitness:	310.5090340136054	Fitness standard deviation:	48.369632777398756	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2240	Best fitness:	132.8421768707483	Average fitness:	318.40617687074825	Fitness standard deviation:	53.46175251103373	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2256	Best fitness:	132.8421768707483	Average fitness:	333.4250340136054	Fitness standard deviation:	47.17748650207068	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2272	Best fitness:	132.8421768707483	Average fitness:	319.06217687074826	Fitness standard deviation:	43.36310488544522	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2288	Best fitness:	132.8421768707483	Average fitness:	313.9096054421769	Fitness standard deviation:	59.11868070660742	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2304	Best fitness:	132.8421768707483	Average fitness:	325.47074829931984	Fitness standard deviation:	49.902209022308035	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2320	Best fitness:	132.8421768707483	Average fitness:	313.48217687074833	Fitness standard deviation:	47.54195500517712	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2336	Best fitness:	132.8421768707483	Average fitness:	322.47074829931984	Fitness standard deviation:	43.64971066131283	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2352	Best fitness:	132.8421768707483	Average fitness:	320.2998911564626	Fitness standard deviation:	59.65855320992993	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2368	Best fitness:	132.8421768707483	Average fitness:	327.1278911564626	Fitness standard deviation:	50.36086592113495	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2384	Best fitness:	132.8421768707483	Average fitness:	324.9753197278912	Fitness standard deviation:	45.61066671160981	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2400	Best fitness:	132.8421768707483	Average fitness:	325.4661768707483	Fitness standard deviation:	53.33428482960763	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2416	Best fitness:	132.8421768707483	Average fitness:	319.2873197278912	Fitness standard deviation:	49.731821895655756	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2432	Best fitness:	132.8421768707483	Average fitness:	316.4993197278912	Fitness standard deviation:	45.72844173677329	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2448	Best fitness:	132.8421768707483	Average fitness:	324.32789115646267	Fitness standard deviation:	54.277941398407684	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2464	Best fitness:	132.8421768707483	Average fitness:	309.89589115646265	Fitness standard deviation:	50.01366364814925	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2480	Best fitness:	132.8421768707483	Average fitness:	321.5587482993198	Fitness standard deviation:	41.8035435818544	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2496	Best fitness:	132.8421768707483	Average fitness:	317.3501768707484	Fitness standard deviation:	48.95601333975683	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2512	Best fitness:	132.8421768707483	Average fitness:	332.2758911564626	Fitness standard deviation:	52.781914555681524	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2528	Best fitness:	132.8421768707483	Average fitness:	324.67474829931973	Fitness standard deviation:	45.13258581521058	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2544	Best fitness:	132.8421768707483	Average fitness:	309.82217687074825	Fitness standard deviation:	50.12361836866277	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2560	Best fitness:	132.8421768707483	Average fitness:	318.41703401360553	Fitness standard deviation:	47.1123879510366	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2576	Best fitness:	132.8421768707483	Average fitness:	307.83989115646256	Fitness standard deviation:	44.82545043856679	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2592	Best fitness:	132.8421768707483	Average fitness:	319.552462585034	Fitness standard deviation:	48.48390905301701	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2608	Best fitness:	132.8421768707483	Average fitness:	316.7153197278911	Fitness standard deviation:	52.95188702887148	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2624	Best fitness:	132.8421768707483	Average fitness:	324.85131972789117	Fitness standard deviation:	50.869177208576424	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2640	Best fitness:	132.8421768707483	Average fitness:	323.773605442177	Fitness standard deviation:	50.399726594658496	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2656	Best fitness:	132.8421768707483	Average fitness:	323.6078911564626	Fitness standard deviation:	52.20098458685176	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2672	Best fitness:	132.8421768707483	Average fitness:	318.5027482993198	Fitness standard deviation:	40.6548203894441	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2688	Best fitness:	132.8421768707483	Average fitness:	326.06160544217704	Fitness standard deviation:	48.66428953135797	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2704	Best fitness:	132.8421768707483	Average fitness:	325.9118911564626	Fitness standard deviation:	56.61206279764129	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2720	Best fitness:	132.8421768707483	Average fitness:	322.8593197278912	Fitness standard deviation:	40.44702738755712	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2736	Best fitness:	132.8421768707483	Average fitness:	325.1467482993197	Fitness standard deviation:	51.964174349610666	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2752	Best fitness:	132.8421768707483	Average fitness:	317.26217687074825	Fitness standard deviation:	44.94541387696223	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2768	Best fitness:	132.8421768707483	Average fitness:	314.316462585034	Fitness standard deviation:	47.89451129560567	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2784	Best fitness:	132.8421768707483	Average fitness:	317.53474829931974	Fitness standard deviation:	53.03821481281787	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2800	Best fitness:	132.8421768707483	Average fitness:	319.6673197278912	Fitness standard deviation:	50.393747146944776	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2816	Best fitness:	132.8421768707483	Average fitness:	323.2941768707483	Fitness standard deviation:	50.35262162155279	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2832	Best fitness:	132.8421768707483	Average fitness:	318.2090340136055	Fitness standard deviation:	49.22901429532991	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2848	Best fitness:	132.8421768707483	Average fitness:	315.98617687074824	Fitness standard deviation:	54.48210099937522	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2864	Best fitness:	132.8421768707483	Average fitness:	327.5496054421767	Fitness standard deviation:	49.938886262539505	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2880	Best fitness:	132.8421768707483	Average fitness:	312.5810340136054	Fitness standard deviation:	48.70548090014395	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2896	Best fitness:	132.8421768707483	Average fitness:	310.0067482993198	Fitness standard deviation:	50.42531160973402	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2912	Best fitness:	132.8421768707483	Average fitness:	319.4821768707483	Fitness standard deviation:	45.954683978805	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2928	Best fitness:	132.8421768707483	Average fitness:	322.05760544217685	Fitness standard deviation:	47.43693358641169	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2944	Best fitness:	132.8421768707483	Average fitness:	312.7553197278912	Fitness standard deviation:	53.87079113461569	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2960	Best fitness:	132.8421768707483	Average fitness:	316.27017687074834	Fitness standard deviation:	43.793906011625666	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2976	Best fitness:	132.8421768707483	Average fitness:	325.3501768707483	Fitness standard deviation:	55.31682027546193	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	2992	Best fitness:	132.8421768707483	Average fitness:	312.6181768707483	Fitness standard deviation:	46.16335055218676	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3008	Best fitness:	132.8421768707483	Average fitness:	303.2638911564627	Fitness standard deviation:	54.55326176596705	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3024	Best fitness:	132.8421768707483	Average fitness:	322.1758911564626	Fitness standard deviation:	43.09483436632777	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3040	Best fitness:	132.8421768707483	Average fitness:	314.00046258503414	Fitness standard deviation:	58.01018438663532	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3056	Best fitness:	132.8421768707483	Average fitness:	321.51589115646266	Fitness standard deviation:	50.00192064556019	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3072	Best fitness:	132.8421768707483	Average fitness:	326.3416054421768	Fitness standard deviation:	45.29749256113997	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3088	Best fitness:	132.8421768707483	Average fitness:	312.22789115646265	Fitness standard deviation:	45.35500107429146	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3104	Best fitness:	132.8421768707483	Average fitness:	325.6010340136055	Fitness standard deviation:	48.2943309843349	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3120	Best fitness:	132.8421768707483	Average fitness:	322.33417687074825	Fitness standard deviation:	53.53267300310291	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3136	Best fitness:	132.8421768707483	Average fitness:	316.03189115646256	Fitness standard deviation:	47.15442239437293	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3152	Best fitness:	132.8421768707483	Average fitness:	320.7987482993197	Fitness standard deviation:	54.73022259208884	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3168	Best fitness:	132.8421768707483	Average fitness:	311.1370340136055	Fitness standard deviation:	53.62252114131729	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3184	Best fitness:	132.8421768707483	Average fitness:	323.6998911564626	Fitness standard deviation:	47.621480143964874	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3200	Best fitness:	132.8421768707483	Average fitness:	315.6056054421769	Fitness standard deviation:	48.27466214680072	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3216	Best fitness:	132.8421768707483	Average fitness:	327.9387482993197	Fitness standard deviation:	46.866639417454664	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3232	Best fitness:	132.8421768707483	Average fitness:	327.59760544217687	Fitness standard deviation:	49.98938047552231	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3248	Best fitness:	132.8421768707483	Average fitness:	311.69017687074825	Fitness standard deviation:	50.42873215352776	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3264	Best fitness:	132.8421768707483	Average fitness:	325.1593197278911	Fitness standard deviation:	52.97350134640866	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3280	Best fitness:	132.8421768707483	Average fitness:	318.72103401360533	Fitness standard deviation:	54.175194130727775	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3296	Best fitness:	132.8421768707483	Average fitness:	326.03703401360536	Fitness standard deviation:	49.60420478885529	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3312	Best fitness:	132.8421768707483	Average fitness:	318.6330340136055	Fitness standard deviation:	53.58107873158973	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3328	Best fitness:	132.8421768707483	Average fitness:	314.052462585034	Fitness standard deviation:	53.06692694155568	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
Generation:	3344	Best fitness:	132.8421768707483	Average fitness:	330.7193197278911	Fitness standard deviation:	45.36052738778462	Best genome:	N3	A11	E3	N6	A6	A14	A12	E5	A15	A17	A9	E4	N5	A7	N7	A10	N12	A8	A13	N9	A16	
