Generation:	16	Best fitness:	241.87074829931973	Average fitness:	343.7474625850342	Fitness standard deviation:	33.3963942300876	Best genome:	N12	A6	A14	A12	A15	A17	E4	A16	A13	A11	E3	A7	A9	N6	N7	A10	E5	N5	N3	A8	N9	
Generation:	1776	Best fitness:	141.556462585034	Average fitness:	339.16617687074836	Fitness standard deviation:	36.629292665063254	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1792	Best fitness:	141.556462585034	Average fitness:	335.68860544217705	Fitness standard deviation:	41.006284579317835	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1808	Best fitness:	141.556462585034	Average fitness:	343.09560544217726	Fitness standard deviation:	35.08717543607113	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1824	Best fitness:	141.556462585034	Average fitness:	339.32474829931994	Fitness standard deviation:	36.41870956594947	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1840	Best fitness:	141.556462585034	Average fitness:	339.87489115646275	Fitness standard deviation:	38.78863481743073	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1856	Best fitness:	141.556462585034	Average fitness:	346.37703401360557	Fitness standard deviation:	38.81486262361103	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1872	Best fitness:	141.556462585034	Average fitness:	339.5671768707484	Fitness standard deviation:	36.4556119738478	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1888	Best fitness:	141.556462585034	Average fitness:	340.006605442177	Fitness standard deviation:	36.8454125848934	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1904	Best fitness:	141.556462585034	Average fitness:	341.2973197278914	Fitness standard deviation:	37.508227724332805	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1920	Best fitness:	141.556462585034	Average fitness:	340.59703401360565	Fitness standard deviation:	35.46786270092164	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1936	Best fitness:	141.556462585034	Average fitness:	343.0043197278914	Fitness standard deviation:	34.07462757518789	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1952	Best fitness:	141.556462585034	Average fitness:	341.5211768707486	Fitness standard deviation:	36.64735722604102	Best genome:	N3	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N5	A7	A17	N6	E3	N12	A8	
Generation:	1968	Best fitness:	141.52789115646257	Average fitness:	338.02089115646265	Fitness standard deviation:	36.12942923881374	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	1984	Best fitness:	141.52789115646257	Average fitness:	342.44489115646275	Fitness standard deviation:	38.58986126734136	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2000	Best fitness:	141.52789115646257	Average fitness:	338.9710340136056	Fitness standard deviation:	38.21161881107976	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2016	Best fitness:	141.52789115646257	Average fitness:	341.6497482993197	Fitness standard deviation:	37.0508850843082	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2032	Best fitness:	141.52789115646257	Average fitness:	341.1881768707485	Fitness standard deviation:	36.73728271310846	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2048	Best fitness:	141.52789115646257	Average fitness:	340.7348911564628	Fitness standard deviation:	36.74245950656865	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2064	Best fitness:	141.52789115646257	Average fitness:	342.0361768707485	Fitness standard deviation:	40.27363857413432	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2080	Best fitness:	141.52789115646257	Average fitness:	340.6503197278913	Fitness standard deviation:	38.132166118351456	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2096	Best fitness:	141.52789115646257	Average fitness:	341.8133197278914	Fitness standard deviation:	39.868968751475414	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2112	Best fitness:	141.52789115646257	Average fitness:	338.5407482993199	Fitness standard deviation:	38.7050591799373	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2128	Best fitness:	141.52789115646257	Average fitness:	337.80660544217693	Fitness standard deviation:	37.80718012980269	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2144	Best fitness:	141.52789115646257	Average fitness:	334.88889115646265	Fitness standard deviation:	37.26937531194824	Best genome:	E4	A11	N7	A6	A14	A10	A15	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	N6	E3	N12	A8	
Generation:	2160	Best fitness:	141.47074829931972	Average fitness:	339.04246258503423	Fitness standard deviation:	37.16639671553225	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2176	Best fitness:	141.47074829931972	Average fitness:	336.9650340136057	Fitness standard deviation:	39.92080435572615	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2192	Best fitness:	141.47074829931972	Average fitness:	337.4866054421771	Fitness standard deviation:	36.957812429463786	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2208	Best fitness:	141.47074829931972	Average fitness:	340.6613197278912	Fitness standard deviation:	35.76674057710885	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2224	Best fitness:	141.47074829931972	Average fitness:	334.2076054421769	Fitness standard deviation:	40.47332158247414	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2240	Best fitness:	141.47074829931972	Average fitness:	341.8507482993198	Fitness standard deviation:	40.94804941655229	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2256	Best fitness:	141.47074829931972	Average fitness:	340.0580340136055	Fitness standard deviation:	37.124133819071474	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2272	Best fitness:	141.47074829931972	Average fitness:	343.2681768707482	Fitness standard deviation:	36.634829996848076	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2288	Best fitness:	141.47074829931972	Average fitness:	334.8460340136055	Fitness standard deviation:	37.996249941438236	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2304	Best fitness:	141.47074829931972	Average fitness:	341.99960544217697	Fitness standard deviation:	37.811540727180976	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2320	Best fitness:	141.47074829931972	Average fitness:	338.91303401360534	Fitness standard deviation:	37.34622074260128	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2336	Best fitness:	141.47074829931972	Average fitness:	337.2298911564627	Fitness standard deviation:	36.049026311965996	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2352	Best fitness:	141.47074829931972	Average fitness:	341.280605442177	Fitness standard deviation:	37.33524882570828	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2368	Best fitness:	141.47074829931972	Average fitness:	336.26260544217706	Fitness standard deviation:	39.8941527481133	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2384	Best fitness:	141.47074829931972	Average fitness:	339.2803197278914	Fitness standard deviation:	40.58601541372674	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2400	Best fitness:	141.47074829931972	Average fitness:	341.6080340136057	Fitness standard deviation:	35.27217538959407	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2416	Best fitness:	141.47074829931972	Average fitness:	337.22946258503407	Fitness standard deviation:	37.7493050291482	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2432	Best fitness:	141.47074829931972	Average fitness:	339.2647482993196	Fitness standard deviation:	39.12848146758552	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2448	Best fitness:	141.47074829931972	Average fitness:	340.453605442177	Fitness standard deviation:	36.391795554403046	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2464	Best fitness:	141.47074829931972	Average fitness:	335.5901768707486	Fitness standard deviation:	35.85431585440942	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2480	Best fitness:	141.47074829931972	Average fitness:	338.7090340136056	Fitness standard deviation:	39.85134063655341	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2496	Best fitness:	141.47074829931972	Average fitness:	340.2203197278915	Fitness standard deviation:	39.60705873776975	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2512	Best fitness:	141.47074829931972	Average fitness:	337.94117687074845	Fitness standard deviation:	39.32791685174742	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2528	Best fitness:	141.47074829931972	Average fitness:	342.4763197278914	Fitness standard deviation:	35.19515396807826	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2544	Best fitness:	141.47074829931972	Average fitness:	340.6681768707484	Fitness standard deviation:	38.730240064174296	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2560	Best fitness:	141.47074829931972	Average fitness:	339.30017687074854	Fitness standard deviation:	37.91378198718019	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2576	Best fitness:	141.47074829931972	Average fitness:	344.55317687074813	Fitness standard deviation:	34.648224759718936	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2592	Best fitness:	141.47074829931972	Average fitness:	343.4228911564627	Fitness standard deviation:	37.992750214712686	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2608	Best fitness:	141.47074829931972	Average fitness:	341.59317687074844	Fitness standard deviation:	35.34487295065522	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2624	Best fitness:	141.47074829931972	Average fitness:	341.6751768707485	Fitness standard deviation:	38.43041865953243	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2640	Best fitness:	141.47074829931972	Average fitness:	339.56703401360556	Fitness standard deviation:	37.366836580047824	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2656	Best fitness:	141.47074829931972	Average fitness:	340.4757482993198	Fitness standard deviation:	39.52645442598914	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2672	Best fitness:	141.47074829931972	Average fitness:	340.6474625850343	Fitness standard deviation:	35.847288239168684	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2688	Best fitness:	141.47074829931972	Average fitness:	338.5938911564628	Fitness standard deviation:	39.07986029574177	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2704	Best fitness:	141.47074829931972	Average fitness:	343.0177482993199	Fitness standard deviation:	38.852838248699314	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2720	Best fitness:	141.47074829931972	Average fitness:	337.00731972789123	Fitness standard deviation:	38.33320499759647	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2736	Best fitness:	141.47074829931972	Average fitness:	345.59674829931987	Fitness standard deviation:	37.51883621514365	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2752	Best fitness:	141.47074829931972	Average fitness:	345.54446258503447	Fitness standard deviation:	40.73924541795649	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2768	Best fitness:	141.47074829931972	Average fitness:	338.0553197278912	Fitness standard deviation:	39.45509168559068	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2784	Best fitness:	141.47074829931972	Average fitness:	340.3548911564628	Fitness standard deviation:	43.173788741148336	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A17	A10	A15	N6	E3	N12	A8	
Generation:	2800	Best fitness:	136.47074829931972	Average fitness:	336.9786054421771	Fitness standard deviation:	39.5451248769126	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2816	Best fitness:	136.47074829931972	Average fitness:	343.4214625850343	Fitness standard deviation:	37.35834654575404	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2832	Best fitness:	136.47074829931972	Average fitness:	343.02560544217727	Fitness standard deviation:	36.19710681414034	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2848	Best fitness:	136.47074829931972	Average fitness:	336.3531768707485	Fitness standard deviation:	37.75451276472842	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2864	Best fitness:	136.47074829931972	Average fitness:	335.45489115646274	Fitness standard deviation:	38.742371330445465	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2880	Best fitness:	136.47074829931972	Average fitness:	343.9703197278913	Fitness standard deviation:	38.75331411529042	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2896	Best fitness:	136.47074829931972	Average fitness:	343.1650340136055	Fitness standard deviation:	37.04104100004948	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2912	Best fitness:	136.47074829931972	Average fitness:	341.76331972789137	Fitness standard deviation:	38.26691673292869	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2928	Best fitness:	136.47074829931972	Average fitness:	339.0077482993198	Fitness standard deviation:	36.283753073826986	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2944	Best fitness:	136.47074829931972	Average fitness:	343.8406054421771	Fitness standard deviation:	37.096621134160294	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2960	Best fitness:	136.47074829931972	Average fitness:	343.2651768707485	Fitness standard deviation:	37.763937521429746	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2976	Best fitness:	136.47074829931972	Average fitness:	346.1687482993199	Fitness standard deviation:	40.417629161300496	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	2992	Best fitness:	136.47074829931972	Average fitness:	342.31803401360577	Fitness standard deviation:	37.33926877474507	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3008	Best fitness:	136.47074829931972	Average fitness:	337.51531972789127	Fitness standard deviation:	39.8053854053105	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3024	Best fitness:	136.47074829931972	Average fitness:	336.9546054421769	Fitness standard deviation:	41.516182443889086	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3040	Best fitness:	136.47074829931972	Average fitness:	342.92631972789087	Fitness standard deviation:	42.20983812176146	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3056	Best fitness:	136.47074829931972	Average fitness:	341.1986054421769	Fitness standard deviation:	38.80867049529325	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3072	Best fitness:	136.47074829931972	Average fitness:	338.505462585034	Fitness standard deviation:	38.89310760800894	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3088	Best fitness:	136.47074829931972	Average fitness:	336.95646258503405	Fitness standard deviation:	37.297490969944086	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3104	Best fitness:	136.47074829931972	Average fitness:	342.54374829931993	Fitness standard deviation:	37.03825344071687	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3120	Best fitness:	136.47074829931972	Average fitness:	340.01789115646267	Fitness standard deviation:	38.613876087885984	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3136	Best fitness:	136.47074829931972	Average fitness:	337.83217687074824	Fitness standard deviation:	43.05417164362089	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3152	Best fitness:	136.47074829931972	Average fitness:	343.0664625850343	Fitness standard deviation:	35.86432583148521	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3168	Best fitness:	136.47074829931972	Average fitness:	341.9823197278913	Fitness standard deviation:	35.9010554784868	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3184	Best fitness:	136.47074829931972	Average fitness:	338.0471768707485	Fitness standard deviation:	41.29965740209732	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3200	Best fitness:	136.47074829931972	Average fitness:	341.84589115646276	Fitness standard deviation:	35.75044458807329	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3216	Best fitness:	136.47074829931972	Average fitness:	335.6674625850342	Fitness standard deviation:	38.20533985303251	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3232	Best fitness:	136.47074829931972	Average fitness:	339.29846258503414	Fitness standard deviation:	35.949765394483	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3248	Best fitness:	136.47074829931972	Average fitness:	339.5896054421771	Fitness standard deviation:	35.410874778398636	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3264	Best fitness:	136.47074829931972	Average fitness:	340.1313197278913	Fitness standard deviation:	36.31535185127129	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3280	Best fitness:	136.47074829931972	Average fitness:	340.08417687074854	Fitness standard deviation:	36.21508963999196	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3296	Best fitness:	136.47074829931972	Average fitness:	345.6811768707485	Fitness standard deviation:	37.85629779946308	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3312	Best fitness:	136.47074829931972	Average fitness:	338.89517687074846	Fitness standard deviation:	40.67792375227524	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
Generation:	3328	Best fitness:	136.47074829931972	Average fitness:	340.6868911564629	Fitness standard deviation:	42.007717422893045	Best genome:	E4	A11	N7	A6	A14	A12	N9	A13	A16	E5	A9	N3	N5	A7	A10	A15	A17	N6	E3	N12	A8	
