Generation:	16	Best fitness:	214.29931972789115	Average fitness:	341.9753197278914	Fitness standard deviation:	36.91218740608637	Best genome:	N9	A13	A12	E4	E3	A16	E5	A15	N7	A6	A14	A17	A11	N6	N12	A8	A10	N5	N3	A9	A7	
Generation:	1760	Best fitness:	104.8421768707483	Average fitness:	341.8137482993202	Fitness standard deviation:	40.02151304113877	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1776	Best fitness:	104.8421768707483	Average fitness:	338.02874829932	Fitness standard deviation:	44.78969614652412	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1792	Best fitness:	104.8421768707483	Average fitness:	332.03660544217695	Fitness standard deviation:	40.29359413285017	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1808	Best fitness:	104.8421768707483	Average fitness:	339.11546258503404	Fitness standard deviation:	41.59914820335746	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1824	Best fitness:	104.8421768707483	Average fitness:	336.0350340136054	Fitness standard deviation:	42.13220482805843	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1840	Best fitness:	104.8421768707483	Average fitness:	337.84446258503425	Fitness standard deviation:	38.22409821789689	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1856	Best fitness:	104.8421768707483	Average fitness:	340.3638911564628	Fitness standard deviation:	41.53061661286643	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1872	Best fitness:	104.8421768707483	Average fitness:	336.23246258503417	Fitness standard deviation:	39.42355956138151	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1888	Best fitness:	104.8421768707483	Average fitness:	338.55389115646284	Fitness standard deviation:	40.25627142826472	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1904	Best fitness:	104.8421768707483	Average fitness:	336.0601768707483	Fitness standard deviation:	45.214904650243504	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1920	Best fitness:	104.8421768707483	Average fitness:	335.493605442177	Fitness standard deviation:	43.12211601714274	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1936	Best fitness:	104.8421768707483	Average fitness:	341.01446258503427	Fitness standard deviation:	39.76536580534187	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1952	Best fitness:	104.8421768707483	Average fitness:	338.2584625850341	Fitness standard deviation:	40.81399364963754	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1968	Best fitness:	104.8421768707483	Average fitness:	341.327605442177	Fitness standard deviation:	38.86571848541791	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	1984	Best fitness:	104.8421768707483	Average fitness:	339.4226054421772	Fitness standard deviation:	39.513481406699036	Best genome:	A16	E5	A15	A11	N12	E3	N6	A6	A14	A17	A12	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2000	Best fitness:	98.8421768707483	Average fitness:	343.24017687074854	Fitness standard deviation:	38.4547316703255	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2016	Best fitness:	98.8421768707483	Average fitness:	343.1520340136057	Fitness standard deviation:	40.26809575196965	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2032	Best fitness:	98.8421768707483	Average fitness:	339.24889115646283	Fitness standard deviation:	37.76966010313201	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2048	Best fitness:	98.8421768707483	Average fitness:	338.16831972789134	Fitness standard deviation:	41.76282814310119	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2064	Best fitness:	98.8421768707483	Average fitness:	340.21117687074855	Fitness standard deviation:	42.448829197334646	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2080	Best fitness:	98.8421768707483	Average fitness:	342.5488911564626	Fitness standard deviation:	42.51336620333392	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2096	Best fitness:	98.8421768707483	Average fitness:	341.1357482993199	Fitness standard deviation:	40.333810594101024	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2112	Best fitness:	98.8421768707483	Average fitness:	332.46174829931994	Fitness standard deviation:	37.887054444891916	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2128	Best fitness:	98.8421768707483	Average fitness:	341.81946258503433	Fitness standard deviation:	38.309009895366195	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2144	Best fitness:	98.8421768707483	Average fitness:	340.7424625850343	Fitness standard deviation:	42.17931014134774	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2160	Best fitness:	98.8421768707483	Average fitness:	341.1553197278912	Fitness standard deviation:	36.59983002525491	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2176	Best fitness:	98.8421768707483	Average fitness:	339.74503401360585	Fitness standard deviation:	39.80719912328443	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2192	Best fitness:	98.8421768707483	Average fitness:	336.01146258503417	Fitness standard deviation:	41.39960642004575	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2208	Best fitness:	98.8421768707483	Average fitness:	340.05431972789114	Fitness standard deviation:	37.374065922393676	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2224	Best fitness:	98.8421768707483	Average fitness:	340.64574829931985	Fitness standard deviation:	41.021522667238656	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2240	Best fitness:	98.8421768707483	Average fitness:	339.8578911564627	Fitness standard deviation:	37.914626088471074	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2256	Best fitness:	98.8421768707483	Average fitness:	342.0251768707483	Fitness standard deviation:	40.286404563235145	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2272	Best fitness:	98.8421768707483	Average fitness:	342.5553197278912	Fitness standard deviation:	44.23425847896259	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2288	Best fitness:	98.8421768707483	Average fitness:	339.27546258503435	Fitness standard deviation:	36.976639815716425	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2304	Best fitness:	98.8421768707483	Average fitness:	340.0631768707485	Fitness standard deviation:	38.28994501970778	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2320	Best fitness:	98.8421768707483	Average fitness:	341.2284625850341	Fitness standard deviation:	43.084494484438274	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2336	Best fitness:	98.8421768707483	Average fitness:	336.60374829931993	Fitness standard deviation:	40.29095655836128	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2352	Best fitness:	98.8421768707483	Average fitness:	340.8556054421772	Fitness standard deviation:	38.340046087076935	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2368	Best fitness:	98.8421768707483	Average fitness:	340.0807482993198	Fitness standard deviation:	40.725785719234196	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2384	Best fitness:	98.8421768707483	Average fitness:	336.7568911564628	Fitness standard deviation:	41.52968532365292	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2400	Best fitness:	98.8421768707483	Average fitness:	344.559605442177	Fitness standard deviation:	39.921340903208694	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2416	Best fitness:	98.8421768707483	Average fitness:	337.49789115646274	Fitness standard deviation:	39.658807884972326	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2432	Best fitness:	98.8421768707483	Average fitness:	340.921605442177	Fitness standard deviation:	37.119513011407925	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2448	Best fitness:	98.8421768707483	Average fitness:	340.22703401360553	Fitness standard deviation:	42.188395726303504	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2464	Best fitness:	98.8421768707483	Average fitness:	339.3933197278912	Fitness standard deviation:	37.663985568417466	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2480	Best fitness:	98.8421768707483	Average fitness:	342.66131972789145	Fitness standard deviation:	40.12361003861208	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2496	Best fitness:	98.8421768707483	Average fitness:	338.3350340136057	Fitness standard deviation:	43.407456027455815	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2512	Best fitness:	98.8421768707483	Average fitness:	341.70289115646267	Fitness standard deviation:	35.75793491931375	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2528	Best fitness:	98.8421768707483	Average fitness:	337.14089115646266	Fitness standard deviation:	44.32546076259474	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2544	Best fitness:	98.8421768707483	Average fitness:	340.55231972789136	Fitness standard deviation:	41.15489381443659	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2560	Best fitness:	98.8421768707483	Average fitness:	341.5508911564628	Fitness standard deviation:	42.04818603163543	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2576	Best fitness:	98.8421768707483	Average fitness:	345.17060544217696	Fitness standard deviation:	43.19206314066208	Best genome:	A16	E5	A15	A17	A12	A11	N12	N6	E3	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2592	Best fitness:	95.8421768707483	Average fitness:	344.9556054421768	Fitness standard deviation:	41.786375175237616	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2608	Best fitness:	95.8421768707483	Average fitness:	336.888605442177	Fitness standard deviation:	43.434526324582116	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2624	Best fitness:	95.8421768707483	Average fitness:	338.62617687074834	Fitness standard deviation:	44.71072917302595	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2640	Best fitness:	95.8421768707483	Average fitness:	339.9636054421771	Fitness standard deviation:	39.29586141681838	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2656	Best fitness:	95.8421768707483	Average fitness:	336.313605442177	Fitness standard deviation:	38.75654351598091	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2672	Best fitness:	95.8421768707483	Average fitness:	334.4254625850341	Fitness standard deviation:	42.168789046073464	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2688	Best fitness:	95.8421768707483	Average fitness:	342.99674829931996	Fitness standard deviation:	41.241562866524205	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2704	Best fitness:	95.8421768707483	Average fitness:	340.8357482993199	Fitness standard deviation:	41.21084337567837	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2720	Best fitness:	95.8421768707483	Average fitness:	342.92474829931996	Fitness standard deviation:	41.455241542499046	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2736	Best fitness:	95.8421768707483	Average fitness:	341.23746258503417	Fitness standard deviation:	42.307165483460345	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2752	Best fitness:	95.8421768707483	Average fitness:	337.6618911564627	Fitness standard deviation:	42.250226555605586	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2768	Best fitness:	95.8421768707483	Average fitness:	338.70774829931963	Fitness standard deviation:	38.150753468099076	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2784	Best fitness:	95.8421768707483	Average fitness:	339.72974829931974	Fitness standard deviation:	41.68947393968107	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2800	Best fitness:	95.8421768707483	Average fitness:	345.690462585034	Fitness standard deviation:	38.346470065039625	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2816	Best fitness:	95.8421768707483	Average fitness:	338.7798911564629	Fitness standard deviation:	42.55108284288475	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2832	Best fitness:	95.8421768707483	Average fitness:	337.21917687074836	Fitness standard deviation:	43.55597868448448	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2848	Best fitness:	95.8421768707483	Average fitness:	338.7374625850342	Fitness standard deviation:	43.175482959614	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2864	Best fitness:	95.8421768707483	Average fitness:	332.90646258503386	Fitness standard deviation:	38.7938875629254	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2880	Best fitness:	95.8421768707483	Average fitness:	336.31289115646274	Fitness standard deviation:	40.74986575037359	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2896	Best fitness:	95.8421768707483	Average fitness:	338.9036054421771	Fitness standard deviation:	38.675790851114904	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2912	Best fitness:	95.8421768707483	Average fitness:	341.4691768707484	Fitness standard deviation:	37.64394513987446	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2928	Best fitness:	95.8421768707483	Average fitness:	343.1053197278914	Fitness standard deviation:	38.65087010557935	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2944	Best fitness:	95.8421768707483	Average fitness:	336.73303401360573	Fitness standard deviation:	42.08496583176972	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2960	Best fitness:	95.8421768707483	Average fitness:	341.24017687074826	Fitness standard deviation:	40.865636830361765	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2976	Best fitness:	95.8421768707483	Average fitness:	344.06660544217715	Fitness standard deviation:	41.50678168316448	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	2992	Best fitness:	95.8421768707483	Average fitness:	337.2901768707485	Fitness standard deviation:	43.745354203244794	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3008	Best fitness:	95.8421768707483	Average fitness:	335.34774829931996	Fitness standard deviation:	42.36524395645322	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3024	Best fitness:	95.8421768707483	Average fitness:	339.1044625850341	Fitness standard deviation:	41.319483545777715	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3040	Best fitness:	95.8421768707483	Average fitness:	345.0161768707484	Fitness standard deviation:	38.0931892985974	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3056	Best fitness:	95.8421768707483	Average fitness:	339.98303401360556	Fitness standard deviation:	41.83549215873127	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3072	Best fitness:	95.8421768707483	Average fitness:	343.0878911564627	Fitness standard deviation:	39.560223581217514	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3088	Best fitness:	95.8421768707483	Average fitness:	336.8470340136057	Fitness standard deviation:	38.74052501514376	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3104	Best fitness:	95.8421768707483	Average fitness:	343.5053197278914	Fitness standard deviation:	43.355082143544244	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3120	Best fitness:	95.8421768707483	Average fitness:	338.7646054421771	Fitness standard deviation:	39.26220536888588	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3136	Best fitness:	95.8421768707483	Average fitness:	339.815462585034	Fitness standard deviation:	41.12644157413842	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3152	Best fitness:	95.8421768707483	Average fitness:	343.4408911564629	Fitness standard deviation:	38.86069797786101	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3168	Best fitness:	95.8421768707483	Average fitness:	342.5547482993199	Fitness standard deviation:	40.391897817583704	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3184	Best fitness:	95.8421768707483	Average fitness:	337.48831972789134	Fitness standard deviation:	40.206267627709735	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3200	Best fitness:	95.8421768707483	Average fitness:	339.80289115646264	Fitness standard deviation:	42.45597022390445	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3216	Best fitness:	95.8421768707483	Average fitness:	340.04817687074865	Fitness standard deviation:	39.71898097527535	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3232	Best fitness:	95.8421768707483	Average fitness:	338.1020340136054	Fitness standard deviation:	40.866409598213785	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3248	Best fitness:	95.8421768707483	Average fitness:	341.30731972789135	Fitness standard deviation:	40.26710605292553	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3264	Best fitness:	95.8421768707483	Average fitness:	342.8161768707484	Fitness standard deviation:	41.07750843844115	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3280	Best fitness:	95.8421768707483	Average fitness:	340.7536054421772	Fitness standard deviation:	40.18476348476534	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3296	Best fitness:	95.8421768707483	Average fitness:	343.2021768707483	Fitness standard deviation:	41.20018941902168	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3312	Best fitness:	95.8421768707483	Average fitness:	334.70089115646283	Fitness standard deviation:	41.245416734617244	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
Generation:	3328	Best fitness:	95.8421768707483	Average fitness:	337.68117687074863	Fitness standard deviation:	43.65653703557779	Best genome:	A16	E5	A15	A17	A12	A11	N12	E3	N6	A6	A14	N7	A10	A8	A9	N3	E4	N5	A7	N9	A13	
