Generation:	16	Best fitness:	203.81360544217688	Average fitness:	318.77360544217686	Fitness standard deviation:	32.90879815366047	Best genome:	E5	N6	A11	A15	A14	A17	A12	N7	E4	A7	A16	A9	N5	A10	N12	A6	E3	A8	N9	N3	A13	
Generation:	1760	Best fitness:	139.78503401360544	Average fitness:	316.7541768707483	Fitness standard deviation:	51.89176045326248	Best genome:	N3	E4	N5	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N9	A13	A9	A7	
Generation:	1776	Best fitness:	125.87074829931973	Average fitness:	302.95017687074835	Fitness standard deviation:	47.69193156079967	Best genome:	A13	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	
Generation:	1792	Best fitness:	125.87074829931973	Average fitness:	313.74903401360547	Fitness standard deviation:	53.89554729553931	Best genome:	A13	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	
Generation:	1808	Best fitness:	125.87074829931973	Average fitness:	308.7238911564626	Fitness standard deviation:	41.688136230435475	Best genome:	A13	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	
Generation:	1824	Best fitness:	125.87074829931973	Average fitness:	307.6227482993197	Fitness standard deviation:	49.77811450582576	Best genome:	A13	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	
Generation:	1840	Best fitness:	125.8421768707483	Average fitness:	320.26103401360547	Fitness standard deviation:	53.68002786276232	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	1856	Best fitness:	125.8421768707483	Average fitness:	308.1747482993198	Fitness standard deviation:	54.48563121126336	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	1872	Best fitness:	125.8421768707483	Average fitness:	318.6456054421769	Fitness standard deviation:	49.49168015506675	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	1888	Best fitness:	125.8421768707483	Average fitness:	315.29589115646263	Fitness standard deviation:	48.49382999339784	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	1904	Best fitness:	125.8421768707483	Average fitness:	321.7536054421769	Fitness standard deviation:	45.64612427385802	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	1920	Best fitness:	125.8421768707483	Average fitness:	309.35874829931964	Fitness standard deviation:	50.63586656245366	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	1936	Best fitness:	125.8421768707483	Average fitness:	324.35931972789115	Fitness standard deviation:	48.90393924286047	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	1952	Best fitness:	125.8421768707483	Average fitness:	306.0558911564626	Fitness standard deviation:	39.803171749323226	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	1968	Best fitness:	125.8421768707483	Average fitness:	317.9181768707483	Fitness standard deviation:	48.959330597664724	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	1984	Best fitness:	125.8421768707483	Average fitness:	314.20731972789116	Fitness standard deviation:	50.57502401746683	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2000	Best fitness:	125.8421768707483	Average fitness:	327.50331972789115	Fitness standard deviation:	50.478741538050514	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2016	Best fitness:	125.8421768707483	Average fitness:	323.8084625850341	Fitness standard deviation:	51.14711097712287	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2032	Best fitness:	125.8421768707483	Average fitness:	314.6061768707483	Fitness standard deviation:	48.979819854503255	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2048	Best fitness:	125.8421768707483	Average fitness:	314.5593197278912	Fitness standard deviation:	55.34083726677576	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2064	Best fitness:	125.8421768707483	Average fitness:	310.71131972789124	Fitness standard deviation:	45.4784736124955	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2080	Best fitness:	125.8421768707483	Average fitness:	312.84560544217686	Fitness standard deviation:	51.657296662223615	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2096	Best fitness:	125.8421768707483	Average fitness:	313.91360544217684	Fitness standard deviation:	48.66076867624746	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2112	Best fitness:	125.8421768707483	Average fitness:	312.6553197278912	Fitness standard deviation:	45.59318037440535	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2128	Best fitness:	125.8421768707483	Average fitness:	311.55703401360546	Fitness standard deviation:	47.82923859920406	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2144	Best fitness:	125.8421768707483	Average fitness:	327.8444625850339	Fitness standard deviation:	49.438670426610585	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2160	Best fitness:	125.8421768707483	Average fitness:	320.2056054421769	Fitness standard deviation:	48.01302477708416	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2176	Best fitness:	125.8421768707483	Average fitness:	319.44846258503406	Fitness standard deviation:	57.64650993276672	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2192	Best fitness:	125.8421768707483	Average fitness:	332.399319727891	Fitness standard deviation:	45.06260796641373	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2208	Best fitness:	125.8421768707483	Average fitness:	321.17303401360545	Fitness standard deviation:	46.77554256799821	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2224	Best fitness:	125.8421768707483	Average fitness:	318.0450340136056	Fitness standard deviation:	50.43834927464439	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2240	Best fitness:	125.8421768707483	Average fitness:	319.4507482993197	Fitness standard deviation:	52.941268112765826	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2256	Best fitness:	125.8421768707483	Average fitness:	322.7724625850341	Fitness standard deviation:	49.800822601189054	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2272	Best fitness:	125.8421768707483	Average fitness:	316.07646258503405	Fitness standard deviation:	46.46428305698905	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2288	Best fitness:	125.8421768707483	Average fitness:	316.3564625850341	Fitness standard deviation:	46.19509082496246	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2304	Best fitness:	125.8421768707483	Average fitness:	325.7696054421769	Fitness standard deviation:	52.729482659618625	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2320	Best fitness:	125.8421768707483	Average fitness:	324.27074829931973	Fitness standard deviation:	55.88291783830233	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2336	Best fitness:	125.8421768707483	Average fitness:	320.24560544217684	Fitness standard deviation:	51.66982639484547	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2352	Best fitness:	125.8421768707483	Average fitness:	319.8307482993198	Fitness standard deviation:	51.69157512376181	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2368	Best fitness:	125.8421768707483	Average fitness:	327.96560544217687	Fitness standard deviation:	53.37661199668727	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2384	Best fitness:	125.8421768707483	Average fitness:	307.6593197278911	Fitness standard deviation:	53.82067852354421	Best genome:	A9	N3	A11	E5	E3	N6	N7	A6	A10	N12	A8	A16	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2400	Best fitness:	122.8421768707483	Average fitness:	319.6696054421768	Fitness standard deviation:	49.551884483203416	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2416	Best fitness:	122.8421768707483	Average fitness:	310.7278911564626	Fitness standard deviation:	47.441868359808396	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2432	Best fitness:	122.8421768707483	Average fitness:	323.2290340136055	Fitness standard deviation:	53.8084670402762	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2448	Best fitness:	122.8421768707483	Average fitness:	329.5273197278912	Fitness standard deviation:	57.136972122671494	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2464	Best fitness:	122.8421768707483	Average fitness:	311.4570340136055	Fitness standard deviation:	52.37511833000125	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2480	Best fitness:	122.8421768707483	Average fitness:	319.45874829931967	Fitness standard deviation:	49.25256295910717	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2496	Best fitness:	122.8421768707483	Average fitness:	323.41703401360536	Fitness standard deviation:	51.025995980440385	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2512	Best fitness:	122.8421768707483	Average fitness:	318.11646258503407	Fitness standard deviation:	61.26033520466367	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2528	Best fitness:	122.8421768707483	Average fitness:	315.0033197278912	Fitness standard deviation:	45.15805522104488	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2544	Best fitness:	122.8421768707483	Average fitness:	313.0301768707484	Fitness standard deviation:	48.56752054530236	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2560	Best fitness:	122.8421768707483	Average fitness:	315.052462585034	Fitness standard deviation:	44.69540697217292	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2576	Best fitness:	122.8421768707483	Average fitness:	309.7867482993198	Fitness standard deviation:	44.599082047842685	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2592	Best fitness:	122.8421768707483	Average fitness:	322.9393197278912	Fitness standard deviation:	55.58939467200556	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2608	Best fitness:	122.8421768707483	Average fitness:	319.5347482993198	Fitness standard deviation:	55.326636920922574	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2624	Best fitness:	122.8421768707483	Average fitness:	319.94789115646256	Fitness standard deviation:	45.20987475663038	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2640	Best fitness:	122.8421768707483	Average fitness:	319.6530340136054	Fitness standard deviation:	57.568649033221234	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2656	Best fitness:	122.8421768707483	Average fitness:	326.62731972789123	Fitness standard deviation:	52.318918493471664	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2672	Best fitness:	122.8421768707483	Average fitness:	318.3358911564626	Fitness standard deviation:	45.5455410716593	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2688	Best fitness:	122.8421768707483	Average fitness:	306.64446258503403	Fitness standard deviation:	48.65627273443953	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2704	Best fitness:	122.8421768707483	Average fitness:	314.2313197278912	Fitness standard deviation:	46.008366901897226	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2720	Best fitness:	122.8421768707483	Average fitness:	305.15303401360546	Fitness standard deviation:	47.43109034274925	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2736	Best fitness:	122.8421768707483	Average fitness:	309.4913197278912	Fitness standard deviation:	45.77749417273399	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2752	Best fitness:	122.8421768707483	Average fitness:	311.436462585034	Fitness standard deviation:	51.192498812754565	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2768	Best fitness:	122.8421768707483	Average fitness:	317.06960544217685	Fitness standard deviation:	48.423616083603726	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2784	Best fitness:	122.8421768707483	Average fitness:	322.6353197278912	Fitness standard deviation:	53.58350326702564	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2800	Best fitness:	122.8421768707483	Average fitness:	318.91874829931976	Fitness standard deviation:	52.56227387371584	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2816	Best fitness:	122.8421768707483	Average fitness:	313.9798911564626	Fitness standard deviation:	51.11615861457319	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2832	Best fitness:	122.8421768707483	Average fitness:	313.3170340136055	Fitness standard deviation:	52.726723082516784	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2848	Best fitness:	122.8421768707483	Average fitness:	314.6141768707483	Fitness standard deviation:	52.401974877880704	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2864	Best fitness:	122.8421768707483	Average fitness:	323.91646258503397	Fitness standard deviation:	51.492365195914125	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2880	Best fitness:	122.8421768707483	Average fitness:	319.76903401360556	Fitness standard deviation:	51.69527737795468	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2896	Best fitness:	122.8421768707483	Average fitness:	329.23760544217686	Fitness standard deviation:	44.82203261425646	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2912	Best fitness:	122.8421768707483	Average fitness:	321.34274829931974	Fitness standard deviation:	55.49480968265669	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2928	Best fitness:	122.8421768707483	Average fitness:	319.164462585034	Fitness standard deviation:	57.65609429600125	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2944	Best fitness:	122.8421768707483	Average fitness:	307.1507482993198	Fitness standard deviation:	49.98668263464107	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2960	Best fitness:	122.8421768707483	Average fitness:	319.50903401360546	Fitness standard deviation:	58.973549134076954	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2976	Best fitness:	122.8421768707483	Average fitness:	320.84046258503406	Fitness standard deviation:	54.19948351587638	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	2992	Best fitness:	122.8421768707483	Average fitness:	316.9673197278913	Fitness standard deviation:	54.6449741931628	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3008	Best fitness:	122.8421768707483	Average fitness:	317.8707482993197	Fitness standard deviation:	45.83144059419009	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3024	Best fitness:	122.8421768707483	Average fitness:	314.068462585034	Fitness standard deviation:	53.18322701371022	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3040	Best fitness:	122.8421768707483	Average fitness:	313.30331972789116	Fitness standard deviation:	45.77683221536272	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3056	Best fitness:	122.8421768707483	Average fitness:	309.89646258503404	Fitness standard deviation:	58.92855563636152	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3072	Best fitness:	122.8421768707483	Average fitness:	315.50560544217694	Fitness standard deviation:	52.776793381878264	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3088	Best fitness:	122.8421768707483	Average fitness:	318.42446258503406	Fitness standard deviation:	50.21014220335999	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3104	Best fitness:	122.8421768707483	Average fitness:	322.936462585034	Fitness standard deviation:	51.50677934376549	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3120	Best fitness:	122.8421768707483	Average fitness:	322.6518911564627	Fitness standard deviation:	47.572413755564384	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3136	Best fitness:	122.8421768707483	Average fitness:	315.53189115646256	Fitness standard deviation:	61.70000575794636	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3152	Best fitness:	122.8421768707483	Average fitness:	318.12103401360537	Fitness standard deviation:	48.98199604602758	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3168	Best fitness:	122.8421768707483	Average fitness:	311.61303401360544	Fitness standard deviation:	58.154679735887754	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3184	Best fitness:	122.8421768707483	Average fitness:	314.7158911564626	Fitness standard deviation:	52.07514479076935	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3200	Best fitness:	122.8421768707483	Average fitness:	325.1473197278911	Fitness standard deviation:	58.83275123984072	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3216	Best fitness:	122.8421768707483	Average fitness:	300.02103401360546	Fitness standard deviation:	57.36913222780547	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3232	Best fitness:	122.8421768707483	Average fitness:	315.9616054421768	Fitness standard deviation:	50.29369407139367	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3248	Best fitness:	122.8421768707483	Average fitness:	317.8198911564625	Fitness standard deviation:	45.16882410129666	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3264	Best fitness:	122.8421768707483	Average fitness:	312.5273197278913	Fitness standard deviation:	56.730533689845494	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3280	Best fitness:	122.8421768707483	Average fitness:	315.98617687074824	Fitness standard deviation:	55.50449820638735	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3296	Best fitness:	122.8421768707483	Average fitness:	319.31303401360555	Fitness standard deviation:	53.12710495882608	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3312	Best fitness:	122.8421768707483	Average fitness:	316.6181768707483	Fitness standard deviation:	51.111095759279955	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
Generation:	3328	Best fitness:	122.8421768707483	Average fitness:	324.40217687074824	Fitness standard deviation:	49.760002952949584	Best genome:	A9	N3	A11	A6	N7	N6	A8	A16	E5	E3	A10	N12	A15	A14	A17	A12	N5	E4	A7	N9	A13	
