Generation:	16	Best fitness:	254.556462585034	Average fitness:	325.09360544217685	Fitness standard deviation:	42.33941724990112	Best genome:	A16	N3	E4	A9	A6	A10	A7	A17	A8	N9	A11	N7	N6	E3	N5	A15	A14	A12	A13	N12	E5	
Generation:	1760	Best fitness:	121.75646258503401	Average fitness:	253.05789115646252	Fitness standard deviation:	55.16265112910943	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1776	Best fitness:	121.75646258503401	Average fitness:	254.26789115646255	Fitness standard deviation:	62.185488759395454	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1792	Best fitness:	121.75646258503401	Average fitness:	250.18360544217686	Fitness standard deviation:	55.64742469791576	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1808	Best fitness:	121.75646258503401	Average fitness:	268.6950340136055	Fitness standard deviation:	53.693424729511094	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1824	Best fitness:	121.75646258503401	Average fitness:	276.07789115646256	Fitness standard deviation:	69.21101296994959	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1840	Best fitness:	121.75646258503401	Average fitness:	275.5578911564625	Fitness standard deviation:	57.44448995796389	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1856	Best fitness:	121.75646258503401	Average fitness:	247.03789115646254	Fitness standard deviation:	57.957572993931855	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1872	Best fitness:	121.75646258503401	Average fitness:	258.27217687074824	Fitness standard deviation:	45.11853546888622	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1888	Best fitness:	121.75646258503401	Average fitness:	272.1536054421769	Fitness standard deviation:	53.28806498070423	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1904	Best fitness:	121.75646258503401	Average fitness:	261.68074829931976	Fitness standard deviation:	59.850613537509595	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1920	Best fitness:	121.75646258503401	Average fitness:	268.75217687074826	Fitness standard deviation:	48.961936298745876	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1936	Best fitness:	121.75646258503401	Average fitness:	268.9721768707483	Fitness standard deviation:	48.75432830602252	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1952	Best fitness:	121.75646258503401	Average fitness:	274.2978911564625	Fitness standard deviation:	45.284497031860376	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1968	Best fitness:	121.75646258503401	Average fitness:	251.15503401360547	Fitness standard deviation:	62.976764406422475	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	1984	Best fitness:	121.75646258503401	Average fitness:	246.77074829931968	Fitness standard deviation:	51.21456943535677	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2000	Best fitness:	121.75646258503401	Average fitness:	282.57789115646256	Fitness standard deviation:	51.85146200682193	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2016	Best fitness:	121.75646258503401	Average fitness:	270.22360544217685	Fitness standard deviation:	67.98524106040087	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2032	Best fitness:	121.75646258503401	Average fitness:	284.5707482993197	Fitness standard deviation:	60.71273645082174	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2048	Best fitness:	121.75646258503401	Average fitness:	269.33646258503404	Fitness standard deviation:	64.376471871424	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2064	Best fitness:	121.75646258503401	Average fitness:	273.9650340136054	Fitness standard deviation:	55.796714188970974	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2080	Best fitness:	121.75646258503401	Average fitness:	269.1664625850341	Fitness standard deviation:	57.5926081389348	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2096	Best fitness:	121.75646258503401	Average fitness:	267.7593197278911	Fitness standard deviation:	61.001182925967484	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2112	Best fitness:	121.75646258503401	Average fitness:	291.0478911564625	Fitness standard deviation:	60.05233064858125	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2128	Best fitness:	121.75646258503401	Average fitness:	289.58217687074824	Fitness standard deviation:	69.39594818496104	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2144	Best fitness:	121.75646258503401	Average fitness:	261.756462585034	Fitness standard deviation:	56.18466927218216	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2160	Best fitness:	121.75646258503401	Average fitness:	282.4850340136054	Fitness standard deviation:	56.11180566239049	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2176	Best fitness:	121.75646258503401	Average fitness:	259.62074829931964	Fitness standard deviation:	55.72990467881857	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2192	Best fitness:	121.75646258503401	Average fitness:	277.7507482993197	Fitness standard deviation:	63.08018583436449	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2208	Best fitness:	121.75646258503401	Average fitness:	260.4336054421768	Fitness standard deviation:	52.775537081925705	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2224	Best fitness:	121.75646258503401	Average fitness:	261.9807482993197	Fitness standard deviation:	72.14472035783496	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2240	Best fitness:	121.75646258503401	Average fitness:	272.2107482993198	Fitness standard deviation:	58.97933633303884	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2256	Best fitness:	121.75646258503401	Average fitness:	260.0393197278912	Fitness standard deviation:	62.36927677722652	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2272	Best fitness:	121.75646258503401	Average fitness:	254.93360544217688	Fitness standard deviation:	56.335646162722135	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2288	Best fitness:	121.75646258503401	Average fitness:	263.46789115646254	Fitness standard deviation:	48.31389363699998	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2304	Best fitness:	121.75646258503401	Average fitness:	276.34646258503403	Fitness standard deviation:	61.879435293519755	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2320	Best fitness:	121.75646258503401	Average fitness:	284.21646258503404	Fitness standard deviation:	51.021559188649036	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2336	Best fitness:	121.75646258503401	Average fitness:	280.5407482993197	Fitness standard deviation:	75.26769829164732	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2352	Best fitness:	121.75646258503401	Average fitness:	259.44503401360544	Fitness standard deviation:	61.60588356476936	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2368	Best fitness:	121.75646258503401	Average fitness:	277.5407482993197	Fitness standard deviation:	55.25486217408882	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2384	Best fitness:	121.75646258503401	Average fitness:	265.37217687074826	Fitness standard deviation:	54.31571161801554	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2400	Best fitness:	121.75646258503401	Average fitness:	276.31503401360544	Fitness standard deviation:	60.091215341549635	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2416	Best fitness:	121.75646258503401	Average fitness:	272.7121768707483	Fitness standard deviation:	62.214920105015565	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2432	Best fitness:	121.75646258503401	Average fitness:	273.4521768707483	Fitness standard deviation:	63.35637672269913	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2448	Best fitness:	121.75646258503401	Average fitness:	285.54360544217684	Fitness standard deviation:	50.20060530979072	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2464	Best fitness:	121.75646258503401	Average fitness:	263.8907482993197	Fitness standard deviation:	67.85398494907568	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2480	Best fitness:	121.75646258503401	Average fitness:	279.326462585034	Fitness standard deviation:	58.998395325808715	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2496	Best fitness:	121.75646258503401	Average fitness:	266.1278911564626	Fitness standard deviation:	53.92402667699459	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2512	Best fitness:	121.75646258503401	Average fitness:	278.4807482993197	Fitness standard deviation:	56.45818917118929	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2528	Best fitness:	121.75646258503401	Average fitness:	279.3678911564626	Fitness standard deviation:	70.23580016266487	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2544	Best fitness:	121.75646258503401	Average fitness:	271.31646258503395	Fitness standard deviation:	56.75724130731097	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2560	Best fitness:	121.75646258503401	Average fitness:	256.9064625850339	Fitness standard deviation:	59.04277306343605	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2576	Best fitness:	121.75646258503401	Average fitness:	270.5307482993197	Fitness standard deviation:	64.56945818738335	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2592	Best fitness:	121.75646258503401	Average fitness:	276.4350340136055	Fitness standard deviation:	51.070985312761756	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2608	Best fitness:	121.75646258503401	Average fitness:	277.51503401360543	Fitness standard deviation:	60.780735720241815	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2624	Best fitness:	121.75646258503401	Average fitness:	276.146462585034	Fitness standard deviation:	71.14670229138366	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2640	Best fitness:	121.75646258503401	Average fitness:	254.4778911564626	Fitness standard deviation:	63.57519723981699	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2656	Best fitness:	121.75646258503401	Average fitness:	248.10217687074828	Fitness standard deviation:	52.88613714425376	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2672	Best fitness:	121.75646258503401	Average fitness:	264.0293197278911	Fitness standard deviation:	51.22995972543204	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2688	Best fitness:	121.75646258503401	Average fitness:	278.9821768707483	Fitness standard deviation:	50.44812320288911	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2704	Best fitness:	121.75646258503401	Average fitness:	255.1636054421768	Fitness standard deviation:	56.051738399009714	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2720	Best fitness:	121.75646258503401	Average fitness:	268.5707482993197	Fitness standard deviation:	59.696488462001504	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2736	Best fitness:	121.75646258503401	Average fitness:	264.44646258503394	Fitness standard deviation:	51.32543966828592	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2752	Best fitness:	121.75646258503401	Average fitness:	268.2321768707483	Fitness standard deviation:	53.133770555734024	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2768	Best fitness:	121.75646258503401	Average fitness:	263.86074829931965	Fitness standard deviation:	59.80963834346026	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2784	Best fitness:	121.75646258503401	Average fitness:	268.11360544217683	Fitness standard deviation:	52.90782936544709	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2800	Best fitness:	121.75646258503401	Average fitness:	264.81789115646257	Fitness standard deviation:	57.27938281719146	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2816	Best fitness:	121.75646258503401	Average fitness:	244.22646258503397	Fitness standard deviation:	65.4096407267308	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2832	Best fitness:	121.75646258503401	Average fitness:	247.76931972789117	Fitness standard deviation:	50.772548001968985	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2848	Best fitness:	121.75646258503401	Average fitness:	263.2593197278911	Fitness standard deviation:	59.51570082673949	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2864	Best fitness:	121.75646258503401	Average fitness:	275.3778911564626	Fitness standard deviation:	59.14542290845851	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2880	Best fitness:	121.75646258503401	Average fitness:	278.0721768707483	Fitness standard deviation:	79.94645119818436	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2896	Best fitness:	121.75646258503401	Average fitness:	266.91360544217684	Fitness standard deviation:	61.9643014409202	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2912	Best fitness:	121.75646258503401	Average fitness:	251.3150340136054	Fitness standard deviation:	64.74710708217167	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2928	Best fitness:	121.75646258503401	Average fitness:	269.3250340136054	Fitness standard deviation:	58.14689062878529	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2944	Best fitness:	121.75646258503401	Average fitness:	260.2150340136054	Fitness standard deviation:	61.78605844660548	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2960	Best fitness:	121.75646258503401	Average fitness:	251.2093197278911	Fitness standard deviation:	75.07618458497166	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2976	Best fitness:	121.75646258503401	Average fitness:	268.29931972789115	Fitness standard deviation:	72.82841954812388	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	2992	Best fitness:	121.75646258503401	Average fitness:	270.9921768707482	Fitness standard deviation:	60.12810804899004	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3008	Best fitness:	121.75646258503401	Average fitness:	273.59931972789116	Fitness standard deviation:	68.60042452418178	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3024	Best fitness:	121.75646258503401	Average fitness:	282.1350340136054	Fitness standard deviation:	56.85503217546773	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3040	Best fitness:	121.75646258503401	Average fitness:	245.52360544217692	Fitness standard deviation:	57.75227764746069	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3056	Best fitness:	121.75646258503401	Average fitness:	259.81217687074826	Fitness standard deviation:	55.38170807943647	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3072	Best fitness:	121.75646258503401	Average fitness:	272.81789115646257	Fitness standard deviation:	46.77166356080247	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3088	Best fitness:	121.75646258503401	Average fitness:	283.096462585034	Fitness standard deviation:	65.07607974595614	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3104	Best fitness:	121.75646258503401	Average fitness:	253.25360544217688	Fitness standard deviation:	66.76266853717038	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3120	Best fitness:	121.75646258503401	Average fitness:	234.87931972789116	Fitness standard deviation:	64.69175268383229	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3136	Best fitness:	121.75646258503401	Average fitness:	270.9878911564625	Fitness standard deviation:	73.2298394071149	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3152	Best fitness:	121.75646258503401	Average fitness:	258.796462585034	Fitness standard deviation:	64.43122604604012	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3168	Best fitness:	121.75646258503401	Average fitness:	267.55503401360545	Fitness standard deviation:	63.8780678244074	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3184	Best fitness:	121.75646258503401	Average fitness:	263.8407482993197	Fitness standard deviation:	56.51143895401233	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3200	Best fitness:	121.75646258503401	Average fitness:	268.46503401360536	Fitness standard deviation:	55.33941769679554	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3216	Best fitness:	121.75646258503401	Average fitness:	270.2493197278911	Fitness standard deviation:	62.309853038779394	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3232	Best fitness:	121.75646258503401	Average fitness:	271.6121768707483	Fitness standard deviation:	53.670753237319346	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3248	Best fitness:	121.75646258503401	Average fitness:	275.1936054421769	Fitness standard deviation:	44.73023458148063	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3264	Best fitness:	121.75646258503401	Average fitness:	253.37217687074826	Fitness standard deviation:	52.42365292226675	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3280	Best fitness:	121.75646258503401	Average fitness:	269.58360544217686	Fitness standard deviation:	59.855715956398534	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3296	Best fitness:	121.75646258503401	Average fitness:	289.19789115646256	Fitness standard deviation:	56.60796906111798	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3312	Best fitness:	121.75646258503401	Average fitness:	267.80360544217683	Fitness standard deviation:	66.72868261604954	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
Generation:	3328	Best fitness:	121.75646258503401	Average fitness:	271.3507482993197	Fitness standard deviation:	52.197343430719634	Best genome:	A9	E4	A11	N12	E3	A15	A12	N5	N3	N6	N7	A10	A6	A14	A17	A7	N9	A13	A16	E5	A8	
