Generation:	16	Best fitness:	215.29931972789115	Average fitness:	274.196462585034	Fitness standard deviation:	28.635058289888402	Best genome:	N9	A16	A7	A12	A9	N12	A6	A14	A17	E4	A10	A15	N7	N3	N5	A11	E5	A8	A13	E3	N6	
Generation:	1760	Best fitness:	107.55646258503401	Average fitness:	175.79074829931977	Fitness standard deviation:	34.69507475485387	Best genome:	A9	N3	E4	A11	A10	N12	E3	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1776	Best fitness:	107.55646258503401	Average fitness:	194.45646258503402	Fitness standard deviation:	43.75884050622205	Best genome:	A9	N3	E4	A11	A10	N12	E3	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1792	Best fitness:	107.55646258503401	Average fitness:	209.29931972789117	Fitness standard deviation:	48.242795803506	Best genome:	A9	N3	E4	A11	A10	N12	E3	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1808	Best fitness:	107.55646258503401	Average fitness:	206.43931972789113	Fitness standard deviation:	44.78773602180829	Best genome:	A9	N3	E4	A11	A10	N12	E3	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1824	Best fitness:	107.55646258503401	Average fitness:	170.95360544217687	Fitness standard deviation:	29.640081660081954	Best genome:	A9	N3	E4	A11	A10	N12	E3	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1840	Best fitness:	104.55646258503401	Average fitness:	192.81931972789113	Fitness standard deviation:	60.92496127304842	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1856	Best fitness:	104.55646258503401	Average fitness:	180.55646258503404	Fitness standard deviation:	68.4595015095697	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1872	Best fitness:	104.55646258503401	Average fitness:	169.83074829931974	Fitness standard deviation:	51.14195402235321	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1888	Best fitness:	104.55646258503401	Average fitness:	192.93360544217688	Fitness standard deviation:	50.14483317229753	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1904	Best fitness:	104.55646258503401	Average fitness:	178.15646258503403	Fitness standard deviation:	32.190575373191805	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1920	Best fitness:	104.55646258503401	Average fitness:	181.33074829931974	Fitness standard deviation:	64.18828229259191	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1936	Best fitness:	104.55646258503401	Average fitness:	174.9136054421769	Fitness standard deviation:	51.57587198902769	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1952	Best fitness:	104.55646258503401	Average fitness:	183.52217687074832	Fitness standard deviation:	64.1158909908536	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1968	Best fitness:	104.55646258503401	Average fitness:	191.7936054421769	Fitness standard deviation:	34.56782991895966	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	1984	Best fitness:	104.55646258503401	Average fitness:	206.60789115646259	Fitness standard deviation:	60.648515367868086	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2000	Best fitness:	104.55646258503401	Average fitness:	183.67074829931974	Fitness standard deviation:	49.207135702879846	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2016	Best fitness:	104.55646258503401	Average fitness:	194.9478911564626	Fitness standard deviation:	57.143367212009224	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2032	Best fitness:	104.55646258503401	Average fitness:	164.89646258503404	Fitness standard deviation:	46.16625934641897	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2048	Best fitness:	104.55646258503401	Average fitness:	184.81360544217688	Fitness standard deviation:	35.45345439546658	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2064	Best fitness:	104.55646258503401	Average fitness:	164.156462585034	Fitness standard deviation:	36.746196249074686	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2080	Best fitness:	104.55646258503401	Average fitness:	189.16789115646262	Fitness standard deviation:	53.266178264812424	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2096	Best fitness:	104.55646258503401	Average fitness:	205.196462585034	Fitness standard deviation:	45.382534085262364	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2112	Best fitness:	104.55646258503401	Average fitness:	188.51360544217687	Fitness standard deviation:	45.76785834122956	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2128	Best fitness:	104.55646258503401	Average fitness:	189.27646258503404	Fitness standard deviation:	52.11478508532676	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2144	Best fitness:	104.55646258503401	Average fitness:	189.01646258503405	Fitness standard deviation:	53.75863131457428	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2160	Best fitness:	104.55646258503401	Average fitness:	195.59931972789116	Fitness standard deviation:	53.07966327192764	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2176	Best fitness:	104.55646258503401	Average fitness:	197.3221768707483	Fitness standard deviation:	62.717411962431186	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2192	Best fitness:	104.55646258503401	Average fitness:	186.13646258503402	Fitness standard deviation:	42.78919766406813	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2208	Best fitness:	104.55646258503401	Average fitness:	211.99646258503398	Fitness standard deviation:	58.595196849891636	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2224	Best fitness:	104.55646258503401	Average fitness:	195.8221768707483	Fitness standard deviation:	44.296813447839035	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2240	Best fitness:	104.55646258503401	Average fitness:	144.5878911564626	Fitness standard deviation:	46.39447442468615	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2256	Best fitness:	104.55646258503401	Average fitness:	195.96789115646263	Fitness standard deviation:	36.52638118468595	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2272	Best fitness:	104.55646258503401	Average fitness:	221.13360544217684	Fitness standard deviation:	72.51935792234642	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2288	Best fitness:	104.55646258503401	Average fitness:	204.51931972789117	Fitness standard deviation:	61.69993490553243	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2304	Best fitness:	104.55646258503401	Average fitness:	178.64503401360545	Fitness standard deviation:	38.92283826721158	Best genome:	A9	N3	E4	A11	N12	E3	A10	A8	A13	N9	A16	E5	A15	A17	A14	A12	N7	A6	N6	N5	A7	
Generation:	2320	Best fitness:	104.49931972789116	Average fitness:	172.376462585034	Fitness standard deviation:	45.267230206985765	Best genome:	A9	N3	E4	A11	N12	A8	A13	N9	A16	E5	A15	A17	A14	A12	A10	E3	N7	A6	N6	N5	A7	
Generation:	2336	Best fitness:	104.49931972789116	Average fitness:	177.58503401360542	Fitness standard deviation:	46.34270389264778	Best genome:	A9	N3	E4	A11	N12	A8	A13	N9	A16	E5	A15	A17	A14	A12	A10	E3	N7	A6	N6	N5	A7	
Generation:	2352	Best fitness:	104.49931972789116	Average fitness:	160.97360544217688	Fitness standard deviation:	33.79103660887071	Best genome:	A9	N3	E4	A11	N12	A8	A13	N9	A16	E5	A15	A17	A14	A12	A10	E3	N7	A6	N6	N5	A7	
Generation:	2368	Best fitness:	104.32789115646258	Average fitness:	167.7307482993197	Fitness standard deviation:	44.41455258845521	Best genome:	A13	N9	A16	E5	A15	A17	A14	A12	A10	E3	N7	A6	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2384	Best fitness:	104.32789115646258	Average fitness:	164.91360544217687	Fitness standard deviation:	30.056967001115108	Best genome:	A13	N9	A16	E5	A15	A17	A14	A12	A10	E3	N7	A6	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2400	Best fitness:	104.32789115646258	Average fitness:	162.57074829931972	Fitness standard deviation:	48.10628581270724	Best genome:	A13	N9	A16	E5	A15	A17	A14	A12	A10	E3	N7	A6	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2416	Best fitness:	104.32789115646258	Average fitness:	152.32503401360543	Fitness standard deviation:	30.356788434905834	Best genome:	A13	N9	A16	E5	A15	A17	A14	A12	A10	E3	N7	A6	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2432	Best fitness:	104.32789115646258	Average fitness:	210.24503401360545	Fitness standard deviation:	50.32196493681503	Best genome:	A13	N9	A16	E5	A15	A17	A14	A12	A10	E3	N7	A6	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2448	Best fitness:	96.32789115646258	Average fitness:	162.5678911564626	Fitness standard deviation:	34.869583728340594	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2464	Best fitness:	96.32789115646258	Average fitness:	162.40503401360542	Fitness standard deviation:	44.918191487754854	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2480	Best fitness:	96.32789115646258	Average fitness:	173.21931972789113	Fitness standard deviation:	45.2340124874445	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2496	Best fitness:	96.32789115646258	Average fitness:	176.9821768707483	Fitness standard deviation:	42.047856991183515	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2512	Best fitness:	96.32789115646258	Average fitness:	173.65074829931973	Fitness standard deviation:	68.0774253691924	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2528	Best fitness:	96.32789115646258	Average fitness:	201.28503401360544	Fitness standard deviation:	58.98576549144926	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2544	Best fitness:	96.32789115646258	Average fitness:	175.6107482993197	Fitness standard deviation:	60.197159672637895	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2560	Best fitness:	96.32789115646258	Average fitness:	182.85360544217687	Fitness standard deviation:	53.86081412269205	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2576	Best fitness:	96.32789115646258	Average fitness:	149.12789115646257	Fitness standard deviation:	53.8373832641845	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2592	Best fitness:	96.32789115646258	Average fitness:	173.74503401360542	Fitness standard deviation:	46.52638873778613	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2608	Best fitness:	96.32789115646258	Average fitness:	171.63360544217684	Fitness standard deviation:	46.10374822072496	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2624	Best fitness:	96.32789115646258	Average fitness:	198.34503401360544	Fitness standard deviation:	52.51202264671377	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2640	Best fitness:	96.32789115646258	Average fitness:	194.45646258503402	Fitness standard deviation:	58.583171296744204	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2656	Best fitness:	96.32789115646258	Average fitness:	159.08789115646258	Fitness standard deviation:	43.61217616909389	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2672	Best fitness:	96.32789115646258	Average fitness:	152.4507482993197	Fitness standard deviation:	47.8069042063583	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2688	Best fitness:	96.32789115646258	Average fitness:	185.0221768707483	Fitness standard deviation:	71.27807580031828	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2704	Best fitness:	96.32789115646258	Average fitness:	182.51931972789117	Fitness standard deviation:	57.465959471318186	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2720	Best fitness:	96.32789115646258	Average fitness:	215.6821768707483	Fitness standard deviation:	54.174068953132696	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2736	Best fitness:	96.32789115646258	Average fitness:	156.44503401360544	Fitness standard deviation:	36.52706561508849	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2752	Best fitness:	96.32789115646258	Average fitness:	167.756462585034	Fitness standard deviation:	40.33023072341741	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2768	Best fitness:	96.32789115646258	Average fitness:	190.336462585034	Fitness standard deviation:	37.88013759861223	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2784	Best fitness:	96.32789115646258	Average fitness:	158.0221768707483	Fitness standard deviation:	44.45935369089664	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2800	Best fitness:	96.32789115646258	Average fitness:	168.556462585034	Fitness standard deviation:	39.691849777700085	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2816	Best fitness:	96.32789115646258	Average fitness:	124.73931972789114	Fitness standard deviation:	38.528965409289206	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2832	Best fitness:	96.32789115646258	Average fitness:	139.12789115646257	Fitness standard deviation:	33.620873011282974	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2848	Best fitness:	96.32789115646258	Average fitness:	174.0907482993197	Fitness standard deviation:	42.8839916852098	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2864	Best fitness:	96.32789115646258	Average fitness:	185.66503401360544	Fitness standard deviation:	67.55143382819419	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2880	Best fitness:	96.32789115646258	Average fitness:	191.1678911564626	Fitness standard deviation:	57.79226584792064	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2896	Best fitness:	96.32789115646258	Average fitness:	161.29074829931972	Fitness standard deviation:	32.455206305407	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2912	Best fitness:	96.32789115646258	Average fitness:	158.73931972789114	Fitness standard deviation:	45.75713384773115	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2928	Best fitness:	96.32789115646258	Average fitness:	189.90789115646257	Fitness standard deviation:	36.349152756597356	Best genome:	A13	N9	A16	E5	A15	A17	N7	A6	A14	A12	A10	E3	N6	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2944	Best fitness:	95.32789115646258	Average fitness:	164.98789115646258	Fitness standard deviation:	41.58277204098164	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2960	Best fitness:	95.32789115646258	Average fitness:	164.86789115646258	Fitness standard deviation:	35.06946680576732	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2976	Best fitness:	95.32789115646258	Average fitness:	177.8821768707483	Fitness standard deviation:	66.47257430470012	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	2992	Best fitness:	95.32789115646258	Average fitness:	172.936462585034	Fitness standard deviation:	62.2234460043243	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3008	Best fitness:	95.32789115646258	Average fitness:	159.82503401360543	Fitness standard deviation:	38.74558818861358	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3024	Best fitness:	95.32789115646258	Average fitness:	165.10789115646259	Fitness standard deviation:	38.6616047472509	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3040	Best fitness:	95.32789115646258	Average fitness:	182.1421768707483	Fitness standard deviation:	49.53349268887854	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3056	Best fitness:	95.32789115646258	Average fitness:	164.86789115646258	Fitness standard deviation:	48.804853304998765	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3072	Best fitness:	95.32789115646258	Average fitness:	176.60217687074828	Fitness standard deviation:	52.85180081113218	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3088	Best fitness:	95.32789115646258	Average fitness:	169.73931972789117	Fitness standard deviation:	49.90028293241125	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3104	Best fitness:	95.32789115646258	Average fitness:	185.44217687074826	Fitness standard deviation:	52.680335951077296	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3120	Best fitness:	95.32789115646258	Average fitness:	162.1707482993197	Fitness standard deviation:	48.71236234158593	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3136	Best fitness:	95.32789115646258	Average fitness:	160.92789115646255	Fitness standard deviation:	57.91482274752769	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3152	Best fitness:	95.32789115646258	Average fitness:	149.60789115646256	Fitness standard deviation:	37.717010291195166	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3168	Best fitness:	95.32789115646258	Average fitness:	192.876462585034	Fitness standard deviation:	75.28155889860466	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3184	Best fitness:	95.32789115646258	Average fitness:	164.16217687074828	Fitness standard deviation:	39.12880415097954	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3200	Best fitness:	95.32789115646258	Average fitness:	186.11646258503401	Fitness standard deviation:	64.39143712878447	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3216	Best fitness:	95.32789115646258	Average fitness:	166.656462585034	Fitness standard deviation:	43.501383041584006	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3232	Best fitness:	95.32789115646258	Average fitness:	191.83360544217686	Fitness standard deviation:	51.47007698158024	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3248	Best fitness:	95.32789115646258	Average fitness:	195.79360544217687	Fitness standard deviation:	47.84305472808238	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3264	Best fitness:	95.32789115646258	Average fitness:	184.03931972789115	Fitness standard deviation:	43.246967004658735	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3280	Best fitness:	95.32789115646258	Average fitness:	201.70217687074827	Fitness standard deviation:	57.54108019670888	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3296	Best fitness:	95.32789115646258	Average fitness:	164.23931972789114	Fitness standard deviation:	31.424694436194017	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3312	Best fitness:	95.32789115646258	Average fitness:	159.65646258503403	Fitness standard deviation:	36.36027266910176	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
Generation:	3328	Best fitness:	95.32789115646258	Average fitness:	176.02503401360542	Fitness standard deviation:	52.22519088778236	Best genome:	A13	N9	A16	E5	A15	A17	N7	A10	E3	N6	A6	A14	A12	N5	A7	A9	N3	E4	A11	N12	A8	
