Generation:	16	Best fitness:	232.8421768707483	Average fitness:	338.63874829931973	Fitness standard deviation:	38.55134509525006	Best genome:	A9	N3	A11	A14	N7	E4	A7	A10	A16	A6	N6	N12	E3	A17	A12	N5	E5	A15	A8	N9	A13	
Generation:	1760	Best fitness:	121.75646258503401	Average fitness:	336.2647482993196	Fitness standard deviation:	45.459713368104346	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1776	Best fitness:	121.75646258503401	Average fitness:	331.37474829931966	Fitness standard deviation:	47.29713241857701	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1792	Best fitness:	121.75646258503401	Average fitness:	327.5756054421768	Fitness standard deviation:	42.42925580111835	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1808	Best fitness:	121.75646258503401	Average fitness:	329.48817687074836	Fitness standard deviation:	48.767567492156516	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1824	Best fitness:	121.75646258503401	Average fitness:	328.968462585034	Fitness standard deviation:	45.31690339763983	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1840	Best fitness:	121.75646258503401	Average fitness:	327.5601768707483	Fitness standard deviation:	44.11738824304716	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1856	Best fitness:	121.75646258503401	Average fitness:	335.75131972789103	Fitness standard deviation:	39.124241116458414	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1872	Best fitness:	121.75646258503401	Average fitness:	331.0516054421768	Fitness standard deviation:	48.0758850925136	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1888	Best fitness:	121.75646258503401	Average fitness:	338.872462585034	Fitness standard deviation:	44.25211736107974	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1904	Best fitness:	121.75646258503401	Average fitness:	331.22474829931974	Fitness standard deviation:	49.61610664997849	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1920	Best fitness:	121.75646258503401	Average fitness:	334.6761768707484	Fitness standard deviation:	51.65919633955777	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1936	Best fitness:	121.75646258503401	Average fitness:	335.55646258503396	Fitness standard deviation:	42.19291109817828	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1952	Best fitness:	121.75646258503401	Average fitness:	321.0030340136055	Fitness standard deviation:	49.22145602420613	Best genome:	A9	N3	A7	N5	E4	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1968	Best fitness:	116.75646258503401	Average fitness:	334.4724625850342	Fitness standard deviation:	47.01874481957343	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	1984	Best fitness:	116.75646258503401	Average fitness:	328.75589115646255	Fitness standard deviation:	40.86088274192054	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2000	Best fitness:	116.75646258503401	Average fitness:	324.8258911564626	Fitness standard deviation:	39.96367682518408	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2016	Best fitness:	116.75646258503401	Average fitness:	327.30017687074826	Fitness standard deviation:	46.2922821539445	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2032	Best fitness:	116.75646258503401	Average fitness:	329.6696054421768	Fitness standard deviation:	41.69178882989713	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2048	Best fitness:	116.75646258503401	Average fitness:	325.53731972789114	Fitness standard deviation:	46.8858483596934	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2064	Best fitness:	116.75646258503401	Average fitness:	324.2353197278912	Fitness standard deviation:	44.399911402743	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2080	Best fitness:	116.75646258503401	Average fitness:	328.5227482993198	Fitness standard deviation:	41.84545977956588	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2096	Best fitness:	116.75646258503401	Average fitness:	337.24503401360533	Fitness standard deviation:	47.139672879472485	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2112	Best fitness:	116.75646258503401	Average fitness:	327.8227482993197	Fitness standard deviation:	44.2789279371724	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2128	Best fitness:	116.75646258503401	Average fitness:	332.27331972789113	Fitness standard deviation:	48.074240732009315	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2144	Best fitness:	116.75646258503401	Average fitness:	333.3556054421769	Fitness standard deviation:	46.666636503294434	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2160	Best fitness:	116.75646258503401	Average fitness:	325.9750340136055	Fitness standard deviation:	43.47898415631747	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2176	Best fitness:	116.75646258503401	Average fitness:	327.1584625850341	Fitness standard deviation:	39.72092919870031	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2192	Best fitness:	116.75646258503401	Average fitness:	321.04503401360546	Fitness standard deviation:	45.423150889548545	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2208	Best fitness:	116.75646258503401	Average fitness:	326.1741768707482	Fitness standard deviation:	47.18783547500697	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2224	Best fitness:	116.75646258503401	Average fitness:	327.4938911564626	Fitness standard deviation:	39.144022859597015	Best genome:	A9	N3	E4	A7	N5	A11	A10	E3	N6	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2240	Best fitness:	110.75646258503401	Average fitness:	331.04189115646267	Fitness standard deviation:	48.037144725594956	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2256	Best fitness:	110.75646258503401	Average fitness:	330.6487482993198	Fitness standard deviation:	45.6626116615673	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2272	Best fitness:	110.75646258503401	Average fitness:	329.1213197278913	Fitness standard deviation:	46.3342434931405	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2288	Best fitness:	110.75646258503401	Average fitness:	328.6570340136054	Fitness standard deviation:	43.71185380350251	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2304	Best fitness:	110.75646258503401	Average fitness:	331.979605442177	Fitness standard deviation:	42.49282228848557	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2320	Best fitness:	110.75646258503401	Average fitness:	327.8847482993197	Fitness standard deviation:	49.64791390401422	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2336	Best fitness:	110.75646258503401	Average fitness:	328.14217687074836	Fitness standard deviation:	43.35069624938131	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2352	Best fitness:	110.75646258503401	Average fitness:	326.5476054421768	Fitness standard deviation:	52.517486253317074	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2368	Best fitness:	110.75646258503401	Average fitness:	331.0964625850341	Fitness standard deviation:	50.265905595205616	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2384	Best fitness:	110.75646258503401	Average fitness:	330.02417687074836	Fitness standard deviation:	45.608136877857525	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2400	Best fitness:	110.75646258503401	Average fitness:	332.4861768707483	Fitness standard deviation:	45.01828370875141	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2416	Best fitness:	110.75646258503401	Average fitness:	336.38903401360534	Fitness standard deviation:	43.975135093015695	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2432	Best fitness:	110.75646258503401	Average fitness:	329.1656054421768	Fitness standard deviation:	48.11369729535003	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2448	Best fitness:	110.75646258503401	Average fitness:	326.3810340136055	Fitness standard deviation:	43.47681625127281	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2464	Best fitness:	110.75646258503401	Average fitness:	327.58731972789127	Fitness standard deviation:	48.21353213040708	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2480	Best fitness:	110.75646258503401	Average fitness:	328.1267482993197	Fitness standard deviation:	47.30499476066055	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2496	Best fitness:	110.75646258503401	Average fitness:	337.7190340136055	Fitness standard deviation:	42.040028096652684	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2512	Best fitness:	110.75646258503401	Average fitness:	330.70731972789116	Fitness standard deviation:	46.11813403662824	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2528	Best fitness:	110.75646258503401	Average fitness:	329.9967482993199	Fitness standard deviation:	48.92973856293058	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2544	Best fitness:	110.75646258503401	Average fitness:	332.50903401360557	Fitness standard deviation:	48.91251469090251	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2560	Best fitness:	110.75646258503401	Average fitness:	334.5016054421769	Fitness standard deviation:	43.743490464763056	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2576	Best fitness:	110.75646258503401	Average fitness:	333.52960544217683	Fitness standard deviation:	41.42429491622184	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2592	Best fitness:	110.75646258503401	Average fitness:	332.1604625850341	Fitness standard deviation:	46.10412722593614	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2608	Best fitness:	110.75646258503401	Average fitness:	323.2158911564627	Fitness standard deviation:	44.70934444263073	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2624	Best fitness:	110.75646258503401	Average fitness:	336.33931972789105	Fitness standard deviation:	46.28395763862332	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2640	Best fitness:	110.75646258503401	Average fitness:	332.57217687074814	Fitness standard deviation:	47.95083389711353	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2656	Best fitness:	110.75646258503401	Average fitness:	332.3487482993198	Fitness standard deviation:	41.692849649770494	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2672	Best fitness:	110.75646258503401	Average fitness:	328.7198911564625	Fitness standard deviation:	46.51054180790958	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2688	Best fitness:	110.75646258503401	Average fitness:	329.69531972789116	Fitness standard deviation:	44.25120591369603	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2704	Best fitness:	110.75646258503401	Average fitness:	329.082462585034	Fitness standard deviation:	51.360197579726766	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2720	Best fitness:	110.75646258503401	Average fitness:	331.7390340136055	Fitness standard deviation:	44.1692194781176	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2736	Best fitness:	110.75646258503401	Average fitness:	333.65846258503404	Fitness standard deviation:	47.1459403762316	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2752	Best fitness:	110.75646258503401	Average fitness:	327.42417687074817	Fitness standard deviation:	49.44228705743079	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	A12	N7	A6	N9	A16	E5	A8	A13	
Generation:	2768	Best fitness:	95.75646258503401	Average fitness:	326.7287482993197	Fitness standard deviation:	45.30962333337417	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2784	Best fitness:	95.75646258503401	Average fitness:	328.8490340136055	Fitness standard deviation:	45.10945638134435	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2800	Best fitness:	95.75646258503401	Average fitness:	328.320462585034	Fitness standard deviation:	51.85313351206856	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2816	Best fitness:	95.75646258503401	Average fitness:	326.0313197278912	Fitness standard deviation:	47.93770886371231	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2832	Best fitness:	95.75646258503401	Average fitness:	326.5493197278911	Fitness standard deviation:	46.402473786096664	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2848	Best fitness:	95.75646258503401	Average fitness:	329.1758911564625	Fitness standard deviation:	40.48048214603564	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2864	Best fitness:	95.75646258503401	Average fitness:	325.64560544217693	Fitness standard deviation:	46.35838462435455	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2880	Best fitness:	95.75646258503401	Average fitness:	326.94874829931985	Fitness standard deviation:	47.40993917235636	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2896	Best fitness:	95.75646258503401	Average fitness:	333.4136054421769	Fitness standard deviation:	48.04814422290737	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2912	Best fitness:	95.75646258503401	Average fitness:	331.9096054421769	Fitness standard deviation:	43.04551165680249	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2928	Best fitness:	95.75646258503401	Average fitness:	322.0276054421769	Fitness standard deviation:	50.16276470833394	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2944	Best fitness:	95.75646258503401	Average fitness:	327.2176054421768	Fitness standard deviation:	49.81293775389552	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2960	Best fitness:	95.75646258503401	Average fitness:	321.61331972789117	Fitness standard deviation:	50.08506649324381	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2976	Best fitness:	95.75646258503401	Average fitness:	323.8876054421769	Fitness standard deviation:	45.53247651816834	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	2992	Best fitness:	95.75646258503401	Average fitness:	320.36503401360534	Fitness standard deviation:	50.96499278716635	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3008	Best fitness:	95.75646258503401	Average fitness:	320.4538911564625	Fitness standard deviation:	47.62078830828025	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3024	Best fitness:	95.75646258503401	Average fitness:	337.9961768707483	Fitness standard deviation:	46.01106466661147	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3040	Best fitness:	95.75646258503401	Average fitness:	332.28331972789107	Fitness standard deviation:	46.492606973406794	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3056	Best fitness:	95.75646258503401	Average fitness:	333.6598911564626	Fitness standard deviation:	52.64907988497704	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3072	Best fitness:	95.75646258503401	Average fitness:	330.2290340136055	Fitness standard deviation:	49.567487602916756	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3088	Best fitness:	95.75646258503401	Average fitness:	320.2767482993198	Fitness standard deviation:	49.940580087842434	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3104	Best fitness:	95.75646258503401	Average fitness:	330.79274829931984	Fitness standard deviation:	53.05430931044304	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3120	Best fitness:	95.75646258503401	Average fitness:	334.40617687074837	Fitness standard deviation:	47.480263503558476	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3136	Best fitness:	95.75646258503401	Average fitness:	327.3396054421769	Fitness standard deviation:	43.87571297775254	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3152	Best fitness:	95.75646258503401	Average fitness:	336.93931972789113	Fitness standard deviation:	49.53666842216327	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3168	Best fitness:	95.75646258503401	Average fitness:	325.703605442177	Fitness standard deviation:	51.60712423133623	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3184	Best fitness:	95.75646258503401	Average fitness:	324.8193197278912	Fitness standard deviation:	46.87555509331193	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3200	Best fitness:	95.75646258503401	Average fitness:	324.44646258503394	Fitness standard deviation:	53.377921045147886	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3216	Best fitness:	95.75646258503401	Average fitness:	327.87989115646246	Fitness standard deviation:	47.51600338446673	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3232	Best fitness:	95.75646258503401	Average fitness:	330.54474829931985	Fitness standard deviation:	51.93007953714971	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3248	Best fitness:	95.75646258503401	Average fitness:	326.2733197278911	Fitness standard deviation:	53.110904540808356	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3264	Best fitness:	95.75646258503401	Average fitness:	323.15560544217664	Fitness standard deviation:	45.43272909186387	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3280	Best fitness:	95.75646258503401	Average fitness:	331.91503401360535	Fitness standard deviation:	50.77034155520971	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3296	Best fitness:	95.75646258503401	Average fitness:	327.05474829931967	Fitness standard deviation:	49.16442605073266	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3312	Best fitness:	95.75646258503401	Average fitness:	324.6284625850341	Fitness standard deviation:	48.14157954726997	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
Generation:	3328	Best fitness:	95.75646258503401	Average fitness:	327.45274829931964	Fitness standard deviation:	46.33420311218071	Best genome:	A9	N3	E4	A7	N5	A11	E3	N6	A10	N12	A15	A17	A14	N7	A6	A12	N9	A16	E5	A8	A13	
