Generation:	16	Best fitness:	246.35646258503402	Average fitness:	295.85931972789115	Fitness standard deviation:	28.954382700223817	Best genome:	A7	A16	N9	A9	N5	A11	N7	A6	N12	A14	A12	E4	E5	A10	N6	A15	A17	N3	A13	E3	A8	
Generation:	1760	Best fitness:	96.75646258503401	Average fitness:	168.90789115646263	Fitness standard deviation:	49.61654110294678	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1776	Best fitness:	96.75646258503401	Average fitness:	172.976462585034	Fitness standard deviation:	49.13457081301914	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1792	Best fitness:	96.75646258503401	Average fitness:	171.3821768707483	Fitness standard deviation:	46.06334316648618	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1808	Best fitness:	96.75646258503401	Average fitness:	214.45074829931974	Fitness standard deviation:	54.902136384587415	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1824	Best fitness:	96.75646258503401	Average fitness:	162.0250340136055	Fitness standard deviation:	28.780563736306345	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1840	Best fitness:	96.75646258503401	Average fitness:	174.0878911564626	Fitness standard deviation:	40.09700116019671	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1856	Best fitness:	96.75646258503401	Average fitness:	187.01646258503405	Fitness standard deviation:	41.96516427043861	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1872	Best fitness:	96.75646258503401	Average fitness:	164.7936054421769	Fitness standard deviation:	56.66399792835386	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1888	Best fitness:	96.75646258503401	Average fitness:	154.91646258503403	Fitness standard deviation:	30.829795288827665	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1904	Best fitness:	96.75646258503401	Average fitness:	202.01646258503405	Fitness standard deviation:	67.80545213163548	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1920	Best fitness:	96.75646258503401	Average fitness:	171.6821768707483	Fitness standard deviation:	43.996152336405096	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1936	Best fitness:	96.75646258503401	Average fitness:	169.70217687074833	Fitness standard deviation:	57.50252729139789	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1952	Best fitness:	96.75646258503401	Average fitness:	201.17360544217686	Fitness standard deviation:	45.41417238111055	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1968	Best fitness:	96.75646258503401	Average fitness:	196.556462585034	Fitness standard deviation:	55.9808451205246	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	1984	Best fitness:	96.75646258503401	Average fitness:	163.62503401360544	Fitness standard deviation:	38.14334552924357	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2000	Best fitness:	96.75646258503401	Average fitness:	162.31360544217688	Fitness standard deviation:	55.28314685806709	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2016	Best fitness:	96.75646258503401	Average fitness:	197.1421768707483	Fitness standard deviation:	56.02791323282075	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2032	Best fitness:	96.75646258503401	Average fitness:	176.25074829931972	Fitness standard deviation:	39.19778013289705	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2048	Best fitness:	96.75646258503401	Average fitness:	191.25074829931972	Fitness standard deviation:	51.20645534879129	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2064	Best fitness:	96.75646258503401	Average fitness:	179.35646258503405	Fitness standard deviation:	71.22279616722129	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2080	Best fitness:	96.75646258503401	Average fitness:	174.74789115646257	Fitness standard deviation:	50.39502251093406	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2096	Best fitness:	96.75646258503401	Average fitness:	183.8478911564626	Fitness standard deviation:	57.05395055094246	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2112	Best fitness:	96.75646258503401	Average fitness:	163.716462585034	Fitness standard deviation:	40.47433290975648	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2128	Best fitness:	96.75646258503401	Average fitness:	202.07931972789117	Fitness standard deviation:	40.36855727328549	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2144	Best fitness:	96.75646258503401	Average fitness:	183.69646258503403	Fitness standard deviation:	50.10911432838851	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2160	Best fitness:	96.75646258503401	Average fitness:	173.62217687074832	Fitness standard deviation:	52.96796883446617	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2176	Best fitness:	96.75646258503401	Average fitness:	204.11646258503407	Fitness standard deviation:	60.95660443700744	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2192	Best fitness:	96.75646258503401	Average fitness:	182.96503401360545	Fitness standard deviation:	41.032942564605385	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2208	Best fitness:	96.75646258503401	Average fitness:	171.23646258503402	Fitness standard deviation:	40.89129202245028	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2224	Best fitness:	96.75646258503401	Average fitness:	197.26503401360546	Fitness standard deviation:	57.4432416230427	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2240	Best fitness:	96.75646258503401	Average fitness:	184.66503401360546	Fitness standard deviation:	49.07990785547627	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2256	Best fitness:	96.75646258503401	Average fitness:	150.11931972789117	Fitness standard deviation:	51.1610535067288	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2272	Best fitness:	96.75646258503401	Average fitness:	180.53074829931975	Fitness standard deviation:	48.66703942639836	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2288	Best fitness:	96.75646258503401	Average fitness:	187.25074829931972	Fitness standard deviation:	43.0956241919037	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2304	Best fitness:	96.75646258503401	Average fitness:	161.0936054421769	Fitness standard deviation:	46.74334404217244	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2320	Best fitness:	96.75646258503401	Average fitness:	187.46217687074832	Fitness standard deviation:	43.926508290692134	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2336	Best fitness:	96.75646258503401	Average fitness:	193.89074829931974	Fitness standard deviation:	53.48031726433452	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2352	Best fitness:	96.75646258503401	Average fitness:	180.00789115646256	Fitness standard deviation:	43.737517262946355	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2368	Best fitness:	96.75646258503401	Average fitness:	183.10503401360546	Fitness standard deviation:	44.76160672646474	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2384	Best fitness:	96.75646258503401	Average fitness:	176.01931972789117	Fitness standard deviation:	41.34643641333111	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2400	Best fitness:	96.75646258503401	Average fitness:	177.88503401360543	Fitness standard deviation:	58.60127497394087	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2416	Best fitness:	96.75646258503401	Average fitness:	221.0850340136054	Fitness standard deviation:	68.79262329936374	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2432	Best fitness:	96.75646258503401	Average fitness:	204.696462585034	Fitness standard deviation:	45.947024420099545	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2448	Best fitness:	96.75646258503401	Average fitness:	166.88503401360546	Fitness standard deviation:	43.409755792438915	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2464	Best fitness:	96.75646258503401	Average fitness:	201.85360544217687	Fitness standard deviation:	43.38479786416303	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2480	Best fitness:	96.75646258503401	Average fitness:	188.30789115646257	Fitness standard deviation:	59.24355409697173	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2496	Best fitness:	96.75646258503401	Average fitness:	179.1878911564626	Fitness standard deviation:	44.23794372827609	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2512	Best fitness:	96.75646258503401	Average fitness:	157.86503401360545	Fitness standard deviation:	55.81637796363709	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2528	Best fitness:	96.75646258503401	Average fitness:	207.07360544217687	Fitness standard deviation:	55.758374423644625	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2544	Best fitness:	96.75646258503401	Average fitness:	137.78789115646262	Fitness standard deviation:	58.569893289983035	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2560	Best fitness:	96.75646258503401	Average fitness:	185.28503401360544	Fitness standard deviation:	32.52083100075384	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2576	Best fitness:	96.75646258503401	Average fitness:	172.91931972789115	Fitness standard deviation:	39.82345949977993	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2592	Best fitness:	96.75646258503401	Average fitness:	224.4193197278912	Fitness standard deviation:	52.59020441108781	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2608	Best fitness:	96.75646258503401	Average fitness:	158.33074829931974	Fitness standard deviation:	50.9233973729169	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2624	Best fitness:	96.75646258503401	Average fitness:	178.15931972789116	Fitness standard deviation:	51.20586294556513	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2640	Best fitness:	96.75646258503401	Average fitness:	185.7278911564626	Fitness standard deviation:	54.209984771991884	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2656	Best fitness:	96.75646258503401	Average fitness:	190.60217687074834	Fitness standard deviation:	54.08666846943384	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2672	Best fitness:	96.75646258503401	Average fitness:	197.45360544217687	Fitness standard deviation:	44.6263090701493	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2688	Best fitness:	96.75646258503401	Average fitness:	176.19360544217687	Fitness standard deviation:	52.73548478114182	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2704	Best fitness:	96.75646258503401	Average fitness:	187.51360544217692	Fitness standard deviation:	46.435808227210664	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2720	Best fitness:	96.75646258503401	Average fitness:	160.36217687074833	Fitness standard deviation:	43.53404635267361	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2736	Best fitness:	96.75646258503401	Average fitness:	186.4478911564626	Fitness standard deviation:	47.4871717156436	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2752	Best fitness:	96.75646258503401	Average fitness:	154.31074829931976	Fitness standard deviation:	44.75418247470947	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2768	Best fitness:	96.75646258503401	Average fitness:	179.51646258503402	Fitness standard deviation:	41.875169594539294	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2784	Best fitness:	96.75646258503401	Average fitness:	165.7336054421769	Fitness standard deviation:	40.48827655970936	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2800	Best fitness:	96.75646258503401	Average fitness:	176.6078911564626	Fitness standard deviation:	55.81477355448802	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2816	Best fitness:	96.75646258503401	Average fitness:	189.18217687074826	Fitness standard deviation:	46.34565158036041	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2832	Best fitness:	96.75646258503401	Average fitness:	186.7078911564626	Fitness standard deviation:	50.09624214999584	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2848	Best fitness:	96.75646258503401	Average fitness:	179.4136054421769	Fitness standard deviation:	46.052635369648456	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2864	Best fitness:	96.75646258503401	Average fitness:	202.84503401360544	Fitness standard deviation:	48.45121164846223	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2880	Best fitness:	96.75646258503401	Average fitness:	162.52503401360545	Fitness standard deviation:	49.198842611241524	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2896	Best fitness:	96.75646258503401	Average fitness:	189.91931972789115	Fitness standard deviation:	58.60431975441359	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2912	Best fitness:	96.75646258503401	Average fitness:	188.06217687074832	Fitness standard deviation:	37.50313630422209	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2928	Best fitness:	96.75646258503401	Average fitness:	163.23931972789117	Fitness standard deviation:	42.40637120017872	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2944	Best fitness:	96.75646258503401	Average fitness:	175.09931972789119	Fitness standard deviation:	36.43566317525191	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2960	Best fitness:	96.75646258503401	Average fitness:	163.35646258503405	Fitness standard deviation:	45.45338405937427	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2976	Best fitness:	96.75646258503401	Average fitness:	156.60503401360546	Fitness standard deviation:	42.40926554518049	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	2992	Best fitness:	96.75646258503401	Average fitness:	186.57646258503405	Fitness standard deviation:	48.377655577587404	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3008	Best fitness:	96.75646258503401	Average fitness:	197.81646258503403	Fitness standard deviation:	67.70260351307755	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3024	Best fitness:	96.75646258503401	Average fitness:	168.11646258503401	Fitness standard deviation:	46.971700033973995	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3040	Best fitness:	96.75646258503401	Average fitness:	179.41646258503403	Fitness standard deviation:	54.41937747620749	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3056	Best fitness:	96.75646258503401	Average fitness:	182.63360544217687	Fitness standard deviation:	63.96864416833214	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3072	Best fitness:	96.75646258503401	Average fitness:	176.95074829931974	Fitness standard deviation:	65.8341203018493	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3088	Best fitness:	96.75646258503401	Average fitness:	170.56217687074835	Fitness standard deviation:	35.36116583173683	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3104	Best fitness:	96.75646258503401	Average fitness:	187.3821768707483	Fitness standard deviation:	43.44467267310768	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3120	Best fitness:	96.75646258503401	Average fitness:	176.6078911564626	Fitness standard deviation:	42.419263625511135	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3136	Best fitness:	96.75646258503401	Average fitness:	177.1278911564626	Fitness standard deviation:	36.570743297151104	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3152	Best fitness:	96.75646258503401	Average fitness:	203.40503401360542	Fitness standard deviation:	48.4778140714168	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3168	Best fitness:	96.75646258503401	Average fitness:	187.79931972789117	Fitness standard deviation:	46.271534424083924	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3184	Best fitness:	96.75646258503401	Average fitness:	190.42503401360545	Fitness standard deviation:	67.90892364191971	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3200	Best fitness:	96.75646258503401	Average fitness:	184.9421768707483	Fitness standard deviation:	52.88545226453575	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3216	Best fitness:	96.75646258503401	Average fitness:	206.28503401360544	Fitness standard deviation:	52.15608951473824	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3232	Best fitness:	96.75646258503401	Average fitness:	182.21360544217688	Fitness standard deviation:	54.23921768143303	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3248	Best fitness:	96.75646258503401	Average fitness:	184.476462585034	Fitness standard deviation:	40.5847519370997	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3264	Best fitness:	96.75646258503401	Average fitness:	177.77646258503404	Fitness standard deviation:	56.83715233642768	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3280	Best fitness:	96.75646258503401	Average fitness:	174.03646258503403	Fitness standard deviation:	63.32546549052629	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3296	Best fitness:	96.75646258503401	Average fitness:	142.43931972789116	Fitness standard deviation:	37.76220646009306	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3312	Best fitness:	96.75646258503401	Average fitness:	186.1936054421769	Fitness standard deviation:	47.93730608081471	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
Generation:	3328	Best fitness:	96.75646258503401	Average fitness:	200.42217687074827	Fitness standard deviation:	45.137419292734975	Best genome:	A9	N3	E4	A11	N12	E3	N6	N5	A7	A12	A14	N7	A6	A10	A15	A17	N9	A16	E5	A8	A13	
