Generation:	16	Best fitness:	243.8421768707483	Average fitness:	329.5056054421769	Fitness standard deviation:	36.35615223573247	Best genome:	A9	E4	A11	N5	A16	A15	A10	N12	A6	A7	N3	A13	A14	A17	N7	E3	N6	E5	A8	N9	A12	
Generation:	1776	Best fitness:	127.75646258503401	Average fitness:	323.65417687074824	Fitness standard deviation:	50.49286652870596	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1792	Best fitness:	127.75646258503401	Average fitness:	313.54103401360544	Fitness standard deviation:	49.7639814700864	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1808	Best fitness:	127.75646258503401	Average fitness:	319.7598911564626	Fitness standard deviation:	55.22148255148239	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1824	Best fitness:	127.75646258503401	Average fitness:	323.4667482993197	Fitness standard deviation:	64.40501235659427	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1840	Best fitness:	127.75646258503401	Average fitness:	317.43760544217685	Fitness standard deviation:	51.107431740423436	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1856	Best fitness:	127.75646258503401	Average fitness:	315.364462585034	Fitness standard deviation:	52.74082925679002	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1872	Best fitness:	127.75646258503401	Average fitness:	311.6810340136055	Fitness standard deviation:	53.0288980162357	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1888	Best fitness:	127.75646258503401	Average fitness:	318.8821768707483	Fitness standard deviation:	46.350834261474674	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1904	Best fitness:	127.75646258503401	Average fitness:	320.8033197278911	Fitness standard deviation:	64.25988910094155	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1920	Best fitness:	127.75646258503401	Average fitness:	309.2530340136055	Fitness standard deviation:	44.37995903282361	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1936	Best fitness:	127.75646258503401	Average fitness:	311.9553197278912	Fitness standard deviation:	43.69291801205504	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1952	Best fitness:	127.75646258503401	Average fitness:	313.37760544217684	Fitness standard deviation:	48.190858582710234	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1968	Best fitness:	127.75646258503401	Average fitness:	322.556462585034	Fitness standard deviation:	48.119917552985505	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	1984	Best fitness:	127.75646258503401	Average fitness:	324.5856054421768	Fitness standard deviation:	48.19364832059283	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2000	Best fitness:	127.75646258503401	Average fitness:	328.05989115646264	Fitness standard deviation:	50.040171255355496	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2016	Best fitness:	127.75646258503401	Average fitness:	326.34560544217686	Fitness standard deviation:	46.96689929153536	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2032	Best fitness:	127.75646258503401	Average fitness:	320.77074829931973	Fitness standard deviation:	49.198305346623386	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2048	Best fitness:	127.75646258503401	Average fitness:	317.2404625850339	Fitness standard deviation:	47.64465249476524	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2064	Best fitness:	127.75646258503401	Average fitness:	310.46560544217687	Fitness standard deviation:	49.11917259490599	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2080	Best fitness:	127.75646258503401	Average fitness:	320.86103401360543	Fitness standard deviation:	52.65156643908893	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2096	Best fitness:	127.75646258503401	Average fitness:	328.6021768707484	Fitness standard deviation:	43.249872950149594	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2112	Best fitness:	127.75646258503401	Average fitness:	316.7261768707483	Fitness standard deviation:	45.58516851891588	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2128	Best fitness:	127.75646258503401	Average fitness:	323.4650340136055	Fitness standard deviation:	50.66171279040162	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2144	Best fitness:	127.75646258503401	Average fitness:	312.63589115646255	Fitness standard deviation:	55.83058814605749	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2160	Best fitness:	127.75646258503401	Average fitness:	327.00446258503393	Fitness standard deviation:	42.136567643018736	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2176	Best fitness:	127.75646258503401	Average fitness:	321.75817687074823	Fitness standard deviation:	47.96505578703168	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2192	Best fitness:	127.75646258503401	Average fitness:	318.7004625850341	Fitness standard deviation:	38.20729066445785	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2208	Best fitness:	127.75646258503401	Average fitness:	317.91417687074824	Fitness standard deviation:	52.67768740836939	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2224	Best fitness:	127.75646258503401	Average fitness:	319.08217687074836	Fitness standard deviation:	51.10004465032595	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2240	Best fitness:	127.75646258503401	Average fitness:	314.29474829931974	Fitness standard deviation:	52.969468097486235	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2256	Best fitness:	127.75646258503401	Average fitness:	323.3444625850341	Fitness standard deviation:	43.74805272494411	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2272	Best fitness:	127.75646258503401	Average fitness:	317.90846258503404	Fitness standard deviation:	52.214529666031645	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2288	Best fitness:	127.75646258503401	Average fitness:	322.7633197278911	Fitness standard deviation:	49.82904015506931	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2304	Best fitness:	127.75646258503401	Average fitness:	333.2918911564626	Fitness standard deviation:	55.01106851445481	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2320	Best fitness:	127.75646258503401	Average fitness:	317.45246258503397	Fitness standard deviation:	43.04326774637021	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2336	Best fitness:	127.75646258503401	Average fitness:	322.9764625850339	Fitness standard deviation:	48.16918932263652	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2352	Best fitness:	127.75646258503401	Average fitness:	322.5633197278911	Fitness standard deviation:	53.15925079246627	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2368	Best fitness:	127.75646258503401	Average fitness:	322.99074829931965	Fitness standard deviation:	44.876304187745006	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2384	Best fitness:	127.75646258503401	Average fitness:	316.34789115646254	Fitness standard deviation:	51.06962202599066	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2400	Best fitness:	127.75646258503401	Average fitness:	315.2753197278912	Fitness standard deviation:	55.986036264885385	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2416	Best fitness:	127.75646258503401	Average fitness:	324.0838911564625	Fitness standard deviation:	52.473990823831876	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2432	Best fitness:	127.75646258503401	Average fitness:	328.6330340136055	Fitness standard deviation:	49.14561933765443	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2448	Best fitness:	127.75646258503401	Average fitness:	316.1633197278911	Fitness standard deviation:	55.48375649333997	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2464	Best fitness:	127.75646258503401	Average fitness:	320.36217687074827	Fitness standard deviation:	50.4542319173263	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2480	Best fitness:	127.75646258503401	Average fitness:	316.88617687074833	Fitness standard deviation:	50.05522899472427	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2496	Best fitness:	127.75646258503401	Average fitness:	317.9073197278911	Fitness standard deviation:	46.554400055971385	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2512	Best fitness:	127.75646258503401	Average fitness:	331.8616054421769	Fitness standard deviation:	49.807493392468736	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2528	Best fitness:	127.75646258503401	Average fitness:	317.18331972789116	Fitness standard deviation:	46.10434320503164	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2544	Best fitness:	127.75646258503401	Average fitness:	316.45417687074826	Fitness standard deviation:	53.16598669933894	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2560	Best fitness:	127.75646258503401	Average fitness:	311.7787482993197	Fitness standard deviation:	53.150649901761234	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2576	Best fitness:	127.75646258503401	Average fitness:	320.4096054421769	Fitness standard deviation:	56.14767002562193	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2592	Best fitness:	127.75646258503401	Average fitness:	310.709605442177	Fitness standard deviation:	52.352372422706054	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2608	Best fitness:	127.75646258503401	Average fitness:	321.2764625850339	Fitness standard deviation:	52.006085044277775	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2624	Best fitness:	127.75646258503401	Average fitness:	310.9878911564627	Fitness standard deviation:	49.14959098382764	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2640	Best fitness:	127.75646258503401	Average fitness:	316.35703401360547	Fitness standard deviation:	50.208754579337686	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2656	Best fitness:	127.75646258503401	Average fitness:	321.29074829931983	Fitness standard deviation:	43.630719471865845	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2672	Best fitness:	127.75646258503401	Average fitness:	323.85303401360545	Fitness standard deviation:	52.45886579492352	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2688	Best fitness:	127.75646258503401	Average fitness:	309.3941768707483	Fitness standard deviation:	54.514822830537554	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2704	Best fitness:	127.75646258503401	Average fitness:	326.7604625850341	Fitness standard deviation:	51.36558905631319	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2720	Best fitness:	127.75646258503401	Average fitness:	316.56560544217683	Fitness standard deviation:	55.78458669136602	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2736	Best fitness:	127.75646258503401	Average fitness:	325.80160544217694	Fitness standard deviation:	56.752200954173205	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2752	Best fitness:	127.75646258503401	Average fitness:	312.8438911564627	Fitness standard deviation:	48.447489068694004	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2768	Best fitness:	127.75646258503401	Average fitness:	325.23931972789114	Fitness standard deviation:	44.29152524087724	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2784	Best fitness:	127.75646258503401	Average fitness:	321.7158911564625	Fitness standard deviation:	46.99227799004724	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2800	Best fitness:	127.75646258503401	Average fitness:	322.76103401360547	Fitness standard deviation:	51.64370727930966	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2816	Best fitness:	127.75646258503401	Average fitness:	308.0976054421768	Fitness standard deviation:	52.90548226983742	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2832	Best fitness:	127.75646258503401	Average fitness:	320.0610340136055	Fitness standard deviation:	55.81544007289213	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2848	Best fitness:	127.75646258503401	Average fitness:	327.0884625850339	Fitness standard deviation:	46.47482246269238	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2864	Best fitness:	127.75646258503401	Average fitness:	320.98617687074835	Fitness standard deviation:	45.99994390768541	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2880	Best fitness:	127.75646258503401	Average fitness:	316.0107482993198	Fitness standard deviation:	58.086399616503726	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2896	Best fitness:	127.75646258503401	Average fitness:	312.1101768707483	Fitness standard deviation:	48.27986537356744	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2912	Best fitness:	127.75646258503401	Average fitness:	313.75246258503404	Fitness standard deviation:	54.85912347912569	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2928	Best fitness:	127.75646258503401	Average fitness:	314.7438911564626	Fitness standard deviation:	54.02267646619731	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2944	Best fitness:	127.75646258503401	Average fitness:	316.52046258503395	Fitness standard deviation:	47.96334069827471	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2960	Best fitness:	127.75646258503401	Average fitness:	323.31131972789115	Fitness standard deviation:	49.0391853612798	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2976	Best fitness:	127.75646258503401	Average fitness:	316.7347482993197	Fitness standard deviation:	42.76479290448237	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	2992	Best fitness:	127.75646258503401	Average fitness:	318.39074829931974	Fitness standard deviation:	49.81161965908382	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3008	Best fitness:	127.75646258503401	Average fitness:	311.3878911564626	Fitness standard deviation:	45.3360179377168	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3024	Best fitness:	127.75646258503401	Average fitness:	316.2553197278911	Fitness standard deviation:	46.78127872889116	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3040	Best fitness:	127.75646258503401	Average fitness:	318.0758911564626	Fitness standard deviation:	65.76043067786871	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3056	Best fitness:	127.75646258503401	Average fitness:	321.95760544217677	Fitness standard deviation:	44.35590933090459	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3072	Best fitness:	127.75646258503401	Average fitness:	317.52903401360544	Fitness standard deviation:	45.722835971821816	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3088	Best fitness:	127.75646258503401	Average fitness:	320.6941768707484	Fitness standard deviation:	47.17275577954648	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3104	Best fitness:	127.75646258503401	Average fitness:	306.81646258503395	Fitness standard deviation:	47.43028714624771	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3120	Best fitness:	127.75646258503401	Average fitness:	320.22046258503406	Fitness standard deviation:	46.91483018998473	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3136	Best fitness:	127.75646258503401	Average fitness:	315.0227482993198	Fitness standard deviation:	49.68298306466795	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3152	Best fitness:	127.75646258503401	Average fitness:	309.15474829931975	Fitness standard deviation:	52.438800842467	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3168	Best fitness:	127.75646258503401	Average fitness:	323.89017687074835	Fitness standard deviation:	52.32059646417792	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3184	Best fitness:	127.75646258503401	Average fitness:	330.6370340136055	Fitness standard deviation:	47.66568977487147	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3200	Best fitness:	127.75646258503401	Average fitness:	321.35246258503395	Fitness standard deviation:	44.421544326222275	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3216	Best fitness:	127.75646258503401	Average fitness:	323.1050340136054	Fitness standard deviation:	44.966518519395095	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3232	Best fitness:	127.75646258503401	Average fitness:	316.5924625850341	Fitness standard deviation:	51.26442401223408	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3248	Best fitness:	127.75646258503401	Average fitness:	325.99874829931974	Fitness standard deviation:	52.48798882698823	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3264	Best fitness:	127.75646258503401	Average fitness:	327.1993197278912	Fitness standard deviation:	48.697409812524725	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3280	Best fitness:	127.75646258503401	Average fitness:	325.1947482993198	Fitness standard deviation:	50.896016157796616	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3296	Best fitness:	127.75646258503401	Average fitness:	319.1141768707482	Fitness standard deviation:	55.29160846837799	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3312	Best fitness:	127.75646258503401	Average fitness:	314.82731972789117	Fitness standard deviation:	54.84487489013249	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
Generation:	3328	Best fitness:	127.75646258503401	Average fitness:	317.58274829931975	Fitness standard deviation:	44.138109348003645	Best genome:	N3	N5	N7	A10	N12	E3	N6	A6	A14	A17	A7	A9	E4	A11	A15	A12	N9	A16	E5	A8	A13	
