Generation:	16	Best fitness:	436.0	Average fitness:	534.02	Fitness standard deviation:	50.957821774483264	Best genome:	A4	E11	E10	A2	N4	E2	E3	A11	E7	A8	A1	N2	N12	N3	A6	N11	E9	A10	N10	E4	A5	A9	N7	E6	E1	E5	A7	A3	E8	
Generation:	1568	Best fitness:	338.0	Average fitness:	428.79	Fitness standard deviation:	35.716185406619225	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1584	Best fitness:	338.0	Average fitness:	463.23	Fitness standard deviation:	51.982853903955665	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1600	Best fitness:	338.0	Average fitness:	462.8	Fitness standard deviation:	49.01795589373347	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1616	Best fitness:	338.0	Average fitness:	446.3	Fitness standard deviation:	43.51402072895587	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1632	Best fitness:	338.0	Average fitness:	454.41	Fitness standard deviation:	38.156282575743674	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1648	Best fitness:	338.0	Average fitness:	480.48	Fitness standard deviation:	59.73867758830956	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1664	Best fitness:	338.0	Average fitness:	470.25	Fitness standard deviation:	56.511481134367735	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1680	Best fitness:	338.0	Average fitness:	458.2	Fitness standard deviation:	49.6471550040886	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1696	Best fitness:	338.0	Average fitness:	457.41	Fitness standard deviation:	48.90216661866834	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1712	Best fitness:	338.0	Average fitness:	452.23	Fitness standard deviation:	42.22697123877108	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1728	Best fitness:	338.0	Average fitness:	440.7	Fitness standard deviation:	41.32396399185345	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1744	Best fitness:	338.0	Average fitness:	449.41	Fitness standard deviation:	43.05440627856806	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1760	Best fitness:	338.0	Average fitness:	466.89	Fitness standard deviation:	53.66244403677493	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1776	Best fitness:	338.0	Average fitness:	467.33	Fitness standard deviation:	55.395136068070094	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1792	Best fitness:	338.0	Average fitness:	457.52	Fitness standard deviation:	53.77647812938293	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1808	Best fitness:	338.0	Average fitness:	445.49	Fitness standard deviation:	45.14941749347383	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1824	Best fitness:	338.0	Average fitness:	473.27	Fitness standard deviation:	62.25059919390334	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1840	Best fitness:	338.0	Average fitness:	458.82	Fitness standard deviation:	46.30278177388481	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1856	Best fitness:	338.0	Average fitness:	494.59	Fitness standard deviation:	58.37689525831261	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1872	Best fitness:	338.0	Average fitness:	465.31	Fitness standard deviation:	56.287422218467256	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1888	Best fitness:	338.0	Average fitness:	452.02	Fitness standard deviation:	38.42915039393924	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1904	Best fitness:	338.0	Average fitness:	470.91	Fitness standard deviation:	48.973481599739266	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1920	Best fitness:	338.0	Average fitness:	455.98	Fitness standard deviation:	57.630891022089884	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1936	Best fitness:	338.0	Average fitness:	463.65	Fitness standard deviation:	52.98837136580063	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1952	Best fitness:	338.0	Average fitness:	460.46	Fitness standard deviation:	54.774158140495416	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1968	Best fitness:	338.0	Average fitness:	478.71	Fitness standard deviation:	54.7577017413989	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	1984	Best fitness:	338.0	Average fitness:	465.68	Fitness standard deviation:	54.195549632788115	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2000	Best fitness:	338.0	Average fitness:	473.42	Fitness standard deviation:	41.40728921337401	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2016	Best fitness:	338.0	Average fitness:	437.1	Fitness standard deviation:	33.78801562684616	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2032	Best fitness:	338.0	Average fitness:	480.29	Fitness standard deviation:	54.33089268546947	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2048	Best fitness:	338.0	Average fitness:	476.17	Fitness standard deviation:	56.10794150563715	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2064	Best fitness:	338.0	Average fitness:	459.05	Fitness standard deviation:	52.48892740378679	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2080	Best fitness:	338.0	Average fitness:	434.47	Fitness standard deviation:	37.27155886195264	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2096	Best fitness:	338.0	Average fitness:	462.05	Fitness standard deviation:	48.281544092955436	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2112	Best fitness:	338.0	Average fitness:	431.69	Fitness standard deviation:	33.32497411851958	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2128	Best fitness:	338.0	Average fitness:	454.76	Fitness standard deviation:	47.551050461582875	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2144	Best fitness:	338.0	Average fitness:	468.34	Fitness standard deviation:	51.50810033383098	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2160	Best fitness:	338.0	Average fitness:	475.46	Fitness standard deviation:	53.25944423292455	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2176	Best fitness:	338.0	Average fitness:	434.93	Fitness standard deviation:	43.37009453529009	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2192	Best fitness:	338.0	Average fitness:	425.51	Fitness standard deviation:	35.5762547213728	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2208	Best fitness:	338.0	Average fitness:	424.02	Fitness standard deviation:	30.33380292676802	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2224	Best fitness:	338.0	Average fitness:	427.34	Fitness standard deviation:	33.29420970679437	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2240	Best fitness:	338.0	Average fitness:	463.03	Fitness standard deviation:	50.52315409789852	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2256	Best fitness:	338.0	Average fitness:	454.43	Fitness standard deviation:	47.26314737721135	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2272	Best fitness:	338.0	Average fitness:	449.72	Fitness standard deviation:	41.35410015947633	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2288	Best fitness:	338.0	Average fitness:	469.47	Fitness standard deviation:	50.15624686915878	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2304	Best fitness:	338.0	Average fitness:	420.9	Fitness standard deviation:	29.658556943991734	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2320	Best fitness:	338.0	Average fitness:	457.27	Fitness standard deviation:	49.21419612266363	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2336	Best fitness:	338.0	Average fitness:	428.08	Fitness standard deviation:	31.357193751992547	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2352	Best fitness:	338.0	Average fitness:	436.31	Fitness standard deviation:	35.5979479745673	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2368	Best fitness:	338.0	Average fitness:	476.49	Fitness standard deviation:	53.49046550554594	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2384	Best fitness:	338.0	Average fitness:	472.84	Fitness standard deviation:	55.86228065519704	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2400	Best fitness:	338.0	Average fitness:	421.01	Fitness standard deviation:	30.555685232048067	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2416	Best fitness:	338.0	Average fitness:	457.22	Fitness standard deviation:	52.65863272057108	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2432	Best fitness:	338.0	Average fitness:	481.52	Fitness standard deviation:	54.98972267615105	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2448	Best fitness:	338.0	Average fitness:	482.91	Fitness standard deviation:	59.35252227159348	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2464	Best fitness:	338.0	Average fitness:	471.95	Fitness standard deviation:	53.514180363712946	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2480	Best fitness:	338.0	Average fitness:	480.22	Fitness standard deviation:	50.94694887822036	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2496	Best fitness:	338.0	Average fitness:	443.59	Fitness standard deviation:	43.69670353699465	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2512	Best fitness:	338.0	Average fitness:	453.23	Fitness standard deviation:	50.241587355496634	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2528	Best fitness:	338.0	Average fitness:	415.28	Fitness standard deviation:	30.203337563918332	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2544	Best fitness:	338.0	Average fitness:	484.57	Fitness standard deviation:	60.93623798693188	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2560	Best fitness:	338.0	Average fitness:	467.1	Fitness standard deviation:	49.42135166099771	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2576	Best fitness:	338.0	Average fitness:	465.37	Fitness standard deviation:	56.310861296911476	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2592	Best fitness:	338.0	Average fitness:	438.97	Fitness standard deviation:	42.30968092529179	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2608	Best fitness:	338.0	Average fitness:	453.54	Fitness standard deviation:	48.7166131827737	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2624	Best fitness:	338.0	Average fitness:	415.26	Fitness standard deviation:	27.347987128854662	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2640	Best fitness:	338.0	Average fitness:	465.54	Fitness standard deviation:	53.48708629192659	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2656	Best fitness:	338.0	Average fitness:	462.6	Fitness standard deviation:	54.86310235486143	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2672	Best fitness:	338.0	Average fitness:	426.04	Fitness standard deviation:	32.031209780462554	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2688	Best fitness:	338.0	Average fitness:	440.0	Fitness standard deviation:	43.76459756469834	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2704	Best fitness:	338.0	Average fitness:	459.25	Fitness standard deviation:	47.26380750637849	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2720	Best fitness:	338.0	Average fitness:	478.64	Fitness standard deviation:	55.39070680177317	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2736	Best fitness:	338.0	Average fitness:	450.34	Fitness standard deviation:	41.49294397846458	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2752	Best fitness:	338.0	Average fitness:	443.62	Fitness standard deviation:	42.058002805649245	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2768	Best fitness:	338.0	Average fitness:	435.54	Fitness standard deviation:	33.81668818793467	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2784	Best fitness:	338.0	Average fitness:	439.39	Fitness standard deviation:	39.44715325597019	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2800	Best fitness:	338.0	Average fitness:	427.78	Fitness standard deviation:	33.1359563012749	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2816	Best fitness:	338.0	Average fitness:	395.36	Fitness standard deviation:	31.65138859513118	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2832	Best fitness:	338.0	Average fitness:	421.08	Fitness standard deviation:	31.258496444966777	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2848	Best fitness:	338.0	Average fitness:	422.94	Fitness standard deviation:	28.529921135537688	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2864	Best fitness:	338.0	Average fitness:	462.46	Fitness standard deviation:	53.38116147106581	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2880	Best fitness:	338.0	Average fitness:	465.74	Fitness standard deviation:	48.36354412157985	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2896	Best fitness:	338.0	Average fitness:	415.24	Fitness standard deviation:	31.254798031662276	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2912	Best fitness:	338.0	Average fitness:	478.92	Fitness standard deviation:	56.32737877799747	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2928	Best fitness:	338.0	Average fitness:	475.7	Fitness standard deviation:	62.99166611544736	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2944	Best fitness:	338.0	Average fitness:	455.87	Fitness standard deviation:	49.38494811174757	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2960	Best fitness:	338.0	Average fitness:	463.37	Fitness standard deviation:	47.963038894548795	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2976	Best fitness:	338.0	Average fitness:	483.81	Fitness standard deviation:	56.880698835369465	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	2992	Best fitness:	338.0	Average fitness:	450.9	Fitness standard deviation:	43.6003440353399	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	3008	Best fitness:	338.0	Average fitness:	460.89	Fitness standard deviation:	48.479664809072275	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	3024	Best fitness:	338.0	Average fitness:	483.92	Fitness standard deviation:	61.225105961525294	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	3040	Best fitness:	338.0	Average fitness:	442.11	Fitness standard deviation:	36.20715260828998	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	3056	Best fitness:	338.0	Average fitness:	432.84	Fitness standard deviation:	36.736281793344304	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	3072	Best fitness:	338.0	Average fitness:	467.38	Fitness standard deviation:	47.44044266235297	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
Generation:	3088	Best fitness:	338.0	Average fitness:	456.95	Fitness standard deviation:	43.23918940035764	Best genome:	A2	N4	A4	E10	A11	E5	N11	E9	A10	N10	E11	E7	A8	A1	N2	E3	A5	A3	N7	E8	N12	E6	A9	E4	A7	N3	E1	A6	E2	
