Generation:	16	Best fitness:	231.87074829931973	Average fitness:	340.3450340136057	Fitness standard deviation:	32.6915344468533	Best genome:	A9	N6	A15	A13	N3	N7	N12	E3	A11	A7	A10	A12	E4	N5	A14	A6	A17	A16	E5	A8	N9	
Generation:	1776	Best fitness:	147.756462585034	Average fitness:	338.4947482993196	Fitness standard deviation:	40.43302604837501	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1792	Best fitness:	147.756462585034	Average fitness:	334.478462585034	Fitness standard deviation:	44.14599227979078	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1808	Best fitness:	147.756462585034	Average fitness:	332.91074829931983	Fitness standard deviation:	37.46517490433276	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1824	Best fitness:	147.756462585034	Average fitness:	335.42446258503384	Fitness standard deviation:	41.45505651538637	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1840	Best fitness:	147.756462585034	Average fitness:	336.77131972789107	Fitness standard deviation:	37.832066623164955	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1856	Best fitness:	147.756462585034	Average fitness:	336.662462585034	Fitness standard deviation:	40.027772663591506	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1872	Best fitness:	147.756462585034	Average fitness:	329.77789115646266	Fitness standard deviation:	42.87534858548126	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1888	Best fitness:	147.756462585034	Average fitness:	336.3913197278911	Fitness standard deviation:	36.67975798998791	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1904	Best fitness:	147.756462585034	Average fitness:	339.08903401360556	Fitness standard deviation:	44.523022161207194	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1920	Best fitness:	147.756462585034	Average fitness:	338.0627482993197	Fitness standard deviation:	40.24923740284037	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1936	Best fitness:	147.756462585034	Average fitness:	330.9304625850341	Fitness standard deviation:	44.943338312745276	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1952	Best fitness:	147.756462585034	Average fitness:	333.10903401360554	Fitness standard deviation:	37.44191740685886	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1968	Best fitness:	147.756462585034	Average fitness:	329.76046258503396	Fitness standard deviation:	38.73019178145871	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	1984	Best fitness:	147.756462585034	Average fitness:	334.2118911564627	Fitness standard deviation:	42.457880751134425	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	2000	Best fitness:	147.756462585034	Average fitness:	336.32989115646274	Fitness standard deviation:	43.856744764130895	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	2016	Best fitness:	147.756462585034	Average fitness:	333.56760544217684	Fitness standard deviation:	41.6041873667661	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	2032	Best fitness:	147.756462585034	Average fitness:	335.1956054421769	Fitness standard deviation:	40.3804273976431	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	2048	Best fitness:	147.756462585034	Average fitness:	332.9410340136055	Fitness standard deviation:	38.98609724357792	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	2064	Best fitness:	147.756462585034	Average fitness:	335.54446258503395	Fitness standard deviation:	45.7631282254567	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	2080	Best fitness:	147.756462585034	Average fitness:	336.75817687074823	Fitness standard deviation:	43.705139999402206	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	2096	Best fitness:	147.756462585034	Average fitness:	333.90074829931984	Fitness standard deviation:	41.42830608289409	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	N9	A16	N3	E4	A7	
Generation:	2112	Best fitness:	145.8421768707483	Average fitness:	328.39817687074833	Fitness standard deviation:	43.16397050451089	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	E4	N3	A7	N9	A16	
Generation:	2128	Best fitness:	145.8421768707483	Average fitness:	335.7564625850341	Fitness standard deviation:	39.11522945746585	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	E4	N3	A7	N9	A16	
Generation:	2144	Best fitness:	145.8421768707483	Average fitness:	333.70531972789126	Fitness standard deviation:	44.1884371790464	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	E4	N3	A7	N9	A16	
Generation:	2160	Best fitness:	145.8421768707483	Average fitness:	339.295605442177	Fitness standard deviation:	45.62840247844202	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	E4	N3	A7	N9	A16	
Generation:	2176	Best fitness:	145.8421768707483	Average fitness:	341.327319727891	Fitness standard deviation:	40.00374716734135	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	E4	N3	A7	N9	A16	
Generation:	2192	Best fitness:	145.8421768707483	Average fitness:	333.612462585034	Fitness standard deviation:	41.52311909168242	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	E4	N3	A7	N9	A16	
Generation:	2208	Best fitness:	145.8421768707483	Average fitness:	340.2821768707482	Fitness standard deviation:	42.27054554188013	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	E4	N3	A7	N9	A16	
Generation:	2224	Best fitness:	145.8421768707483	Average fitness:	335.1958911564626	Fitness standard deviation:	42.038834869968625	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	E4	N3	A7	N9	A16	
Generation:	2240	Best fitness:	145.8421768707483	Average fitness:	333.58331972789114	Fitness standard deviation:	38.91730150260804	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	E4	N3	A7	N9	A16	
Generation:	2256	Best fitness:	145.8421768707483	Average fitness:	327.8301768707482	Fitness standard deviation:	37.529755526482596	Best genome:	A15	A14	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A12	E4	N3	A7	N9	A16	
Generation:	2272	Best fitness:	140.87074829931973	Average fitness:	339.3304625850339	Fitness standard deviation:	35.828623398230704	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2288	Best fitness:	140.87074829931973	Average fitness:	326.68617687074817	Fitness standard deviation:	42.191397018436675	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2304	Best fitness:	140.87074829931973	Average fitness:	327.73760544217674	Fitness standard deviation:	46.21089159008967	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2320	Best fitness:	140.87074829931973	Average fitness:	332.57331972789115	Fitness standard deviation:	45.28424280529573	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2336	Best fitness:	140.87074829931973	Average fitness:	330.1273197278912	Fitness standard deviation:	43.3414905105197	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2352	Best fitness:	140.87074829931973	Average fitness:	335.65217687074824	Fitness standard deviation:	43.46137189434746	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2368	Best fitness:	140.87074829931973	Average fitness:	331.66103401360544	Fitness standard deviation:	45.33403428789816	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2384	Best fitness:	140.87074829931973	Average fitness:	335.980462585034	Fitness standard deviation:	39.07344016132719	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2400	Best fitness:	140.87074829931973	Average fitness:	338.8496054421768	Fitness standard deviation:	42.36287161837712	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2416	Best fitness:	140.87074829931973	Average fitness:	336.39389115646264	Fitness standard deviation:	41.74782872418245	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2432	Best fitness:	140.87074829931973	Average fitness:	330.5876054421769	Fitness standard deviation:	41.94487151546634	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2448	Best fitness:	140.87074829931973	Average fitness:	326.0176054421769	Fitness standard deviation:	43.06818002816901	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2464	Best fitness:	140.87074829931973	Average fitness:	327.87931972789113	Fitness standard deviation:	45.208920467048515	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2480	Best fitness:	140.87074829931973	Average fitness:	335.77646258503404	Fitness standard deviation:	42.631344318087685	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2496	Best fitness:	140.87074829931973	Average fitness:	328.5376054421768	Fitness standard deviation:	42.377752195495894	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2512	Best fitness:	140.87074829931973	Average fitness:	329.3450340136054	Fitness standard deviation:	41.834927893289525	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2528	Best fitness:	140.87074829931973	Average fitness:	340.5376054421767	Fitness standard deviation:	40.22675588841489	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2544	Best fitness:	140.87074829931973	Average fitness:	337.36931972789114	Fitness standard deviation:	33.47854271692512	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2560	Best fitness:	140.87074829931973	Average fitness:	332.56817687074835	Fitness standard deviation:	46.26932780394125	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2576	Best fitness:	140.87074829931973	Average fitness:	332.09331972789107	Fitness standard deviation:	41.443310539697436	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2592	Best fitness:	140.87074829931973	Average fitness:	331.4973197278912	Fitness standard deviation:	40.63633264326244	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2608	Best fitness:	140.87074829931973	Average fitness:	331.0773197278911	Fitness standard deviation:	43.32491140963892	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2624	Best fitness:	140.87074829931973	Average fitness:	333.9430340136056	Fitness standard deviation:	42.94331611863838	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2640	Best fitness:	140.87074829931973	Average fitness:	332.4530340136054	Fitness standard deviation:	37.159372983001155	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2656	Best fitness:	140.87074829931973	Average fitness:	324.47217687074834	Fitness standard deviation:	46.73868831829031	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2672	Best fitness:	140.87074829931973	Average fitness:	327.7281768707484	Fitness standard deviation:	43.65680936577935	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2688	Best fitness:	140.87074829931973	Average fitness:	331.8658911564626	Fitness standard deviation:	41.26422160384742	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2704	Best fitness:	140.87074829931973	Average fitness:	337.194462585034	Fitness standard deviation:	45.954477928862225	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2720	Best fitness:	140.87074829931973	Average fitness:	331.6501768707483	Fitness standard deviation:	37.67162784063446	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2736	Best fitness:	140.87074829931973	Average fitness:	337.91131972789134	Fitness standard deviation:	46.278732309380146	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2752	Best fitness:	140.87074829931973	Average fitness:	328.76617687074827	Fitness standard deviation:	45.95114587987408	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2768	Best fitness:	140.87074829931973	Average fitness:	333.6993197278913	Fitness standard deviation:	44.47125666526363	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2784	Best fitness:	140.87074829931973	Average fitness:	324.6781768707484	Fitness standard deviation:	43.15357872831899	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2800	Best fitness:	140.87074829931973	Average fitness:	337.9047482993197	Fitness standard deviation:	40.12221588179429	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2816	Best fitness:	140.87074829931973	Average fitness:	331.1593197278912	Fitness standard deviation:	41.20372551018132	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2832	Best fitness:	140.87074829931973	Average fitness:	330.0547482993198	Fitness standard deviation:	45.845877088794104	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2848	Best fitness:	140.87074829931973	Average fitness:	326.0950340136054	Fitness standard deviation:	37.63971076576721	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2864	Best fitness:	140.87074829931973	Average fitness:	336.1501768707481	Fitness standard deviation:	46.85153025270795	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2880	Best fitness:	140.87074829931973	Average fitness:	333.59731972789115	Fitness standard deviation:	42.223596315282265	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2896	Best fitness:	140.87074829931973	Average fitness:	326.7773197278912	Fitness standard deviation:	45.20731670146923	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2912	Best fitness:	140.87074829931973	Average fitness:	324.7841768707482	Fitness standard deviation:	42.27699957592612	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2928	Best fitness:	140.87074829931973	Average fitness:	330.3798911564627	Fitness standard deviation:	36.91087011619604	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2944	Best fitness:	140.87074829931973	Average fitness:	326.6170340136054	Fitness standard deviation:	41.31407810262003	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2960	Best fitness:	140.87074829931973	Average fitness:	331.2253197278912	Fitness standard deviation:	45.243933875951015	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2976	Best fitness:	140.87074829931973	Average fitness:	328.48560544217696	Fitness standard deviation:	45.670206155498285	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	2992	Best fitness:	140.87074829931973	Average fitness:	330.6573197278911	Fitness standard deviation:	44.893710928123994	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3008	Best fitness:	140.87074829931973	Average fitness:	329.6270340136055	Fitness standard deviation:	43.04944199880136	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3024	Best fitness:	140.87074829931973	Average fitness:	334.58703401360543	Fitness standard deviation:	44.144074926336835	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3040	Best fitness:	140.87074829931973	Average fitness:	330.72046258503394	Fitness standard deviation:	47.04850482258513	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3056	Best fitness:	140.87074829931973	Average fitness:	337.9141768707483	Fitness standard deviation:	40.67052976677589	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3072	Best fitness:	140.87074829931973	Average fitness:	334.6701768707483	Fitness standard deviation:	40.90705222968833	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3088	Best fitness:	140.87074829931973	Average fitness:	327.00560544217683	Fitness standard deviation:	43.48978769733401	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3104	Best fitness:	140.87074829931973	Average fitness:	338.29274829931967	Fitness standard deviation:	38.40332337978375	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3120	Best fitness:	140.87074829931973	Average fitness:	331.3027482993197	Fitness standard deviation:	42.75697022159793	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3136	Best fitness:	140.87074829931973	Average fitness:	327.53874829931965	Fitness standard deviation:	46.84312521685154	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3152	Best fitness:	140.87074829931973	Average fitness:	338.20817687074816	Fitness standard deviation:	40.57320130835332	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3168	Best fitness:	140.87074829931973	Average fitness:	335.75589115646255	Fitness standard deviation:	40.34499447596078	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3184	Best fitness:	140.87074829931973	Average fitness:	338.6378911564627	Fitness standard deviation:	44.17458173461941	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3200	Best fitness:	140.87074829931973	Average fitness:	326.20989115646256	Fitness standard deviation:	43.367248180804715	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3216	Best fitness:	140.87074829931973	Average fitness:	333.578462585034	Fitness standard deviation:	38.74865545633125	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3232	Best fitness:	140.87074829931973	Average fitness:	332.46417687074825	Fitness standard deviation:	43.78147662644372	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3248	Best fitness:	140.87074829931973	Average fitness:	336.7341768707481	Fitness standard deviation:	45.66473503477184	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3264	Best fitness:	140.87074829931973	Average fitness:	334.25760544217684	Fitness standard deviation:	42.48451980643859	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3280	Best fitness:	140.87074829931973	Average fitness:	331.7998911564626	Fitness standard deviation:	41.42137543021251	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3296	Best fitness:	140.87074829931973	Average fitness:	335.4821768707483	Fitness standard deviation:	42.7034520422709	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3312	Best fitness:	140.87074829931973	Average fitness:	335.20731972789116	Fitness standard deviation:	41.94092065985103	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
Generation:	3328	Best fitness:	140.87074829931973	Average fitness:	334.3684625850341	Fitness standard deviation:	40.304553686112634	Best genome:	A16	A15	A17	A13	A9	N5	A11	N12	E3	N7	A10	A8	E5	N6	A6	A14	A12	N3	E4	A7	N9	
