Generation:	16	Best fitness:	238.29931972789115	Average fitness:	339.3850340136055	Fitness standard deviation:	30.412244580237143	Best genome:	N9	N3	N5	E3	A15	A12	A14	N7	N6	A9	A16	E5	N12	A13	A11	A6	E4	A7	A17	A10	A8	
Generation:	1760	Best fitness:	114.87074829931973	Average fitness:	322.01360544217687	Fitness standard deviation:	52.26309581027008	Best genome:	A9	N3	N5	E4	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1776	Best fitness:	114.87074829931973	Average fitness:	316.18389115646255	Fitness standard deviation:	54.46984800374442	Best genome:	A9	N3	N5	E4	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1792	Best fitness:	114.87074829931973	Average fitness:	315.43131972789115	Fitness standard deviation:	62.32040367949739	Best genome:	A9	N3	N5	E4	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1808	Best fitness:	114.87074829931973	Average fitness:	301.77531972789114	Fitness standard deviation:	55.036217718287055	Best genome:	A9	N3	N5	E4	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1824	Best fitness:	109.87074829931973	Average fitness:	307.11303401360544	Fitness standard deviation:	58.539453080981275	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1840	Best fitness:	109.87074829931973	Average fitness:	297.9181768707483	Fitness standard deviation:	52.82825824213741	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1856	Best fitness:	109.87074829931973	Average fitness:	315.1456054421769	Fitness standard deviation:	55.67729845956162	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1872	Best fitness:	109.87074829931973	Average fitness:	311.79246258503395	Fitness standard deviation:	50.82402864466245	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1888	Best fitness:	109.87074829931973	Average fitness:	314.944462585034	Fitness standard deviation:	61.651866076331196	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1904	Best fitness:	109.87074829931973	Average fitness:	311.14160544217685	Fitness standard deviation:	61.74101305899524	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1920	Best fitness:	109.87074829931973	Average fitness:	310.7387482993197	Fitness standard deviation:	53.882621298901334	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1936	Best fitness:	109.87074829931973	Average fitness:	311.4461768707482	Fitness standard deviation:	58.304167109798826	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1952	Best fitness:	109.87074829931973	Average fitness:	306.5193197278911	Fitness standard deviation:	57.973991142404465	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1968	Best fitness:	109.87074829931973	Average fitness:	310.93703401360557	Fitness standard deviation:	56.575687123984814	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	1984	Best fitness:	109.87074829931973	Average fitness:	310.87474829931966	Fitness standard deviation:	56.94793153793191	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2000	Best fitness:	109.87074829931973	Average fitness:	314.19017687074825	Fitness standard deviation:	55.72545432085149	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2016	Best fitness:	109.87074829931973	Average fitness:	321.41703401360536	Fitness standard deviation:	52.734007813569725	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2032	Best fitness:	109.87074829931973	Average fitness:	298.1536054421768	Fitness standard deviation:	52.93550029835115	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2048	Best fitness:	109.87074829931973	Average fitness:	322.0238911564626	Fitness standard deviation:	48.85086902408352	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2064	Best fitness:	109.87074829931973	Average fitness:	307.14217687074824	Fitness standard deviation:	52.86308545744972	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2080	Best fitness:	109.87074829931973	Average fitness:	311.9358911564626	Fitness standard deviation:	63.51907829486013	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2096	Best fitness:	109.87074829931973	Average fitness:	311.6267482993198	Fitness standard deviation:	49.36988364315613	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2112	Best fitness:	109.87074829931973	Average fitness:	308.72389115646257	Fitness standard deviation:	52.740710375750304	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2128	Best fitness:	109.87074829931973	Average fitness:	307.81817687074835	Fitness standard deviation:	55.16654601758392	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2144	Best fitness:	109.87074829931973	Average fitness:	304.0313197278911	Fitness standard deviation:	53.80973340068748	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2160	Best fitness:	109.87074829931973	Average fitness:	314.3376054421768	Fitness standard deviation:	55.21870419873826	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2176	Best fitness:	109.87074829931973	Average fitness:	313.65303401360546	Fitness standard deviation:	50.360325132276216	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2192	Best fitness:	109.87074829931973	Average fitness:	310.8730340136055	Fitness standard deviation:	48.781071886207535	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2208	Best fitness:	109.87074829931973	Average fitness:	319.7467482993197	Fitness standard deviation:	52.49385071392182	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2224	Best fitness:	109.87074829931973	Average fitness:	303.83874829931966	Fitness standard deviation:	50.436935490910685	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2240	Best fitness:	109.87074829931973	Average fitness:	314.08617687074826	Fitness standard deviation:	43.21314207128972	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2256	Best fitness:	109.87074829931973	Average fitness:	307.40903401360544	Fitness standard deviation:	54.959681655496055	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2272	Best fitness:	109.87074829931973	Average fitness:	304.5518911564626	Fitness standard deviation:	57.69378174960825	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2288	Best fitness:	109.87074829931973	Average fitness:	313.15817687074826	Fitness standard deviation:	52.20208781812686	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2304	Best fitness:	109.87074829931973	Average fitness:	300.95360544217687	Fitness standard deviation:	56.75865015437681	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2320	Best fitness:	109.87074829931973	Average fitness:	319.2518911564626	Fitness standard deviation:	57.017886949300966	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2336	Best fitness:	109.87074829931973	Average fitness:	305.51017687074835	Fitness standard deviation:	61.826094455268944	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2352	Best fitness:	109.87074829931973	Average fitness:	324.0993197278911	Fitness standard deviation:	49.432250234693	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2368	Best fitness:	109.87074829931973	Average fitness:	311.92160544217694	Fitness standard deviation:	61.660843339238575	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2384	Best fitness:	109.87074829931973	Average fitness:	307.5364625850341	Fitness standard deviation:	62.119862083766115	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2400	Best fitness:	109.87074829931973	Average fitness:	305.5490340136055	Fitness standard deviation:	48.09859968601063	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2416	Best fitness:	109.87074829931973	Average fitness:	317.3661768707483	Fitness standard deviation:	53.26351329465411	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2432	Best fitness:	109.87074829931973	Average fitness:	311.88217687074825	Fitness standard deviation:	56.898003982063	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2448	Best fitness:	109.87074829931973	Average fitness:	322.11874829931975	Fitness standard deviation:	57.53988684063128	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2464	Best fitness:	109.87074829931973	Average fitness:	310.5227482993197	Fitness standard deviation:	58.810269182398095	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2480	Best fitness:	109.87074829931973	Average fitness:	308.5484625850339	Fitness standard deviation:	53.48298345897945	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2496	Best fitness:	109.87074829931973	Average fitness:	322.86217687074827	Fitness standard deviation:	63.66484186578899	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2512	Best fitness:	109.87074829931973	Average fitness:	309.8747482993197	Fitness standard deviation:	50.500828850745066	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2528	Best fitness:	109.87074829931973	Average fitness:	318.8890340136054	Fitness standard deviation:	54.90952283789866	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2544	Best fitness:	109.87074829931973	Average fitness:	305.61589115646257	Fitness standard deviation:	53.880941415650256	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2560	Best fitness:	109.87074829931973	Average fitness:	304.5861768707484	Fitness standard deviation:	50.87815455516026	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2576	Best fitness:	109.87074829931973	Average fitness:	315.5650340136054	Fitness standard deviation:	64.55408243623073	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2592	Best fitness:	109.87074829931973	Average fitness:	312.6981768707482	Fitness standard deviation:	54.999154861039194	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2608	Best fitness:	109.87074829931973	Average fitness:	310.26217687074836	Fitness standard deviation:	55.9614077662783	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2624	Best fitness:	109.87074829931973	Average fitness:	313.03874829931976	Fitness standard deviation:	51.5435351998479	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2640	Best fitness:	109.87074829931973	Average fitness:	320.97817687074837	Fitness standard deviation:	51.199914400438644	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2656	Best fitness:	109.87074829931973	Average fitness:	323.67303401360545	Fitness standard deviation:	51.62285677598912	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2672	Best fitness:	109.87074829931973	Average fitness:	318.78789115646254	Fitness standard deviation:	53.95274644519582	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2688	Best fitness:	109.87074829931973	Average fitness:	308.88789115646256	Fitness standard deviation:	51.313877185774366	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2704	Best fitness:	109.87074829931973	Average fitness:	321.8016054421768	Fitness standard deviation:	51.28878465620144	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2720	Best fitness:	109.87074829931973	Average fitness:	313.59474829931975	Fitness standard deviation:	46.11063770665382	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2736	Best fitness:	109.87074829931973	Average fitness:	307.4610340136054	Fitness standard deviation:	59.66690878193571	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2752	Best fitness:	109.87074829931973	Average fitness:	307.9078911564626	Fitness standard deviation:	55.4280863749027	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2768	Best fitness:	109.87074829931973	Average fitness:	316.2170340136055	Fitness standard deviation:	59.880156950430276	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2784	Best fitness:	109.87074829931973	Average fitness:	315.65474829931975	Fitness standard deviation:	56.735951862958274	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2800	Best fitness:	109.87074829931973	Average fitness:	311.11189115646266	Fitness standard deviation:	55.53776759750328	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2816	Best fitness:	109.87074829931973	Average fitness:	312.768462585034	Fitness standard deviation:	58.32477741133379	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2832	Best fitness:	109.87074829931973	Average fitness:	306.1993197278912	Fitness standard deviation:	50.66302318621883	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2848	Best fitness:	109.87074829931973	Average fitness:	317.184462585034	Fitness standard deviation:	56.812245443447594	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2864	Best fitness:	109.87074829931973	Average fitness:	319.00217687074826	Fitness standard deviation:	49.9419829933306	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2880	Best fitness:	109.87074829931973	Average fitness:	302.97074829931967	Fitness standard deviation:	46.43493169622039	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2896	Best fitness:	109.87074829931973	Average fitness:	305.2524625850341	Fitness standard deviation:	58.03018940137265	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A16	A13	N9	
Generation:	2912	Best fitness:	109.8421768707483	Average fitness:	305.2827482993198	Fitness standard deviation:	63.483970939159754	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	2928	Best fitness:	109.8421768707483	Average fitness:	315.0667482993198	Fitness standard deviation:	58.164532571887165	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	2944	Best fitness:	109.8421768707483	Average fitness:	314.3536054421769	Fitness standard deviation:	55.19712422263482	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	2960	Best fitness:	109.8421768707483	Average fitness:	316.801605442177	Fitness standard deviation:	56.129688049104594	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	2976	Best fitness:	109.8421768707483	Average fitness:	313.71474829931975	Fitness standard deviation:	51.59449146676693	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	2992	Best fitness:	109.8421768707483	Average fitness:	323.45017687074824	Fitness standard deviation:	48.07720968506846	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3008	Best fitness:	109.8421768707483	Average fitness:	307.9610340136054	Fitness standard deviation:	51.473482092179054	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3024	Best fitness:	109.8421768707483	Average fitness:	317.088462585034	Fitness standard deviation:	51.32405884978629	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3040	Best fitness:	109.8421768707483	Average fitness:	315.87931972789124	Fitness standard deviation:	60.71447589886179	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3056	Best fitness:	109.8421768707483	Average fitness:	311.65189115646245	Fitness standard deviation:	49.735521773083036	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3072	Best fitness:	109.8421768707483	Average fitness:	310.56389115646255	Fitness standard deviation:	56.571963001804626	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3088	Best fitness:	109.8421768707483	Average fitness:	292.10046258503405	Fitness standard deviation:	52.134856203378355	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3104	Best fitness:	109.8421768707483	Average fitness:	318.96503401360553	Fitness standard deviation:	58.17462389484029	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3120	Best fitness:	109.8421768707483	Average fitness:	302.32160544217675	Fitness standard deviation:	51.54674590651694	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3136	Best fitness:	109.8421768707483	Average fitness:	315.440462585034	Fitness standard deviation:	50.84397017526929	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3152	Best fitness:	109.8421768707483	Average fitness:	318.9450340136055	Fitness standard deviation:	54.30386433425022	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3168	Best fitness:	109.8421768707483	Average fitness:	309.91189115646256	Fitness standard deviation:	56.94776931289132	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3184	Best fitness:	109.8421768707483	Average fitness:	318.0410340136055	Fitness standard deviation:	51.75538980825168	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3200	Best fitness:	109.8421768707483	Average fitness:	310.3867482993198	Fitness standard deviation:	47.2255777843027	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3216	Best fitness:	109.8421768707483	Average fitness:	316.1107482993197	Fitness standard deviation:	60.93353970699956	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3232	Best fitness:	109.8421768707483	Average fitness:	309.8890340136055	Fitness standard deviation:	52.91958188861007	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3248	Best fitness:	109.8421768707483	Average fitness:	313.2604625850341	Fitness standard deviation:	49.10748885405382	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3264	Best fitness:	109.8421768707483	Average fitness:	317.27646258503404	Fitness standard deviation:	58.24948593974799	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3280	Best fitness:	109.8421768707483	Average fitness:	309.532462585034	Fitness standard deviation:	56.762691788727224	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3296	Best fitness:	109.8421768707483	Average fitness:	306.8033197278912	Fitness standard deviation:	49.53078671876304	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3312	Best fitness:	109.8421768707483	Average fitness:	310.1473197278912	Fitness standard deviation:	48.643635215929415	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
Generation:	3328	Best fitness:	109.8421768707483	Average fitness:	309.6873197278911	Fitness standard deviation:	55.93156841888058	Best genome:	A9	N3	E4	N5	A11	N6	E3	N12	E5	A15	A14	A17	A7	A12	A6	N7	A10	A8	A13	N9	A16	
