Generation:	16	Best fitness:	225.67074829931974	Average fitness:	347.0703197278914	Fitness standard deviation:	32.98151597083878	Best genome:	A9	N6	A12	A17	A7	A10	A11	N12	A15	A14	N7	E4	E3	N9	A13	A16	E5	N5	N3	A6	A8	
Generation:	1760	Best fitness:	148.52789115646257	Average fitness:	340.8774625850344	Fitness standard deviation:	35.16611425297173	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1776	Best fitness:	148.52789115646257	Average fitness:	339.7360340136054	Fitness standard deviation:	35.14133740935833	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1792	Best fitness:	148.52789115646257	Average fitness:	336.0551768707483	Fitness standard deviation:	39.22421917356049	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1808	Best fitness:	148.52789115646257	Average fitness:	340.0616054421769	Fitness standard deviation:	41.84690520924859	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1824	Best fitness:	148.52789115646257	Average fitness:	337.15674829931993	Fitness standard deviation:	38.07118112918785	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1840	Best fitness:	148.52789115646257	Average fitness:	342.2600340136057	Fitness standard deviation:	36.009875225769804	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1856	Best fitness:	148.52789115646257	Average fitness:	341.6458911564629	Fitness standard deviation:	36.21827696349015	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1872	Best fitness:	148.52789115646257	Average fitness:	339.8148911564625	Fitness standard deviation:	39.17583952423447	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1888	Best fitness:	148.52789115646257	Average fitness:	342.8301768707484	Fitness standard deviation:	34.33315495944682	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1904	Best fitness:	148.52789115646257	Average fitness:	342.4500340136058	Fitness standard deviation:	35.884636464421284	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1920	Best fitness:	148.52789115646257	Average fitness:	338.75689115646287	Fitness standard deviation:	36.13878028700822	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1936	Best fitness:	148.52789115646257	Average fitness:	337.7776054421771	Fitness standard deviation:	38.04137020215155	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1952	Best fitness:	148.52789115646257	Average fitness:	335.38403401360557	Fitness standard deviation:	36.09319313716556	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1968	Best fitness:	148.52789115646257	Average fitness:	345.0756054421771	Fitness standard deviation:	35.32945029349901	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	1984	Best fitness:	148.52789115646257	Average fitness:	342.31417687074855	Fitness standard deviation:	35.66157401038209	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2000	Best fitness:	148.52789115646257	Average fitness:	338.00574829931975	Fitness standard deviation:	38.41219331681237	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2016	Best fitness:	148.52789115646257	Average fitness:	336.48117687074847	Fitness standard deviation:	36.901800318617276	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2032	Best fitness:	148.52789115646257	Average fitness:	340.0196054421773	Fitness standard deviation:	36.87402609879607	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2048	Best fitness:	148.52789115646257	Average fitness:	341.82346258503424	Fitness standard deviation:	37.004984947976936	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2064	Best fitness:	148.52789115646257	Average fitness:	341.6611768707487	Fitness standard deviation:	36.34587614117161	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A15	A12	A16	E5	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2080	Best fitness:	137.52789115646257	Average fitness:	336.9656054421771	Fitness standard deviation:	40.17847202628973	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2096	Best fitness:	137.52789115646257	Average fitness:	343.066462585034	Fitness standard deviation:	37.75066727346468	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2112	Best fitness:	137.52789115646257	Average fitness:	338.3433197278911	Fitness standard deviation:	41.94340617001505	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2128	Best fitness:	137.52789115646257	Average fitness:	340.40389115646286	Fitness standard deviation:	36.82848525314088	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2144	Best fitness:	137.52789115646257	Average fitness:	339.80131972789127	Fitness standard deviation:	38.444313876949195	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2160	Best fitness:	137.52789115646257	Average fitness:	337.0848911564627	Fitness standard deviation:	36.39362301142824	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2176	Best fitness:	137.52789115646257	Average fitness:	342.2357482993198	Fitness standard deviation:	39.53098649625819	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	E3	N5	N3	E4	A11	A7	A14	A17	
Generation:	2192	Best fitness:	130.52789115646257	Average fitness:	338.5277482993198	Fitness standard deviation:	36.564250913666356	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2208	Best fitness:	130.52789115646257	Average fitness:	338.9868911564627	Fitness standard deviation:	39.59080403197136	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2224	Best fitness:	130.52789115646257	Average fitness:	342.3280340136055	Fitness standard deviation:	36.75850105730091	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2240	Best fitness:	130.52789115646257	Average fitness:	338.5917482993199	Fitness standard deviation:	41.24599116970555	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2256	Best fitness:	130.52789115646257	Average fitness:	336.4927482993197	Fitness standard deviation:	38.716842900258094	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2272	Best fitness:	130.52789115646257	Average fitness:	337.48717687074827	Fitness standard deviation:	40.87190946314187	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2288	Best fitness:	130.52789115646257	Average fitness:	335.51217687074853	Fitness standard deviation:	38.18384985561197	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2304	Best fitness:	130.52789115646257	Average fitness:	342.6110340136058	Fitness standard deviation:	40.07606371867967	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2320	Best fitness:	130.52789115646257	Average fitness:	340.23746258503417	Fitness standard deviation:	35.50866841881784	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2336	Best fitness:	130.52789115646257	Average fitness:	337.97146258503415	Fitness standard deviation:	37.327592129464676	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2352	Best fitness:	130.52789115646257	Average fitness:	340.6066054421771	Fitness standard deviation:	37.887607741684555	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2368	Best fitness:	130.52789115646257	Average fitness:	336.5870340136055	Fitness standard deviation:	38.585131588132114	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2384	Best fitness:	130.52789115646257	Average fitness:	344.3230340136055	Fitness standard deviation:	39.5067299986176	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2400	Best fitness:	130.52789115646257	Average fitness:	342.3130340136056	Fitness standard deviation:	37.719398891481475	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2416	Best fitness:	130.52789115646257	Average fitness:	343.5061768707485	Fitness standard deviation:	37.97645696470165	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2432	Best fitness:	130.52789115646257	Average fitness:	342.83646258503427	Fitness standard deviation:	40.4866879608695	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2448	Best fitness:	130.52789115646257	Average fitness:	339.43403401360564	Fitness standard deviation:	37.15327034002774	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2464	Best fitness:	130.52789115646257	Average fitness:	339.9406054421772	Fitness standard deviation:	39.07610519909337	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2480	Best fitness:	130.52789115646257	Average fitness:	334.99360544217694	Fitness standard deviation:	37.0160189261738	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2496	Best fitness:	130.52789115646257	Average fitness:	336.1414625850341	Fitness standard deviation:	35.48325456594755	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2512	Best fitness:	130.52789115646257	Average fitness:	341.5681768707486	Fitness standard deviation:	38.861106750548814	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2528	Best fitness:	130.52789115646257	Average fitness:	337.8543197278913	Fitness standard deviation:	37.43652352138678	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2544	Best fitness:	130.52789115646257	Average fitness:	344.4017482993197	Fitness standard deviation:	39.552040972906184	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2560	Best fitness:	130.52789115646257	Average fitness:	342.0091768707482	Fitness standard deviation:	38.75850496237396	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2576	Best fitness:	130.52789115646257	Average fitness:	339.0568911564626	Fitness standard deviation:	38.18964364129338	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2592	Best fitness:	130.52789115646257	Average fitness:	335.8997482993199	Fitness standard deviation:	39.53124411197827	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2608	Best fitness:	130.52789115646257	Average fitness:	339.11060544217713	Fitness standard deviation:	37.936220148602914	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	A11	E3	E4	N5	A7	A14	A17	
Generation:	2624	Best fitness:	125.52789115646259	Average fitness:	339.6774625850341	Fitness standard deviation:	36.90961325775081	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2640	Best fitness:	125.52789115646259	Average fitness:	341.06874829931985	Fitness standard deviation:	38.08053437178655	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2656	Best fitness:	125.52789115646259	Average fitness:	344.45417687074854	Fitness standard deviation:	38.898538282174506	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2672	Best fitness:	125.52789115646259	Average fitness:	344.7414625850342	Fitness standard deviation:	38.49728407462595	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2688	Best fitness:	125.52789115646259	Average fitness:	337.4164625850342	Fitness standard deviation:	35.57196580202461	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2704	Best fitness:	125.52789115646259	Average fitness:	338.3080340136055	Fitness standard deviation:	38.411513069731086	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2720	Best fitness:	125.52789115646259	Average fitness:	344.28431972789144	Fitness standard deviation:	41.72100121457944	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2736	Best fitness:	125.52789115646259	Average fitness:	342.21731972789144	Fitness standard deviation:	41.544864493652135	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2752	Best fitness:	125.52789115646259	Average fitness:	341.2077482993198	Fitness standard deviation:	37.285820393664025	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2768	Best fitness:	125.52789115646259	Average fitness:	343.71346258503405	Fitness standard deviation:	41.072706762470844	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2784	Best fitness:	125.52789115646259	Average fitness:	335.2066054421771	Fitness standard deviation:	40.89631912956151	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2800	Best fitness:	125.52789115646259	Average fitness:	337.1043197278912	Fitness standard deviation:	41.6439811107812	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2816	Best fitness:	125.52789115646259	Average fitness:	335.45946258503426	Fitness standard deviation:	39.375282819586815	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2832	Best fitness:	125.52789115646259	Average fitness:	343.0711768707486	Fitness standard deviation:	36.5079777110568	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2848	Best fitness:	125.52789115646259	Average fitness:	340.3361768707484	Fitness standard deviation:	38.45493886594638	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2864	Best fitness:	125.52789115646259	Average fitness:	340.8617482993198	Fitness standard deviation:	38.85723693029579	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2880	Best fitness:	125.52789115646259	Average fitness:	336.9971768707483	Fitness standard deviation:	39.21081165329537	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2896	Best fitness:	125.52789115646259	Average fitness:	344.50889115646277	Fitness standard deviation:	41.12400890462595	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2912	Best fitness:	125.52789115646259	Average fitness:	339.8916054421771	Fitness standard deviation:	38.42617822712606	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2928	Best fitness:	125.52789115646259	Average fitness:	341.97131972789134	Fitness standard deviation:	41.69831513847716	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2944	Best fitness:	125.52789115646259	Average fitness:	339.07503401360555	Fitness standard deviation:	39.31448180495117	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2960	Best fitness:	125.52789115646259	Average fitness:	339.08717687074835	Fitness standard deviation:	40.632754600550655	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2976	Best fitness:	125.52789115646259	Average fitness:	341.9621768707482	Fitness standard deviation:	39.464530600403755	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	2992	Best fitness:	125.52789115646259	Average fitness:	336.0630340136055	Fitness standard deviation:	37.24615084454626	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3008	Best fitness:	125.52789115646259	Average fitness:	341.88846258503423	Fitness standard deviation:	36.983232335197314	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3024	Best fitness:	125.52789115646259	Average fitness:	338.16703401360576	Fitness standard deviation:	39.0728438824361	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3040	Best fitness:	125.52789115646259	Average fitness:	336.066462585034	Fitness standard deviation:	34.50707383853286	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3056	Best fitness:	125.52789115646259	Average fitness:	334.9780340136055	Fitness standard deviation:	38.19362191625236	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3072	Best fitness:	125.52789115646259	Average fitness:	335.4998911564627	Fitness standard deviation:	38.934543181276624	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3088	Best fitness:	125.52789115646259	Average fitness:	339.7494625850342	Fitness standard deviation:	35.90722825276156	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3104	Best fitness:	125.52789115646259	Average fitness:	339.4088911564627	Fitness standard deviation:	39.16839946373888	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3120	Best fitness:	125.52789115646259	Average fitness:	339.8914625850342	Fitness standard deviation:	41.246738689877304	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3136	Best fitness:	125.52789115646259	Average fitness:	332.91703401360564	Fitness standard deviation:	41.76834936471708	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3152	Best fitness:	125.52789115646259	Average fitness:	340.9754625850341	Fitness standard deviation:	42.08469102407472	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3168	Best fitness:	125.52789115646259	Average fitness:	339.5040340136057	Fitness standard deviation:	40.807594509015665	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3184	Best fitness:	125.52789115646259	Average fitness:	337.7453197278914	Fitness standard deviation:	37.19165210152429	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3200	Best fitness:	125.52789115646259	Average fitness:	339.3284625850341	Fitness standard deviation:	35.96725165355569	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3216	Best fitness:	125.52789115646259	Average fitness:	343.4313197278913	Fitness standard deviation:	38.67535782033066	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3232	Best fitness:	125.52789115646259	Average fitness:	338.03831972789135	Fitness standard deviation:	36.97759119289102	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3248	Best fitness:	125.52789115646259	Average fitness:	335.22931972789144	Fitness standard deviation:	42.1524216507238	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3264	Best fitness:	125.52789115646259	Average fitness:	342.66446258503424	Fitness standard deviation:	37.00063994592745	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3280	Best fitness:	125.52789115646259	Average fitness:	344.18489115646264	Fitness standard deviation:	35.61754595099764	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3296	Best fitness:	125.52789115646259	Average fitness:	342.1183197278912	Fitness standard deviation:	38.29997956811944	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3312	Best fitness:	125.52789115646259	Average fitness:	344.2074625850341	Fitness standard deviation:	38.30993177322804	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
Generation:	3328	Best fitness:	125.52789115646259	Average fitness:	339.036605442177	Fitness standard deviation:	39.41122586346719	Best genome:	A9	N7	A6	A10	N12	N6	A8	A13	N9	A16	E5	A15	A12	N3	E4	A11	E3	N5	A7	A14	A17	
