Generation:	16	Best fitness:	224.87074829931973	Average fitness:	338.520462585034	Fitness standard deviation:	33.70646946198662	Best genome:	E5	A13	A16	N7	A10	N12	E4	E3	A15	A7	A12	N6	A14	A11	A8	A9	N3	N5	A6	A17	N9	
Generation:	1760	Best fitness:	150.87074829931973	Average fitness:	339.86989115646264	Fitness standard deviation:	41.490691447797374	Best genome:	A9	N3	E4	N5	A6	A12	A13	A11	N6	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1776	Best fitness:	150.87074829931973	Average fitness:	341.64360544217686	Fitness standard deviation:	40.65891681201716	Best genome:	A9	N3	E4	N5	A6	A12	A13	A11	N6	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1792	Best fitness:	150.87074829931973	Average fitness:	331.78131972789123	Fitness standard deviation:	46.99395022375382	Best genome:	A9	N3	E4	N5	A6	A12	A13	A11	N6	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1808	Best fitness:	150.87074829931973	Average fitness:	333.02931972789105	Fitness standard deviation:	44.19337532310674	Best genome:	A9	N3	E4	N5	A6	A12	A13	A11	N6	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1824	Best fitness:	140.87074829931973	Average fitness:	338.37360544217677	Fitness standard deviation:	45.08565525978392	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1840	Best fitness:	140.87074829931973	Average fitness:	336.3933197278912	Fitness standard deviation:	40.482811327520125	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1856	Best fitness:	140.87074829931973	Average fitness:	331.4581768707483	Fitness standard deviation:	45.392479520964976	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1872	Best fitness:	140.87074829931973	Average fitness:	331.4676054421768	Fitness standard deviation:	41.77448530832558	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1888	Best fitness:	140.87074829931973	Average fitness:	326.10674829931975	Fitness standard deviation:	41.35362869254422	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1904	Best fitness:	140.87074829931973	Average fitness:	336.1187482993197	Fitness standard deviation:	42.45597438884335	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1920	Best fitness:	140.87074829931973	Average fitness:	332.2698911564626	Fitness standard deviation:	46.440613375513	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1936	Best fitness:	140.87074829931973	Average fitness:	331.74389115646255	Fitness standard deviation:	42.292754688031856	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1952	Best fitness:	140.87074829931973	Average fitness:	333.29789115646264	Fitness standard deviation:	41.67549808720138	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1968	Best fitness:	140.87074829931973	Average fitness:	327.4441768707482	Fitness standard deviation:	40.784531332356885	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	1984	Best fitness:	140.87074829931973	Average fitness:	329.8281768707482	Fitness standard deviation:	40.09099741073742	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2000	Best fitness:	140.87074829931973	Average fitness:	337.59246258503396	Fitness standard deviation:	39.69763815932343	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2016	Best fitness:	140.87074829931973	Average fitness:	334.09474829931963	Fitness standard deviation:	39.1126368680956	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2032	Best fitness:	140.87074829931973	Average fitness:	329.7127482993196	Fitness standard deviation:	41.59939863281974	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2048	Best fitness:	140.87074829931973	Average fitness:	334.704462585034	Fitness standard deviation:	42.5604880246686	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2064	Best fitness:	140.87074829931973	Average fitness:	337.43846258503385	Fitness standard deviation:	42.87392160219334	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2080	Best fitness:	140.87074829931973	Average fitness:	333.31389115646255	Fitness standard deviation:	42.51740128657048	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2096	Best fitness:	140.87074829931973	Average fitness:	337.98560544217685	Fitness standard deviation:	41.66756169531226	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2112	Best fitness:	140.87074829931973	Average fitness:	334.46303401360535	Fitness standard deviation:	41.17368128168423	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2128	Best fitness:	140.87074829931973	Average fitness:	332.61360544217683	Fitness standard deviation:	43.57978243101603	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2144	Best fitness:	140.87074829931973	Average fitness:	334.20331972789114	Fitness standard deviation:	46.083591930582955	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2160	Best fitness:	140.87074829931973	Average fitness:	337.7341768707483	Fitness standard deviation:	41.2139519828033	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A8	A15	A14	A17	A16	E5	N12	E3	A7	N9	
Generation:	2176	Best fitness:	137.87074829931973	Average fitness:	337.6467482993198	Fitness standard deviation:	39.39396757300357	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2192	Best fitness:	137.87074829931973	Average fitness:	331.57217687074836	Fitness standard deviation:	44.4550811815381	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2208	Best fitness:	137.87074829931973	Average fitness:	332.9013197278912	Fitness standard deviation:	40.63258393989549	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2224	Best fitness:	137.87074829931973	Average fitness:	334.31617687074845	Fitness standard deviation:	41.78016267785173	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2240	Best fitness:	137.87074829931973	Average fitness:	331.3738911564625	Fitness standard deviation:	39.66004824577426	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2256	Best fitness:	137.87074829931973	Average fitness:	339.9453197278911	Fitness standard deviation:	44.45415522370279	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2272	Best fitness:	137.87074829931973	Average fitness:	331.92817687074836	Fitness standard deviation:	40.41080124250476	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2288	Best fitness:	137.87074829931973	Average fitness:	337.56960544217696	Fitness standard deviation:	40.42015670530772	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2304	Best fitness:	137.87074829931973	Average fitness:	332.92446258503406	Fitness standard deviation:	43.901993870391784	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2320	Best fitness:	137.87074829931973	Average fitness:	331.94246258503404	Fitness standard deviation:	42.168744493561405	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2336	Best fitness:	137.87074829931973	Average fitness:	339.8173197278913	Fitness standard deviation:	43.00456884223027	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2352	Best fitness:	137.87074829931973	Average fitness:	330.64474829931964	Fitness standard deviation:	45.016937600627344	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2368	Best fitness:	137.87074829931973	Average fitness:	336.6904625850341	Fitness standard deviation:	38.143762363790316	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2384	Best fitness:	137.87074829931973	Average fitness:	338.31760544217684	Fitness standard deviation:	41.085684387034625	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2400	Best fitness:	137.87074829931973	Average fitness:	333.21960544217677	Fitness standard deviation:	37.48012355848341	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2416	Best fitness:	137.87074829931973	Average fitness:	326.44389115646266	Fitness standard deviation:	39.6024496912883	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2432	Best fitness:	137.87074829931973	Average fitness:	329.8064625850339	Fitness standard deviation:	38.995888506458776	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2448	Best fitness:	137.87074829931973	Average fitness:	333.76817687074833	Fitness standard deviation:	42.69231715904119	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2464	Best fitness:	137.87074829931973	Average fitness:	332.12389115646243	Fitness standard deviation:	50.069525216728096	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2480	Best fitness:	137.87074829931973	Average fitness:	332.1164625850339	Fitness standard deviation:	43.42695955655347	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2496	Best fitness:	137.87074829931973	Average fitness:	331.29674829931975	Fitness standard deviation:	41.49213844298012	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2512	Best fitness:	137.87074829931973	Average fitness:	332.6990340136055	Fitness standard deviation:	39.59137970388431	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2528	Best fitness:	137.87074829931973	Average fitness:	335.9467482993197	Fitness standard deviation:	39.866812594550105	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2544	Best fitness:	137.87074829931973	Average fitness:	331.61731972789113	Fitness standard deviation:	40.66412522213694	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2560	Best fitness:	137.87074829931973	Average fitness:	330.30303401360527	Fitness standard deviation:	43.10983346414276	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2576	Best fitness:	137.87074829931973	Average fitness:	328.99446258503406	Fitness standard deviation:	46.73530554699978	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2592	Best fitness:	137.87074829931973	Average fitness:	328.1701768707484	Fitness standard deviation:	39.4718608073123	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2608	Best fitness:	137.87074829931973	Average fitness:	335.62589115646267	Fitness standard deviation:	43.62741737738333	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2624	Best fitness:	137.87074829931973	Average fitness:	333.82560544217665	Fitness standard deviation:	40.07306534574166	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2640	Best fitness:	137.87074829931973	Average fitness:	327.60560544217697	Fitness standard deviation:	45.477941022802135	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2656	Best fitness:	137.87074829931973	Average fitness:	332.3758911564626	Fitness standard deviation:	44.715544095483196	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2672	Best fitness:	137.87074829931973	Average fitness:	336.72331972789107	Fitness standard deviation:	43.80723483626876	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2688	Best fitness:	137.87074829931973	Average fitness:	336.20703401360544	Fitness standard deviation:	46.936015300902255	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2704	Best fitness:	137.87074829931973	Average fitness:	334.1018911564626	Fitness standard deviation:	41.15332844822332	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2720	Best fitness:	137.87074829931973	Average fitness:	335.62817687074823	Fitness standard deviation:	34.250194337598515	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2736	Best fitness:	137.87074829931973	Average fitness:	331.2118911564627	Fitness standard deviation:	41.20564570392691	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2752	Best fitness:	137.87074829931973	Average fitness:	335.1116054421769	Fitness standard deviation:	43.47908176470658	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2768	Best fitness:	137.87074829931973	Average fitness:	332.1553197278912	Fitness standard deviation:	42.65237288803042	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2784	Best fitness:	137.87074829931973	Average fitness:	337.85360544217684	Fitness standard deviation:	43.6505913184344	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2800	Best fitness:	137.87074829931973	Average fitness:	334.6956054421768	Fitness standard deviation:	44.46513307832856	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2816	Best fitness:	137.87074829931973	Average fitness:	332.90189115646257	Fitness standard deviation:	44.168324062959556	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2832	Best fitness:	137.87074829931973	Average fitness:	329.7584625850339	Fitness standard deviation:	44.10339859272266	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2848	Best fitness:	137.87074829931973	Average fitness:	341.22703401360553	Fitness standard deviation:	42.76124040410847	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2864	Best fitness:	137.87074829931973	Average fitness:	335.0750340136055	Fitness standard deviation:	47.5201423029203	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2880	Best fitness:	137.87074829931973	Average fitness:	335.5796054421769	Fitness standard deviation:	42.27764144851247	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2896	Best fitness:	137.87074829931973	Average fitness:	331.694462585034	Fitness standard deviation:	37.98766567920568	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2912	Best fitness:	137.87074829931973	Average fitness:	331.75331972789104	Fitness standard deviation:	45.44417340259251	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2928	Best fitness:	137.87074829931973	Average fitness:	324.9336054421768	Fitness standard deviation:	45.82033591838311	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2944	Best fitness:	137.87074829931973	Average fitness:	330.0973197278911	Fitness standard deviation:	48.2877589178264	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2960	Best fitness:	137.87074829931973	Average fitness:	330.13789115646244	Fitness standard deviation:	46.01655538377199	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2976	Best fitness:	137.87074829931973	Average fitness:	327.9750340136054	Fitness standard deviation:	40.98084019716173	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	2992	Best fitness:	137.87074829931973	Average fitness:	334.01846258503406	Fitness standard deviation:	41.8694763019066	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3008	Best fitness:	137.87074829931973	Average fitness:	336.26817687074833	Fitness standard deviation:	46.57561840837381	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3024	Best fitness:	137.87074829931973	Average fitness:	330.6907482993197	Fitness standard deviation:	42.657589989044965	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3040	Best fitness:	137.87074829931973	Average fitness:	326.7821768707483	Fitness standard deviation:	45.180078777790406	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3056	Best fitness:	137.87074829931973	Average fitness:	333.9270340136053	Fitness standard deviation:	40.1347008399241	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3072	Best fitness:	137.87074829931973	Average fitness:	337.62674829931973	Fitness standard deviation:	43.694598259524305	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3088	Best fitness:	137.87074829931973	Average fitness:	335.1456054421767	Fitness standard deviation:	44.77997562322167	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3104	Best fitness:	137.87074829931973	Average fitness:	333.8576054421768	Fitness standard deviation:	42.24236086862454	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3120	Best fitness:	137.87074829931973	Average fitness:	331.56989115646263	Fitness standard deviation:	44.1671636187162	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3136	Best fitness:	137.87074829931973	Average fitness:	343.8010340136054	Fitness standard deviation:	42.121985014372484	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3152	Best fitness:	137.87074829931973	Average fitness:	334.97560544217674	Fitness standard deviation:	40.59704041791566	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3168	Best fitness:	137.87074829931973	Average fitness:	330.64360544217686	Fitness standard deviation:	44.58774891224298	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3184	Best fitness:	137.87074829931973	Average fitness:	328.75789115646256	Fitness standard deviation:	46.145484290536636	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3200	Best fitness:	137.87074829931973	Average fitness:	330.95760544217677	Fitness standard deviation:	43.87646217948473	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3216	Best fitness:	137.87074829931973	Average fitness:	336.6367482993197	Fitness standard deviation:	41.890149968795335	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3232	Best fitness:	137.87074829931973	Average fitness:	342.18303401360527	Fitness standard deviation:	40.81383724039819	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3248	Best fitness:	137.87074829931973	Average fitness:	342.01589115646243	Fitness standard deviation:	42.33832628159184	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3264	Best fitness:	137.87074829931973	Average fitness:	333.52246258503396	Fitness standard deviation:	42.67963117775724	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3280	Best fitness:	137.87074829931973	Average fitness:	332.967319727891	Fitness standard deviation:	40.55098695897474	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3296	Best fitness:	137.87074829931973	Average fitness:	338.06360544217694	Fitness standard deviation:	41.977876461832814	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3312	Best fitness:	137.87074829931973	Average fitness:	334.212462585034	Fitness standard deviation:	41.11701508264094	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
Generation:	3328	Best fitness:	137.87074829931973	Average fitness:	328.27674829931965	Fitness standard deviation:	42.02977570285919	Best genome:	A9	N3	E4	N5	A11	N6	A6	A12	A13	N7	A10	A15	A17	A14	A8	A16	E5	N12	E3	A7	N9	
