Generation:	16	Best fitness:	231.29931972789115	Average fitness:	326.8261768707483	Fitness standard deviation:	39.12539304255861	Best genome:	N9	A13	A16	A9	A10	A15	A11	A7	A14	E5	N12	N3	E4	N5	E3	A8	N7	A6	A12	N6	A17	
Generation:	1760	Best fitness:	139.61360544217686	Average fitness:	313.1376054421769	Fitness standard deviation:	48.74546421096898	Best genome:	E5	A15	A10	N12	E3	N6	N5	A7	N7	A6	A12	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1776	Best fitness:	139.61360544217686	Average fitness:	311.90446258503397	Fitness standard deviation:	53.082112961035776	Best genome:	E5	A15	A10	N12	E3	N6	N5	A7	N7	A6	A12	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1792	Best fitness:	138.61360544217686	Average fitness:	310.880462585034	Fitness standard deviation:	45.59837899374431	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1808	Best fitness:	138.61360544217686	Average fitness:	316.1467482993197	Fitness standard deviation:	50.71488663144991	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1824	Best fitness:	138.61360544217686	Average fitness:	315.7564625850339	Fitness standard deviation:	48.94217429262614	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1840	Best fitness:	138.61360544217686	Average fitness:	313.41074829931983	Fitness standard deviation:	45.50798817521054	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1856	Best fitness:	138.61360544217686	Average fitness:	324.11931972789125	Fitness standard deviation:	45.13196333293861	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1872	Best fitness:	138.61360544217686	Average fitness:	328.32731972789117	Fitness standard deviation:	43.7572481655372	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1888	Best fitness:	138.61360544217686	Average fitness:	324.1941768707482	Fitness standard deviation:	50.80018429662858	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1904	Best fitness:	138.61360544217686	Average fitness:	317.2816054421768	Fitness standard deviation:	54.06993865167519	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1920	Best fitness:	138.61360544217686	Average fitness:	312.35646258503397	Fitness standard deviation:	48.321800547612725	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1936	Best fitness:	138.61360544217686	Average fitness:	312.376462585034	Fitness standard deviation:	56.91371292023871	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1952	Best fitness:	138.61360544217686	Average fitness:	317.6656054421769	Fitness standard deviation:	54.23983314946343	Best genome:	E5	A15	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	A14	A17	A16	A8	
Generation:	1968	Best fitness:	134.556462585034	Average fitness:	317.8410340136055	Fitness standard deviation:	41.67375446175657	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	1984	Best fitness:	134.556462585034	Average fitness:	312.6193197278912	Fitness standard deviation:	51.968909072676155	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2000	Best fitness:	134.556462585034	Average fitness:	325.97303401360546	Fitness standard deviation:	37.223141404239385	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2016	Best fitness:	134.556462585034	Average fitness:	327.3187482993197	Fitness standard deviation:	53.156165903411626	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2032	Best fitness:	134.556462585034	Average fitness:	319.9793197278912	Fitness standard deviation:	61.716566624516354	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2048	Best fitness:	134.556462585034	Average fitness:	325.932462585034	Fitness standard deviation:	54.80642874848958	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2064	Best fitness:	134.556462585034	Average fitness:	324.7661768707483	Fitness standard deviation:	53.32907331591928	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2080	Best fitness:	134.556462585034	Average fitness:	309.19531972789105	Fitness standard deviation:	52.76273878797578	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2096	Best fitness:	134.556462585034	Average fitness:	317.23874829931975	Fitness standard deviation:	51.33518780147049	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2112	Best fitness:	134.556462585034	Average fitness:	332.0747482993197	Fitness standard deviation:	56.07323112953383	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2128	Best fitness:	134.556462585034	Average fitness:	317.17931972789114	Fitness standard deviation:	53.942400724461336	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2144	Best fitness:	134.556462585034	Average fitness:	327.80446258503406	Fitness standard deviation:	46.27924485299285	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2160	Best fitness:	134.556462585034	Average fitness:	318.49989115646275	Fitness standard deviation:	55.15336021069443	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2176	Best fitness:	134.556462585034	Average fitness:	319.35417687074823	Fitness standard deviation:	46.68353232879746	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2192	Best fitness:	134.556462585034	Average fitness:	324.2433197278912	Fitness standard deviation:	46.92667731250357	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2208	Best fitness:	134.556462585034	Average fitness:	325.633605442177	Fitness standard deviation:	50.81792717584002	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2224	Best fitness:	134.556462585034	Average fitness:	325.74960544217697	Fitness standard deviation:	53.570746375846824	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2240	Best fitness:	134.556462585034	Average fitness:	322.2576054421769	Fitness standard deviation:	48.196840004807164	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2256	Best fitness:	134.556462585034	Average fitness:	314.23189115646267	Fitness standard deviation:	54.06826486611766	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2272	Best fitness:	134.556462585034	Average fitness:	313.1084625850341	Fitness standard deviation:	46.099629265851796	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2288	Best fitness:	134.556462585034	Average fitness:	314.7136054421769	Fitness standard deviation:	57.59163098214595	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2304	Best fitness:	134.556462585034	Average fitness:	324.3376054421769	Fitness standard deviation:	42.12574824043279	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2320	Best fitness:	134.556462585034	Average fitness:	320.55303401360544	Fitness standard deviation:	52.102048575808595	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2336	Best fitness:	134.556462585034	Average fitness:	311.5850340136054	Fitness standard deviation:	51.881668187111636	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2352	Best fitness:	134.556462585034	Average fitness:	320.2313197278912	Fitness standard deviation:	52.393238974945184	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2368	Best fitness:	134.556462585034	Average fitness:	320.43131972789115	Fitness standard deviation:	48.00197747287211	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2384	Best fitness:	134.556462585034	Average fitness:	312.82331972789115	Fitness standard deviation:	51.4809773023007	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2400	Best fitness:	134.556462585034	Average fitness:	319.97246258503395	Fitness standard deviation:	51.92051952823309	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2416	Best fitness:	134.556462585034	Average fitness:	319.66674829931975	Fitness standard deviation:	48.14545987368881	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2432	Best fitness:	134.556462585034	Average fitness:	310.36103401360555	Fitness standard deviation:	48.831871947300485	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2448	Best fitness:	134.556462585034	Average fitness:	325.4158911564625	Fitness standard deviation:	49.107760836423274	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2464	Best fitness:	134.556462585034	Average fitness:	332.1536054421769	Fitness standard deviation:	41.6720906945781	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2480	Best fitness:	134.556462585034	Average fitness:	323.37703401360545	Fitness standard deviation:	53.976475008723455	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2496	Best fitness:	134.556462585034	Average fitness:	313.11646258503407	Fitness standard deviation:	48.19946244090111	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2512	Best fitness:	134.556462585034	Average fitness:	319.0376054421769	Fitness standard deviation:	51.46294703840377	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2528	Best fitness:	134.556462585034	Average fitness:	320.30731972789124	Fitness standard deviation:	45.45170086487638	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2544	Best fitness:	134.556462585034	Average fitness:	320.2261768707483	Fitness standard deviation:	48.443346472651825	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2560	Best fitness:	134.556462585034	Average fitness:	303.9170340136054	Fitness standard deviation:	49.6606245335399	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2576	Best fitness:	134.556462585034	Average fitness:	315.8393197278913	Fitness standard deviation:	45.22423524020306	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2592	Best fitness:	134.556462585034	Average fitness:	307.5261768707484	Fitness standard deviation:	48.44450522873717	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2608	Best fitness:	134.556462585034	Average fitness:	312.5947482993198	Fitness standard deviation:	52.036405344170895	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2624	Best fitness:	134.556462585034	Average fitness:	312.3398911564627	Fitness standard deviation:	46.063206651517525	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2640	Best fitness:	134.556462585034	Average fitness:	319.46331972789125	Fitness standard deviation:	48.48144330376651	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2656	Best fitness:	134.556462585034	Average fitness:	318.42446258503406	Fitness standard deviation:	47.100913597448255	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2672	Best fitness:	134.556462585034	Average fitness:	322.6450340136056	Fitness standard deviation:	49.70870551605255	Best genome:	A10	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A16	A8	
Generation:	2688	Best fitness:	120.55646258503401	Average fitness:	319.76160544217703	Fitness standard deviation:	54.397671525797605	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2704	Best fitness:	120.55646258503401	Average fitness:	318.68274829931977	Fitness standard deviation:	52.57890819151958	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2720	Best fitness:	120.55646258503401	Average fitness:	314.15189115646257	Fitness standard deviation:	44.31224029911522	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2736	Best fitness:	120.55646258503401	Average fitness:	320.5604625850341	Fitness standard deviation:	51.35384825832213	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2752	Best fitness:	120.55646258503401	Average fitness:	314.3867482993197	Fitness standard deviation:	57.84832960317481	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2768	Best fitness:	120.55646258503401	Average fitness:	317.520462585034	Fitness standard deviation:	55.11623185781192	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2784	Best fitness:	120.55646258503401	Average fitness:	311.81360544217694	Fitness standard deviation:	46.19497490119947	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2800	Best fitness:	120.55646258503401	Average fitness:	318.8461768707483	Fitness standard deviation:	47.390555507895655	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2816	Best fitness:	120.55646258503401	Average fitness:	315.3370340136055	Fitness standard deviation:	52.914044257394174	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2832	Best fitness:	120.55646258503401	Average fitness:	313.35417687074823	Fitness standard deviation:	52.940012209430904	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2848	Best fitness:	120.55646258503401	Average fitness:	317.2101768707484	Fitness standard deviation:	54.07324122721262	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2864	Best fitness:	120.55646258503401	Average fitness:	320.4724625850341	Fitness standard deviation:	43.60544224038545	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2880	Best fitness:	120.55646258503401	Average fitness:	312.78960544217693	Fitness standard deviation:	47.623527836478445	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2896	Best fitness:	120.55646258503401	Average fitness:	305.28960544217693	Fitness standard deviation:	43.884156821321824	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2912	Best fitness:	120.55646258503401	Average fitness:	315.61817687074836	Fitness standard deviation:	49.90340297095612	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2928	Best fitness:	120.55646258503401	Average fitness:	314.3718911564627	Fitness standard deviation:	51.209632770503205	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2944	Best fitness:	120.55646258503401	Average fitness:	317.6438911564626	Fitness standard deviation:	49.07167715803121	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2960	Best fitness:	120.55646258503401	Average fitness:	314.8456054421769	Fitness standard deviation:	43.607622490400765	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2976	Best fitness:	120.55646258503401	Average fitness:	316.6901768707484	Fitness standard deviation:	48.218895589990105	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	2992	Best fitness:	120.55646258503401	Average fitness:	312.8393197278913	Fitness standard deviation:	43.530189852232766	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3008	Best fitness:	120.55646258503401	Average fitness:	327.06446258503405	Fitness standard deviation:	52.932876490429095	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3024	Best fitness:	120.55646258503401	Average fitness:	308.89589115646265	Fitness standard deviation:	53.707264477281406	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3040	Best fitness:	120.55646258503401	Average fitness:	314.48160544217683	Fitness standard deviation:	53.15563621775479	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3056	Best fitness:	120.55646258503401	Average fitness:	316.9958911564626	Fitness standard deviation:	48.93638682608103	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3072	Best fitness:	120.55646258503401	Average fitness:	322.4873197278912	Fitness standard deviation:	46.701221446247295	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3088	Best fitness:	120.55646258503401	Average fitness:	315.2158911564627	Fitness standard deviation:	47.62966074339196	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3104	Best fitness:	120.55646258503401	Average fitness:	314.29246258503406	Fitness standard deviation:	45.45528219591431	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3120	Best fitness:	120.55646258503401	Average fitness:	317.97931972789115	Fitness standard deviation:	53.301031884945715	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3136	Best fitness:	120.55646258503401	Average fitness:	317.38789115646256	Fitness standard deviation:	54.85150573715049	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3152	Best fitness:	120.55646258503401	Average fitness:	310.068462585034	Fitness standard deviation:	47.955000621118	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3168	Best fitness:	120.55646258503401	Average fitness:	321.43931972789125	Fitness standard deviation:	50.230738861085975	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3184	Best fitness:	120.55646258503401	Average fitness:	319.8890340136055	Fitness standard deviation:	53.46004657609613	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3200	Best fitness:	120.55646258503401	Average fitness:	307.02731972789115	Fitness standard deviation:	49.572717723871186	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3216	Best fitness:	120.55646258503401	Average fitness:	309.3730340136055	Fitness standard deviation:	42.698149303678065	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3232	Best fitness:	120.55646258503401	Average fitness:	316.83817687074844	Fitness standard deviation:	63.75495947351381	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3248	Best fitness:	120.55646258503401	Average fitness:	321.26160544217686	Fitness standard deviation:	48.020113282597215	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3264	Best fitness:	120.55646258503401	Average fitness:	323.8067482993199	Fitness standard deviation:	50.90842761232352	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3280	Best fitness:	120.55646258503401	Average fitness:	312.9650340136054	Fitness standard deviation:	46.24179759587595	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3296	Best fitness:	120.55646258503401	Average fitness:	309.1587482993198	Fitness standard deviation:	44.326286609318274	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3312	Best fitness:	120.55646258503401	Average fitness:	321.9467482993198	Fitness standard deviation:	49.47488585254593	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
Generation:	3328	Best fitness:	120.55646258503401	Average fitness:	307.2398911564626	Fitness standard deviation:	47.93986295434763	Best genome:	A16	N12	E3	N6	N7	A6	A12	N5	A7	N9	A13	A9	N3	E4	A11	E5	A15	A14	A17	A10	A8	
