Generation:	16	Best fitness:	242.38503401360543	Average fitness:	333.2724625850341	Fitness standard deviation:	32.83530872554788	Best genome:	A9	A13	A16	N9	E4	A11	E5	A8	E3	A7	A14	A12	N12	A15	N3	N5	A6	N6	A10	N7	A17	
Generation:	1760	Best fitness:	136.61360544217686	Average fitness:	321.57703401360544	Fitness standard deviation:	44.41655658946679	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1776	Best fitness:	136.61360544217686	Average fitness:	323.436462585034	Fitness standard deviation:	57.33307454458285	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1792	Best fitness:	136.61360544217686	Average fitness:	321.79017687074827	Fitness standard deviation:	46.8179646978484	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1808	Best fitness:	136.61360544217686	Average fitness:	318.47074829931967	Fitness standard deviation:	43.32986263442763	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1824	Best fitness:	136.61360544217686	Average fitness:	319.47474829931974	Fitness standard deviation:	42.07558058968627	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1840	Best fitness:	136.61360544217686	Average fitness:	322.33189115646263	Fitness standard deviation:	45.45009122282666	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1856	Best fitness:	136.61360544217686	Average fitness:	313.5873197278912	Fitness standard deviation:	53.216037122472855	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1872	Best fitness:	136.61360544217686	Average fitness:	323.3101768707483	Fitness standard deviation:	54.221394343666866	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1888	Best fitness:	136.61360544217686	Average fitness:	315.8010340136054	Fitness standard deviation:	50.316176214990335	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1904	Best fitness:	136.61360544217686	Average fitness:	309.2290340136055	Fitness standard deviation:	51.25316634041616	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1920	Best fitness:	136.61360544217686	Average fitness:	317.40046258503395	Fitness standard deviation:	49.25388627285761	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1936	Best fitness:	136.61360544217686	Average fitness:	321.7781768707484	Fitness standard deviation:	48.58292319785811	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1952	Best fitness:	136.61360544217686	Average fitness:	325.38617687074833	Fitness standard deviation:	46.86746017423681	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1968	Best fitness:	136.61360544217686	Average fitness:	321.59646258503403	Fitness standard deviation:	50.46638485170104	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	1984	Best fitness:	136.61360544217686	Average fitness:	329.20789115646267	Fitness standard deviation:	55.2092121860481	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2000	Best fitness:	136.61360544217686	Average fitness:	326.6576054421768	Fitness standard deviation:	54.80095849303279	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2016	Best fitness:	136.61360544217686	Average fitness:	319.7844625850341	Fitness standard deviation:	53.75227850585898	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2032	Best fitness:	136.61360544217686	Average fitness:	303.8038911564626	Fitness standard deviation:	48.450901083847086	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2048	Best fitness:	136.61360544217686	Average fitness:	320.2821768707483	Fitness standard deviation:	46.129026852594095	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2064	Best fitness:	136.61360544217686	Average fitness:	322.7210340136054	Fitness standard deviation:	53.40228002775973	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2080	Best fitness:	136.61360544217686	Average fitness:	319.69760544217695	Fitness standard deviation:	45.010105136604196	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2096	Best fitness:	136.61360544217686	Average fitness:	319.3187482993198	Fitness standard deviation:	45.633460491268494	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2112	Best fitness:	136.61360544217686	Average fitness:	318.8050340136055	Fitness standard deviation:	53.54243733636309	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2128	Best fitness:	136.61360544217686	Average fitness:	313.1781768707483	Fitness standard deviation:	49.968405220964684	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2144	Best fitness:	136.61360544217686	Average fitness:	314.9656054421768	Fitness standard deviation:	46.41800123720476	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2160	Best fitness:	136.61360544217686	Average fitness:	304.53703401360536	Fitness standard deviation:	52.173458711869806	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2176	Best fitness:	136.61360544217686	Average fitness:	327.6570340136054	Fitness standard deviation:	49.55812591867683	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2192	Best fitness:	136.61360544217686	Average fitness:	312.33417687074837	Fitness standard deviation:	49.42769158259036	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2208	Best fitness:	136.61360544217686	Average fitness:	311.74503401360545	Fitness standard deviation:	50.350068560843425	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2224	Best fitness:	136.61360544217686	Average fitness:	311.0393197278911	Fitness standard deviation:	49.70070890144448	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2240	Best fitness:	136.61360544217686	Average fitness:	323.55703401360546	Fitness standard deviation:	49.53907004474306	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2256	Best fitness:	136.61360544217686	Average fitness:	320.89646258503393	Fitness standard deviation:	56.627664184746386	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2272	Best fitness:	136.61360544217686	Average fitness:	318.7518911564626	Fitness standard deviation:	47.64926428881465	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2288	Best fitness:	136.61360544217686	Average fitness:	317.6518911564627	Fitness standard deviation:	58.78392050309579	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2304	Best fitness:	136.61360544217686	Average fitness:	320.47360544217696	Fitness standard deviation:	46.253259962329764	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2320	Best fitness:	136.61360544217686	Average fitness:	320.84846258503404	Fitness standard deviation:	48.73499226114515	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2336	Best fitness:	136.61360544217686	Average fitness:	319.53131972789123	Fitness standard deviation:	52.68036156261028	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2352	Best fitness:	136.61360544217686	Average fitness:	324.81360544217694	Fitness standard deviation:	54.11237106282459	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2368	Best fitness:	136.61360544217686	Average fitness:	322.49874829931974	Fitness standard deviation:	50.65701731996369	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2384	Best fitness:	136.61360544217686	Average fitness:	322.5530340136054	Fitness standard deviation:	49.19776488701038	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2400	Best fitness:	136.61360544217686	Average fitness:	320.2421768707483	Fitness standard deviation:	52.85372035251674	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2416	Best fitness:	136.61360544217686	Average fitness:	309.60731972789114	Fitness standard deviation:	55.8634700954214	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2432	Best fitness:	136.61360544217686	Average fitness:	307.3164625850341	Fitness standard deviation:	46.71668984639303	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2448	Best fitness:	136.61360544217686	Average fitness:	323.13989115646257	Fitness standard deviation:	44.886672387701196	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2464	Best fitness:	136.61360544217686	Average fitness:	314.1158911564626	Fitness standard deviation:	49.50670821253233	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2480	Best fitness:	136.61360544217686	Average fitness:	322.2113197278913	Fitness standard deviation:	49.279867757575026	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2496	Best fitness:	136.61360544217686	Average fitness:	319.87817687074823	Fitness standard deviation:	43.13673213285912	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2512	Best fitness:	136.61360544217686	Average fitness:	316.76331972789114	Fitness standard deviation:	47.080695835199066	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2528	Best fitness:	136.61360544217686	Average fitness:	323.61246258503405	Fitness standard deviation:	46.425063238008214	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2544	Best fitness:	136.61360544217686	Average fitness:	318.3181768707483	Fitness standard deviation:	41.304375262636945	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2560	Best fitness:	136.61360544217686	Average fitness:	309.0518911564626	Fitness standard deviation:	51.33338575807907	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2576	Best fitness:	136.61360544217686	Average fitness:	320.68503401360545	Fitness standard deviation:	51.00164263060954	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2592	Best fitness:	136.61360544217686	Average fitness:	328.11760544217685	Fitness standard deviation:	53.02815355746686	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2608	Best fitness:	136.61360544217686	Average fitness:	321.1158911564626	Fitness standard deviation:	51.96436018531728	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2624	Best fitness:	136.61360544217686	Average fitness:	319.5478911564625	Fitness standard deviation:	45.552775851259625	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2640	Best fitness:	136.61360544217686	Average fitness:	325.5038911564627	Fitness standard deviation:	45.58694598685202	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2656	Best fitness:	136.61360544217686	Average fitness:	327.66103401360544	Fitness standard deviation:	52.093657762745366	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2672	Best fitness:	136.61360544217686	Average fitness:	324.3581768707483	Fitness standard deviation:	47.79754973140915	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2688	Best fitness:	136.61360544217686	Average fitness:	325.6181768707483	Fitness standard deviation:	54.677951191032946	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2704	Best fitness:	136.61360544217686	Average fitness:	319.0484625850341	Fitness standard deviation:	46.89492911623096	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2720	Best fitness:	136.61360544217686	Average fitness:	308.8381768707484	Fitness standard deviation:	51.74135897807439	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2736	Best fitness:	136.61360544217686	Average fitness:	315.5713197278912	Fitness standard deviation:	51.25037580429663	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2752	Best fitness:	136.61360544217686	Average fitness:	318.75589115646255	Fitness standard deviation:	46.0331630200734	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2768	Best fitness:	136.61360544217686	Average fitness:	313.40217687074835	Fitness standard deviation:	50.99364057989817	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2784	Best fitness:	136.61360544217686	Average fitness:	320.12560544217695	Fitness standard deviation:	41.2043290137018	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2800	Best fitness:	136.61360544217686	Average fitness:	322.5627482993197	Fitness standard deviation:	45.886554445252735	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2816	Best fitness:	136.61360544217686	Average fitness:	319.944462585034	Fitness standard deviation:	51.33764250170291	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2832	Best fitness:	136.61360544217686	Average fitness:	325.3478911564626	Fitness standard deviation:	53.712422232113276	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2848	Best fitness:	136.61360544217686	Average fitness:	323.816462585034	Fitness standard deviation:	44.56717717819531	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2864	Best fitness:	136.61360544217686	Average fitness:	329.1593197278911	Fitness standard deviation:	41.7404963642587	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2880	Best fitness:	136.61360544217686	Average fitness:	314.99417687074833	Fitness standard deviation:	52.61519868569056	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2896	Best fitness:	136.61360544217686	Average fitness:	325.58446258503403	Fitness standard deviation:	46.57549096742988	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2912	Best fitness:	136.61360544217686	Average fitness:	316.6901768707483	Fitness standard deviation:	52.82834225091293	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2928	Best fitness:	136.61360544217686	Average fitness:	317.17703401360546	Fitness standard deviation:	39.99416530506643	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2944	Best fitness:	136.61360544217686	Average fitness:	324.29531972789124	Fitness standard deviation:	49.16629707099641	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2960	Best fitness:	136.61360544217686	Average fitness:	316.332462585034	Fitness standard deviation:	55.480581301488	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2976	Best fitness:	136.61360544217686	Average fitness:	319.56274829931976	Fitness standard deviation:	50.39297984474279	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	2992	Best fitness:	136.61360544217686	Average fitness:	327.1993197278912	Fitness standard deviation:	46.753683080936554	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3008	Best fitness:	136.61360544217686	Average fitness:	319.1301768707483	Fitness standard deviation:	53.56115675695267	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3024	Best fitness:	136.61360544217686	Average fitness:	323.74274829931977	Fitness standard deviation:	54.4795916074477	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3040	Best fitness:	136.61360544217686	Average fitness:	321.3890340136055	Fitness standard deviation:	46.48818186795172	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3056	Best fitness:	136.61360544217686	Average fitness:	320.9347482993197	Fitness standard deviation:	48.6580610801708	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3072	Best fitness:	136.61360544217686	Average fitness:	314.77474829931975	Fitness standard deviation:	57.698843693715716	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3088	Best fitness:	136.61360544217686	Average fitness:	312.1764625850341	Fitness standard deviation:	52.697885563437396	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3104	Best fitness:	136.61360544217686	Average fitness:	317.0278911564626	Fitness standard deviation:	50.10498472085938	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3120	Best fitness:	136.61360544217686	Average fitness:	324.0896054421769	Fitness standard deviation:	53.75747279349037	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3136	Best fitness:	136.61360544217686	Average fitness:	315.1393197278912	Fitness standard deviation:	47.75055353883666	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3152	Best fitness:	136.61360544217686	Average fitness:	317.5581768707483	Fitness standard deviation:	55.742262985776875	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3168	Best fitness:	136.61360544217686	Average fitness:	307.72389115646257	Fitness standard deviation:	48.69456827941251	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3184	Best fitness:	136.61360544217686	Average fitness:	325.88217687074837	Fitness standard deviation:	44.56823651573449	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3200	Best fitness:	136.61360544217686	Average fitness:	326.63760544217683	Fitness standard deviation:	48.12644242757503	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3216	Best fitness:	136.61360544217686	Average fitness:	323.12731972789123	Fitness standard deviation:	44.683541960351	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3232	Best fitness:	136.61360544217686	Average fitness:	324.56560544217683	Fitness standard deviation:	51.062464328966136	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3248	Best fitness:	136.61360544217686	Average fitness:	323.3347482993197	Fitness standard deviation:	61.396875958548485	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3264	Best fitness:	136.61360544217686	Average fitness:	320.6970340136055	Fitness standard deviation:	48.01095005712505	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3280	Best fitness:	136.61360544217686	Average fitness:	315.1970340136054	Fitness standard deviation:	49.12826597005525	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3296	Best fitness:	136.61360544217686	Average fitness:	322.29360544217684	Fitness standard deviation:	41.03231618405877	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3312	Best fitness:	136.61360544217686	Average fitness:	304.04446258503395	Fitness standard deviation:	52.73328835657756	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
Generation:	3328	Best fitness:	136.61360544217686	Average fitness:	316.26846258503406	Fitness standard deviation:	48.38350565291137	Best genome:	A9	N3	A7	N7	A15	A14	A17	N5	A11	A6	A12	N9	A13	A16	E5	E3	N6	E4	A10	N12	A8	
