Generation:	16	Best fitness:	239.52789115646257	Average fitness:	347.40574829931995	Fitness standard deviation:	35.89886860106783	Best genome:	N3	A14	A15	N7	E3	N6	A8	A13	N9	A9	A11	N12	N5	A10	E5	A16	A12	A6	A17	E4	A7	
Generation:	1760	Best fitness:	139.87074829931973	Average fitness:	339.88360544217693	Fitness standard deviation:	37.3155225949016	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1776	Best fitness:	139.87074829931973	Average fitness:	340.47089115646276	Fitness standard deviation:	36.97573318918168	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1792	Best fitness:	139.87074829931973	Average fitness:	342.02646258503404	Fitness standard deviation:	35.73461681304991	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1808	Best fitness:	139.87074829931973	Average fitness:	342.2647482993198	Fitness standard deviation:	37.94678503657781	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1824	Best fitness:	139.87074829931973	Average fitness:	336.02074829931973	Fitness standard deviation:	36.57409753095873	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1840	Best fitness:	139.87074829931973	Average fitness:	340.1343197278913	Fitness standard deviation:	37.49110571392982	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1856	Best fitness:	139.87074829931973	Average fitness:	339.7584625850344	Fitness standard deviation:	35.4843869673548	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1872	Best fitness:	139.87074829931973	Average fitness:	339.26346258503423	Fitness standard deviation:	38.38139919363578	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1888	Best fitness:	139.87074829931973	Average fitness:	338.6491768707484	Fitness standard deviation:	39.67343402488031	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1904	Best fitness:	139.87074829931973	Average fitness:	344.51317687074857	Fitness standard deviation:	34.94577116426687	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1920	Best fitness:	139.87074829931973	Average fitness:	344.5844625850342	Fitness standard deviation:	33.35443071996674	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	E3	N12	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1936	Best fitness:	136.87074829931973	Average fitness:	339.3291768707485	Fitness standard deviation:	36.91696024118155	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1952	Best fitness:	136.87074829931973	Average fitness:	341.5578911564628	Fitness standard deviation:	38.26339634690052	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1968	Best fitness:	136.87074829931973	Average fitness:	341.0120340136055	Fitness standard deviation:	37.066627511572094	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	1984	Best fitness:	136.87074829931973	Average fitness:	340.4028911564629	Fitness standard deviation:	34.82816036760823	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2000	Best fitness:	136.87074829931973	Average fitness:	345.30889115646295	Fitness standard deviation:	39.17662769263513	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2016	Best fitness:	136.87074829931973	Average fitness:	336.74031972789123	Fitness standard deviation:	36.53849438689592	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2032	Best fitness:	136.87074829931973	Average fitness:	343.0060340136057	Fitness standard deviation:	39.72258037505951	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2048	Best fitness:	136.87074829931973	Average fitness:	342.22817687074837	Fitness standard deviation:	38.100914445076256	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2064	Best fitness:	136.87074829931973	Average fitness:	346.2594625850341	Fitness standard deviation:	36.9553094578093	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2080	Best fitness:	136.87074829931973	Average fitness:	338.25389115646277	Fitness standard deviation:	35.880730339755985	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2096	Best fitness:	136.87074829931973	Average fitness:	340.49246258503416	Fitness standard deviation:	40.24747174110469	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2112	Best fitness:	136.87074829931973	Average fitness:	338.0780340136056	Fitness standard deviation:	40.212730850174445	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2128	Best fitness:	136.87074829931973	Average fitness:	342.3913197278915	Fitness standard deviation:	36.10389951916269	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2144	Best fitness:	136.87074829931973	Average fitness:	342.4974625850344	Fitness standard deviation:	37.76046340487654	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2160	Best fitness:	136.87074829931973	Average fitness:	341.81103401360576	Fitness standard deviation:	37.82995974901699	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2176	Best fitness:	136.87074829931973	Average fitness:	337.2931768707484	Fitness standard deviation:	36.430544582696484	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2192	Best fitness:	136.87074829931973	Average fitness:	340.14789115646266	Fitness standard deviation:	38.19195256616669	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2208	Best fitness:	136.87074829931973	Average fitness:	337.26331972789137	Fitness standard deviation:	34.56469405952513	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2224	Best fitness:	136.87074829931973	Average fitness:	341.93617687074834	Fitness standard deviation:	37.893008626599055	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2240	Best fitness:	136.87074829931973	Average fitness:	344.0136054421772	Fitness standard deviation:	37.32791765870008	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2256	Best fitness:	136.87074829931973	Average fitness:	343.21060544217687	Fitness standard deviation:	39.10406298609402	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2272	Best fitness:	136.87074829931973	Average fitness:	340.3258911564629	Fitness standard deviation:	40.34285891440708	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2288	Best fitness:	136.87074829931973	Average fitness:	339.61046258503404	Fitness standard deviation:	40.047847585668045	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2304	Best fitness:	136.87074829931973	Average fitness:	343.62003401360556	Fitness standard deviation:	37.73965233906466	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2320	Best fitness:	136.87074829931973	Average fitness:	338.9543197278913	Fitness standard deviation:	37.81159037698275	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2336	Best fitness:	136.87074829931973	Average fitness:	340.16489115646283	Fitness standard deviation:	35.176367507177325	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2352	Best fitness:	136.87074829931973	Average fitness:	339.9083197278913	Fitness standard deviation:	37.8164852916863	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2368	Best fitness:	136.87074829931973	Average fitness:	344.52189115646274	Fitness standard deviation:	34.156481631886315	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2384	Best fitness:	136.87074829931973	Average fitness:	336.3538911564628	Fitness standard deviation:	36.821948001324486	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2400	Best fitness:	136.87074829931973	Average fitness:	340.6623197278916	Fitness standard deviation:	34.43280671015326	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2416	Best fitness:	136.87074829931973	Average fitness:	346.113605442177	Fitness standard deviation:	37.27961165165163	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2432	Best fitness:	136.87074829931973	Average fitness:	341.2681768707483	Fitness standard deviation:	36.70999265506184	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2448	Best fitness:	136.87074829931973	Average fitness:	341.4321768707485	Fitness standard deviation:	38.33068709884272	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2464	Best fitness:	136.87074829931973	Average fitness:	340.539605442177	Fitness standard deviation:	40.47227997591659	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2480	Best fitness:	136.87074829931973	Average fitness:	344.37703401360574	Fitness standard deviation:	38.821058051589716	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2496	Best fitness:	136.87074829931973	Average fitness:	341.3408911564626	Fitness standard deviation:	36.882174976538465	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2512	Best fitness:	136.87074829931973	Average fitness:	339.50046258503426	Fitness standard deviation:	32.75096930673369	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2528	Best fitness:	136.87074829931973	Average fitness:	339.090891156463	Fitness standard deviation:	40.09058648707387	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2544	Best fitness:	136.87074829931973	Average fitness:	341.1784625850344	Fitness standard deviation:	35.66346872801754	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	A10	N12	E3	N7	A7	A9	N3	A11	A8	A13	N9	
Generation:	2560	Best fitness:	131.87074829931973	Average fitness:	345.09317687074844	Fitness standard deviation:	34.63345968297486	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	E3	N12	A7	A9	N3	A11	A8	A13	N9	
Generation:	2576	Best fitness:	128.87074829931973	Average fitness:	343.81817687074835	Fitness standard deviation:	39.80838404565715	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2592	Best fitness:	128.87074829931973	Average fitness:	342.4410340136056	Fitness standard deviation:	40.47504071823593	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2608	Best fitness:	128.87074829931973	Average fitness:	339.11603401360577	Fitness standard deviation:	41.270972482027176	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2624	Best fitness:	128.87074829931973	Average fitness:	339.138605442177	Fitness standard deviation:	38.06010289191106	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2640	Best fitness:	128.87074829931973	Average fitness:	344.9821768707486	Fitness standard deviation:	41.98710103187912	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2656	Best fitness:	128.87074829931973	Average fitness:	339.2643197278912	Fitness standard deviation:	38.07905294199402	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2672	Best fitness:	128.87074829931973	Average fitness:	340.44531972789133	Fitness standard deviation:	37.93455597553799	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2688	Best fitness:	128.87074829931973	Average fitness:	340.77874829931983	Fitness standard deviation:	39.178984699995084	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2704	Best fitness:	128.87074829931973	Average fitness:	343.1413197278913	Fitness standard deviation:	38.305673252756414	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2720	Best fitness:	128.87074829931973	Average fitness:	339.41731972789114	Fitness standard deviation:	38.978836467069286	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2736	Best fitness:	128.87074829931973	Average fitness:	346.2430340136055	Fitness standard deviation:	36.436998454979296	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2752	Best fitness:	128.87074829931973	Average fitness:	340.68903401360546	Fitness standard deviation:	39.80151530701683	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2768	Best fitness:	128.87074829931973	Average fitness:	339.35760544217703	Fitness standard deviation:	39.645274041125234	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2784	Best fitness:	128.87074829931973	Average fitness:	335.5314625850343	Fitness standard deviation:	41.01378523230491	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2800	Best fitness:	128.87074829931973	Average fitness:	344.45903401360556	Fitness standard deviation:	38.42147467025094	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2816	Best fitness:	128.87074829931973	Average fitness:	339.1307482993199	Fitness standard deviation:	36.41678072492608	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2832	Best fitness:	128.87074829931973	Average fitness:	340.65089115646276	Fitness standard deviation:	39.61956929346911	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2848	Best fitness:	128.87074829931973	Average fitness:	341.72517687074867	Fitness standard deviation:	38.13215372536273	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2864	Best fitness:	128.87074829931973	Average fitness:	342.7490340136057	Fitness standard deviation:	37.00521080130445	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2880	Best fitness:	128.87074829931973	Average fitness:	336.4907482993198	Fitness standard deviation:	42.39449020804471	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2896	Best fitness:	128.87074829931973	Average fitness:	343.4101768707481	Fitness standard deviation:	41.18228701462684	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2912	Best fitness:	128.87074829931973	Average fitness:	343.2088911564629	Fitness standard deviation:	37.77705812570181	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2928	Best fitness:	128.87074829931973	Average fitness:	337.25489115646275	Fitness standard deviation:	39.488960141295394	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2944	Best fitness:	128.87074829931973	Average fitness:	341.0787482993199	Fitness standard deviation:	36.75626384602177	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2960	Best fitness:	128.87074829931973	Average fitness:	339.82460544217696	Fitness standard deviation:	35.03498049937858	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2976	Best fitness:	128.87074829931973	Average fitness:	342.22717687074845	Fitness standard deviation:	38.77824131506992	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	2992	Best fitness:	128.87074829931973	Average fitness:	337.8877482993199	Fitness standard deviation:	34.87108832250462	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3008	Best fitness:	128.87074829931973	Average fitness:	342.80789115646274	Fitness standard deviation:	35.93705846933736	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3024	Best fitness:	128.87074829931973	Average fitness:	345.0068911564629	Fitness standard deviation:	36.699604065872926	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3040	Best fitness:	128.87074829931973	Average fitness:	341.8916054421768	Fitness standard deviation:	35.31487744649873	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3056	Best fitness:	128.87074829931973	Average fitness:	337.35760544217715	Fitness standard deviation:	37.97429709040319	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3072	Best fitness:	128.87074829931973	Average fitness:	340.3864625850341	Fitness standard deviation:	37.09575263106689	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3088	Best fitness:	128.87074829931973	Average fitness:	338.51517687074846	Fitness standard deviation:	35.727824941936134	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3104	Best fitness:	128.87074829931973	Average fitness:	341.595891156463	Fitness standard deviation:	39.43760606221385	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3120	Best fitness:	128.87074829931973	Average fitness:	337.08203401360566	Fitness standard deviation:	43.17597252228256	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3136	Best fitness:	128.87074829931973	Average fitness:	341.06560544217695	Fitness standard deviation:	40.43248065501754	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3152	Best fitness:	128.87074829931973	Average fitness:	341.58760544217694	Fitness standard deviation:	39.54423678332293	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3168	Best fitness:	128.87074829931973	Average fitness:	341.537605442177	Fitness standard deviation:	40.815640203535835	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3184	Best fitness:	128.87074829931973	Average fitness:	342.2158911564629	Fitness standard deviation:	37.13505614342748	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3200	Best fitness:	128.87074829931973	Average fitness:	339.85660544217717	Fitness standard deviation:	37.45467791796874	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3216	Best fitness:	128.87074829931973	Average fitness:	340.4548911564626	Fitness standard deviation:	38.980602679867765	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3232	Best fitness:	128.87074829931973	Average fitness:	341.8660340136055	Fitness standard deviation:	40.137294558928645	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3248	Best fitness:	128.87074829931973	Average fitness:	337.4661768707485	Fitness standard deviation:	40.12386693066095	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3264	Best fitness:	128.87074829931973	Average fitness:	338.4300340136057	Fitness standard deviation:	38.655714199922926	Best genome:	E4	N5	N6	A6	A12	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	
Generation:	3280	Best fitness:	128.7278911564626	Average fitness:	338.5011768707485	Fitness standard deviation:	39.04567760211318	Best genome:	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	E4	N5	N6	A6	A12	
Generation:	3296	Best fitness:	128.7278911564626	Average fitness:	341.74160544217705	Fitness standard deviation:	38.6218728300164	Best genome:	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	E4	N5	N6	A6	A12	
Generation:	3312	Best fitness:	128.7278911564626	Average fitness:	342.3041768707483	Fitness standard deviation:	38.051458510489574	Best genome:	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	E4	N5	N6	A6	A12	
Generation:	3328	Best fitness:	128.7278911564626	Average fitness:	340.7718911564625	Fitness standard deviation:	38.84839227519392	Best genome:	A16	E5	A15	A14	A17	N7	A10	N12	E3	A7	A9	N3	A11	A8	A13	N9	E4	N5	N6	A6	A12	
