Generation:	16	Best fitness:	226.29931972789115	Average fitness:	325.98503401360546	Fitness standard deviation:	33.8860110803673	Best genome:	N9	A12	N3	N5	A11	N12	A6	A14	N6	E5	N7	A10	A8	A9	E4	A17	A7	A13	A16	E3	A15	
Generation:	1760	Best fitness:	125.87074829931973	Average fitness:	320.00503401360544	Fitness standard deviation:	60.89860753744703	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1776	Best fitness:	125.87074829931973	Average fitness:	309.26160544217686	Fitness standard deviation:	45.725202782157105	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1792	Best fitness:	125.87074829931973	Average fitness:	327.096462585034	Fitness standard deviation:	49.93218266114674	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1808	Best fitness:	125.87074829931973	Average fitness:	317.5861768707483	Fitness standard deviation:	45.31000374652604	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1824	Best fitness:	125.87074829931973	Average fitness:	325.5033197278912	Fitness standard deviation:	49.83411404625862	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1840	Best fitness:	125.87074829931973	Average fitness:	316.96960544217677	Fitness standard deviation:	54.33688872437304	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1856	Best fitness:	125.87074829931973	Average fitness:	319.512462585034	Fitness standard deviation:	44.692578650699716	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1872	Best fitness:	125.87074829931973	Average fitness:	313.744462585034	Fitness standard deviation:	53.58058560672125	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1888	Best fitness:	125.87074829931973	Average fitness:	325.4118911564626	Fitness standard deviation:	43.741321018096414	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1904	Best fitness:	125.87074829931973	Average fitness:	329.1570340136054	Fitness standard deviation:	48.29305455281139	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1920	Best fitness:	125.87074829931973	Average fitness:	319.7770340136055	Fitness standard deviation:	44.74459074911874	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1936	Best fitness:	125.87074829931973	Average fitness:	326.30274829931966	Fitness standard deviation:	47.510270989222825	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1952	Best fitness:	125.87074829931973	Average fitness:	320.6553197278912	Fitness standard deviation:	46.41068498014795	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1968	Best fitness:	125.87074829931973	Average fitness:	324.0621768707483	Fitness standard deviation:	51.584652756415835	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	1984	Best fitness:	125.87074829931973	Average fitness:	324.16731972789114	Fitness standard deviation:	53.1460944912556	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2000	Best fitness:	125.87074829931973	Average fitness:	313.65874829931977	Fitness standard deviation:	48.72939224169431	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2016	Best fitness:	125.87074829931973	Average fitness:	318.32960544217684	Fitness standard deviation:	55.15874631479951	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2032	Best fitness:	125.87074829931973	Average fitness:	330.7650340136055	Fitness standard deviation:	44.08621321817476	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2048	Best fitness:	125.87074829931973	Average fitness:	325.66731972789114	Fitness standard deviation:	51.330405562236436	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2064	Best fitness:	125.87074829931973	Average fitness:	311.7713197278912	Fitness standard deviation:	45.83353027678158	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2080	Best fitness:	125.87074829931973	Average fitness:	315.79703401360536	Fitness standard deviation:	48.096745051733265	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2096	Best fitness:	125.87074829931973	Average fitness:	315.9798911564626	Fitness standard deviation:	44.77983171756077	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2112	Best fitness:	125.87074829931973	Average fitness:	320.304462585034	Fitness standard deviation:	54.179086164613864	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2128	Best fitness:	125.87074829931973	Average fitness:	320.8867482993197	Fitness standard deviation:	46.29101315700533	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2144	Best fitness:	125.87074829931973	Average fitness:	321.56274829931965	Fitness standard deviation:	56.113547941033026	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2160	Best fitness:	125.87074829931973	Average fitness:	325.0953197278912	Fitness standard deviation:	55.22946211978546	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2176	Best fitness:	125.87074829931973	Average fitness:	332.59874829931977	Fitness standard deviation:	55.16873152836649	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2192	Best fitness:	125.87074829931973	Average fitness:	314.864462585034	Fitness standard deviation:	50.52684985637006	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2208	Best fitness:	125.87074829931973	Average fitness:	318.08617687074826	Fitness standard deviation:	50.21353853051089	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2224	Best fitness:	125.87074829931973	Average fitness:	319.3261768707483	Fitness standard deviation:	41.92658361216372	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2240	Best fitness:	125.87074829931973	Average fitness:	324.3736054421769	Fitness standard deviation:	46.55272753358633	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2256	Best fitness:	125.87074829931973	Average fitness:	306.7747482993197	Fitness standard deviation:	51.30804026899583	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2272	Best fitness:	125.87074829931973	Average fitness:	316.81131972789115	Fitness standard deviation:	47.73728678797687	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2288	Best fitness:	125.87074829931973	Average fitness:	320.8398911564625	Fitness standard deviation:	43.161354157796005	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2304	Best fitness:	125.87074829931973	Average fitness:	320.0478911564626	Fitness standard deviation:	54.80044242335931	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2320	Best fitness:	125.87074829931973	Average fitness:	318.1216054421769	Fitness standard deviation:	56.4456053248594	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2336	Best fitness:	125.87074829931973	Average fitness:	308.680462585034	Fitness standard deviation:	46.88501561593131	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2352	Best fitness:	125.87074829931973	Average fitness:	326.041605442177	Fitness standard deviation:	50.420444667711884	Best genome:	A13	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	
Generation:	2368	Best fitness:	125.8421768707483	Average fitness:	313.0050340136055	Fitness standard deviation:	49.61281244984681	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2384	Best fitness:	125.8421768707483	Average fitness:	323.8193197278912	Fitness standard deviation:	56.20693979957149	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2400	Best fitness:	125.8421768707483	Average fitness:	309.9838911564626	Fitness standard deviation:	51.42482429523623	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2416	Best fitness:	125.8421768707483	Average fitness:	317.3107482993197	Fitness standard deviation:	43.834544573420445	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2432	Best fitness:	125.8421768707483	Average fitness:	325.2970340136055	Fitness standard deviation:	52.576655591078236	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2448	Best fitness:	125.8421768707483	Average fitness:	321.72446258503396	Fitness standard deviation:	54.960127035470926	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2464	Best fitness:	125.8421768707483	Average fitness:	330.56331972789116	Fitness standard deviation:	52.32307659930107	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2480	Best fitness:	125.8421768707483	Average fitness:	322.3581768707483	Fitness standard deviation:	49.490033599025296	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2496	Best fitness:	125.8421768707483	Average fitness:	315.85074829931983	Fitness standard deviation:	44.43839239179729	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2512	Best fitness:	125.8421768707483	Average fitness:	335.8353197278912	Fitness standard deviation:	52.570087423886804	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2528	Best fitness:	125.8421768707483	Average fitness:	322.37131972789115	Fitness standard deviation:	47.15819706788925	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2544	Best fitness:	125.8421768707483	Average fitness:	326.5518911564626	Fitness standard deviation:	50.98205249949461	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2560	Best fitness:	125.8421768707483	Average fitness:	323.43074829931976	Fitness standard deviation:	51.25282224185418	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2576	Best fitness:	125.8421768707483	Average fitness:	319.4827482993198	Fitness standard deviation:	46.10138502147152	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2592	Best fitness:	125.8421768707483	Average fitness:	320.0901768707483	Fitness standard deviation:	50.70579484333007	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2608	Best fitness:	125.8421768707483	Average fitness:	320.89017687074835	Fitness standard deviation:	59.737245467128794	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2624	Best fitness:	125.8421768707483	Average fitness:	315.492462585034	Fitness standard deviation:	57.5517614220061	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2640	Best fitness:	125.8421768707483	Average fitness:	315.6341768707484	Fitness standard deviation:	48.32538895479945	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2656	Best fitness:	125.8421768707483	Average fitness:	323.5741768707483	Fitness standard deviation:	49.86944388243022	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2672	Best fitness:	125.8421768707483	Average fitness:	320.50331972789115	Fitness standard deviation:	49.70876554245843	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2688	Best fitness:	125.8421768707483	Average fitness:	323.3061768707483	Fitness standard deviation:	46.985642812784974	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2704	Best fitness:	125.8421768707483	Average fitness:	318.6118911564626	Fitness standard deviation:	44.87795601224208	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2720	Best fitness:	125.8421768707483	Average fitness:	319.33931972789117	Fitness standard deviation:	53.80813958607273	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2736	Best fitness:	125.8421768707483	Average fitness:	327.9610340136054	Fitness standard deviation:	48.30016296419036	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2752	Best fitness:	125.8421768707483	Average fitness:	328.96789115646266	Fitness standard deviation:	48.04984384862818	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2768	Best fitness:	125.8421768707483	Average fitness:	314.9690340136055	Fitness standard deviation:	51.85384236958527	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2784	Best fitness:	125.8421768707483	Average fitness:	318.896462585034	Fitness standard deviation:	50.24950620124926	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2800	Best fitness:	125.8421768707483	Average fitness:	322.38560544217694	Fitness standard deviation:	55.046577825380886	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2816	Best fitness:	125.8421768707483	Average fitness:	319.74160544217693	Fitness standard deviation:	52.110014311168676	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2832	Best fitness:	125.8421768707483	Average fitness:	317.5393197278911	Fitness standard deviation:	48.614797444936926	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2848	Best fitness:	125.8421768707483	Average fitness:	316.58503401360554	Fitness standard deviation:	49.07242760471921	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2864	Best fitness:	125.8421768707483	Average fitness:	318.61931972789114	Fitness standard deviation:	41.76481440697396	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2880	Best fitness:	125.8421768707483	Average fitness:	328.0690340136054	Fitness standard deviation:	44.8956491360459	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2896	Best fitness:	125.8421768707483	Average fitness:	316.42903401360553	Fitness standard deviation:	56.86367405704019	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2912	Best fitness:	125.8421768707483	Average fitness:	324.65817687074826	Fitness standard deviation:	48.125481615612884	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2928	Best fitness:	125.8421768707483	Average fitness:	325.6181768707484	Fitness standard deviation:	51.27466633410177	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2944	Best fitness:	125.8421768707483	Average fitness:	311.07360544217687	Fitness standard deviation:	50.07989478048541	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2960	Best fitness:	125.8421768707483	Average fitness:	315.8953197278912	Fitness standard deviation:	45.928461856345635	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2976	Best fitness:	125.8421768707483	Average fitness:	322.5187482993197	Fitness standard deviation:	45.72720833064584	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	2992	Best fitness:	125.8421768707483	Average fitness:	327.1358911564626	Fitness standard deviation:	55.36596170565302	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3008	Best fitness:	125.8421768707483	Average fitness:	321.32960544217684	Fitness standard deviation:	50.52416529438045	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3024	Best fitness:	125.8421768707483	Average fitness:	323.7890340136055	Fitness standard deviation:	54.14966712091703	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3040	Best fitness:	125.8421768707483	Average fitness:	332.0198911564626	Fitness standard deviation:	53.405818926252536	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3056	Best fitness:	125.8421768707483	Average fitness:	320.7878911564625	Fitness standard deviation:	52.282771579953874	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3072	Best fitness:	125.8421768707483	Average fitness:	326.45646258503405	Fitness standard deviation:	51.24864406369545	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3088	Best fitness:	125.8421768707483	Average fitness:	316.8513197278912	Fitness standard deviation:	46.32047599064586	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3104	Best fitness:	125.8421768707483	Average fitness:	320.0313197278912	Fitness standard deviation:	48.33096506550707	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3120	Best fitness:	125.8421768707483	Average fitness:	321.5776054421769	Fitness standard deviation:	53.44043773803367	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3136	Best fitness:	125.8421768707483	Average fitness:	325.4981768707483	Fitness standard deviation:	43.91565048906313	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3152	Best fitness:	125.8421768707483	Average fitness:	318.57931972789106	Fitness standard deviation:	44.41324053358275	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3168	Best fitness:	125.8421768707483	Average fitness:	313.9890340136054	Fitness standard deviation:	48.00074897714979	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3184	Best fitness:	125.8421768707483	Average fitness:	330.5404625850341	Fitness standard deviation:	51.795710849136405	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3200	Best fitness:	125.8421768707483	Average fitness:	315.6278911564626	Fitness standard deviation:	52.006302051397824	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3216	Best fitness:	125.8421768707483	Average fitness:	319.2233197278912	Fitness standard deviation:	47.79959306803132	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3232	Best fitness:	125.8421768707483	Average fitness:	320.6958911564626	Fitness standard deviation:	44.178527479825696	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3248	Best fitness:	125.8421768707483	Average fitness:	299.5850340136054	Fitness standard deviation:	48.260070959123055	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3264	Best fitness:	125.8421768707483	Average fitness:	318.7941768707483	Fitness standard deviation:	57.90901982966603	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3280	Best fitness:	125.8421768707483	Average fitness:	319.5261768707484	Fitness standard deviation:	49.716554105883745	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3296	Best fitness:	125.8421768707483	Average fitness:	318.54731972789114	Fitness standard deviation:	44.56309022370098	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3312	Best fitness:	125.8421768707483	Average fitness:	305.5907482993197	Fitness standard deviation:	54.28734373494358	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
Generation:	3328	Best fitness:	125.8421768707483	Average fitness:	326.7153197278912	Fitness standard deviation:	52.30992012993328	Best genome:	N3	E4	N5	A11	N6	N7	A10	A8	A9	A7	A14	A17	A16	E5	N12	E3	A15	A6	A12	N9	A13	
