Generation:	16	Best fitness:	219.6421768707483	Average fitness:	331.52960544217683	Fitness standard deviation:	36.26899070634779	Best genome:	E5	N6	A17	A15	N7	A6	A12	A14	A16	A13	A9	A7	N9	E3	A10	E4	N3	A11	N12	N5	A8	
Generation:	1760	Best fitness:	152.87074829931973	Average fitness:	336.2187482993198	Fitness standard deviation:	43.02708579867489	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1776	Best fitness:	152.87074829931973	Average fitness:	322.01760544217694	Fitness standard deviation:	51.1309773943949	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1792	Best fitness:	152.87074829931973	Average fitness:	317.6673197278912	Fitness standard deviation:	44.90168839696297	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1808	Best fitness:	152.87074829931973	Average fitness:	329.4587482993198	Fitness standard deviation:	46.02310904539242	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1824	Best fitness:	152.87074829931973	Average fitness:	318.4570340136055	Fitness standard deviation:	47.12780859037063	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1840	Best fitness:	152.87074829931973	Average fitness:	324.07760544217695	Fitness standard deviation:	47.926118160760566	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1856	Best fitness:	152.87074829931973	Average fitness:	317.68503401360545	Fitness standard deviation:	44.99705867938391	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1872	Best fitness:	152.87074829931973	Average fitness:	331.99017687074826	Fitness standard deviation:	44.90213383048307	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1888	Best fitness:	152.87074829931973	Average fitness:	322.2981768707483	Fitness standard deviation:	49.3270130770356	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1904	Best fitness:	152.87074829931973	Average fitness:	326.1147482993197	Fitness standard deviation:	43.05360084397881	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1920	Best fitness:	152.87074829931973	Average fitness:	324.6810340136054	Fitness standard deviation:	48.853852106386164	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	A17	A10	N12	E3	E4	N3	N5	A11	A15	A8	N9	
Generation:	1936	Best fitness:	150.87074829931973	Average fitness:	324.06389115646255	Fitness standard deviation:	50.2317335458414	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	1952	Best fitness:	150.87074829931973	Average fitness:	317.7467482993196	Fitness standard deviation:	42.37407509700395	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	1968	Best fitness:	150.87074829931973	Average fitness:	314.7227482993196	Fitness standard deviation:	48.010299129776435	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	1984	Best fitness:	150.87074829931973	Average fitness:	321.58160544217696	Fitness standard deviation:	42.95190576276053	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2000	Best fitness:	150.87074829931973	Average fitness:	321.55189115646255	Fitness standard deviation:	46.56827907317098	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2016	Best fitness:	150.87074829931973	Average fitness:	318.27989115646267	Fitness standard deviation:	53.83168430186361	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2032	Best fitness:	150.87074829931973	Average fitness:	326.284462585034	Fitness standard deviation:	48.13044935148133	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2048	Best fitness:	150.87074829931973	Average fitness:	331.17417687074834	Fitness standard deviation:	49.07751066986813	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2064	Best fitness:	150.87074829931973	Average fitness:	327.3210340136054	Fitness standard deviation:	47.97798289606921	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2080	Best fitness:	150.87074829931973	Average fitness:	322.5021768707483	Fitness standard deviation:	41.185741241753234	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2096	Best fitness:	150.87074829931973	Average fitness:	320.48389115646256	Fitness standard deviation:	47.76410784986858	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2112	Best fitness:	150.87074829931973	Average fitness:	320.47703401360536	Fitness standard deviation:	44.43450591141795	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2128	Best fitness:	150.87074829931973	Average fitness:	320.6816054421768	Fitness standard deviation:	45.69676696106495	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2144	Best fitness:	150.87074829931973	Average fitness:	321.0638911564626	Fitness standard deviation:	51.10400840862262	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2160	Best fitness:	150.87074829931973	Average fitness:	319.2061768707483	Fitness standard deviation:	47.42789218446488	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2176	Best fitness:	150.87074829931973	Average fitness:	327.0816054421769	Fitness standard deviation:	46.05432032825975	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2192	Best fitness:	150.87074829931973	Average fitness:	327.1776054421769	Fitness standard deviation:	48.378113388395036	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2208	Best fitness:	150.87074829931973	Average fitness:	319.03417687074824	Fitness standard deviation:	44.2785000723044	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2224	Best fitness:	150.87074829931973	Average fitness:	321.9461768707483	Fitness standard deviation:	54.26939206046301	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2240	Best fitness:	150.87074829931973	Average fitness:	319.06046258503403	Fitness standard deviation:	45.12931252862292	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2256	Best fitness:	150.87074829931973	Average fitness:	318.15646258503403	Fitness standard deviation:	50.84482354805308	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2272	Best fitness:	150.87074829931973	Average fitness:	319.9667482993197	Fitness standard deviation:	49.74298736669588	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2288	Best fitness:	150.87074829931973	Average fitness:	326.620462585034	Fitness standard deviation:	49.738716348534766	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2304	Best fitness:	150.87074829931973	Average fitness:	323.77646258503404	Fitness standard deviation:	49.574659178385296	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2320	Best fitness:	150.87074829931973	Average fitness:	314.98046258503405	Fitness standard deviation:	47.613887310493006	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2336	Best fitness:	150.87074829931973	Average fitness:	321.6381768707482	Fitness standard deviation:	46.90809564522125	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2352	Best fitness:	150.87074829931973	Average fitness:	316.26674829931966	Fitness standard deviation:	44.042437052813284	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2368	Best fitness:	150.87074829931973	Average fitness:	312.3998911564626	Fitness standard deviation:	41.05008359234821	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2384	Best fitness:	150.87074829931973	Average fitness:	325.23874829931975	Fitness standard deviation:	45.94550228348399	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2400	Best fitness:	150.87074829931973	Average fitness:	324.4158911564625	Fitness standard deviation:	47.71017769826475	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2416	Best fitness:	150.87074829931973	Average fitness:	323.1747482993198	Fitness standard deviation:	45.364756170041815	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2432	Best fitness:	150.87074829931973	Average fitness:	321.16674829931975	Fitness standard deviation:	44.33151981723751	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2448	Best fitness:	150.87074829931973	Average fitness:	319.78674829931975	Fitness standard deviation:	50.06941871980117	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2464	Best fitness:	150.87074829931973	Average fitness:	323.3216054421769	Fitness standard deviation:	44.026846833749616	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2480	Best fitness:	150.87074829931973	Average fitness:	327.9816054421769	Fitness standard deviation:	49.06178849456789	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2496	Best fitness:	150.87074829931973	Average fitness:	320.72960544217676	Fitness standard deviation:	52.50407157311805	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2512	Best fitness:	150.87074829931973	Average fitness:	325.85817687074837	Fitness standard deviation:	40.90875028795733	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2528	Best fitness:	150.87074829931973	Average fitness:	325.288462585034	Fitness standard deviation:	45.291930673832674	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2544	Best fitness:	150.87074829931973	Average fitness:	313.0684625850342	Fitness standard deviation:	45.25249609622408	Best genome:	E5	N6	N7	A6	A14	A12	A16	A13	A9	A7	N12	E3	E4	N3	N5	A11	A15	A17	A10	A8	N9	
Generation:	2560	Best fitness:	149.87074829931973	Average fitness:	311.4678911564626	Fitness standard deviation:	42.57492996147486	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	A7	N3	N5	A11	A15	A17	N7	N12	E3	A10	A8	N9	
Generation:	2576	Best fitness:	144.87074829931973	Average fitness:	312.0547482993197	Fitness standard deviation:	41.89782485611239	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	N12	E3	A10	A8	N9	
Generation:	2592	Best fitness:	144.87074829931973	Average fitness:	317.63189115646264	Fitness standard deviation:	48.47237151539556	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	N12	E3	A10	A8	N9	
Generation:	2608	Best fitness:	144.87074829931973	Average fitness:	322.22446258503396	Fitness standard deviation:	46.097164777129144	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	N12	E3	A10	A8	N9	
Generation:	2624	Best fitness:	144.87074829931973	Average fitness:	319.7730340136054	Fitness standard deviation:	52.31189698533291	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	N12	E3	A10	A8	N9	
Generation:	2640	Best fitness:	144.87074829931973	Average fitness:	314.7821768707483	Fitness standard deviation:	43.95559549716286	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	N12	E3	A10	A8	N9	
Generation:	2656	Best fitness:	144.87074829931973	Average fitness:	317.2941768707483	Fitness standard deviation:	45.63818583383965	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	N12	E3	A10	A8	N9	
Generation:	2672	Best fitness:	144.87074829931973	Average fitness:	316.71189115646257	Fitness standard deviation:	38.150807158658424	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	N12	E3	A10	A8	N9	
Generation:	2688	Best fitness:	133.87074829931973	Average fitness:	324.5078911564626	Fitness standard deviation:	50.0107127299252	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2704	Best fitness:	133.87074829931973	Average fitness:	322.09246258503407	Fitness standard deviation:	44.088086431875105	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2720	Best fitness:	133.87074829931973	Average fitness:	313.4518911564625	Fitness standard deviation:	54.12613465389366	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2736	Best fitness:	133.87074829931973	Average fitness:	314.1856054421769	Fitness standard deviation:	55.38181606532849	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2752	Best fitness:	133.87074829931973	Average fitness:	316.49474829931967	Fitness standard deviation:	47.41560799085948	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2768	Best fitness:	133.87074829931973	Average fitness:	314.8450340136054	Fitness standard deviation:	54.806385223115115	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2784	Best fitness:	133.87074829931973	Average fitness:	313.3318911564626	Fitness standard deviation:	44.62708101041569	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2800	Best fitness:	133.87074829931973	Average fitness:	319.81131972789103	Fitness standard deviation:	51.55338626697413	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2816	Best fitness:	133.87074829931973	Average fitness:	312.7770340136054	Fitness standard deviation:	45.639763915753484	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2832	Best fitness:	133.87074829931973	Average fitness:	308.2793197278912	Fitness standard deviation:	46.86502311785128	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2848	Best fitness:	133.87074829931973	Average fitness:	308.9638911564626	Fitness standard deviation:	46.05931040982454	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2864	Best fitness:	133.87074829931973	Average fitness:	320.07931972789106	Fitness standard deviation:	55.63740930602102	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	E4	N3	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2880	Best fitness:	128.87074829931973	Average fitness:	309.0313197278911	Fitness standard deviation:	49.95503509259143	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2896	Best fitness:	128.87074829931973	Average fitness:	318.8016054421768	Fitness standard deviation:	50.96750308074465	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2912	Best fitness:	128.87074829931973	Average fitness:	319.156462585034	Fitness standard deviation:	48.018816379942265	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2928	Best fitness:	128.87074829931973	Average fitness:	320.0016054421769	Fitness standard deviation:	46.289450674587854	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2944	Best fitness:	128.87074829931973	Average fitness:	312.62274829931965	Fitness standard deviation:	50.16958878501141	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2960	Best fitness:	128.87074829931973	Average fitness:	322.38503401360555	Fitness standard deviation:	46.797122883827825	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2976	Best fitness:	128.87074829931973	Average fitness:	317.7438911564625	Fitness standard deviation:	48.20370691478541	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	2992	Best fitness:	128.87074829931973	Average fitness:	322.4678911564626	Fitness standard deviation:	47.922976041279625	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	3008	Best fitness:	128.87074829931973	Average fitness:	322.82389115646265	Fitness standard deviation:	48.72221058622202	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	3024	Best fitness:	128.87074829931973	Average fitness:	312.9027482993198	Fitness standard deviation:	48.88637977003829	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	3040	Best fitness:	128.87074829931973	Average fitness:	318.25131972789114	Fitness standard deviation:	56.05348828628977	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	3056	Best fitness:	128.87074829931973	Average fitness:	319.9856054421769	Fitness standard deviation:	50.32694072699805	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	3072	Best fitness:	128.87074829931973	Average fitness:	314.64274829931975	Fitness standard deviation:	51.92526733131541	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	3088	Best fitness:	128.87074829931973	Average fitness:	322.44446258503405	Fitness standard deviation:	44.471466601791825	Best genome:	E5	N6	A6	A14	A12	A16	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	A8	N9	
Generation:	3104	Best fitness:	127.87074829931973	Average fitness:	316.90274829931974	Fitness standard deviation:	57.82689146063448	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3120	Best fitness:	127.87074829931973	Average fitness:	311.3616054421768	Fitness standard deviation:	56.549225567876086	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3136	Best fitness:	127.87074829931973	Average fitness:	317.5907482993197	Fitness standard deviation:	49.62597608149201	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3152	Best fitness:	127.87074829931973	Average fitness:	323.4976054421769	Fitness standard deviation:	50.03229142080469	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3168	Best fitness:	127.87074829931973	Average fitness:	314.9713197278913	Fitness standard deviation:	49.54132020684082	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3184	Best fitness:	127.87074829931973	Average fitness:	315.26731972789116	Fitness standard deviation:	58.50011369673235	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3200	Best fitness:	127.87074829931973	Average fitness:	315.080462585034	Fitness standard deviation:	53.48896315224329	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3216	Best fitness:	127.87074829931973	Average fitness:	312.312462585034	Fitness standard deviation:	47.68397812811394	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3232	Best fitness:	127.87074829931973	Average fitness:	309.4998911564627	Fitness standard deviation:	59.84943325460951	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3248	Best fitness:	127.87074829931973	Average fitness:	310.8358911564626	Fitness standard deviation:	48.07874604972852	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3264	Best fitness:	127.87074829931973	Average fitness:	315.17931972789114	Fitness standard deviation:	60.993425942172365	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	E3	E5	N6	A6	A14	A12	A16	A8	N9	
Generation:	3280	Best fitness:	126.81360544217688	Average fitness:	311.0187482993197	Fitness standard deviation:	60.84814170589949	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	N6	E3	E5	A6	A14	A12	N9	A16	A8	
Generation:	3296	Best fitness:	126.81360544217688	Average fitness:	318.1330340136055	Fitness standard deviation:	46.538430619987906	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	N6	E3	E5	A6	A14	A12	N9	A16	A8	
Generation:	3312	Best fitness:	126.81360544217688	Average fitness:	312.35931972789115	Fitness standard deviation:	48.35126412884302	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	N6	E3	E5	A6	A14	A12	N9	A16	A8	
Generation:	3328	Best fitness:	126.81360544217688	Average fitness:	322.0638911564626	Fitness standard deviation:	51.41685344598319	Best genome:	A13	A9	N3	E4	N5	A7	A11	A15	A17	N7	A10	N12	N6	E3	E5	A6	A14	A12	N9	A16	A8	
