Generation:	16	Best fitness:	220.8421768707483	Average fitness:	339.76889115646264	Fitness standard deviation:	35.216278538511716	Best genome:	A15	E5	A9	N6	N7	A10	N5	E4	A11	A6	E3	A7	A17	A14	A12	N3	A16	N12	A8	N9	A13	
Generation:	1760	Best fitness:	136.81360544217688	Average fitness:	340.472605442177	Fitness standard deviation:	38.57465765081462	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1776	Best fitness:	136.81360544217688	Average fitness:	340.57289115646273	Fitness standard deviation:	39.710521860441105	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1792	Best fitness:	136.81360544217688	Average fitness:	339.9653197278914	Fitness standard deviation:	42.13932134222944	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1808	Best fitness:	136.81360544217688	Average fitness:	340.29231972789137	Fitness standard deviation:	37.916037369106895	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1824	Best fitness:	136.81360544217688	Average fitness:	340.15089115646265	Fitness standard deviation:	40.257625536749465	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1840	Best fitness:	136.81360544217688	Average fitness:	338.13703401360567	Fitness standard deviation:	39.70316460527384	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1856	Best fitness:	136.81360544217688	Average fitness:	340.53974829931997	Fitness standard deviation:	37.05620059133568	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1872	Best fitness:	136.81360544217688	Average fitness:	343.95346258503446	Fitness standard deviation:	38.84002957159598	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1888	Best fitness:	136.81360544217688	Average fitness:	341.73574829931977	Fitness standard deviation:	37.817877743744646	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1904	Best fitness:	136.81360544217688	Average fitness:	337.55774829932	Fitness standard deviation:	39.55043355344296	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1920	Best fitness:	136.81360544217688	Average fitness:	336.8008911564627	Fitness standard deviation:	36.413695976561755	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1936	Best fitness:	136.81360544217688	Average fitness:	342.7531768707484	Fitness standard deviation:	37.78086560060015	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1952	Best fitness:	136.81360544217688	Average fitness:	345.0613197278913	Fitness standard deviation:	39.467557548664495	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1968	Best fitness:	136.81360544217688	Average fitness:	338.00074829931987	Fitness standard deviation:	38.42443735065337	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	1984	Best fitness:	136.81360544217688	Average fitness:	337.65331972789136	Fitness standard deviation:	38.649224169418446	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2000	Best fitness:	136.81360544217688	Average fitness:	341.81731972789134	Fitness standard deviation:	38.09064594691276	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2016	Best fitness:	136.81360544217688	Average fitness:	347.53289115646277	Fitness standard deviation:	36.08606893135309	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2032	Best fitness:	136.81360544217688	Average fitness:	339.0886054421771	Fitness standard deviation:	37.94775876660126	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2048	Best fitness:	136.81360544217688	Average fitness:	340.7603197278914	Fitness standard deviation:	37.616044414150544	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2064	Best fitness:	136.81360544217688	Average fitness:	337.5437482993199	Fitness standard deviation:	41.834730781629624	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2080	Best fitness:	136.81360544217688	Average fitness:	339.82089115646255	Fitness standard deviation:	42.3198825272761	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2096	Best fitness:	136.81360544217688	Average fitness:	338.39017687074846	Fitness standard deviation:	35.89899353486567	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2112	Best fitness:	136.81360544217688	Average fitness:	343.23117687074847	Fitness standard deviation:	36.843725096683706	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2128	Best fitness:	136.81360544217688	Average fitness:	341.2497482993198	Fitness standard deviation:	39.339309984040234	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2144	Best fitness:	136.81360544217688	Average fitness:	340.2070340136056	Fitness standard deviation:	37.37193989492924	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2160	Best fitness:	136.81360544217688	Average fitness:	335.5660340136056	Fitness standard deviation:	37.840636862818165	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2176	Best fitness:	136.81360544217688	Average fitness:	336.9516054421767	Fitness standard deviation:	40.314483659532264	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2192	Best fitness:	136.81360544217688	Average fitness:	341.98731972789113	Fitness standard deviation:	37.93997658600936	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2208	Best fitness:	136.81360544217688	Average fitness:	340.86146258503425	Fitness standard deviation:	38.47772034249303	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2224	Best fitness:	136.81360544217688	Average fitness:	338.71546258503395	Fitness standard deviation:	39.20494862324168	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2240	Best fitness:	136.81360544217688	Average fitness:	340.3821768707484	Fitness standard deviation:	39.48064811411034	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2256	Best fitness:	136.81360544217688	Average fitness:	337.55417687074834	Fitness standard deviation:	39.429051483620036	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2272	Best fitness:	136.81360544217688	Average fitness:	338.33246258503425	Fitness standard deviation:	41.48105901074683	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2288	Best fitness:	136.81360544217688	Average fitness:	333.3677482993197	Fitness standard deviation:	39.110128433719574	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2304	Best fitness:	136.81360544217688	Average fitness:	338.0541768707485	Fitness standard deviation:	39.107618899646646	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2320	Best fitness:	136.81360544217688	Average fitness:	341.5928911564627	Fitness standard deviation:	41.35150219984363	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2336	Best fitness:	136.81360544217688	Average fitness:	341.0594625850342	Fitness standard deviation:	37.65258620789358	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2352	Best fitness:	136.81360544217688	Average fitness:	338.5098911564627	Fitness standard deviation:	40.92560191770587	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2368	Best fitness:	136.81360544217688	Average fitness:	336.337319727891	Fitness standard deviation:	39.59930282936088	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2384	Best fitness:	136.81360544217688	Average fitness:	346.7083197278912	Fitness standard deviation:	38.08834912946691	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2400	Best fitness:	136.81360544217688	Average fitness:	339.7891768707484	Fitness standard deviation:	39.50546853362486	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2416	Best fitness:	136.81360544217688	Average fitness:	339.8000340136056	Fitness standard deviation:	37.115764177909675	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2432	Best fitness:	136.81360544217688	Average fitness:	338.1193197278914	Fitness standard deviation:	36.91031048918666	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2448	Best fitness:	136.81360544217688	Average fitness:	341.8323197278912	Fitness standard deviation:	40.024674083492506	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2464	Best fitness:	136.81360544217688	Average fitness:	338.6448911564626	Fitness standard deviation:	36.94478843670178	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2480	Best fitness:	136.81360544217688	Average fitness:	339.4063197278913	Fitness standard deviation:	34.53158920525981	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2496	Best fitness:	136.81360544217688	Average fitness:	333.7591768707483	Fitness standard deviation:	38.19941185544669	Best genome:	A9	N5	A11	A15	A10	E3	N7	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2512	Best fitness:	128.81360544217688	Average fitness:	344.3800340136055	Fitness standard deviation:	36.236210262438775	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2528	Best fitness:	128.81360544217688	Average fitness:	341.34446258503425	Fitness standard deviation:	39.52559308930385	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2544	Best fitness:	128.81360544217688	Average fitness:	339.6303197278914	Fitness standard deviation:	39.647972722962976	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2560	Best fitness:	128.81360544217688	Average fitness:	342.58689115646274	Fitness standard deviation:	37.16567816259665	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2576	Best fitness:	128.81360544217688	Average fitness:	337.4274625850342	Fitness standard deviation:	38.45083921777288	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2592	Best fitness:	128.81360544217688	Average fitness:	339.5663197278911	Fitness standard deviation:	39.878187234658114	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2608	Best fitness:	128.81360544217688	Average fitness:	339.6044625850341	Fitness standard deviation:	37.779826790584025	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2624	Best fitness:	128.81360544217688	Average fitness:	338.58646258503416	Fitness standard deviation:	40.757102774002625	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2640	Best fitness:	128.81360544217688	Average fitness:	336.100605442177	Fitness standard deviation:	35.952544606092374	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2656	Best fitness:	128.81360544217688	Average fitness:	343.18503401360584	Fitness standard deviation:	36.25190832415386	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2672	Best fitness:	128.81360544217688	Average fitness:	336.58174829932	Fitness standard deviation:	35.12803719776195	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2688	Best fitness:	128.81360544217688	Average fitness:	341.0691768707486	Fitness standard deviation:	37.344936350193436	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2704	Best fitness:	128.81360544217688	Average fitness:	336.53931972789104	Fitness standard deviation:	39.31522278783554	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2720	Best fitness:	128.81360544217688	Average fitness:	336.0276054421772	Fitness standard deviation:	38.72865805860575	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2736	Best fitness:	128.81360544217688	Average fitness:	343.3054625850342	Fitness standard deviation:	37.55033866283869	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2752	Best fitness:	128.81360544217688	Average fitness:	340.81217687074843	Fitness standard deviation:	32.82488749067557	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2768	Best fitness:	128.81360544217688	Average fitness:	335.06217687074843	Fitness standard deviation:	37.977519666244675	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2784	Best fitness:	128.81360544217688	Average fitness:	339.3190340136056	Fitness standard deviation:	41.22295827446107	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2800	Best fitness:	128.81360544217688	Average fitness:	337.91246258503406	Fitness standard deviation:	34.710071447900646	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2816	Best fitness:	128.81360544217688	Average fitness:	335.5618911564628	Fitness standard deviation:	40.099075096463714	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2832	Best fitness:	128.81360544217688	Average fitness:	337.640605442177	Fitness standard deviation:	41.22323311618122	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2848	Best fitness:	128.81360544217688	Average fitness:	333.5564625850343	Fitness standard deviation:	41.442597231666376	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2864	Best fitness:	128.81360544217688	Average fitness:	342.2793197278913	Fitness standard deviation:	40.11801274912275	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2880	Best fitness:	128.81360544217688	Average fitness:	338.9531768707485	Fitness standard deviation:	41.19441701597091	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2896	Best fitness:	128.81360544217688	Average fitness:	335.93903401360546	Fitness standard deviation:	37.063204569756124	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2912	Best fitness:	128.81360544217688	Average fitness:	342.2080340136056	Fitness standard deviation:	38.31244255687008	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2928	Best fitness:	128.81360544217688	Average fitness:	341.88031972789116	Fitness standard deviation:	36.240782786236615	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2944	Best fitness:	128.81360544217688	Average fitness:	343.02646258503415	Fitness standard deviation:	38.221095441322625	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2960	Best fitness:	128.81360544217688	Average fitness:	336.79503401360546	Fitness standard deviation:	38.185604483835505	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2976	Best fitness:	128.81360544217688	Average fitness:	346.030891156463	Fitness standard deviation:	37.63443819082165	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	2992	Best fitness:	128.81360544217688	Average fitness:	338.8157482993198	Fitness standard deviation:	39.22468391282745	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3008	Best fitness:	128.81360544217688	Average fitness:	341.4230340136055	Fitness standard deviation:	36.77240415067268	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3024	Best fitness:	128.81360544217688	Average fitness:	333.9337482993198	Fitness standard deviation:	38.555928345610305	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3040	Best fitness:	128.81360544217688	Average fitness:	341.00117687074845	Fitness standard deviation:	40.18239340069434	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3056	Best fitness:	128.81360544217688	Average fitness:	345.04589115646274	Fitness standard deviation:	37.53723248907378	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3072	Best fitness:	128.81360544217688	Average fitness:	336.5528911564627	Fitness standard deviation:	41.692783493167774	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3088	Best fitness:	128.81360544217688	Average fitness:	339.7358911564628	Fitness standard deviation:	39.89430148657876	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3104	Best fitness:	128.81360544217688	Average fitness:	338.60189115646295	Fitness standard deviation:	40.67694419823253	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3120	Best fitness:	128.81360544217688	Average fitness:	339.4971768707482	Fitness standard deviation:	34.08660565682775	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3136	Best fitness:	128.81360544217688	Average fitness:	337.99217687074844	Fitness standard deviation:	42.38050280927949	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3152	Best fitness:	128.81360544217688	Average fitness:	339.2440340136056	Fitness standard deviation:	36.394182768791	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3168	Best fitness:	128.81360544217688	Average fitness:	339.65503401360564	Fitness standard deviation:	38.47665114941098	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3184	Best fitness:	128.81360544217688	Average fitness:	337.91831972789123	Fitness standard deviation:	39.034206169011526	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3200	Best fitness:	128.81360544217688	Average fitness:	343.4850340136056	Fitness standard deviation:	37.6765003357666	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3216	Best fitness:	128.81360544217688	Average fitness:	339.4331768707484	Fitness standard deviation:	39.25968421567202	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3232	Best fitness:	128.81360544217688	Average fitness:	336.1606054421769	Fitness standard deviation:	36.884633756166416	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3248	Best fitness:	128.81360544217688	Average fitness:	344.52874829932006	Fitness standard deviation:	37.72420453009674	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3264	Best fitness:	128.81360544217688	Average fitness:	339.93003401360545	Fitness standard deviation:	37.81180173583644	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3280	Best fitness:	128.81360544217688	Average fitness:	341.56731972789123	Fitness standard deviation:	37.545595525266855	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3296	Best fitness:	128.81360544217688	Average fitness:	341.88460544217696	Fitness standard deviation:	38.493886498709244	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3312	Best fitness:	128.81360544217688	Average fitness:	344.2593197278914	Fitness standard deviation:	36.85783941755962	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
Generation:	3328	Best fitness:	128.81360544217688	Average fitness:	337.2576054421768	Fitness standard deviation:	36.42633447921759	Best genome:	A9	N5	A11	A15	N7	A10	E3	E4	N3	A7	A6	A12	A14	A17	N6	N12	A8	A13	N9	A16	E5	
