Generation:	16	Best fitness:	217.8421768707483	Average fitness:	334.6158911564627	Fitness standard deviation:	31.50836459852318	Best genome:	A9	N3	E4	N12	E3	A6	A12	N5	A17	A16	A8	A14	A7	A11	N7	A10	N6	E5	A15	N9	A13	
Generation:	1776	Best fitness:	128.756462585034	Average fitness:	329.23503401360546	Fitness standard deviation:	40.22723097908801	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1792	Best fitness:	128.756462585034	Average fitness:	333.0184625850341	Fitness standard deviation:	39.838396012092744	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1808	Best fitness:	128.756462585034	Average fitness:	339.89703401360543	Fitness standard deviation:	42.042699709428064	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1824	Best fitness:	128.756462585034	Average fitness:	324.33589115646265	Fitness standard deviation:	44.19344361383236	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1840	Best fitness:	128.756462585034	Average fitness:	333.58331972789136	Fitness standard deviation:	41.54581259284744	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1856	Best fitness:	128.756462585034	Average fitness:	328.93903401360535	Fitness standard deviation:	48.4871793523919	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1872	Best fitness:	128.756462585034	Average fitness:	327.9390340136054	Fitness standard deviation:	43.082500049679254	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1888	Best fitness:	128.756462585034	Average fitness:	332.9338911564626	Fitness standard deviation:	45.72934257304893	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1904	Best fitness:	128.756462585034	Average fitness:	328.2610340136055	Fitness standard deviation:	42.958084596071856	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1920	Best fitness:	128.756462585034	Average fitness:	328.1147482993197	Fitness standard deviation:	45.68621752961461	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1936	Best fitness:	128.756462585034	Average fitness:	338.95531972789104	Fitness standard deviation:	42.0996165419543	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1952	Best fitness:	128.756462585034	Average fitness:	332.2878911564626	Fitness standard deviation:	41.661083685827855	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1968	Best fitness:	128.756462585034	Average fitness:	329.24817687074835	Fitness standard deviation:	42.97310735607486	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	1984	Best fitness:	128.756462585034	Average fitness:	326.9681768707485	Fitness standard deviation:	42.90649541141523	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2000	Best fitness:	128.756462585034	Average fitness:	329.98160544217683	Fitness standard deviation:	40.2535363445859	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2016	Best fitness:	128.756462585034	Average fitness:	332.043605442177	Fitness standard deviation:	40.78783939922711	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2032	Best fitness:	128.756462585034	Average fitness:	334.64589115646265	Fitness standard deviation:	44.77536524857008	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2048	Best fitness:	128.756462585034	Average fitness:	328.44817687074845	Fitness standard deviation:	45.76952810304593	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2064	Best fitness:	128.756462585034	Average fitness:	336.2798911564626	Fitness standard deviation:	38.8334978226641	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2080	Best fitness:	128.756462585034	Average fitness:	332.8498911564625	Fitness standard deviation:	47.54832400831811	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2096	Best fitness:	128.756462585034	Average fitness:	323.0584625850339	Fitness standard deviation:	45.370192724262644	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2112	Best fitness:	128.756462585034	Average fitness:	331.5490340136055	Fitness standard deviation:	41.50688688762433	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2128	Best fitness:	128.756462585034	Average fitness:	329.3787482993196	Fitness standard deviation:	41.44295643460799	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2144	Best fitness:	128.756462585034	Average fitness:	331.80646258503407	Fitness standard deviation:	45.75915233534139	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2160	Best fitness:	128.756462585034	Average fitness:	333.27017687074823	Fitness standard deviation:	47.53021775327217	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2176	Best fitness:	128.756462585034	Average fitness:	333.39874829931983	Fitness standard deviation:	48.4035841951686	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2192	Best fitness:	128.756462585034	Average fitness:	328.60189115646267	Fitness standard deviation:	43.51503143437557	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2208	Best fitness:	128.756462585034	Average fitness:	336.6041768707482	Fitness standard deviation:	45.58804104819865	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2224	Best fitness:	128.756462585034	Average fitness:	328.0976054421767	Fitness standard deviation:	42.96949593298359	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2240	Best fitness:	128.756462585034	Average fitness:	329.8938911564625	Fitness standard deviation:	42.607381691583036	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2256	Best fitness:	128.756462585034	Average fitness:	335.88531972789116	Fitness standard deviation:	46.66585213001481	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2272	Best fitness:	128.756462585034	Average fitness:	329.61703401360546	Fitness standard deviation:	41.574751615834906	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2288	Best fitness:	128.756462585034	Average fitness:	332.6621768707483	Fitness standard deviation:	40.885158526720936	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2304	Best fitness:	128.756462585034	Average fitness:	333.19331972789126	Fitness standard deviation:	46.44679506880173	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2320	Best fitness:	128.756462585034	Average fitness:	327.9478911564625	Fitness standard deviation:	41.62125055736773	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2336	Best fitness:	128.756462585034	Average fitness:	330.11017687074826	Fitness standard deviation:	42.62218331683488	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2352	Best fitness:	128.756462585034	Average fitness:	333.8121768707483	Fitness standard deviation:	40.34958996327077	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2368	Best fitness:	128.756462585034	Average fitness:	327.92846258503397	Fitness standard deviation:	41.77680891282597	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2384	Best fitness:	128.756462585034	Average fitness:	328.95046258503396	Fitness standard deviation:	37.94554945159805	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2400	Best fitness:	128.756462585034	Average fitness:	335.48817687074836	Fitness standard deviation:	46.23645083741632	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2416	Best fitness:	128.756462585034	Average fitness:	333.26017687074835	Fitness standard deviation:	42.910080572931925	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2432	Best fitness:	128.756462585034	Average fitness:	333.7410340136054	Fitness standard deviation:	42.03346138786215	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2448	Best fitness:	128.756462585034	Average fitness:	333.1587482993197	Fitness standard deviation:	41.820726368144115	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2464	Best fitness:	128.756462585034	Average fitness:	337.6056054421768	Fitness standard deviation:	46.624016948437244	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2480	Best fitness:	128.756462585034	Average fitness:	333.42703401360546	Fitness standard deviation:	46.51864185551457	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2496	Best fitness:	128.756462585034	Average fitness:	321.2730340136055	Fitness standard deviation:	41.07686586220065	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2512	Best fitness:	128.756462585034	Average fitness:	324.5498911564626	Fitness standard deviation:	44.37903804771816	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2528	Best fitness:	128.756462585034	Average fitness:	332.65874829931977	Fitness standard deviation:	44.434846443404986	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2544	Best fitness:	128.756462585034	Average fitness:	330.5144625850339	Fitness standard deviation:	47.22828631060771	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2560	Best fitness:	128.756462585034	Average fitness:	325.1550340136054	Fitness standard deviation:	38.5260389813414	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2576	Best fitness:	128.756462585034	Average fitness:	335.4001768707483	Fitness standard deviation:	42.22172561076845	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2592	Best fitness:	128.756462585034	Average fitness:	334.309605442177	Fitness standard deviation:	41.26047187202347	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2608	Best fitness:	128.756462585034	Average fitness:	333.3061768707484	Fitness standard deviation:	45.01974027250803	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2624	Best fitness:	128.756462585034	Average fitness:	329.44474829931977	Fitness standard deviation:	44.69423997860693	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2640	Best fitness:	128.756462585034	Average fitness:	331.8027482993198	Fitness standard deviation:	45.455846220171026	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2656	Best fitness:	128.756462585034	Average fitness:	333.7181768707484	Fitness standard deviation:	40.65516955757413	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2672	Best fitness:	128.756462585034	Average fitness:	328.9264625850342	Fitness standard deviation:	51.50023013620069	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2688	Best fitness:	128.756462585034	Average fitness:	330.7258911564625	Fitness standard deviation:	45.77401941213878	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2704	Best fitness:	128.756462585034	Average fitness:	330.29446258503407	Fitness standard deviation:	44.545640901741876	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2720	Best fitness:	128.756462585034	Average fitness:	328.47474829931974	Fitness standard deviation:	46.12826218008979	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2736	Best fitness:	128.756462585034	Average fitness:	329.2181768707484	Fitness standard deviation:	45.17921659076331	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2752	Best fitness:	128.756462585034	Average fitness:	328.7998911564627	Fitness standard deviation:	42.32438916323325	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2768	Best fitness:	128.756462585034	Average fitness:	326.08817687074827	Fitness standard deviation:	44.88264532474594	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2784	Best fitness:	128.756462585034	Average fitness:	326.4796054421769	Fitness standard deviation:	42.915185970203396	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2800	Best fitness:	128.756462585034	Average fitness:	332.59646258503403	Fitness standard deviation:	43.3520093924993	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2816	Best fitness:	128.756462585034	Average fitness:	337.44760544217684	Fitness standard deviation:	46.83125621084398	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2832	Best fitness:	128.756462585034	Average fitness:	330.43131972789115	Fitness standard deviation:	45.93016540757662	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2848	Best fitness:	128.756462585034	Average fitness:	334.5273197278911	Fitness standard deviation:	43.53645715620743	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2864	Best fitness:	128.756462585034	Average fitness:	330.5230340136054	Fitness standard deviation:	44.950337049881604	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2880	Best fitness:	128.756462585034	Average fitness:	330.2113197278912	Fitness standard deviation:	40.247387580070445	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2896	Best fitness:	128.756462585034	Average fitness:	333.8436054421769	Fitness standard deviation:	46.13470292833492	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2912	Best fitness:	128.756462585034	Average fitness:	326.0827482993197	Fitness standard deviation:	47.583709985666324	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2928	Best fitness:	128.756462585034	Average fitness:	333.4716054421768	Fitness standard deviation:	44.03864081666908	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2944	Best fitness:	128.756462585034	Average fitness:	330.4613197278912	Fitness standard deviation:	45.839808393480666	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2960	Best fitness:	128.756462585034	Average fitness:	329.0321768707482	Fitness standard deviation:	45.04611702670579	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2976	Best fitness:	128.756462585034	Average fitness:	331.7504625850342	Fitness standard deviation:	41.88092124106154	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	2992	Best fitness:	128.756462585034	Average fitness:	336.22217687074846	Fitness standard deviation:	42.52715156706552	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3008	Best fitness:	128.756462585034	Average fitness:	327.8161768707484	Fitness standard deviation:	45.5290536699549	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3024	Best fitness:	128.756462585034	Average fitness:	323.3750340136055	Fitness standard deviation:	45.39687939917978	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3040	Best fitness:	128.756462585034	Average fitness:	333.50217687074814	Fitness standard deviation:	41.876019439311946	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3056	Best fitness:	128.756462585034	Average fitness:	329.9456054421768	Fitness standard deviation:	41.75777532974902	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3072	Best fitness:	128.756462585034	Average fitness:	333.09674829931976	Fitness standard deviation:	43.73214986898387	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3088	Best fitness:	128.756462585034	Average fitness:	330.6641768707481	Fitness standard deviation:	41.09524980841858	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3104	Best fitness:	128.756462585034	Average fitness:	332.67189115646266	Fitness standard deviation:	43.639764289754204	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3120	Best fitness:	128.756462585034	Average fitness:	338.2613197278912	Fitness standard deviation:	49.725326697606256	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3136	Best fitness:	128.756462585034	Average fitness:	332.37560544217683	Fitness standard deviation:	45.617532801074894	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3152	Best fitness:	128.756462585034	Average fitness:	333.4338911564626	Fitness standard deviation:	41.16531218471817	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3168	Best fitness:	128.756462585034	Average fitness:	326.5647482993198	Fitness standard deviation:	45.64206604188102	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3184	Best fitness:	128.756462585034	Average fitness:	333.562462585034	Fitness standard deviation:	43.46142897901494	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3200	Best fitness:	128.756462585034	Average fitness:	331.1821768707484	Fitness standard deviation:	45.641159100987274	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3216	Best fitness:	128.756462585034	Average fitness:	333.19817687074834	Fitness standard deviation:	37.532182961793616	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3232	Best fitness:	128.756462585034	Average fitness:	333.3558911564625	Fitness standard deviation:	45.456472291004474	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3248	Best fitness:	128.756462585034	Average fitness:	332.3801768707482	Fitness standard deviation:	40.986708857125564	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3264	Best fitness:	128.756462585034	Average fitness:	328.9876054421768	Fitness standard deviation:	38.84967766420006	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3280	Best fitness:	128.756462585034	Average fitness:	337.4096054421769	Fitness standard deviation:	47.59854139764866	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3296	Best fitness:	128.756462585034	Average fitness:	329.77017687074846	Fitness standard deviation:	46.74265027547657	Best genome:	N7	A6	A14	A12	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	
Generation:	3312	Best fitness:	128.6421768707483	Average fitness:	325.3987482993197	Fitness standard deviation:	38.949107658951206	Best genome:	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A14	A12	
Generation:	3328	Best fitness:	128.6421768707483	Average fitness:	338.8461768707483	Fitness standard deviation:	42.291244236863506	Best genome:	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A14	A12	
Generation:	3344	Best fitness:	128.6421768707483	Average fitness:	337.60246258503406	Fitness standard deviation:	46.84159722873223	Best genome:	A10	A8	A13	A9	N5	A11	N12	E3	N6	E4	N3	A7	N9	A16	E5	A15	A17	N7	A6	A14	A12	
