Generation:	16	Best fitness:	211.8421768707483	Average fitness:	260.65646258503403	Fitness standard deviation:	33.99100781449262	Best genome:	A13	A9	A10	E3	N6	A8	E5	N5	A15	A17	A16	E4	N3	A7	A11	N7	A6	A14	A12	N9	N12	
Generation:	1760	Best fitness:	137.38503401360543	Average fitness:	198.6507482993197	Fitness standard deviation:	31.41029871405432	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1776	Best fitness:	137.38503401360543	Average fitness:	207.46789115646257	Fitness standard deviation:	33.753675415895565	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1792	Best fitness:	137.38503401360543	Average fitness:	224.29931972789115	Fitness standard deviation:	39.33323463610355	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1808	Best fitness:	137.38503401360543	Average fitness:	201.0878911564626	Fitness standard deviation:	53.609484692352645	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1824	Best fitness:	137.38503401360543	Average fitness:	216.98503401360546	Fitness standard deviation:	41.00492951948533	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1840	Best fitness:	137.38503401360543	Average fitness:	199.45646258503402	Fitness standard deviation:	30.36331365853422	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1856	Best fitness:	137.38503401360543	Average fitness:	226.96217687074832	Fitness standard deviation:	45.66917560017917	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1872	Best fitness:	137.38503401360543	Average fitness:	198.75360544217688	Fitness standard deviation:	33.748835686643794	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1888	Best fitness:	137.38503401360543	Average fitness:	212.21931972789116	Fitness standard deviation:	61.84073131019387	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1904	Best fitness:	137.38503401360543	Average fitness:	197.60503401360546	Fitness standard deviation:	53.836822312750726	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1920	Best fitness:	137.38503401360543	Average fitness:	220.68503401360545	Fitness standard deviation:	39.186739218927684	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1936	Best fitness:	137.38503401360543	Average fitness:	203.09360544217688	Fitness standard deviation:	36.10689300464635	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1952	Best fitness:	137.38503401360543	Average fitness:	217.4993197278912	Fitness standard deviation:	39.79270366921708	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1968	Best fitness:	137.38503401360543	Average fitness:	210.736462585034	Fitness standard deviation:	31.838834072591936	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	1984	Best fitness:	137.38503401360543	Average fitness:	211.8336054421769	Fitness standard deviation:	48.309470149469135	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2000	Best fitness:	137.38503401360543	Average fitness:	215.35646258503397	Fitness standard deviation:	57.32086986821624	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2016	Best fitness:	137.38503401360543	Average fitness:	210.1307482993197	Fitness standard deviation:	32.62337073889434	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2032	Best fitness:	137.38503401360543	Average fitness:	195.85360544217687	Fitness standard deviation:	37.937956223931984	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2048	Best fitness:	137.38503401360543	Average fitness:	202.4478911564626	Fitness standard deviation:	44.05713692792252	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2064	Best fitness:	137.38503401360543	Average fitness:	205.69074829931975	Fitness standard deviation:	36.57014517837395	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2080	Best fitness:	137.38503401360543	Average fitness:	187.80503401360545	Fitness standard deviation:	31.37118670216415	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2096	Best fitness:	137.38503401360543	Average fitness:	225.8278911564626	Fitness standard deviation:	64.75235871521342	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2112	Best fitness:	137.38503401360543	Average fitness:	215.75360544217688	Fitness standard deviation:	37.6796192406777	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2128	Best fitness:	137.38503401360543	Average fitness:	179.20789115646258	Fitness standard deviation:	33.821712142422626	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2144	Best fitness:	137.38503401360543	Average fitness:	188.75074829931972	Fitness standard deviation:	36.70280376322268	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2160	Best fitness:	137.38503401360543	Average fitness:	199.10503401360546	Fitness standard deviation:	35.19873327961954	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2176	Best fitness:	137.38503401360543	Average fitness:	181.8821768707483	Fitness standard deviation:	37.60246453060637	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2192	Best fitness:	137.38503401360543	Average fitness:	204.52789115646257	Fitness standard deviation:	45.30134205337337	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2208	Best fitness:	137.38503401360543	Average fitness:	221.0536054421769	Fitness standard deviation:	42.700101228193354	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2224	Best fitness:	137.38503401360543	Average fitness:	206.16789115646262	Fitness standard deviation:	36.066847686494825	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2240	Best fitness:	137.38503401360543	Average fitness:	210.33931972789114	Fitness standard deviation:	43.30215661311731	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2256	Best fitness:	137.38503401360543	Average fitness:	225.36217687074833	Fitness standard deviation:	49.61435243301014	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2272	Best fitness:	137.38503401360543	Average fitness:	212.31931972789116	Fitness standard deviation:	34.325619753014976	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2288	Best fitness:	137.38503401360543	Average fitness:	213.04789115646258	Fitness standard deviation:	56.73717681250153	Best genome:	A9	N5	A7	N9	E5	N12	N7	A6	A10	N6	E3	A15	A17	A14	A12	E4	N3	A11	A8	A16	A13	
Generation:	2304	Best fitness:	129.38503401360543	Average fitness:	205.11646258503401	Fitness standard deviation:	35.31921417296708	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2320	Best fitness:	129.38503401360543	Average fitness:	203.96217687074832	Fitness standard deviation:	37.13307739381015	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2336	Best fitness:	129.38503401360543	Average fitness:	171.31074829931976	Fitness standard deviation:	38.888095235179726	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2352	Best fitness:	129.38503401360543	Average fitness:	178.17931972789114	Fitness standard deviation:	36.110446902665224	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2368	Best fitness:	129.38503401360543	Average fitness:	192.8536054421769	Fitness standard deviation:	36.376976795994565	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2384	Best fitness:	129.38503401360543	Average fitness:	227.85646258503402	Fitness standard deviation:	49.61538150243988	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2400	Best fitness:	129.38503401360543	Average fitness:	226.36503401360545	Fitness standard deviation:	51.19075498484437	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2416	Best fitness:	129.38503401360543	Average fitness:	196.5878911564626	Fitness standard deviation:	32.24168033804082	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2432	Best fitness:	129.38503401360543	Average fitness:	211.5307482993197	Fitness standard deviation:	40.348341290540795	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2448	Best fitness:	129.38503401360543	Average fitness:	173.21360544217688	Fitness standard deviation:	29.887202912938907	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2464	Best fitness:	129.38503401360543	Average fitness:	170.20503401360543	Fitness standard deviation:	33.64298525908272	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N6	E3	N12	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2480	Best fitness:	126.38503401360545	Average fitness:	205.77360544217686	Fitness standard deviation:	36.2742573588871	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2496	Best fitness:	126.38503401360545	Average fitness:	230.19074829931975	Fitness standard deviation:	41.27508671915142	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2512	Best fitness:	126.38503401360545	Average fitness:	210.64503401360543	Fitness standard deviation:	39.999219278095204	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2528	Best fitness:	126.38503401360545	Average fitness:	212.16789115646256	Fitness standard deviation:	33.02253825273068	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2544	Best fitness:	126.38503401360545	Average fitness:	169.05646258503404	Fitness standard deviation:	36.2098650443579	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2560	Best fitness:	126.38503401360545	Average fitness:	181.21074829931973	Fitness standard deviation:	44.83688432438595	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2576	Best fitness:	126.38503401360545	Average fitness:	177.01646258503405	Fitness standard deviation:	46.82532447559651	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2592	Best fitness:	126.38503401360545	Average fitness:	197.94217687074828	Fitness standard deviation:	43.935470770628314	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2608	Best fitness:	126.38503401360545	Average fitness:	193.39931972789114	Fitness standard deviation:	33.011182397262075	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2624	Best fitness:	126.38503401360545	Average fitness:	189.23931972789117	Fitness standard deviation:	24.984179320652707	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2640	Best fitness:	126.38503401360545	Average fitness:	197.09360544217688	Fitness standard deviation:	38.724651854141825	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2656	Best fitness:	126.38503401360545	Average fitness:	183.4221768707483	Fitness standard deviation:	42.64961765027074	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	E3	N12	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2672	Best fitness:	123.38503401360545	Average fitness:	213.8478911564626	Fitness standard deviation:	53.289303287789	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2688	Best fitness:	123.38503401360545	Average fitness:	186.5736054421769	Fitness standard deviation:	58.039484378643266	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2704	Best fitness:	123.38503401360545	Average fitness:	162.07931972789117	Fitness standard deviation:	49.15553333189313	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2720	Best fitness:	123.38503401360545	Average fitness:	199.3878911564626	Fitness standard deviation:	31.747962685720122	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2736	Best fitness:	123.38503401360545	Average fitness:	226.38503401360543	Fitness standard deviation:	41.92106284678481	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2752	Best fitness:	123.38503401360545	Average fitness:	167.2021768707483	Fitness standard deviation:	34.102882037524424	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2768	Best fitness:	123.38503401360545	Average fitness:	173.76503401360546	Fitness standard deviation:	26.545526699523254	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2784	Best fitness:	123.38503401360545	Average fitness:	202.55360544217686	Fitness standard deviation:	44.590399717189975	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2800	Best fitness:	123.38503401360545	Average fitness:	187.09931972789116	Fitness standard deviation:	38.92421102709254	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2816	Best fitness:	123.38503401360545	Average fitness:	182.93931972789116	Fitness standard deviation:	28.734054886216136	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2832	Best fitness:	123.38503401360545	Average fitness:	183.3021768707483	Fitness standard deviation:	37.26101086406869	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2848	Best fitness:	123.38503401360545	Average fitness:	207.6421768707483	Fitness standard deviation:	45.02937272673544	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2864	Best fitness:	123.38503401360545	Average fitness:	198.17646258503402	Fitness standard deviation:	35.014826130934765	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2880	Best fitness:	123.38503401360545	Average fitness:	210.14503401360543	Fitness standard deviation:	51.64622861944757	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2896	Best fitness:	123.38503401360545	Average fitness:	219.36217687074833	Fitness standard deviation:	46.621919693620164	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2912	Best fitness:	123.38503401360545	Average fitness:	175.91646258503403	Fitness standard deviation:	44.790952439171946	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2928	Best fitness:	123.38503401360545	Average fitness:	193.97931972789118	Fitness standard deviation:	30.398723925956673	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2944	Best fitness:	123.38503401360545	Average fitness:	208.93931972789113	Fitness standard deviation:	48.58075742345661	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2960	Best fitness:	123.38503401360545	Average fitness:	225.3307482993197	Fitness standard deviation:	53.343463842291655	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2976	Best fitness:	123.38503401360545	Average fitness:	230.4278911564626	Fitness standard deviation:	56.914113955564126	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	2992	Best fitness:	123.38503401360545	Average fitness:	198.65931972789116	Fitness standard deviation:	37.8797586355261	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3008	Best fitness:	123.38503401360545	Average fitness:	199.7078911564626	Fitness standard deviation:	47.040599138902756	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3024	Best fitness:	123.38503401360545	Average fitness:	190.8621768707483	Fitness standard deviation:	72.14915056000737	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3040	Best fitness:	123.38503401360545	Average fitness:	167.0278911564626	Fitness standard deviation:	36.512862145288146	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3056	Best fitness:	123.38503401360545	Average fitness:	169.47646258503406	Fitness standard deviation:	32.12067247116722	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3072	Best fitness:	123.38503401360545	Average fitness:	177.7478911564626	Fitness standard deviation:	39.452069705930924	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3088	Best fitness:	123.38503401360545	Average fitness:	187.95931972789117	Fitness standard deviation:	34.402696738150375	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3104	Best fitness:	123.38503401360545	Average fitness:	187.59646258503403	Fitness standard deviation:	37.105801735698684	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3120	Best fitness:	123.38503401360545	Average fitness:	195.53360544217685	Fitness standard deviation:	43.50925925382236	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3136	Best fitness:	123.38503401360545	Average fitness:	187.77931972789116	Fitness standard deviation:	32.764778999058464	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3152	Best fitness:	123.38503401360545	Average fitness:	212.92217687074827	Fitness standard deviation:	49.95255185408142	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3168	Best fitness:	123.38503401360545	Average fitness:	212.41074829931972	Fitness standard deviation:	46.732863846176876	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3184	Best fitness:	123.38503401360545	Average fitness:	200.01646258503402	Fitness standard deviation:	40.18557858897408	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3200	Best fitness:	123.38503401360545	Average fitness:	171.63360544217687	Fitness standard deviation:	36.4700985712394	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3216	Best fitness:	123.38503401360545	Average fitness:	190.38217687074834	Fitness standard deviation:	41.86808720888276	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3232	Best fitness:	123.38503401360545	Average fitness:	186.78789115646256	Fitness standard deviation:	39.13459860741215	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3248	Best fitness:	123.38503401360545	Average fitness:	182.83360544217686	Fitness standard deviation:	23.46998447866064	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3264	Best fitness:	123.38503401360545	Average fitness:	188.59646258503403	Fitness standard deviation:	29.138902252655228	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3280	Best fitness:	123.38503401360545	Average fitness:	190.1136054421769	Fitness standard deviation:	43.30412291254136	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3296	Best fitness:	123.38503401360545	Average fitness:	174.01074829931974	Fitness standard deviation:	40.07088912292864	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
Generation:	3312	Best fitness:	123.38503401360545	Average fitness:	189.87360544217688	Fitness standard deviation:	31.363903469057014	Best genome:	A9	N5	A7	N9	E5	A15	A17	A14	A10	N12	E3	N6	N7	A6	A12	E4	N3	A11	A8	A16	A13	
