Generation:	16	Best fitness:	238.32789115646258	Average fitness:	343.32931972789135	Fitness standard deviation:	31.94999316534053	Best genome:	A12	N9	A16	A9	N3	A8	A13	A15	A14	E4	A7	N7	A11	E5	N12	N5	A6	N6	A10	E3	A17	
Generation:	1760	Best fitness:	121.87074829931973	Average fitness:	335.89074829932014	Fitness standard deviation:	40.43919476781638	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1776	Best fitness:	121.87074829931973	Average fitness:	337.05660544217704	Fitness standard deviation:	40.3038705790531	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1792	Best fitness:	121.87074829931973	Average fitness:	335.34217687074835	Fitness standard deviation:	39.65655207464435	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1808	Best fitness:	121.87074829931973	Average fitness:	341.35860544217707	Fitness standard deviation:	42.17664833525678	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1824	Best fitness:	121.87074829931973	Average fitness:	336.74631972789115	Fitness standard deviation:	41.270993707593775	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1840	Best fitness:	121.87074829931973	Average fitness:	337.4480340136056	Fitness standard deviation:	38.632378330744736	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1856	Best fitness:	121.87074829931973	Average fitness:	337.17089115646263	Fitness standard deviation:	41.0692839189125	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1872	Best fitness:	121.87074829931973	Average fitness:	337.53217687074834	Fitness standard deviation:	37.824732082895935	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1888	Best fitness:	121.87074829931973	Average fitness:	342.3970340136056	Fitness standard deviation:	42.06574663159408	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1904	Best fitness:	121.87074829931973	Average fitness:	341.52574829932	Fitness standard deviation:	40.30455971951156	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1920	Best fitness:	121.87074829931973	Average fitness:	339.0724625850342	Fitness standard deviation:	38.64362445924216	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1936	Best fitness:	121.87074829931973	Average fitness:	337.5483197278913	Fitness standard deviation:	38.18299924905143	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1952	Best fitness:	121.87074829931973	Average fitness:	339.16503401360563	Fitness standard deviation:	38.216743632569624	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1968	Best fitness:	121.87074829931973	Average fitness:	345.49903401360547	Fitness standard deviation:	36.98356623348996	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	1984	Best fitness:	121.87074829931973	Average fitness:	343.7440340136057	Fitness standard deviation:	44.01095407036381	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2000	Best fitness:	121.87074829931973	Average fitness:	338.82089115646266	Fitness standard deviation:	37.57431395737448	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2016	Best fitness:	121.87074829931973	Average fitness:	337.63646258503434	Fitness standard deviation:	38.368702487994625	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2032	Best fitness:	121.87074829931973	Average fitness:	343.04589115646274	Fitness standard deviation:	39.43742398653692	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2048	Best fitness:	121.87074829931973	Average fitness:	339.10189115646267	Fitness standard deviation:	36.521893594871315	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2064	Best fitness:	121.87074829931973	Average fitness:	342.57346258503424	Fitness standard deviation:	41.75505562424356	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2080	Best fitness:	121.87074829931973	Average fitness:	344.0973197278912	Fitness standard deviation:	38.95665676369165	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2096	Best fitness:	121.87074829931973	Average fitness:	335.38489115646274	Fitness standard deviation:	40.86925549698149	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2112	Best fitness:	121.87074829931973	Average fitness:	343.16674829931975	Fitness standard deviation:	36.45813310791277	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2128	Best fitness:	121.87074829931973	Average fitness:	337.1020340136054	Fitness standard deviation:	39.26690121983352	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2144	Best fitness:	121.87074829931973	Average fitness:	337.51346258503423	Fitness standard deviation:	41.52805788640166	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2160	Best fitness:	121.87074829931973	Average fitness:	339.51331972789126	Fitness standard deviation:	38.66869492580925	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2176	Best fitness:	121.87074829931973	Average fitness:	336.89931972789134	Fitness standard deviation:	39.265494640813515	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2192	Best fitness:	121.87074829931973	Average fitness:	340.9748911564627	Fitness standard deviation:	40.4797368203008	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2208	Best fitness:	121.87074829931973	Average fitness:	337.346605442177	Fitness standard deviation:	38.75080719080282	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2224	Best fitness:	121.87074829931973	Average fitness:	339.6121768707485	Fitness standard deviation:	39.04723364211658	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2240	Best fitness:	121.87074829931973	Average fitness:	338.5343197278913	Fitness standard deviation:	37.512309319877964	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2256	Best fitness:	121.87074829931973	Average fitness:	342.73289115646287	Fitness standard deviation:	38.51743686107553	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2272	Best fitness:	121.87074829931973	Average fitness:	342.7883197278911	Fitness standard deviation:	38.46369878077198	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2288	Best fitness:	121.87074829931973	Average fitness:	337.5413197278911	Fitness standard deviation:	37.50724086936618	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2304	Best fitness:	121.87074829931973	Average fitness:	339.0734625850341	Fitness standard deviation:	39.9710719475054	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2320	Best fitness:	121.87074829931973	Average fitness:	342.76903401360556	Fitness standard deviation:	40.24648755266143	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2336	Best fitness:	121.87074829931973	Average fitness:	336.5340340136056	Fitness standard deviation:	38.73409771158498	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2352	Best fitness:	121.87074829931973	Average fitness:	336.42603401360566	Fitness standard deviation:	38.66398235108353	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2368	Best fitness:	121.87074829931973	Average fitness:	339.87203401360574	Fitness standard deviation:	38.02240148482825	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2384	Best fitness:	121.87074829931973	Average fitness:	339.84017687074856	Fitness standard deviation:	43.36729036440968	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N7	A10	N6	A15	N9	
Generation:	2400	Best fitness:	115.87074829931973	Average fitness:	340.1076054421771	Fitness standard deviation:	39.215995444383125	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2416	Best fitness:	115.87074829931973	Average fitness:	339.87017687074854	Fitness standard deviation:	35.4378908203623	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2432	Best fitness:	115.87074829931973	Average fitness:	336.4673197278914	Fitness standard deviation:	38.16382415271279	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2448	Best fitness:	115.87074829931973	Average fitness:	339.3961768707484	Fitness standard deviation:	36.978596102533224	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2464	Best fitness:	115.87074829931973	Average fitness:	340.6251768707485	Fitness standard deviation:	40.09933055550928	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2480	Best fitness:	115.87074829931973	Average fitness:	341.36417687074834	Fitness standard deviation:	37.089998509967444	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2496	Best fitness:	115.87074829931973	Average fitness:	340.240462585034	Fitness standard deviation:	40.82776432672217	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2512	Best fitness:	115.87074829931973	Average fitness:	341.2671768707486	Fitness standard deviation:	39.840664687666816	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2528	Best fitness:	115.87074829931973	Average fitness:	345.3783197278914	Fitness standard deviation:	40.924282196340535	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2544	Best fitness:	115.87074829931973	Average fitness:	340.49246258503416	Fitness standard deviation:	41.97904076064238	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2560	Best fitness:	115.87074829931973	Average fitness:	340.91031972789125	Fitness standard deviation:	37.54526233625168	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2576	Best fitness:	115.87074829931973	Average fitness:	337.62203401360546	Fitness standard deviation:	43.34101434989206	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2592	Best fitness:	115.87074829931973	Average fitness:	343.20831972789136	Fitness standard deviation:	41.614494048568794	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2608	Best fitness:	115.87074829931973	Average fitness:	339.9738911564628	Fitness standard deviation:	39.25342223895118	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2624	Best fitness:	115.87074829931973	Average fitness:	340.5351768707483	Fitness standard deviation:	40.32843803403878	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2640	Best fitness:	115.87074829931973	Average fitness:	340.5438911564628	Fitness standard deviation:	42.63007558051006	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2656	Best fitness:	115.87074829931973	Average fitness:	337.3521768707484	Fitness standard deviation:	40.90786768795838	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2672	Best fitness:	115.87074829931973	Average fitness:	341.0378911564628	Fitness standard deviation:	34.295312793322594	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2688	Best fitness:	115.87074829931973	Average fitness:	341.43174829932	Fitness standard deviation:	38.43749499976738	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2704	Best fitness:	115.87074829931973	Average fitness:	337.9440340136054	Fitness standard deviation:	38.63407828218871	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2720	Best fitness:	115.87074829931973	Average fitness:	339.78274829932	Fitness standard deviation:	37.51230136847356	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2736	Best fitness:	115.87074829931973	Average fitness:	339.9033197278913	Fitness standard deviation:	40.550246083955976	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2752	Best fitness:	115.87074829931973	Average fitness:	341.0030340136056	Fitness standard deviation:	39.51327209835156	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2768	Best fitness:	115.87074829931973	Average fitness:	341.7550340136054	Fitness standard deviation:	38.24713672089637	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2784	Best fitness:	115.87074829931973	Average fitness:	338.02917687074824	Fitness standard deviation:	40.03221221308496	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2800	Best fitness:	115.87074829931973	Average fitness:	340.18774829931994	Fitness standard deviation:	35.85479930844656	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2816	Best fitness:	115.87074829931973	Average fitness:	340.74031972789135	Fitness standard deviation:	37.87608254827949	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2832	Best fitness:	115.87074829931973	Average fitness:	339.7361768707485	Fitness standard deviation:	38.587546112967686	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2848	Best fitness:	115.87074829931973	Average fitness:	340.3177482993198	Fitness standard deviation:	38.54726808366951	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2864	Best fitness:	115.87074829931973	Average fitness:	347.18160544217704	Fitness standard deviation:	40.004266564292095	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2880	Best fitness:	115.87074829931973	Average fitness:	335.7168911564627	Fitness standard deviation:	38.16052567531436	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2896	Best fitness:	115.87074829931973	Average fitness:	337.8853197278914	Fitness standard deviation:	37.26854908550607	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2912	Best fitness:	115.87074829931973	Average fitness:	337.802605442177	Fitness standard deviation:	40.369426871566745	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2928	Best fitness:	115.87074829931973	Average fitness:	334.41303401360557	Fitness standard deviation:	36.57222163872241	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2944	Best fitness:	115.87074829931973	Average fitness:	343.108462585034	Fitness standard deviation:	35.565763261993446	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2960	Best fitness:	115.87074829931973	Average fitness:	342.2933197278911	Fitness standard deviation:	41.43097181124875	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2976	Best fitness:	115.87074829931973	Average fitness:	340.86803401360527	Fitness standard deviation:	38.31222851593396	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	2992	Best fitness:	115.87074829931973	Average fitness:	340.9211768707483	Fitness standard deviation:	42.548817003387484	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3008	Best fitness:	115.87074829931973	Average fitness:	335.17503401360545	Fitness standard deviation:	44.65426923850048	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3024	Best fitness:	115.87074829931973	Average fitness:	339.6578911564627	Fitness standard deviation:	40.48919591340739	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3040	Best fitness:	115.87074829931973	Average fitness:	345.55146258503424	Fitness standard deviation:	40.224301765860645	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3056	Best fitness:	115.87074829931973	Average fitness:	341.63131972789137	Fitness standard deviation:	38.34703123543501	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3072	Best fitness:	115.87074829931973	Average fitness:	340.54174829931986	Fitness standard deviation:	39.56522828965157	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3088	Best fitness:	115.87074829931973	Average fitness:	335.5828911564627	Fitness standard deviation:	37.9527497793813	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3104	Best fitness:	115.87074829931973	Average fitness:	341.10117687074853	Fitness standard deviation:	37.93533715039693	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3120	Best fitness:	115.87074829931973	Average fitness:	340.2681768707485	Fitness standard deviation:	41.65476156137128	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3136	Best fitness:	115.87074829931973	Average fitness:	340.0623197278913	Fitness standard deviation:	40.6105675196162	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3152	Best fitness:	115.87074829931973	Average fitness:	342.05974829932	Fitness standard deviation:	37.475491929079865	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3168	Best fitness:	115.87074829931973	Average fitness:	335.0193197278913	Fitness standard deviation:	38.36339390404262	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3184	Best fitness:	115.87074829931973	Average fitness:	339.03689115646273	Fitness standard deviation:	42.818657870806085	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3200	Best fitness:	115.87074829931973	Average fitness:	340.08317687074845	Fitness standard deviation:	36.44834416635944	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3216	Best fitness:	115.87074829931973	Average fitness:	348.1471768707486	Fitness standard deviation:	36.615969075343756	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3232	Best fitness:	115.87074829931973	Average fitness:	344.22517687074827	Fitness standard deviation:	41.64768706099551	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3248	Best fitness:	115.87074829931973	Average fitness:	336.4731768707482	Fitness standard deviation:	39.94038320332657	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3264	Best fitness:	115.87074829931973	Average fitness:	338.3254625850342	Fitness standard deviation:	39.423721210738606	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3280	Best fitness:	115.87074829931973	Average fitness:	341.8988911564626	Fitness standard deviation:	38.12194562967422	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3296	Best fitness:	115.87074829931973	Average fitness:	339.1907482993201	Fitness standard deviation:	38.1511453809391	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3312	Best fitness:	115.87074829931973	Average fitness:	342.3041768707484	Fitness standard deviation:	40.9388390122811	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
Generation:	3328	Best fitness:	115.87074829931973	Average fitness:	335.54874829931987	Fitness standard deviation:	41.533866850942694	Best genome:	A9	N3	E4	N5	A7	A6	A12	A14	A17	A11	E3	N12	A8	A13	A16	E5	N6	N7	A10	A15	N9	
