Generation:	16	Best fitness:	218.52789115646257	Average fitness:	340.8156054421772	Fitness standard deviation:	33.12204463643449	Best genome:	N12	E5	N3	A7	A10	A8	A13	A9	N9	A15	E4	N5	A11	N7	N6	E3	A6	A12	A17	A14	A16	
Generation:	1760	Best fitness:	126.78503401360544	Average fitness:	339.28646258503426	Fitness standard deviation:	40.387331186996775	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N6	N12	E5	E3	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1776	Best fitness:	126.78503401360544	Average fitness:	339.42060544217713	Fitness standard deviation:	39.58585807031679	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N6	N12	E5	E3	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1792	Best fitness:	126.78503401360544	Average fitness:	339.1346054421771	Fitness standard deviation:	39.770637612978454	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N6	N12	E5	E3	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1808	Best fitness:	126.78503401360544	Average fitness:	337.77060544217704	Fitness standard deviation:	37.92868345396423	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N6	N12	E5	E3	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1824	Best fitness:	126.78503401360544	Average fitness:	338.0193197278913	Fitness standard deviation:	39.43900431329991	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N6	N12	E5	E3	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1840	Best fitness:	123.78503401360544	Average fitness:	336.67031972789147	Fitness standard deviation:	41.434338463380335	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1856	Best fitness:	123.78503401360544	Average fitness:	339.5344625850341	Fitness standard deviation:	43.24217099932302	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1872	Best fitness:	123.78503401360544	Average fitness:	339.71231972789144	Fitness standard deviation:	45.60748719391213	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1888	Best fitness:	123.78503401360544	Average fitness:	343.3968911564627	Fitness standard deviation:	39.47707516381877	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1904	Best fitness:	123.78503401360544	Average fitness:	342.6118911564627	Fitness standard deviation:	37.81023645436105	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1920	Best fitness:	123.78503401360544	Average fitness:	339.91460544217693	Fitness standard deviation:	37.80875029672364	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1936	Best fitness:	123.78503401360544	Average fitness:	341.88874829932007	Fitness standard deviation:	41.10435681858295	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1952	Best fitness:	123.78503401360544	Average fitness:	336.3356054421772	Fitness standard deviation:	38.86722418696761	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1968	Best fitness:	123.78503401360544	Average fitness:	333.22674829932	Fitness standard deviation:	40.139132398624234	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	1984	Best fitness:	123.78503401360544	Average fitness:	337.5493197278913	Fitness standard deviation:	38.77104387113072	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2000	Best fitness:	123.78503401360544	Average fitness:	339.04674829931975	Fitness standard deviation:	40.4896076805203	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2016	Best fitness:	123.78503401360544	Average fitness:	344.5083197278914	Fitness standard deviation:	40.99824083607809	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2032	Best fitness:	123.78503401360544	Average fitness:	336.7063197278913	Fitness standard deviation:	40.69916074925721	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2048	Best fitness:	123.78503401360544	Average fitness:	331.61003401360546	Fitness standard deviation:	43.111530153114	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2064	Best fitness:	123.78503401360544	Average fitness:	339.5948911564629	Fitness standard deviation:	40.597063993317924	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2080	Best fitness:	123.78503401360544	Average fitness:	338.9908911564626	Fitness standard deviation:	37.85633705854009	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2096	Best fitness:	123.78503401360544	Average fitness:	342.191605442177	Fitness standard deviation:	37.02561360651265	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2112	Best fitness:	123.78503401360544	Average fitness:	337.2803197278915	Fitness standard deviation:	39.13020006807206	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2128	Best fitness:	123.78503401360544	Average fitness:	339.2441768707484	Fitness standard deviation:	36.39539559463252	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2144	Best fitness:	123.78503401360544	Average fitness:	337.8454625850343	Fitness standard deviation:	37.43720851026176	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2160	Best fitness:	123.78503401360544	Average fitness:	338.4386054421768	Fitness standard deviation:	41.309003607950075	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2176	Best fitness:	123.78503401360544	Average fitness:	340.78874829931976	Fitness standard deviation:	36.667868301769595	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2192	Best fitness:	123.78503401360544	Average fitness:	341.93189115646294	Fitness standard deviation:	42.02058844647175	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2208	Best fitness:	123.78503401360544	Average fitness:	337.7916054421769	Fitness standard deviation:	37.68588364632149	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	E3	N12	E5	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2224	Best fitness:	120.78503401360544	Average fitness:	336.05760544217696	Fitness standard deviation:	39.608967016089075	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2240	Best fitness:	120.78503401360544	Average fitness:	338.72746258503435	Fitness standard deviation:	41.87985171186931	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2256	Best fitness:	120.78503401360544	Average fitness:	340.675605442177	Fitness standard deviation:	43.0497069235562	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2272	Best fitness:	120.78503401360544	Average fitness:	339.84017687074845	Fitness standard deviation:	41.31289283465086	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2288	Best fitness:	120.78503401360544	Average fitness:	338.5387482993197	Fitness standard deviation:	39.49081914075933	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2304	Best fitness:	120.78503401360544	Average fitness:	339.6227482993199	Fitness standard deviation:	38.07883559787243	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2320	Best fitness:	120.78503401360544	Average fitness:	342.92660544217705	Fitness standard deviation:	37.80587647848047	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2336	Best fitness:	120.78503401360544	Average fitness:	336.8184625850343	Fitness standard deviation:	42.713678840409344	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2352	Best fitness:	120.78503401360544	Average fitness:	338.87846258503413	Fitness standard deviation:	40.97526030199596	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2368	Best fitness:	120.78503401360544	Average fitness:	337.59703401360554	Fitness standard deviation:	40.8956772686956	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2384	Best fitness:	120.78503401360544	Average fitness:	338.2887482993199	Fitness standard deviation:	38.64902240863095	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2400	Best fitness:	120.78503401360544	Average fitness:	335.87203401360574	Fitness standard deviation:	41.00315391527828	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2416	Best fitness:	120.78503401360544	Average fitness:	338.6670340136056	Fitness standard deviation:	38.255311202285014	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2432	Best fitness:	120.78503401360544	Average fitness:	342.39360544217686	Fitness standard deviation:	39.98161975667502	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2448	Best fitness:	120.78503401360544	Average fitness:	343.27946258503425	Fitness standard deviation:	38.467552422364314	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2464	Best fitness:	120.78503401360544	Average fitness:	337.26274829931987	Fitness standard deviation:	42.06756665854858	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2480	Best fitness:	120.78503401360544	Average fitness:	335.31131972789126	Fitness standard deviation:	42.365598708848474	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2496	Best fitness:	120.78503401360544	Average fitness:	339.04674829931986	Fitness standard deviation:	39.37958338105301	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2512	Best fitness:	120.78503401360544	Average fitness:	338.8543197278915	Fitness standard deviation:	43.10825702785478	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2528	Best fitness:	120.78503401360544	Average fitness:	337.2761768707485	Fitness standard deviation:	35.743055428249825	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2544	Best fitness:	120.78503401360544	Average fitness:	335.65217687074835	Fitness standard deviation:	39.48265914891481	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2560	Best fitness:	120.78503401360544	Average fitness:	338.176462585034	Fitness standard deviation:	38.47134613539521	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2576	Best fitness:	120.78503401360544	Average fitness:	340.14503401360554	Fitness standard deviation:	39.58680186163886	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2592	Best fitness:	120.78503401360544	Average fitness:	335.00331972789155	Fitness standard deviation:	39.68680570750569	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2608	Best fitness:	120.78503401360544	Average fitness:	339.53631972789134	Fitness standard deviation:	41.83214873437287	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2624	Best fitness:	120.78503401360544	Average fitness:	338.6636054421772	Fitness standard deviation:	41.06525257913015	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2640	Best fitness:	120.78503401360544	Average fitness:	338.70603401360546	Fitness standard deviation:	43.550879461351215	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2656	Best fitness:	120.78503401360544	Average fitness:	338.6228911564626	Fitness standard deviation:	41.254947798502215	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2672	Best fitness:	120.78503401360544	Average fitness:	338.71917687074836	Fitness standard deviation:	38.75344252753158	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2688	Best fitness:	120.78503401360544	Average fitness:	342.99789115646263	Fitness standard deviation:	36.337740402383595	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2704	Best fitness:	120.78503401360544	Average fitness:	340.58989115646284	Fitness standard deviation:	38.89758117551942	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2720	Best fitness:	120.78503401360544	Average fitness:	336.5021768707484	Fitness standard deviation:	42.50671726027427	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2736	Best fitness:	120.78503401360544	Average fitness:	338.01874829932	Fitness standard deviation:	40.28227348629282	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2752	Best fitness:	120.78503401360544	Average fitness:	340.52889115646286	Fitness standard deviation:	41.96565518762373	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2768	Best fitness:	120.78503401360544	Average fitness:	337.3476054421771	Fitness standard deviation:	42.27286043922609	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2784	Best fitness:	120.78503401360544	Average fitness:	338.4530340136059	Fitness standard deviation:	39.12844850134553	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2800	Best fitness:	120.78503401360544	Average fitness:	340.7497482993198	Fitness standard deviation:	38.33254821789898	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2816	Best fitness:	120.78503401360544	Average fitness:	337.43631972789126	Fitness standard deviation:	41.254217575112165	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2832	Best fitness:	120.78503401360544	Average fitness:	343.0163197278912	Fitness standard deviation:	40.904253817760264	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2848	Best fitness:	120.78503401360544	Average fitness:	334.8613197278914	Fitness standard deviation:	40.48527060045218	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2864	Best fitness:	120.78503401360544	Average fitness:	339.81360544217694	Fitness standard deviation:	40.4883768657684	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2880	Best fitness:	120.78503401360544	Average fitness:	341.19203401360545	Fitness standard deviation:	37.831892441350035	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2896	Best fitness:	120.78503401360544	Average fitness:	334.2086054421771	Fitness standard deviation:	40.225227583988556	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2912	Best fitness:	120.78503401360544	Average fitness:	335.71846258503405	Fitness standard deviation:	41.447544533261976	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2928	Best fitness:	120.78503401360544	Average fitness:	336.9633197278912	Fitness standard deviation:	39.17914306029135	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2944	Best fitness:	120.78503401360544	Average fitness:	339.0430340136055	Fitness standard deviation:	35.15367219300227	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2960	Best fitness:	120.78503401360544	Average fitness:	337.41460544217705	Fitness standard deviation:	42.02525998195633	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2976	Best fitness:	120.78503401360544	Average fitness:	337.87160544217704	Fitness standard deviation:	43.973540366071624	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	2992	Best fitness:	120.78503401360544	Average fitness:	336.0924625850341	Fitness standard deviation:	37.465746994789136	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3008	Best fitness:	120.78503401360544	Average fitness:	336.47446258503425	Fitness standard deviation:	46.092122068921135	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3024	Best fitness:	120.78503401360544	Average fitness:	341.3737482993197	Fitness standard deviation:	43.34855776594829	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3040	Best fitness:	120.78503401360544	Average fitness:	341.0356054421769	Fitness standard deviation:	40.55616037757307	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3056	Best fitness:	120.78503401360544	Average fitness:	343.99417687074856	Fitness standard deviation:	34.17542341197479	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3072	Best fitness:	120.78503401360544	Average fitness:	337.5581768707484	Fitness standard deviation:	37.409234551301445	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3088	Best fitness:	120.78503401360544	Average fitness:	341.6010340136056	Fitness standard deviation:	41.10494450023437	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3104	Best fitness:	120.78503401360544	Average fitness:	337.07974829931976	Fitness standard deviation:	38.98370005554127	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3120	Best fitness:	120.78503401360544	Average fitness:	338.43846258503413	Fitness standard deviation:	38.4744032917089	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3136	Best fitness:	120.78503401360544	Average fitness:	337.91403401360554	Fitness standard deviation:	37.39137486242035	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3152	Best fitness:	120.78503401360544	Average fitness:	334.2570340136057	Fitness standard deviation:	38.9513412789415	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3168	Best fitness:	120.78503401360544	Average fitness:	339.39260544217717	Fitness standard deviation:	41.22786955916779	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3184	Best fitness:	120.78503401360544	Average fitness:	340.48660544217705	Fitness standard deviation:	42.34148895972518	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3200	Best fitness:	120.78503401360544	Average fitness:	337.3867482993199	Fitness standard deviation:	38.20151270004146	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3216	Best fitness:	120.78503401360544	Average fitness:	335.8044625850342	Fitness standard deviation:	41.48633546957211	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3232	Best fitness:	120.78503401360544	Average fitness:	341.2613197278912	Fitness standard deviation:	38.36717773603593	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3248	Best fitness:	120.78503401360544	Average fitness:	342.2848911564626	Fitness standard deviation:	39.28032191537526	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3264	Best fitness:	120.78503401360544	Average fitness:	335.15403401360555	Fitness standard deviation:	41.337774273140816	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3280	Best fitness:	120.78503401360544	Average fitness:	340.5428911564629	Fitness standard deviation:	38.75479292939132	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3296	Best fitness:	120.78503401360544	Average fitness:	338.4580340136056	Fitness standard deviation:	36.54067252461318	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3312	Best fitness:	120.78503401360544	Average fitness:	340.2683197278914	Fitness standard deviation:	39.97261080427702	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
Generation:	3328	Best fitness:	120.78503401360544	Average fitness:	345.0877482993198	Fitness standard deviation:	38.89377969232488	Best genome:	A9	N3	E4	A7	N5	A11	A15	N7	A10	N12	E5	E3	N6	A6	A14	A17	A12	N9	A13	A16	A8	
